vrai_hop;rdrg;SI;N;moy_gemid
0;073;1;7997;258.21
0;073;2;2307;244.88
0;073;3;152;207.68
0;073;4;7;209.42
0;080;1;226;7.96
0;080;2;356;3.96
0;080;3;65;5.06
0;080;4;3;35.47
0;082;1;1232;2.46
0;082;2;1262;4.54
0;082;3;315;3.73
0;082;4;24;223.13
0;089;1;1175;333.21
0;089;2;553;547.53
0;089;3;213;672.63
0;089;4;41;601.3
0;090;1;61;16.33
0;090;2;174;555.64
0;090;3;68;841.95
0;090;4;21;1021.66
0;091;1;9;18.37
0;091;2;607;9126.39
0;091;3;57;1679.96
0;091;4;23;240.01
0;092;1;3147;262.02
0;092;2;1429;627.51
0;092;3;246;700
0;092;4;10;298.34
0;093;1;4306;85.55
0;093;2;472;120.27
0;093;3;51;90.43
0;093;4;6;218.09
0;095;1;132;2.87
0;095;2;24;11
0;095;3;5;0
0;097;1;6574;4.32
0;097;2;994;4.97
0;097;3;54;23.4
0;097;4;14;184.64
0;098;1;10852;61.15
0;098;2;1845;84.27
0;098;3;225;79.41
0;098;4;63;242.06
0;110;1;338;43.22
0;110;2;619;55.19
0;110;3;498;51.81
0;110;4;105;91.18
0;111;1;3215;1.57
0;111;2;2211;2.12
0;111;3;312;2.45
0;111;4;14;1.99
0;113;1;10755;0.31
0;113;2;7719;2.34
0;113;3;1289;2.57
0;113;4;137;32.43
0;114;1;2307;11.24
0;114;2;1413;5.23
0;114;3;384;8.05
0;114;4;71;33.3
0;115;1;42297;0.83
0;115;2;15427;0.6
0;115;3;720;5.2
0;115;4;88;31.22
0;120;1;804;1120.69
0;120;2;1345;1030.2
0;120;3;878;621.16
0;120;4;468;630.29
0;121;1;987;534.95
0;121;2;1447;495.67
0;121;3;830;402.19
0;121;4;386;414.98
0;130;1;15;0
0;130;2;100;13.95
0;130;3;366;38.47
0;130;4;467;81.51
0;131;1;78;19.76
0;131;2;264;22.11
0;131;3;421;41.81
0;131;4;74;72.68
0;132;1;16;0
0;132;2;55;3.37
0;132;3;35;15.29
0;132;4;20;2.84
0;133;1;14;0
0;133;2;403;6.2
0;133;3;482;6.52
0;133;4;166;59.19
0;134;1;1112;2.48
0;134;2;2274;5.29
0;134;3;1587;10.76
0;134;4;365;23.12
0;135;1;1643;8.24
0;135;2;853;28.87
0;135;3;954;38.75
0;135;4;163;45.4
0;136;1;498;55.74
0;136;2;2931;42.17
0;136;3;3402;38.45
0;136;4;565;79.8
0;137;1;769;4.56
0;137;2;2398;4.37
0;137;3;3919;16.58
0;137;4;1228;43.57
0;138;1;6275;0.3
0;138;2;4006;2.1
0;138;3;1442;0.32
0;138;4;53;13.47
0;139;1;6078;0.71
0;139;2;11181;3.07
0;139;3;10654;6.82
0;139;4;2270;30.2
0;140;1;3252;1.11
0;140;2;9088;2.85
0;140;3;13621;4.37
0;140;4;3668;15.8
0;141;1;2611;0.35
0;141;2;1673;1.16
0;141;3;1014;0.9
0;141;4;99;22.07
0;142;1;362;28.9
0;142;2;801;13.89
0;142;3;689;12.9
0;142;4;141;21.32
0;143;1;1709;32.12
0;143;2;2176;32.15
0;143;3;1553;31.69
0;143;4;480;50.46
0;144;1;11368;2.34
0;144;2;8661;3.06
0;144;3;3957;8.26
0;144;4;391;13.77
0;160;1;9;5379.62
0;160;2;11;2813.29
0;160;3;39;2876.19
0;160;4;18;3894.97
0;161;1;1199;13499.42
0;161;2;254;13705.57
0;161;3;86;14112.26
0;161;4;38;43956.59
0;162;1;36;3685.84
0;162;2;98;4874.86
0;162;3;193;4775.65
0;162;4;155;5777.26
0;163;1;306;4173.16
0;163;2;1622;4708.45
0;163;3;1195;5219.14
0;163;4;312;5639.56
0;165;1;8;1975.31
0;165;2;545;1521.28
0;165;3;337;1918.42
0;165;4;140;2529.59
0;166;1;605;1410.75
0;166;2;2183;1546.56
0;166;3;1510;1685.02
0;166;4;233;2147.34
0;167;1;1179;2995.13
0;167;2;979;3596.16
0;167;3;755;3512.26
0;167;4;271;3074.61
0;169;1;488;1191.55
0;169;2;996;1267.27
0;169;3;444;1377.8
0;169;4;270;1789.07
0;170;1;38;5101.58
0;170;2;160;5721.44
0;170;3;110;4419.92
0;170;4;10;5184.95
0;171;1;3131;4568.99
0;171;2;2596;4580.12
0;171;3;788;4716.44
0;171;4;114;4698.32
0;174;1;3536;1774.66
0;174;2;3530;1812.78
0;174;3;1219;1971.96
0;174;4;524;2367.04
0;175;1;15429;2153.71
0;175;2;8286;2128.65
0;175;3;2384;2388.74
0;175;4;922;6909.9
0;176;1;879;4057.94
0;176;2;916;6397.41
0;176;3;477;9501.85
0;176;4;27;10277.55
0;177;1;459;1377.42
0;177;2;166;2665.17
0;177;3;88;2311.58
0;177;4;14;735.63
0;180;1;1962;60.31
0;180;2;374;136.42
0;180;3;405;181.81
0;180;4;133;395.84
0;181;1;10062;1302.82
0;181;2;6781;1305.26
0;181;3;1825;1344.92
0;181;4;392;1599.9
0;182;1;1895;2075.66
0;182;2;1917;1662.12
0;182;3;632;1473.07
0;182;4;242;1413.46
0;190;1;1861;77.42
0;190;2;3393;84.46
0;190;3;1446;78.27
0;190;4;414;140.61
0;191;1;7533;88.77
0;191;2;5491;88.32
0;191;3;550;120.33
0;191;4;37;261.95
0;192;1;6303;133.32
0;192;2;5604;124.25
0;192;3;1907;146.55
0;192;4;372;295.47
0;193;1;25;16.34
0;193;2;69;18.14
0;193;3;91;29.47
0;193;4;56;52.8
0;194;1;1739;13.72
0;194;2;10359;13.89
0;194;3;9513;17.85
0;194;4;1764;62.21
0;196;1;260;30.82
0;196;2;248;20.29
0;196;3;356;83.68
0;196;4;213;37.54
0;197;1;1401;80.52
0;197;2;2092;42.39
0;197;3;1652;37.19
0;197;4;235;126.87
0;198;1;1998;24.05
0;198;2;1997;25.23
0;198;3;446;24.23
0;198;4;74;66.42
0;199;1;1116;1.08
0;199;2;1201;2.67
0;199;3;314;27.54
0;199;4;44;15.05
0;200;1;204;49.71
0;200;2;561;7.83
0;200;3;376;4.29
0;200;4;72;20.75
0;201;1;7640;44.23
0;201;2;8675;166.88
0;201;3;2761;190.44
0;201;4;446;255.51
0;203;1;3180;1.9
0;203;2;1571;1.03
0;203;3;179;7.77
0;203;4;5;0
0;204;1;4473;14.11
0;204;2;4932;11.44
0;204;3;1214;11.19
0;204;4;103;24.7
0;205;1;59;113.58
0;205;2;175;40.23
0;205;3;130;47.55
0;205;4;31;3.43
0;206;1;244;169.45
0;206;2;613;91.54
0;206;3;389;91.81
0;206;4;91;50.27
0;207;1;2405;43.24
0;207;2;1749;52.76
0;207;3;955;38.23
0;207;4;191;38.41
0;220;1;993;327.39
0;220;2;1073;375.67
0;220;3;1029;948.59
0;220;4;420;1080.8
0;221;1;5903;1007.61
0;221;2;5563;979.1
0;221;3;3136;904.43
0;221;4;1152;988.17
0;222;1;2209;202.91
0;222;2;1726;270.19
0;222;3;586;291.99
0;222;4;250;454.99
0;223;1;2008;224.53
0;223;2;1471;265.03
0;223;3;640;329.28
0;223;4;201;519.19
0;224;1;925;133.86
0;224;2;469;145.62
0;224;3;195;190.67
0;224;4;72;340.07
0;225;1;8459;182.16
0;225;2;3950;212.74
0;225;3;171;277.6
0;225;4;37;467.12
0;226;1;5695;122.88
0;226;2;692;107.53
0;226;3;97;82.12
0;226;4;21;276.52
0;227;1;5662;604.6
0;227;2;2022;658.85
0;227;3;253;710.22
0;227;4;72;722.18
0;228;1;11637;505.44
0;228;2;2732;456.25
0;228;3;242;396
0;228;4;39;523.25
0;229;1;1044;269.05
0;229;2;975;370.55
0;229;3;668;412.2
0;229;4;228;547.68
0;240;1;1060;159.9
0;240;2;2679;131.32
0;240;3;2290;146.93
0;240;4;386;197.02
0;241;1;3326;10.6
0;241;2;3057;26.11
0;241;3;1365;80.87
0;241;4;188;168.3
0;242;1;180;12.51
0;242;2;288;36.24
0;242;3;211;76.87
0;242;4;44;129.62
0;243;1;3450;92.24
0;243;2;2644;91.19
0;243;3;919;99.59
0;243;4;121;162.6
0;244;1;5271;7.51
0;244;2;3626;10.67
0;244;3;845;15.75
0;244;4;89;36.8
0;245;1;1606;12.86
0;245;2;1295;10.77
0;245;3;430;15.4
0;245;4;100;52.69
0;246;1;432;10.75
0;246;2;667;16.02
0;246;3;316;9.77
0;246;4;78;27.19
0;247;1;3132;4.77
0;247;2;3295;9.29
0;247;3;1499;19.58
0;247;4;214;36.83
0;248;1;2055;1.47
0;248;2;1938;7.96
0;248;3;786;15.12
0;248;4;172;37.39
0;249;1;15193;1.31
0;249;2;12780;2.67
0;249;3;3069;7.1
0;249;4;297;38.26
0;251;1;3890;2.5
0;251;2;1916;5.1
0;251;3;336;12.65
0;251;4;24;59.38
0;252;1;752;67.18
0;252;2;1145;90.85
0;252;3;579;117.41
0;252;4;91;212.47
0;253;1;638;23.19
0;253;2;1322;35.93
0;253;3;754;48.12
0;253;4;119;79.57
0;254;1;12795;23.69
0;254;2;5919;40.97
0;254;3;1995;44.35
0;254;4;267;96.19
0;260;1;521;645.28
0;260;2;1136;716.05
0;260;3;635;800.12
0;260;4;286;1160.5
0;261;1;258;585.14
0;261;2;590;595.44
0;261;3;375;766.41
0;261;4;179;997.83
0;262;1;150;202.54
0;262;2;328;110.77
0;262;3;112;332.63
0;262;4;48;353.22
0;263;1;13484;240.49
0;263;2;5400;248.46
0;263;3;764;249.64
0;263;4;144;421.49
0;264;1;568;226.87
0;264;2;942;314.71
0;264;3;843;341.37
0;264;4;353;510.51
0;279;1;145;35.11
0;279;2;406;49.94
0;279;3;602;67.71
0;279;4;128;107.69
0;280;1;314;32.83
0;280;2;1292;21.9
0;280;3;1650;33.68
0;280;4;383;80.13
0;281;1;420;302.49
0;281;2;1803;219.71
0;281;3;1977;287.45
0;281;4;370;374.67
0;282;1;2501;47.56
0;282;2;2850;69.1
0;282;3;1035;94.3
0;282;4;225;140.51
0;283;1;823;41.13
0;283;2;1023;63.78
0;283;3;637;41.46
0;283;4;136;119.15
0;284;1;3747;196.22
0;284;2;4189;231.78
0;284;3;1781;280.3
0;284;4;394;343.46
0;301;1;15501;1887.88
0;301;2;12559;1941.89
0;301;3;1561;2004.06
0;301;4;461;2006
0;302;1;18246;2690.6
0;302;2;6926;2755.73
0;302;3;470;3045.48
0;302;4;59;3349.09
0;303;1;168;4781.55
0;303;2;131;5571.31
0;303;3;58;6821.32
0;303;4;9;6642.06
0;304;1;5569;2347.02
0;304;2;1971;2649.31
0;304;3;643;2800.19
0;304;4;42;3518.22
0;305;1;91;10.03
0;305;2;346;39.64
0;305;3;474;242.86
0;305;4;252;675.23
0;308;1;3900;690.98
0;308;2;4390;793.25
0;308;3;1948;866.94
0;308;4;488;989.62
0;309;1;2416;264.55
0;309;2;1017;567.16
0;309;3;359;873.59
0;309;4;67;798.74
0;310;1;12336;82.85
0;310;2;3856;155.25
0;310;3;500;493.84
0;310;4;45;282.89
0;312;1;365;54.31
0;312;2;223;44.36
0;312;3;118;198.6
0;312;4;30;250.31
0;313;1;12737;420.97
0;313;2;3969;580.97
0;313;3;498;691.7
0;313;4;119;717.08
0;314;1;7739;253.07
0;314;2;7378;314.87
0;314;3;1005;307.93
0;314;4;194;873.47
0;315;1;23901;330.56
0;315;2;9927;1109.05
0;315;3;769;1019.09
0;315;4;100;1186.13
0;316;1;4145;197.67
0;316;2;727;398.84
0;316;3;65;66.56
0;316;4;7;33.32
0;317;1;8473;232.2
0;317;2;817;147.97
0;317;3;133;223.05
0;317;4;52;194.01
0;320;1;7558;381.88
0;320;2;2443;673.3
0;320;3;361;380.75
0;320;4;72;766.22
0;321;1;5456;1057.04
0;321;2;1396;1218.92
0;321;3;176;1669.99
0;321;4;49;1652.34
0;322;1;781;1629.82
0;322;2;413;1738.78
0;322;3;60;2147.93
0;322;4;7;1526.74
0;340;1;397;49.2
0;340;2;849;30.36
0;340;3;383;39.28
0;340;4;59;33.69
0;341;1;601;0.24
0;341;2;1500;1
0;341;3;1315;4.57
0;341;4;106;23.61
0;342;1;4778;15.26
0;342;2;2663;7.11
0;342;3;1056;10.87
0;342;4;112;26.8
0;343;1;272;39.31
0;343;2;840;28.04
0;343;3;1051;25.27
0;343;4;128;35.3
0;344;1;391;7.1
0;344;2;708;9.28
0;344;3;370;15.85
0;344;4;88;59.26
0;346;1;1481;1.64
0;346;2;1178;11
0;346;3;561;20.8
0;346;4;89;46.64
0;347;1;10621;3.13
0;347;2;5793;5.77
0;347;3;2548;18.82
0;347;4;268;32.74
0;349;1;986;11.96
0;349;2;980;17.69
0;349;3;296;12.91
0;349;4;46;47.78
0;351;1;4918;14.67
0;351;2;5457;7.21
0;351;3;2376;10.04
0;351;4;307;25.51
0;361;1;3314;30.31
0;361;2;1108;45.42
0;361;3;372;140.77
0;361;4;68;371.59
0;362;1;3652;219.94
0;362;2;1184;245.79
0;362;3;61;224.36
0;362;4;2;262.53
0;363;1;11823;72.41
0;363;2;2096;70.23
0;363;3;357;75.1
0;363;4;3;232.17
0;364;1;4929;26.39
0;364;2;1524;161.72
0;364;3;478;323.82
0;364;4;91;421.14
0;380;1;187;3.34
0;380;2;944;13.16
0;380;3;701;14
0;380;4;104;22.39
0;381;1;237;5.62
0;381;2;324;4.4
0;381;3;171;9.66
0;381;4;20;30.09
0;382;1;94;147.79
0;382;2;341;63.13
0;382;3;458;39.82
0;382;4;85;72.77
0;383;1;5928;0.28
0;383;2;4511;1.83
0;383;3;1867;6.41
0;383;4;289;22.12
0;384;1;2941;0.28
0;384;2;2748;0.95
0;384;3;1202;8.77
0;384;4;125;21.18
0;385;1;3218;4.14
0;385;2;1278;7.18
0;385;3;364;9.44
0;385;4;42;45.33
0;401;1;337;262.14
0;401;2;230;87.84
0;401;3;59;254.19
0;401;4;12;885.16
0;403;1;11328;1076.49
0;403;2;2994;1040.08
0;403;3;179;923.79
0;403;4;42;1629.01
0;404;1;4816;296.54
0;404;2;1772;307.36
0;404;3;103;314.84
0;404;4;18;679.46
0;405;1;72;334.76
0;405;2;116;402.97
0;405;3;89;455.87
0;405;4;42;855.05
0;420;1;6507;2.64
0;420;2;2622;1.75
0;420;3;1346;11.15
0;420;4;234;38.34
0;421;1;2616;27.62
0;421;2;2156;17.03
0;421;3;1343;30.27
0;421;4;120;49.23
0;422;1;750;0.32
0;422;2;2134;1.88
0;422;3;1452;8.38
0;422;4;207;17.2
0;423;1;141;19.28
0;423;2;213;10.84
0;423;3;106;17.61
0;423;4;26;56.23
0;424;1;1511;2.01
0;424;2;977;4.8
0;424;3;546;9.19
0;424;4;69;16.66
0;425;1;624;1.41
0;425;2;1858;5.15
0;425;3;1207;10.88
0;425;4;161;43.06
0;440;1;40;107.99
0;440;2;238;84.3
0;440;3;165;143.56
0;440;4;31;358.49
0;441;1;320;111.05
0;441;2;440;468.46
0;441;3;654;629.88
0;441;4;100;930.7
0;442;1;1017;351
0;442;2;773;366.7
0;442;3;280;387.2
0;442;4;55;772.3
0;443;1;4944;187.36
0;443;2;2259;182.89
0;443;3;836;236.58
0;443;4;157;406.78
0;444;1;368;55.43
0;444;2;517;59.6
0;444;3;104;194.84
0;444;4;5;306.52
0;445;1;717;341.95
0;445;2;563;1631.78
0;445;3;119;218.55
0;445;4;15;504.09
0;446;1;9306;84.41
0;446;2;3619;108.86
0;446;3;414;122
0;446;4;48;149.86
0;447;1;82;1091.54
0;447;2;211;497.6
0;447;3;168;620.35
0;447;4;72;1169.81
0;461;1;480;39.06
0;461;2;783;37.44
0;461;3;530;40.36
0;461;4;66;24.77
0;462;1;290;1.02
0;462;2;335;2.9
0;462;3;197;13.95
0;462;4;31;31.55
0;463;1;7793;4.72
0;463;2;8968;6.49
0;463;3;5279;11.13
0;463;4;815;22.12
0;465;1;5458;61.8
0;465;2;5578;69.01
0;465;3;233;75.1
0;465;4;42;112.6
0;466;1;492;35.56
0;466;2;1002;34.78
0;466;3;934;28.94
0;466;4;127;69.21
0;468;1;5268;15.21
0;468;2;3174;21.62
0;468;3;1335;23.84
0;468;4;169;42.24
0;469;1;135;5.51
0;469;2;927;14.53
0;469;3;1242;42.05
0;469;4;287;82.6
0;470;1;149;25.13
0;470;2;1254;49.75
0;470;3;1061;69.7
0;470;4;114;68
0;480;1;2896;960.99
0;480;2;1058;908.13
0;480;3;75;811.96
0;480;4;9;846.97
0;481;1;801;8.2
0;481;2;379;2316.86
0;481;3;18;661.28
0;481;4;3;1539.31
0;482;1;3898;38.32
0;482;2;3837;49.21
0;482;3;261;121.76
0;482;4;29;483.13
0;483;1;1973;22.7
0;483;2;185;49.97
0;483;3;24;281
0;483;4;8;287.2
0;484;1;667;18.54
0;484;2;963;300.17
0;484;3;262;334.38
0;484;4;17;358.85
0;500;1;224;14.69
0;500;2;552;19.79
0;500;3;417;16.53
0;500;4;52;63.85
0;501;1;2426;9.33
0;501;2;1988;5
0;501;3;571;12.09
0;501;4;74;4.54
0;510;1;428;417.91
0;510;2;395;472.64
0;510;3;124;842.94
0;510;4;14;1719.84
0;511;1;234;226.45
0;511;2;312;412.72
0;511;3;116;728.1
0;511;4;11;1149.73
0;512;1;604;346.17
0;512;2;394;397.53
0;512;3;64;549.31
0;512;4;11;1213.1
0;513;1;11157;208.08
0;513;2;2416;227.13
0;513;3;156;205.38
0;513;4;21;784.61
0;514;1;3084;322.66
0;514;2;1174;638.62
0;514;3;23;611.15
0;514;4;4;1030.7
0;517;1;472;66.83
0;517;2;171;51.91
0;517;3;30;27.65
0;517;4;4;54.05
0;518;1;1345;172.59
0;518;2;495;217.58
0;518;3;97;210.88
0;518;4;32;301.44
0;519;1;3958;212.8
0;519;2;533;193.96
0;519;3;15;393.59
0;519;4;3;76
0;530;1;140;35.72
0;530;2;481;33.91
0;530;3;419;41.88
0;530;4;58;93.38
0;531;1;628;2.83
0;531;2;216;5.27
0;531;3;47;19.22
0;531;4;4;131.99
0;532;1;1365;12.78
0;532;2;499;58
0;532;3;60;2.17
0;532;4;3;1.29
0;540;1;14496;0.57
0;540;2;7642;1.68
0;540;3;1714;10.82
0;540;4;56;68.01
0;541;1;944;2.53
0;541;2;1440;1.22
0;541;3;281;16.57
0;541;4;5;0
0;542;1;476;2.9
0;542;2;965;0.71
0;542;3;111;32.04
0;542;4;7;33.1
0;544;1;1055;4.47
0;544;2;451;8.54
0;544;3;47;4.24
0;544;4;6;65.14
0;545;1;912;150.75
0;545;2;273;155.17
0;545;3;41;134.87
0;546;1;348;35.36
0;546;2;146;51.69
0;546;3;48;168.7
0;546;4;1;0
0;560;1;56146;0.05
0;560;2;26263;0.33
0;560;3;3057;1.2
0;560;4;32;29.5
0;561;1;899;0.56
0;561;2;746;3.76
0;561;3;88;2.6
0;561;4;9;0
0;563;1;2262;0.3
0;563;2;1329;0
0;563;3;121;0
0;564;1;590;0.04
0;564;2;187;0
0;564;3;13;0
0;564;4;1;0
0;565;1;882;0
0;565;2;253;0
0;565;3;23;0
0;566;1;6066;0.53
0;566;2;4503;2.17
0;566;3;881;1.15
0;566;4;9;31
0;580;1;32;10.95
0;580;2;23;12.19
0;580;3;18;19.46
0;580;4;7;347.95
0;581;1;13;0
0;581;2;9;7.79
0;581;3;6;46.71
0;581;4;5;98.1
0;583;3;6;1860.83
0;583;4;5;3253.88
0;588;2;1;0
0;588;3;9;550.53
0;588;4;54;633.89
0;589;2;2;0
0;589;3;10;168.17
0;589;4;7;8.12
0;591;1;4;276.99
0;591;2;10;105.1
0;591;3;18;127.45
0;591;4;69;112.91
0;593;1;1;140.14
0;593;2;16;65.69
0;593;3;68;126.28
0;593;4;94;121.81
0;602;1;10;84.08
0;602;2;42;55.05
0;602;3;65;65.14
0;602;4;61;109.75
0;603;1;9;23.36
0;603;2;11;63.7
0;603;3;18;81.75
0;603;4;10;82.76
0;607;1;17;41.22
0;607;2;91;66.07
0;607;3;100;75.92
0;607;4;50;98.3
0;608;1;34;39.16
0;608;2;46;53.31
0;608;3;31;56.51
0;608;4;4;141.09
0;609;1;1;0
0;609;2;4;469.62
0;609;3;22;540.95
0;609;4;27;724.6
0;611;1;24;37.94
0;611;2;35;34.03
0;611;3;76;59.01
0;611;4;18;76.45
0;612;1;53;37.02
0;612;2;119;50.05
0;612;3;71;64.84
0;612;4;24;126.87
0;613;1;13;32.34
0;613;2;13;43.12
0;613;3;15;64.73
0;613;4;2;245.24
0;614;1;169;22.57
0;614;2;113;36.59
0;614;3;62;69.43
0;614;4;1;70.07
0;621;1;18;7.79
0;621;2;31;7.46
0;621;3;54;53.86
0;621;4;21;110.62
0;622;1;55;7.64
0;622;2;83;31.08
0;622;3;56;39.57
0;622;4;12;160.5
0;623;1;20;0
0;623;2;16;4.38
0;623;3;11;31.85
0;623;4;2;0
0;625;1;111;4.51
0;625;2;73;18.52
0;625;3;30;44.38
0;625;4;1;0
0;626;1;59;1.19
0;626;2;70;3
0;626;3;93;7.53
0;630;1;1;0
0;630;2;11;674.76
0;630;3;12;1018.34
0;630;4;57;1687.33
0;631;1;9;0
0;631;2;24;235.12
0;631;3;27;575.56
0;631;4;38;497.36
0;633;1;88;6.15
0;633;2;106;40.08
0;633;3;104;54.08
0;633;4;68;119.86
0;634;1;73;6.05
0;634;2;138;11.29
0;634;3;145;38.8
0;634;4;82;55.8
0;636;1;97;0.72
0;636;2;71;4.12
0;636;3;26;10.78
0;636;4;4;35.03
0;639;1;306;5.36
0;639;2;138;7.23
0;639;3;57;10.83
0;639;4;11;47.35
0;640;1;744;0.16
0;640;2;539;0.56
0;640;3;243;2.32
0;650;1;77;383.05
0;650;2;51;325.14
0;650;3;30;360.11
0;650;4;22;565.77
0;651;1;616;57.37
0;651;2;134;206.96
0;651;3;74;236.45
0;651;4;30;298.73
0;660;1;335;4.51
0;660;2;1703;3.35
0;660;3;1447;7.54
0;660;4;339;27.86
0;661;1;601;0.4
0;661;2;335;0.63
0;661;3;193;19.33
0;661;4;40;7.21
0;662;1;397;0.05
0;662;2;168;1.79
0;662;3;67;9.17
0;662;4;16;0.87
0;663;1;3401;19.53
0;663;2;4168;19.74
0;663;3;2112;24.75
0;663;4;290;43.72
0;680;1;218;584.85
0;680;2;371;687.08
0;680;3;223;676.41
0;680;4;122;731.44
0;681;1;1612;126.25
0;681;2;1259;173.76
0;681;3;534;260.43
0;681;4;255;291.67
0;690;1;171;36.31
0;690;2;268;33.42
0;690;3;320;45
0;690;4;209;62.22
0;691;1;704;46.35
0;691;2;1295;28.95
0;691;3;1048;36.66
0;691;4;351;82.5
0;692;1;120;22.53
0;692;2;327;6.09
0;692;3;74;17.07
0;692;4;10;12.43
0;694;1;412;40.7
0;694;2;1024;37.82
0;694;3;886;50.51
0;694;4;204;106.87
0;695;2;649;12.61
0;695;3;316;16.46
0;695;4;150;30.78
0;696;1;2485;32.27
0;696;2;15018;28.95
0;696;3;3925;28.48
0;696;4;194;49.35
0;710;1;227;56.33
0;710;2;461;201.02
0;710;3;910;398.09
0;710;4;1194;615.64
0;711;1;443;113.69
0;711;2;865;134.78
0;711;3;531;270.6
0;711;4;238;574.22
0;720;1;552;4.64
0;720;2;3387;19.68
0;720;3;5585;28.75
0;720;4;2553;49.06
0;721;1;1134;5.77
0;721;2;1554;12.83
0;721;3;857;34.21
0;721;4;290;58.92
0;722;1;1654;1.28
0;722;2;1409;2.17
0;722;3;448;2.89
0;722;4;60;12.83
0;723;1;4748;0.13
0;723;2;3456;1.09
0;723;3;733;7.21
0;723;4;55;31.07
0;724;1;1265;0.79
0;724;2;1222;6.95
0;724;3;613;8.58
0;724;4;77;41.98
0;740;1;85;261.43
0;740;2;148;506.5
0;740;3;130;342.9
0;740;4;43;463.69
0;750;1;284;0.02
0;750;2;216;1.52
0;750;3;19;0.37
0;750;4;2;184.29
0;751;1;785;1.72
0;751;2;1130;2.11
0;751;3;195;3.5
0;751;4;41;9.17
0;752;1;98;0
0;752;2;255;0.14
0;752;3;11;1.27
0;753;1;493;0.08
0;753;2;573;9.66
0;753;3;98;24.48
0;753;4;15;29.77
0;754;1;1308;4.34
0;754;2;1032;1.31
0;754;3;228;2.38
0;754;4;27;8.11
0;755;1;1621;0.88
0;755;2;775;2.45
0;755;3;127;11.98
0;755;4;7;1
0;756;1;1595;0.29
0;756;2;1565;0.74
0;756;3;398;2.23
0;756;4;31;69.6
0;757;1;1590;0.96
0;757;2;1839;0.88
0;757;3;1036;4.47
0;757;4;119;17.17
0;758;1;261;0.16
0;758;2;259;1.43
0;758;3;51;17.14
0;758;4;1;0
0;759;1;80;0.96
0;759;2;112;6.37
0;759;3;84;4.01
0;759;4;8;30.06
0;760;1;3340;0.41
0;760;2;978;2.29
0;760;3;178;3.13
0;760;4;12;26.02
