vrai_hop;rdrg;SI;ntot;nfarm;Sum;p5;p25;p50;p75;p95
0;001;1;1;1;5631.83;5631.83;5631.83;5631.83;5631.83;5631.83
0;001;2;18;18;67829.19;212.18;1318.8;1933.84;3864.37;20810.66
0;001;3;57;57;256743.81;859.38;1725.99;2988.41;5726.41;15177.7
0;001;4;127;127;1760824.35;1795.86;4021.98;8912.69;16389.85;51938.91
0;002;2;11;11;44037.37;179.33;3150.97;4230.98;5528.01;6372.69
0;002;3;35;35;204113.54;1813.37;4262.94;5801.31;7982.18;10461.65
0;002;4;118;118;1232887.63;3691.75;5368.07;7577.27;12652.74;25522.39
0;003;1;71;71;136650.77;27.64;62.44;95.77;1874.72;9384.12
0;003;2;190;189;884841.56;44.96;1814.36;3208.99;5410.24;14343.31
0;003;3;278;278;1908113.5;983.11;3068.43;4770.87;8190.93;18258.12
0;003;4;243;243;3843461.73;2511.86;5045.24;10554.63;19159.33;44922.14
0;004;1;11;11;6156.41;25.72;31.04;231.36;937.89;2853.44
0;004;2;59;59;80699.21;84.4;300.6;639.48;1952.35;5690.95
0;004;3;221;221;815412.08;285.6;1113.92;2527.4;4738.95;10404.15
0;004;4;1940;1933;14852490.13;1306.07;3345.49;5439.75;9206.47;21218.97
0;005;1;34;34;24431.49;117.16;251.08;396.15;674.15;2011.88
0;005;2;134;134;94487.49;91.76;270.86;457.62;914.52;1855.71
0;005;3;122;122;129603.88;154.4;410.98;709.4;1253.76;2841.93
0;005;4;174;174;466571.45;290.82;915.85;1839.62;3227.53;7730.67
0;020;1;132;131;22779.34;19.14;67.88;123.42;220.32;371.1
0;020;2;223;222;77703.67;60.56;124.89;211.9;357;983.96
0;020;3;190;189;116532.27;87.44;245.68;464.76;907.09;1673.3
0;020;4;270;270;515625.55;226.8;760.33;1331.58;2309.26;5465.02
0;021;1;1211;1207;511908.88;52.4;154.74;313.64;482.96;1256.53
0;021;2;1935;1927;1166444.08;100.28;248.96;394.8;608.26;1646.66
0;021;3;700;699;992511.3;180.08;418.34;697.94;1216.57;2857.97
0;021;4;686;685;1722593.36;338.64;922.96;1742.64;3017.05;6711.6
0;022;1;174;173;18651.09;34.36;55.36;70.76;106.08;221.36
0;022;2;346;345;55138.5;34.44;67.02;97;157.48;438.88
0;022;3;120;120;65081.6;59.8;127.6;293.43;719.6;1910.66
0;022;4;123;123;234023.72;111.94;672.15;1382.3;2509.68;4943.3
0;023;1;566;548;94791.69;8.56;45.68;71.84;125.24;414.78
0;023;2;404;400;151044.45;11.66;83.86;196.34;392.56;1289.2
0;023;3;192;191;130709.84;42.04;212.32;448.56;955.43;2259.82
0;023;4;55;55;135672.77;252.96;780.17;1403.15;3046.38;9171.08
0;024;1;1049;1048;115024.97;41.32;69.54;94.97;128.82;211.8
0;024;2;2365;2362;340543.2;50.56;81.1;112.42;160.48;304.36
0;024;3;619;618;248104.63;73.36;135.92;231.02;439.28;1290.58
0;024;4;104;103;163179.31;180.37;614.55;1056.82;2076.28;4314.58
0;025;1;2046;2011;112857.37;3.6;17.28;35.48;52.56;116.66
0;025;2;252;251;20971.82;4.84;31.08;53.76;98.96;283.58
0;025;3;43;43;44456.49;5.6;19.64;69.4;419.44;1439.68
0;025;4;9;9;12864.71;19.04;248.59;677.72;1842.57;6137.92
0;026;1;549;543;70426.83;8.08;49.6;66.76;132.96;310.88
0;026;2;378;377;82025.34;11.12;58.12;105.84;239.56;711.33
0;026;3;217;217;85253.72;31.76;115.08;216.8;447.5;1172
0;026;4;118;118;259394.66;98.04;398.54;1224.42;2811.56;8223.64
0;040;1;167;131;14756.4;0.92;7.68;34.92;88.64;650.76
0;040;2;216;182;52146.07;1.84;23.68;82.76;189.6;804.16
0;040;3;139;135;61003.61;9.48;54.68;146.4;422.48;1898.64
0;040;4;48;48;66985.5;11.28;102.95;512.08;1569.82;5363.28
0;041;1;324;317;57792.15;8;58.44;110.88;196.4;473.92
0;041;2;1318;1302;451007.92;13.92;76.6;150.48;290.84;1226.4
0;041;3;1008;1003;710098.56;29.12;125.68;280.01;706.17;2815.76
0;041;4;221;221;400202.13;111.12;414.44;848.32;1858.71;5418.92
0;042;1;2176;1851;268180.21;1.04;9.79;38.2;86.21;333.48
