vrai_hop;rdrg;N;moy_gemid
0;445;1036;768.78
0;446;12447;90.64
0;447;464;736.33
0;461;1657;41.83
0;462;683;16.61
0;463;21432;8.71
0;465;9034;78.71
0;466;2431;34.91
0;468;8944;18.2
0;469;2521;32.21
0;470;2000;64.26
0;480;3813;1191.66
0;481;894;688.37
0;482;6642;76.12
0;483;1698;38.27
0;484;1598;317.98
0;500;882;16.99
0;501;4303;7.21
0;510;692;486.67
0;511;739;488.7
0;512;1076;418.08
0;513;10005;236.7
0;514;2757;403.43
0;517;456;53.69
0;518;1516;203.54
0;519;3530;234.94
0;530;1160;44.17
0;531;675;5.81
0;532;1429;32.91
0;540;23355;1.76
0;541;2882;3.82
0;542;1658;3.26
0;544;1307;9.35
0;545;1200;147.3
0;546;450;35.69
0;560;80179;0.14
0;561;1461;2.23
0;563;2447;0.02
0;564;706;0.34
0;565;881;0
0;566;9835;1.47
0;580;104;7.69
0;581;29;2.39
0;583;14;2502.37
0;588;66;537.77
0;589;15;55.52
0;591;76;128.17
0;593;161;152.39
0;602;178;91.05
0;603;49;100.8
0;607;246;72.95
0;608;90;57.63
0;609;86;811.94
0;611;142;46.18
0;612;272;38.75
0;613;32;30.36
0;614;399;22.98
0;621;125;38.87
0;622;242;27.15
0;623;42;6.61
0;625;212;18.04
0;626;300;2.78
0;630;103;1628.2
0;631;79;665.88
0;633;398;94.8
0;634;459;22.75
0;636;200;5.1
0;639;497;9.07
0;640;1676;0.39
0;650;135;411.33
0;651;754;124.95
0;660;3342;9.82
0;661;981;12.56
0;662;686;4.13
0;663;9283;26.44
0;680;887;744.69
0;681;3222;179.53
0;690;1043;49.47
0;691;2579;48.08
0;692;396;19.04
0;694;2245;56.35
0;695;1332;19.45
0;696;18420;33.24
0;710;2731;476.02
0;711;2132;242.62
0;720;11279;36.23
0;721;3339;23.36
0;722;3665;3.46
0;723;6814;1.32
0;724;2392;10.29
0;740;466;471.77
0;750;373;6.27
0;751;1459;2.43
0;752;255;0.18
0;753;755;19.94
0;754;1488;2.9
0;755;1768;1.53
0;756;2968;0.91
0;757;3755;4.81
0;758;391;0.54
0;759;324;4.37
0;760;3276;0.74
0;770;432;0.77
0;772;1054;4.87
0;773;446;1.79
0;774;444;0.27
0;775;6001;1.79
0;776;706;0.57
0;791;3388;411.35
0;811;1113;2.64
0;812;8458;2.5
0;813;3880;59.61
0;815;1841;3.3
0;816;1453;2.93
0;841;11;403.1
0;842;168;14.61
0;843;8;8.67
0;844;510;41.91
0;850;7178;1194.96
0;860;2187;21.58
0;861;24538;8.96
0;862;10265;42.27
0;863;821;1.18
0;890;122;52.98
0;892;207;41.77
0;893;51;28.04
0;894;263;68.26
0;910;166;941.16
0;911;146;1238.14
0;912;1138;1423.77
0;930;1192;22.96
0;950;3934;908.6
0;951;11639;314.63
0;952;4011;346.38
0;955;46;0
0;956;457;7.45
