vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;11660;5682.69;5682.69;5829.75;5976.81;5976.81
0;001;2;335577;5165.2;6850.68;8208.33;10102.56;19653.76
0;001;3;1242182;6945.51;8563.35;11996.79;15733.64;26471.65
0;001;4;4210480;7576.92;18759.34;27836.39;52570.54;84394.04
0;002;2;122109;12707.94;13284.34;15201.28;16743.61;18942.3
0;002;3;1072611;10892.52;12707.94;14903.66;17825;26519.22
0;002;4;3338266;10733.97;16176.98;25887.81;47150.39;99538.44
0;003;1;3977172;1111.86;7565.76;11570.37;15733.64;22460.13
0;003;2;6287756;6604.78;10931;14301.5;18154.2;29651.86
0;003;3;1718067;8839.74;13729.44;18305.92;26580.8;41847.8
0;003;4;2418943;11497.66;18042.36;27190.96;40343.88;75293
0;004;1;16958;16957.85;16957.85;16957.85;16957.85;16957.85
0;004;2;212442;575;701.92;10852.79;17316.96;32329.42
0;004;3;2111622;896.62;9712.71;15928.04;23993.58;40907.4
0;004;4;29717404;2875;14535;26344.05;40026.96;77212.52
0;005;1;14095;4967;4967;7047.63;9128.25;9128.25
0;005;2;241584;5634.98;6519.84;10625.31;16974;36104.86
0;005;3;3025829;4387.6;9779;16951.09;25886.84;50527.12
0;005;4;13816281;7411.33;14501.88;23702.9;34646.82;58252.87
0;006;3;51437;9528.54;10379.63;12560.87;15338.96;16786.9
0;006;4;126695;15640.25;18606.56;25650.01;27762.95;39034.99
0;020;1;1509526;1176.39;2804.46;3911.6;6864.72;15528.48
0;020;2;699659;680.61;3181.52;5608.92;8933.8;16473.34
0;020;3;3034075;448.31;3146.32;7645.75;14535.77;34992.18
0;020;4;2759820;2195.52;4861.71;11642.05;22425.22;52943.3
0;021;1;5378823;1389.06;2584.8;3630.84;5165.2;9684.75
0;021;2;8681009;1857.6;3308.05;4754.86;7032.22;14585.13
0;021;3;9658270;1877.75;4433.1;7866.82;13826.52;33692.16
0;021;4;8611710;2656.36;7721.12;14185.92;26474.24;52551.24
0;022;1;761219;798.38;1509.24;2252.3;3335.58;5814.34
0;022;2;1630094;1026.73;1993.56;3045.88;5835.9;15762.6
0;022;3;2371366;1224.12;3630.84;9002;15285.06;30345.55
0;022;4;2712395;826.88;7523.2;14593.8;28961.42;57153.81
0;023;1;1757972;435.38;886.62;1344.93;2241.55;4550.26
0;023;2;2300990;676.17;1329.93;2628.85;4746.43;12370.54
0;023;3;3083603;1938.04;5051.28;8534.25;15654.03;49795.97
0;023;4;1374475;3157.05;12481.2;25742.7;40665.96;76078.78
0;024;1;3152583;700.68;1207.08;1527.32;2105.76;3403.05
0;024;2;4806697;843.78;1350.09;1894.23;2819.81;7051
0;024;3;6389834;1210.99;2488.42;5174.19;9595.24;26324.97
0;024;4;2185064;701.92;5033.78;13874.2;19996.39;49235.06
0;026;1;2932856;371.52;555.93;843.78;1372.02;3770.4
0;026;2;2159757;391.72;798.38;1309.18;2582.6;9243.74
0;026;3;2589340;768.14;2701.58;5945.11;12110.58;26591.4
0;026;4;982125;3313.1;9471.15;15516.6;33523.14;60965.03
0;040;1;253511;378.2;823.58;1689.28;2832.12;6594.88
0;040;2;851478;403.83;1328.18;2525.64;5330.52;14851.8
0;040;3;957573;768.14;3142.37;6556.29;10871.7;25834.08
0;040;4;392550;1248.12;4038.3;12403.16;22224.42;55000.29
0;041;1;979217;472.86;1157.82;1800.12;3060.24;9348.2
0;041;2;4453855;484.51;1502.2;2742.04;5172.2;14358.27
0;041;3;9518461;934.82;2911.86;5487.19;9562.88;21288.15
0;041;4;1513615;1210.28;3709.65;7564.88;15681.85;33226
0;042;1;6490217;406.06;977.9;2090.76;4256.45;10711.05
0;042;2;40218939;773.9;2607.36;4702;8341.52;17287.48
0;042;3;31468897;1721.75;4638.34;7806.15;11960.19;23689.52
0;042;4;4532724;1647.2;6131.88;11158.8;17275.83;35646.52
0;043;1;3052244;381.24;705.1;1156.24;1936.95;4083.66
0;043;2;2546523;484.51;1028.83;1817.53;3050.85;8098.44
0;043;3;1143642;699.14;1961.85;4435.42;9422.25;24147.84
0;043;4;167635;1664.16;5758.61;7371.6;13918.22;64949.52
0;044;1;1571632;370.68;684.04;2183.58;3984.54;9200
0;044;2;5585409;385.94;1462.08;3583.9;6994.1;18361.44
0;044;3;9669082;375.04;715.02;3443.5;8563.35;23965.99
0;044;4;3319649;403.9;1762.48;5836.14;15368.94;42302.82
0;045;1;3484877;448.91;1300.38;2011.8;3157.05;6317.28
0;045;2;40580854;802.34;1955.32;3237.57;5611.2;16019.76
0;045;3;45826561;993.4;3172.95;5919.91;11229.56;29922.66
0;045;4;12924889;744.96;4066.4;8961.96;17408.19;38254.08
0;046;1;331302;378.54;810.32;1328.97;2161.3;4540.39
