vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;7;2526;0;0;185.98;961.72;1008.59
0;001;2;7;3394;0;0;685.07;906.69;1074.1
0;001;3;25;28397;92.99;456.06;670.97;1151.2;4133.19
0;001;4;127;536748;91.72;983.02;2761.86;5270.12;14368.12
0;002;2;5;4011;0;688.92;704.81;1175.92;1441.81
0;002;3;19;12429;0;259.6;557.94;848.16;3115.52
0;002;4;97;224541;0;371.96;1013.25;1838.91;10268.93
0;003;1;34;33221;0;0;0;621.9;8062.4
0;003;2;117;119603;0;0;625.73;1416.12;4514.21
0;003;3;226;422314;0;371.96;1128.4;2133.42;6038.5
0;003;4;303;1399463;248.76;1000.86;2094.61;4763.61;18226.68
0;004;1;16;2074;0;0;0;219.9;715.46
0;004;2;65;10067;0;0;0;185.98;684.66
0;004;3;202;59962;0;0;92.99;334.65;1260.08
0;004;4;1833;1837477;0;134.78;407.1;1122.41;3772.33
0;005;1;48;3850;0;0;0;61.44;339.25
0;005;2;113;11610;0;0;0;173.16;464.95
0;005;3;146;19986;0;0;33.09;185.98;668
0;005;4;148;60959;0;9.11;218.95;635.63;1562.22
0;020;1;104;538;0;0;0;0;0
0;020;2;137;3554;0;0;0;0;185.98
0;020;3;161;26124;0;0;0;148.02;665.68
0;020;4;237;80181;0;0;135.7;366.88;1332.27
0;021;1;1098;19556;0;0;0;0;92.99
0;021;2;1342;40291;0;0;0;0;185.98
0;021;3;764;42696;0;0;0;0;296.04
0;021;4;755;161663;0;0;0;203.55;953.58
0;022;1;155;136;0;0;0;0;0
0;022;2;251;1691;0;0;0;0;36.81
0;022;3;115;1313;0;0;0;0;73.62
0;022;4;96;9279;0;0;0;82.73;518.07
0;023;1;627;3658;0;0;0;0;0
0;023;2;339;9929;0;0;0;0;148.74
0;023;3;159;24835;0;0;0;92.99;1082.61
0;023;4;47;18795;0;0;185.98;376.06;1517.75
0;024;1;1111;4210;0;0;0;0;0
0;024;2;2360;22417;0;0;0;0;67.85
0;024;3;709;25557;0;0;0;36.81;185.98
0;024;4;107;17912;0;0;36.81;185.98;743.68
0;025;1;2681;1858;0;0;0;0;0
0;025;2;196;1222;0;0;0;0;0
0;025;3;63;867;0;0;0;0;73.62
0;025;4;7;2125;0;0;36.81;542.8;1341.86
0;026;1;623;3745;0;0;0;0;36.81
0;026;2;502;5209;0;0;0;0;49.21
0;026;3;334;13351;0;0;0;36.81;195.58
0;026;4;101;27974;0;0;73.62;271.4;904.7
0;040;1;164;2928;0;0;0;0;135.7
0;040;2;209;3031;0;0;0;0;36.81
0;040;3;131;3051;0;0;0;36.81;135.7
0;040;4;50;10597;0;0;0;36.81;783.16
0;041;1;375;5847;0;0;0;0;73.62
0;041;2;1150;34040;0;0;0;0;135.7
0;041;3;1066;47176;0;0;0;36.81;209.97
0;041;4;229;21483;0;0;0;36.81;376.97
0;042;1;2128;43327;0;0;0;0;49.21
0;042;2;4712;88760;0;0;0;0;55.03
0;042;3;2735;79105;0;0;0;36.81;133.86
0;042;4;372;17146;0;0;0;36.81;259.6
0;043;1;1156;1750;0;0;0;0;0
0;043;2;670;3514;0;0;0;0;36.81
0;043;3;198;3891;0;0;0;0;55.03
0;043;4;22;3009;0;0;9.11;73.62;414.6
0;044;1;416;2655;0;0;0;0;0
0;044;2;1011;5137;0;0;0;0;36.81
0;044;3;1163;21078;0;0;0;0;73.62
0;044;4;526;16705;0;0;0;0;184.83
0;045;1;718;3898;0;0;0;0;36.81
0;045;2;5039;37093;0;0;0;0;36.81
0;045;3;3007;52179;0;0;0;0;91.84
0;045;4;1593;63079;0;0;0;0;203.55
0;046;1;787;3937;0;0;0;0;36.81
0;046;2;3310;27630;0;0;0;0;36.81
0;046;3;1622;32000;0;0;0;0;92.99
0;046;4;612;31424;0;0;0;36.81;228.69
0;047;1;1371;5693;0;0;0;0;36.81
0;047;2;4706;35302;0;0;0;0;36.81
0;047;3;1568;30631;0;0;0;0;104.66
0;047;4;178;10969;0;0;0;66.93;354.35
0;048;1;1566;5787;0;0;0;0;36.81
0;048;2;2603;33378;0;0;0;0;73.62
0;048;3;2038;30789;0;0;0;0;73.62
0;048;4;102;8955;0;0;36.81;110.43;426.34
0;049;1;130;368;0;0;0;0;36.81
0;049;2;352;2079;0;0;0;0;36.81
0;049;3;155;2551;0;0;0;0;74.01
0;049;4;107;10166;0;0;0;55.03;482.52
0;050;1;190;368;0;0;0;0;0
0;050;2;290;3515;0;0;0;0;36.81
0;050;3;135;6814;0;0;0;29.38;141.47
0;050;4;64;13539;0;0;0;206.43;827.03
0;051;1;401;110;0;0;0;0;0
0;051;2;176;619;0;0;0;0;36.81
0;051;3;42;123;0;0;0;0;36.81
0;051;4;8;186;0;0;0;0;185.98
0;052;1;613;2095;0;0;0;0;36.81
0;052;2;551;2937;0;0;0;0;36.81
0;052;3;582;11979;0;0;0;0;73.62
0;052;4;237;13919;0;0;0;0;321.68
0;053;1;5855;9100;0;0;0;0;0
0;053;2;4361;19439;0;0;0;0;36.81
0;053;3;2601;37330;0;0;0;0;73.62
0;053;4;438;37434;0;0;0;36.81;308.21
0;054;1;2612;3249;0;0;0;0;0
0;054;2;1383;4683;0;0;0;0;36.81
0;054;3;203;1168;0;0;0;0;36.81
0;054;4;7;1145;0;0;0;173.16;934.91
0;055;1;503;386;0;0;0;0;0
0;055;2;492;6628;0;0;0;0;67.85
0;055;3;342;12577;0;0;0;0;271.4
0;055;4;157;13186;0;0;0;73.62;464.95
0;056;1;797;756;0;0;0;0;0
0;056;2;393;1747;0;0;0;0;36.81
0;056;3;120;2438;0;0;0;0;119.93
0;056;4;33;8046;0;0;0;135.7;743.92
0;057;1;8523;1295;0;0;0;0;0
0;057;2;1225;3738;0;0;0;0;0
0;057;3;170;3152;0;0;0;0;135.7
0;057;4;27;1166;0;0;0;67.85;185.98
0;058;1;11639;7832;0;0;0;0;0
0;058;2;6637;22290;0;0;0;0;36.81
0;058;3;1587;22888;0;0;0;0;73.62
0;058;4;238;15590;0;0;0;36.81;277.17
0;070;1;301;30548;0;0;0;0;1051.16
0;070;2;176;6524;0;0;0;0;36.81
0;070;3;20;916;0;0;0;18.4;327.97
0;070;4;1;201;200.79;200.79;200.79;200.79;200.79
0;071;1;3342;14838;0;0;0;0;0
0;071;2;1869;272712;0;0;0;0;867.63
0;071;3;89;3999;0;0;0;0;103.81
0;071;4;3;1015;0;0;0;1015.32;1015.32
0;072;1;2064;13079;0;0;0;0;0
0;072;2;423;1479;0;0;0;0;0
0;072;3;42;277;0;0;0;0;67.85
0;072;4;1;0;0;0;0;0;0
0;073;1;4832;190;0;0;0;0;0
0;073;2;1811;3985;0;0;0;0;0
0;073;3;158;1880;0;0;0;0;73.62
0;073;4;14;2726;0;0;73.62;371.84;929.9
0;080;1;201;0;0;0;0;0;0
0;080;2;94;321;0;0;0;0;0
0;080;3;16;245;0;0;0;0;135.23
0;080;4;2;0;0;0;0;0;0
0;081;1;257;270;0;0;0;0;0
0;081;2;312;3116;0;0;0;0;55.03
0;081;3;74;1466;0;0;0;0;135.7
0;081;4;8;1094;0;0;0;27.51;1039.15
0;082;1;871;105085;0;0;0;0;0
0;082;2;1358;11597;0;0;0;0;73.62
0;082;3;449;9022;0;0;0;0;83.17
0;082;4;30;8913;0;0;0;122.83;445.58
0;090;1;69;110;0;0;0;0;0
0;090;2;100;1079;0;0;0;0;101.77
0;090;3;50;2458;0;0;0;67.85;278.97
0;090;4;123;15580;0;0;0;185.98;557.94
0;091;1;277;3400;0;0;0;0;0
0;091;2;173;6150;0;0;0;0;135.7
0;091;3;49;4823;0;0;0;67.85;421.17
0;091;4;85;14596;0;0;36.81;185.98;929.9
0;092;1;2716;30820;0;0;0;0;0
0;092;2;516;14054;0;0;0;0;123.95
0;092;3;41;1864;0;0;0;0;312.81
0;092;4;7;4624;0;0;0;1638.81;1986.13
0;093;1;6462;43088;0;0;0;0;0
0;093;2;954;12984;0;0;0;0;0
0;093;3;62;2094;0;0;0;0;91.84
