vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;042;2;18.2;2;7;12;22;53
0;042;3;25.3;4;12;19;31;65
0;042;4;35.7;5;17;28;44;95.5
0;043;1;4.2;1;2;3;5;9
0;043;2;8.5;1;4;5;9;26
0;043;3;16.1;2;6;10.5;19;50
0;043;4;38.8;3;12;18;48;216
0;044;1;7.3;1;1;5;9;26
0;044;2;14;1;3;8;16;51
0;044;3;14.2;1;2;7;17;56
0;044;4;32.1;1;8;22;40;102
0;045;1;7.5;1;4;6;8;18
0;045;2;13.5;2;5;8;14;45
0;045;3;23.6;2;8;14;27;81
0;045;4;34.9;3;13;24;44;108
0;046;1;4.4;1;2;3;5;12
0;046;2;8.1;1;3;6;9;22
0;046;3;15.9;2;6;11;19;45
0;046;4;28.5;2;9;21;41;94
0;047;1;4.3;1;2;3;5;10
0;047;2;7.4;1;3;6;9;18
0;047;3;14.2;2;6;10;17;39
0;047;4;27.2;4;14;22;32.5;71
0;048;1;4.2;1;1;3;5;12
0;048;2;8.1;1;3;6;10;22
0;048;3;8.8;1;2;4;10;31
0;048;4;28.7;3;10;20;36;102
0;049;1;8.8;1;5;8;11;17
0;049;2;13.9;2;5;9;15;38.5
0;049;3;18.5;2;9.5;14;22.5;52
0;049;4;30.9;2;13;18.5;40;85
0;050;1;8.7;1;4;7;10;24
0;050;2;9.3;1;3;6;11;32
0;050;3;15.9;3;8;13;21;35
0;050;4;32.9;5;10;20;40;113
0;051;1;3.8;1;2;3;4;8
0;051;2;6;2;3;5;7;14
0;051;3;6.8;3;4;6;9;14
0;051;4;15.9;6;10;14;20;31
0;052;1;2.8;1;1;2;3;7
0;052;2;7.7;1;2;5;9;23
0;052;3;13.5;1;4;9;16;39
0;052;4;21;1;5.5;13;29;67
0;053;1;2.6;1;1;2;3;7
0;053;2;5.7;1;2;4;7;17
0;053;3;8.8;1;2;5;11;27
0;053;4;22.5;2;9;18;31;57
0;054;1;2.7;1;1;2;3;7
0;054;2;4.5;1;2;3;6;11
0;054;3;6;1;2;5;8;14
0;054;4;11.8;2;3;4;4;46
0;055;1;5.1;1;2;4;7;14
0;055;2;10.5;1;4;8;13;29
0;055;3;14.2;1;2;10;20;41
0;055;4;27.6;1;10;21;34;78
0;056;1;3.6;1;1;2;4;9
0;056;2;8.8;1;3;6;11;24
0;056;3;16;1;8;13;21;42
0;056;4;29.8;4;12;19;42;87
0;057;1;1.5;1;1;1;1;3
0;057;2;4.1;1;1;2;4;14
0;057;3;11;1;3;6;13;43
0;057;4;30.2;2;10;24;35;103
0;058;1;1.7;1;1;1;1;5
0;058;2;5.5;1;1;2;6;20
0;058;3;15.5;1;5;11;19;43
0;058;4;28.2;1;10;19;34;92
0;070;1;3.2;1;1;2;4;6
0;070;2;4.8;1;2;3;5;15
0;070;3;9.9;1;4;7;13;33
0;070;4;21.5;21;21;21.5;22;22
0;071;1;1.8;1;1;2;2;3
0;071;2;2.1;1;1;2;2;5
0;071;3;4.5;1;2;2;4;15
0;071;4;8.1;1;2;2;2;46
0;072;1;1.8;1;1;1;2;4
0;072;2;2.9;1;1;2;3;11
0;072;3;5.2;1;2;3;5;27
0;072;4;28.2;10;18;33;33;47
0;073;1;1.5;1;1;1;2;2
0;073;2;1.9;1;1;1;2;3
0;073;3;4.8;1;1;2;3;24
0;073;4;5.7;1;1;2;10;22
0;080;1;4.4;1;2;4;5;10
0;080;2;5.8;2;3;5;7;12
0;080;3;9.8;2;3;5;12;52
0;081;1;3.6;1;2;3;4;9
0;081;2;5.7;1;3;4;7;14
0;081;3;8.5;2;4;7;11;16
0;081;4;16;5;5;16;27;27
0;082;1;3.2;1;1;2;3;9
0;082;2;6.7;1;3;5;8;17
0;082;3;12.3;2;6;9;15;31
0;082;4;20.2;5;9;16;25;59
0;090;1;2.8;1;1.5;2;2;12.5
0;090;2;10;1;2;8;16;25
0;090;3;25;1;12;17;24;90
0;090;4;31;8;16;22;37.5;79
0;091;1;3.8;1;2;3;4;9
0;091;2;6.1;2;3;5;7;15
0;091;3;12.5;3;5;11.5;15;47
0;091;4;21.4;7;11;16;24;46
0;092;1;2.3;1;1;2;3;4
0;092;2;4;1;2;3;5;10
0;092;3;7.4;1;3;4;8;20
0;092;4;16.2;7;10;15;20;29
0;093;1;1.8;1;1;2;2;3
0;093;2;2.8;1;1;2;3;7
0;093;3;5.5;1;2;3.5;7;17
0;093;4;37.7;5;12;27.5;61;87
0;094;1;2.6;1;1;2;3;7
0;094;2;4.3;1;2;2;4.5;14
0;094;3;9.7;1;3;7;12;30
0;094;4;31.7;4;10;28;36;69
0;095;1;2.4;1;1;2;3;5
0;095;2;3.1;1;2;3;4;6
0;095;3;6.6;2;5;6;8;13
0;095;4;5;5;5;5;5;5
0;096;1;2.6;1;2;2;3;5
0;096;2;3.2;1;2;3;4;6
0;096;3;11;1;3;4;25;37
0;096;4;25;8;17.5;28;32.5;36
0;097;1;1.8;1;1;2;2;3
0;097;2;2.7;1;1;2;3;7
0;097;3;5.2;1;2;4;7;13
0;097;4;20.4;4;6;13;36;57
0;098;1;1.9;1;1;2;2;3
0;098;2;2.9;1;1;2;3;8
0;098;3;9.3;1;3;5;11;28
0;098;4;24.6;3;6;19;32;76
0;110;1;2.8;1;1;2;3;7
0;110;2;5.7;1;2;3;5;19
0;110;3;13.1;2;4;8;15;43
0;110;4;28.9;4;9;20;36;88
0;111;1;3.7;1;2;3;5;9
0;111;2;6.9;1;3;5;8;17
0;111;3;13.2;3;6;10;17;33
0;111;4;31.2;2;17;30;42;61
0;112;1;2.6;1;1;2;4;6
0;112;2;4.1;1;2;3;5;10
0;112;3;7.8;1;2;5;9;26
0;112;4;16.9;2;7;16;25;44
0;113;1;2.8;1;2;2;3;6
0;113;2;3.9;1;2;3;5;9
0;113;3;7.2;1;3;5;9;19
0;113;4;15.2;2;5;10;20;47
0;114;1;2.5;1;1;2;3;6
0;114;2;5;1;2;3;6;16
0;114;3;10.7;1;4;7;13;31
0;114;4;20.1;3;10;17;24;47
0;115;1;1.2;1;1;1;1;2
0;115;2;1.5;1;1;1;1;4
0;115;3;5.7;1;1;1;6;23
0;115;4;15;1;4;10.5;22;45
0;120;1;9.7;3;7;9;11;17
0;120;2;11.5;6;9;10;13;20
0;120;3;16.7;7;11;14;19;32
0;120;4;28;6;13;21;34;73
0;121;1;5.8;1;2;5;8;15
0;121;2;10.3;2;5;8;13;24
0;121;3;18.4;3;9;15;23;43
0;121;4;30;6;15;25;39;68
0;122;1;3.9;1;2;2;4;14
0;122;2;9.2;1;3;6;11;26.5
0;122;3;22.6;4;10;15;24;61
0;122;4;46.2;8;19;31;64;134
0;130;1;11;6;6;8;18;19
0;130;2;15.4;3;7;12;16;54
0;130;3;19.5;4;9;15;24;55
0;130;4;24.8;5;12;20;31;61
0;131;1;5.3;1;2;3;7;15
0;131;2;7.3;1;3;6;13;16
0;131;3;8.6;1;3;9;14;17
0;131;4;12.5;2;8;13;15;23
0;132;1;6.9;1;2;4;6;11
0;132;2;7.9;1;2;6;12;22
0;132;3;11.8;1;2;5;19;45
0;132;4;9.9;2;3;8;12;31
0;133;1;8.9;1;3;7;10;20
0;133;2;5.3;1;1;2;7;19
0;133;3;11.7;1;3;9;15;30
0;133;4;17.6;1;5;13;23;57
0;134;1;6.9;1;4;6;8;15
0;134;2;9.4;2;6;8;11;20
0;134;3;13.8;2;7;11;17;34
0;134;4;19.4;1;8;15;25;51
0;135;1;3.8;1;1;2;5;11
0;135;2;8.9;1;3;6;12;23
0;135;3;17.3;3;9;13;21;42
0;135;4;27.2;3;11;18;30;85
0;136;1;4;1;1;2;4;13
0;136;2;7.3;1;2;4;9;24
0;136;3;12.8;1;4;9;17;35
0;136;4;22.3;2;10;19;30;52
0;137;1;8.8;1;4;6;10;27
0;137;2;11.7;3;7;10;15;27
0;137;3;16.1;3;9;13;20;38
0;137;4;21.9;3;11;18;28;55
0;138;1;4.3;1;3;4;5;8
0;138;2;5.6;2;4;5;7;12
0;138;3;6.5;3;4;6;8;19
0;138;4;11.3;2;5;8;14;51
0;139;1;4.7;2;3;4;5;9
0;139;2;8.7;2;5;7;10;20
0;139;3;13.4;3;7;11;16;32
0;139;4;19;2;8;14.5;24;51
0;140;1;6.2;1;3;5;8;14
0;140;2;9.4;2;5;8;11;21
0;140;3;13;2;7;10;15;31
0;140;4;21.4;3;10;16;26;55
0;141;1;3.7;1;2;3;5;8
0;141;2;5.7;1;3;5;7;13
0;141;3;7.2;2;4;5;9;18
0;141;4;13.6;2;5;8.5;17;39
0;142;1;4.8;1;2;3;7;12
0;142;2;7.6;1;3;5;10;22
0;142;3;12.2;1;5;10;15;32
0;142;4;20.6;2;9;15;26;53
0;143;1;4.8;1;3;4;6;10
0;143;2;7.5;1;3;6;9;19
0;143;3;12.4;2;6;10;16;33
0;143;4;19.4;2;7;15;26;54
0;144;1;2.8;1;1;2;3;7
0;144;2;6.2;1;2;4;8;17
0;144;3;11.6;2;5;9;14;31
0;144;4;18.9;2;8;14;24;50
0;160;1;9;7;7;9;11;11
0;160;2;9.8;5;8;9;11;16
0;160;3;11.1;5;8;9.5;12;24
0;160;4;18.3;6;9;12.5;24;50
0;161;1;3.4;1;2;3;4;8
0;161;2;5.2;2;3;3;5;13
0;161;3;9;2;3;5;12;24
0;161;4;29.6;7;15;23;36;61
0;162;1;13.3;8;10;11;14;24
0;162;2;14.7;7;11;13;17;29
0;162;3;21.7;9;14;18;26;46
0;162;4;34;8;17;28;42.5;89
0;163;1;10.1;7;8;9;11;16
0;163;2;11.3;8;9;10;12;19
0;163;3;15.2;8;10;13;16;32
0;163;4;27;6;12;20;33;65
0;165;1;10.9;8;9;10;12;16
0;165;2;13.2;8;10;12;15;21
0;165;3;17.1;8;11;15;19;37
0;165;4;29;6;16;23;33;74
0;166;1;8.8;6;8;9;10;12
0;166;2;10.2;7;8;10;11;15
0;166;3;13.5;8;9;11;15;25
0;166;4;22.2;7;12;17;26;54
0;167;1;2.9;1;2;2;2;9
0;167;2;4.3;1;2;2;4;11
0;167;3;10.6;2;7;9;13;24
0;167;4;22.4;2;10;17;30;57
0;168;1;6.5;2;4;5;8;15
0;168;2;8.5;2;4;7;10;19
0;168;3;14.3;2;7;11;16;34
0;168;4;26;3;10;17;31;78
0;169;1;10.6;3;7;8;11;20
0;169;2;11.3;5;8;10;12;18
0;169;3;14.7;1;10;12;16;33
0;169;4;25.2;2;12;19;35;64
0;170;1;6.6;1;2;4;7;23
0;170;2;9.8;2;4;8;13;23
0;170;3;18.7;3;11;17;24;40
0;170;4;37.2;12;22.5;32;44.5;94
0;171;1;4.2;1;2;3;5;10
0;171;2;6.6;2;3;5;8;17
0;171;3;13.1;3;6;10;16;33.5
0;171;4;25.7;5;12;20;31.5;73
0;172;1;23.3;3;9;16;28;73
0;172;2;34;7;13;20;43;119
0;172;3;51.7;11;22;37;68;148.5
0;172;4;64.5;12;27;45;78;196
0;173;1;3.6;1;2;2;4;10
0;173;2;5.9;1;2;4;7;17
0;173;3;14.2;1;4;10;18;42
0;173;4;29.6;2;11;22;38;89
0;174;1;3.2;1;1;3;5;7
0;174;2;4.5;1;2;4;6;9
0;174;3;8.8;1;4;7;10;22
0;174;4;15.1;1;4;11;19;45
0;175;1;2.2;1;1;2;2;5
0;175;2;2.8;1;2;2;3;7
0;175;3;6.9;1;2;4;9;21
0;175;4;17.4;1;7;15;23;46
0;176;1;2.2;1;2;2;2;4
0;176;2;3;1;2;2;3;7
0;176;3;7.2;1;2;4;10;21
0;176;4;16.5;2;7;15;22.5;43
0;177;1;2.6;1;2;2;3;6
0;177;2;4.1;1;2;3;5;12
0;177;3;9.5;2;3;7;12;35
0;177;4;23.9;3;8;16.5;28;53
0;178;1;5.3;2;2;4;6;15
0;178;2;10.9;2;4;7;11;34
0;178;3;17.8;2;6;13;24;56
0;178;4;34.9;4;14;23;52;116
0;179;1;1.9;1;1;2;2;3
0;179;2;3.4;1;1;2;3;11
0;179;3;12.1;1;2;7;12;45
0;179;4;11.8;1;3;5;11;46
0;180;1;10.3;1;3;6;12;33
0;180;2;13.2;1;4;8;15;45
0;180;3;15.4;1;2;8;20;52
0;180;4;30.8;1;11;22;40;80
0;190;1;3.8;1;2;3;5;9
0;190;2;5.7;1;2;4;7;14
0;190;3;11.6;1;5;9;15;29
0;190;4;15.3;1;4;11;21;43
0;191;1;2.4;1;1;2;2;6
0;191;2;3.7;1;2;2;4;11
0;191;3;8.9;1;3;8;12;22
0;191;4;20.9;2;10;17;27;53
0;192;1;1.9;1;1;2;2;4
0;192;2;2.6;1;2;2;2;7
0;192;3;4.9;1;2;2;7;15
0;192;4;14.1;1;5;10.5;19;46
0;193;1;23.7;1;6;28;40;47
0;193;2;19.6;1;6;20;31;44
0;193;3;24;2;8;25;35;56
0;193;4;29.6;2;12.5;29.5;45;62
0;194;1;7.3;1;4;6;9;17
0;194;2;10.1;2;5;8;12;25
0;194;3;14.7;2;7;11.5;18;36
0;194;4;22.7;2;10;18;29;59
0;195;1;6.2;1;3;5;8;13
0;195;2;9.6;2;5;7;11;23
0;195;3;11.1;3;6;9;13;26
0;195;4;21.9;7;13;20;27;43
0;196;1;1;1;1;1;1;1
0;196;2;1.6;1;1;1;1;5
0;196;3;2.7;1;1;1;2;13
0;196;4;8.4;1;1;4;9;27
0;197;1;4.3;1;2;2;5;13
0;197;2;6.3;1;2;4;8;20
0;197;3;10.4;1;3;7;13;30
0;197;4;20.1;1;5;13;29;56
0;198;1;3.2;1;1;2;3;8
0;198;2;4.4;1;2;3;6;12
0;198;3;10.2;1;4;7;11;28
0;198;4;19.2;1;8;15;22;61
0;199;1;3.7;1;1;3;5;9
0;199;2;6.3;1;3;5;8;15
0;199;3;11.5;2;5;9;14;31
0;199;4;20;3;11;16;25;50
0;200;1;4.3;1;1;2;4;13
0;200;2;5.9;1;2;4;7;17
0;200;3;12.3;2;5;9;16;34
0;200;4;21.6;1;6;15;28;61
0;201;1;2.7;1;1;2;3;7
0;201;2;5.1;1;2;4;6;14
0;201;3;10.6;1;4;8;13;28
0;201;4;19.9;2;8;15;27;52
0;202;1;2.5;1;1;2;3;7
0;202;2;4.4;1;2;3;6;11
0;202;3;9.3;1;4;7;11;23
0;202;4;19;1;6.5;15.5;24;55
0;203;1;2.1;1;1;1;2;6
0;203;2;3.9;1;1;3;5;10
0;203;3;7.1;1;3;5;9;17
0;203;4;13.2;1;3;10;16;55
0;204;1;2.6;1;1;2;3;7
0;204;2;5.5;1;2;4;7;15
0;204;3;11.4;1;4;8;14;33
0;204;4;27.8;1;9;19;38;85
0;205;1;4;1;1;2;4;11
0;205;2;6.5;1;2;5;8;15
0;205;3;10.9;2;5;8;15;29
0;205;4;20.2;2;10;14.5;28;46
0;206;1;4.3;1;1;2;6;16
0;206;2;5.9;1;2;4;8;15
0;206;3;8.7;1;2;6;11;30
0;206;4;15.5;2;5;10;20;48
0;207;1;4.2;1;1;3;5;13
0;207;2;6.4;1;2;4;8;18
0;207;3;11;1;5;8;13;28
0;207;4;19.2;1;8;14;24;63
0;220;1;4.4;2;3;4;5;9
0;220;2;8.6;2;4;7;11;21
0;220;3;16.3;5;10;13;19;40
0;220;4;32.9;6;16;25;41;86
0;221;1;8.4;3;6;8;10;16
0;221;2;11.6;5;8;10;13;24
0;221;3;19;7;11;15;22;43
0;221;4;33.6;5;17;27;43;84
0;222;1;4.1;1;2;4;5;9
0;222;2;6.2;1;2;4;7;18
0;222;3;15.9;2;5;10;16;56
0;222;4;38.9;6;14;31;47;140
0;223;1;6.5;2;4;6;8;13
0;223;2;8.9;2;5;8;11;19
0;223;3;16.1;5;10;13;19;35
0;223;4;29;7;15;23;38;72
0;224;1;4.8;1;2;4;6;12
0;224;2;8.6;2;4;8;11;19
0;224;3;16.3;4;9;14;19;36
0;224;4;29.6;4;15;23;34;76
0;225;1;2.8;1;2;3;3;5
0;225;2;5.2;2;3;4;7;11
0;225;3;10.5;2;6;9;13;21
0;225;4;22.6;4;11;18.5;28;54
0;226;1;2.4;1;1;2;3;5
0;226;2;4.5;1;2;3;5;13
0;226;3;12;2;5;9;15;30
0;226;4;24.9;3;13;21;32;65
0;227;1;3.3;1;2;3;4;7
0;227;2;5.2;1;3;4;7;12
0;227;3;11.1;2;5;8;15;27
0;227;4;23.3;4;7;17;38;66
0;228;1;2.2;1;1;2;2;4
0;228;2;3.4;1;2;2;4;8
0;228;3;8.5;1;2;5;10;25
0;228;4;23.8;2;10;17;29;56
0;229;1;5;1;2;3;6;12
0;229;2;8.8;1;3;7;11;25
0;229;3;17;2;8;14;21;44
0;229;4;29.9;1;10.5;23;40;79.5
0;240;1;3.4;1;2;2;4;9
0;240;2;6.6;1;2;4;7;20
0;240;3;12.7;2;5;9;15;35
0;240;4;24.8;3;11;20;31.5;62
0;241;1;3.2;1;1;2;4;7
0;241;2;5.8;1;3;4;7;15
0;241;3;10.5;2;5;8;13;26
0;241;4;17.8;2;8;14;23;46
0;242;1;2.8;1;1;2;3;7
0;242;2;6.3;1;2;4;8;18
0;242;3;9.7;2;4.5;7;12;26
0;242;4;16.7;1;7;12;23;52
0;243;1;2.5;1;1;2;3;7
0;243;2;4.8;1;2;3;6;14
0;243;3;9.7;2;4;7;12;27
0;243;4;17.9;2;7;13;22;52
0;244;1;4.1;1;2;4;5;8
0;244;2;5.9;1;3;5;7;14
0;244;3;10;2;6;8;12;25
0;244;4;15.3;5;8;12;18;39
0;245;1;4.5;1;2;3;6;11
0;245;2;6.5;1;3;5;8;15
0;245;3;11;3;6;9;14;25
0;245;4;16.1;4;8;12;19;39
0;246;1;4.7;1;2;4;6;10
0;246;2;7.5;1;4;7;9.5;17
0;246;3;9.7;1;4;9;14;23
0;246;4;18.6;1;6;14;26;51
0;247;1;3.7;1;2;3;5;9
0;247;2;6.5;1;3;5;8;16
0;247;3;11.5;2;5;9;15;29
0;247;4;16.5;2;7;13;21;46
0;248;1;6.3;1;4;6;8;12
0;248;2;8.4;2;5;7;10;17
0;248;3;12;2;6;9;13;24
0;248;4;18.9;1;7;14;23;53
0;249;1;2.6;1;1;2;3;6
0;249;2;4.5;1;2;3;5;12
0;249;3;8.1;1;3;6;10;23
0;249;4;12.7;2;5;9;15;39
0;250;1;3;1;1;2;3;8
0;250;2;5.3;1;2;4;6;15
0;250;3;9.8;1;4;7;12;26
0;250;4;16.2;2;6;12;21;48
0;260;1;6.2;2;3;6;8;12
0;260;2;8.6;2;5;8;11;17
0;260;3;14.6;3;8;12;16;35
0;260;4;27.8;8;14;22;33;73
0;261;1;5.4;1;2;3;7;15
0;261;2;9.9;2;3;8;14;28
0;261;3;16.8;2;7.5;14;21;44
0;261;4;27.4;8;14;21;33;69
0;262;1;5.9;2;3;6;7;12
0;262;2;8.8;2;5;7;10;18
0;262;3;20;5;10;14;23;63
0;262;4;31.8;8;14.5;24;36.5;80
0;263;1;2.9;1;2;2;3;6
0;263;2;4.4;1;2;3;5;10
0;263;3;12;2;5;9;15;31
0;263;4;30.3;6;15;24;40;75
0;264;1;5.1;1;2;3;6;16
0;264;2;6.4;1;2;4;8;20
0;264;3;13.8;2;6;9;15;38
0;264;4;26.4;3;11;20;34;70
0;280;1;4.9;1;2;3;6;14
0;280;2;7.8;1;3;5;9;22
0;280;3;12.9;2;6;10;16;32
0;280;4;23.3;3;11;19;29;61
0;281;1;4.4;1;2;2;4;17
0;281;2;7.1;1;2;4;9;21
0;281;3;11.8;1;4;9;15;32
0;281;4;20.4;3;10;18;27;47
0;282;1;4.9;1;2;4;6;10
0;282;2;6.7;2;4;6;9;15
0;282;3;10.8;2;5;9;13;24
0;282;4;18.5;4;9;15;24;46
0;283;1;3.5;1;1;2;4;11
0;283;2;6.5;1;2;4;8;17
0;283;3;10;1;3;8;13;28
0;283;4;20.7;2;8;17;28;51
0;284;1;3.8;1;2;3;5;9
0;284;2;6.4;1;3;5;8;15
0;284;3;10.8;2;6;9;14;26
0;284;4;18.6;3;9;15;23;47
0;300;1;15.4;5;7;10;14;49
0;300;2;21.7;6;9;11.5;23;68
0;300;3;49.3;8;16;39;71;131
0;300;4;66.7;11;28;53;97;157
0;301;1;14.8;6;8;11;16;39
0;301;2;18.7;6;9;13;22;50
0;301;3;28.5;7;13;20;36;75
0;301;4;43.1;7;20;36;57;115
0;302;1;9.1;4;6;8;10;19
0;302;2;12.6;5;7;9;13;32
0;302;3;24.2;7;10;16;30;71
0;302;4;47.9;7;19;33;63;130
0;303;1;9.4;5;7;8.5;10;16
0;303;2;11.3;5;7;10;13;24
0;303;3;17;8;9;12;22;46
0;303;4;30;11;20.5;28.5;37.5;56
0;304;1;6.8;3;5;6;7;12
0;304;2;10.8;4;6;8;11;27
0;304;3;17.9;5;9;12;20;51
0;304;4;55;9;22;39.5;72;160
0;305;1;12.8;2;5;7;10;46
0;305;2;28;2;8;14;38;116
0;305;3;43.1;7;15;29;53;155
0;305;4;59.2;12;28;46;85;137
0;306;1;7.9;2;4;5;8;24
0;306;2;12.8;4;5;7;13;47
0;306;3;31.4;5;10;19;41;99
0;306;4;53.1;10;19;52;78;128
0;307;1;4.1;1;2;3;5;10
0;307;2;8.4;2;5;6;8;21
0;307;3;9.7;5;6;8;12;18
0;307;4;24.5;7;8;13;34;94
0;308;1;14.8;3;7;10;15;47
0;308;2;20.8;5;9;13;24;65
0;308;3;32;6;12;21;43;93
0;308;4;41.9;5;19;34;56;111
0;309;1;4.8;1;2;3;5;13
0;309;2;15.8;2;6;10;18;52
0;309;3;33.6;6;14;23;44;91
0;309;4;47.2;4;19;41;65;108
0;310;1;4.8;2;3;4;6;10
0;310;2;7.1;2;4;5;8;18
0;310;3;23.3;4;7;13;28;74
0;310;4;48.7;5;17;34;64;152
0;311;1;2.7;1;1;2;3;6
0;311;2;10.5;1;1;4;10;51
0;311;3;56;56;56;56;56;56
0;311;4;60;60;60;60;60;60
0;312;1;6.4;1;2;3;7;25
0;312;2;19.9;1;5;12;25;66
0;312;3;39.5;2;17;29;49;126
0;312;4;59;13;30;47;86;127
0;313;1;3.3;1;2;2;3;8
0;313;2;9.2;1;2;5;9;31
0;313;3;23;2;6;13;26;85
0;313;4;47.4;8;22.5;34.5;62.5;127
0;314;1;2.6;1;2;2;3;5
0;314;2;4.8;1;2;3;4;14
0;314;3;12.3;2;3;8;16;38
0;314;4;40.6;3;10;39;69;87
0;315;1;2.3;1;1;2;2;4
0;315;2;6.2;1;2;3;6;21
0;315;3;22.3;2;6;15;28;73
0;315;4;35;4;14;26;49;92
0;316;1;1.9;1;1;2;2;4
0;316;2;3.9;1;1;2;3;12
0;316;3;23.5;1;3;9.5;24.5;135
0;316;4;18.5;2;3.5;14;33.5;44
0;317;1;2.6;1;1;2;3;6
0;317;2;6.4;1;2;3;7;22
0;317;3;19;2;5;11;27.5;63
0;317;4;38.3;2;17;30.5;52;82
0;318;1;2.5;1;1;2;3;5
0;318;2;7.1;1;2;3;7;30
0;318;3;24.9;2;4;15;35;84
0;318;4;35.4;3;11;34;59;70
0;319;1;2.6;1;1;2;2;5
0;319;2;7.7;1;2;3;7;28
0;319;3;24.3;2;8;14;29;79
0;319;4;19.1;2;7;16;32;49
0;320;1;3.8;1;2;2;4;13
0;320;2;9.8;1;3;5;11;34
0;320;3;23.6;2;9;17.5;30;71
0;320;4;47.4;6;22;36;61;140
0;340;1;10.4;1;2;6;12;37
0;340;2;14.7;1;4;11;21;42
0;340;3;24.2;1;7;17;32;68
0;340;4;24.9;1;4;14;33;81
0;341;1;9.9;1;3;6;11;34
0;341;2;16.5;2;6;12;22;46
0;341;3;27.2;4;13;23;36;68
0;341;4;37.3;6;17.5;30;46;89
0;342;1;2.8;1;1;1;2;9
0;342;2;12;1;2;6;14;46
0;342;3;23.6;2;8;17;31;67
0;342;4;37.2;2;10.5;25;48.5;128
0;343;1;8.9;1;3;6;11;28
0;343;2;13.8;2;5;10;17;37
0;343;3;19.9;3;9;15;25;50
0;343;4;29.2;2;13;23;37;71
0;344;1;10;1;5;7;15;24
0;344;2;11.7;2;6;10;15;25
0;344;3;26.2;7;13;21;32;57
0;344;4;27.9;4;11;22.5;38;71
0;345;1;6.8;2;3;4.5;7;21.5
0;345;2;10.7;2;5;8;14;24
0;345;3;17.7;2;9;16;26;32
0;345;4;29.4;5;12.5;21.5;42;72
0;346;1;6.2;1;2;4;7;17
0;346;2;8;1;4;5;10;21
0;346;3;12.6;2;5;9;15;37
0;346;4;26;2;10;18;37;64
0;347;1;4.7;1;2;3;6;12
0;347;2;10.5;1;4;7;13;30
0;347;3;21.7;3;10;17;27;56
0;347;4;33.6;3;14;25;46;90
0;348;1;4.6;1;1;3;6;13
0;348;2;10.1;1;4;7;13;29
0;348;3;19.8;2;8;14;25;54
0;348;4;29.1;9;17;22;38;76
0;349;1;4;1;1;2;4;13
0;349;2;8.2;1;3;5;10;25
0;349;3;20;2;7;15;25;63
0;349;4;26;1;11;19;35;80
0;350;1;4.3;1;2;3;5;12
0;350;2;9.8;1;4;7;12;28
0;350;3;17.1;3;7;12;21;46
0;350;4;26.5;1;10;22;34;65
0;351;1;4.4;1;2;3;5;12
0;351;2;8.8;1;3;6;11;26
0;351;3;18.6;2;8;14;23;50
0;351;4;26.8;2;9;21;38;71
0;360;1;8.8;1;2;5;9;32
0;360;2;18.8;2;7;14;25;50
0;360;3;37.6;5;17;30;49;91
