vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;8319203;23715.14;29524.65;40451.64;58083.46;113018.31
0;002;6046625;26094.35;32650.71;39027.83;53547.62;110926.71
0;003;18080183;5225.27;14374.05;20698.86;30559.45;65084.65
0;004;75391545;8889.27;18829.69;29543.9;45617.35;81365.71
0;005;7810195;3414.86;8812.92;13578.2;20865.74;42113.49
0;020;7546292;2710.6;5617.95;8205.41;14249.94;31924.82
0;021;48932632;2880.14;6739.34;9459.48;14771.86;30947.57
0;022;5160418;1830.29;3902.08;5517.84;9517.03;23387.08
0;023;8422891;1097.97;2659.87;4979.48;8863.14;21941.08
0;024;20499148;2314.58;2859.16;3417.81;4857.22;11736.11
0;025;5144621;717.93;940.47;1155.94;1583.9;4509.95
0;026;12506993;1146.3;2814.36;6277.11;10499.13;21345.81
0;040;2443028;732.39;1293.3;2634.89;5107.77;13711.45
0;041;17108165;940.66;2379.48;4189.16;7629.02;16887.61
0;042;56131966;862.83;2298.72;4153.96;7142.53;15134.52
0;043;5964004;639.13;1249.64;2018.4;3285.45;7811.64
0;044;18696814;631.41;1570.69;3703.94;7532.33;19079.14
0;045;68914505;1344.06;2818.85;4517.06;7760.6;19736.86
0;046;33161146;931.05;2194;3671.02;6121.16;14685.92
0;047;28282429;918.59;1864.12;2839.14;4337.5;8527.67
0;048;21920325;570.54;1472.01;2480.25;4211.39;9186.82
0;049;5616100;1090.97;2943.74;5376.64;9695.17;20898.65
0;050;3905440;735.13;1755.94;3373.56;6847.13;18543.64
0;051;1587137;791.58;1258.67;1904.48;2856.33;6803.84
0;052;7039969;594.14;1068.69;2247.14;4249.86;11297.06
0;053;34237742;544.42;890.22;1500.73;2939.97;7914.26
0;054;7271742;502.41;793.51;1257.53;2155.3;4355.91
0;055;6953525;673.06;1463.42;2945.31;5495.74;14520.8
0;056;3675834;532.18;908.64;1643.69;3164;8421.77
0;057;9972857;436.9;554.54;710.02;995.43;2319.35
0;058;34728224;461.71;645.47;824.36;1358.61;6396.64
0;070;1508916;968.89;1495.73;2066.22;3149.74;8882.74
0;071;14586634;1347.34;2053.97;2564.72;3100.47;4618.63
0;072;4481496;736.15;1054.84;1318.45;1859.5;4268.63
0;073;11537763;1144.09;1295.24;1484.2;1735.85;2855.12
0;080;829276;712.29;1446.17;2082.03;3597;6121.78
0;081;1745209;698.68;1301.97;2218.52;3327.53;5746.13
0;082;7894272;600.11;1265.78;2125.16;3392.64;7572.13
0;090;3563695;1104.02;2353.48;8571.55;13986.96;28856.82
0;091;6581995;1523.98;3222.46;6029.17;23334.81;24952.02
0;092;8607859;1039.06;1666.18;2381.41;3182.63;4774.62
0;093;15169068;1032.72;1451.68;1907.63;2294.01;3292.3
0;094;3907331;699.56;1002.61;1349.79;1973.35;5266.4
0;095;1053867;969.95;1312.47;1758.63;2566.11;4245.39
0;096;2050471;994.38;1463.29;1829.84;2367.16;3687.11
0;097;10068210;652.23;802.93;989.46;1212.86;2004
0;098;23894673;801.46;1087.42;1407.66;1985.28;3158.85
0;110;8031964;762.56;1508.09;2496.68;4527.72;14283.25
0;111;9454823;621.13;1247.38;1922.98;3039.26;6320.46
0;112;1767848;438.04;725.55;1128.75;1822.4;4536.71
0;113;15287230;502.91;859.91;1253.57;1833.49;3549.31
0;114;6311777;507.57;839.79;1229.48;1995.68;6614.09
0;115;6538529;421.35;625.41;818.25;1446.13;3700.35
0;120;15812820;4186.39;6346.18;7897.89;10324.63;21510.14
0;121;27287567;1141.28;2436.87;4895.68;8166.36;18808.27
0;122;4478938;1150.37;1992.67;4794.16;9779.49;25780.51
0;130;20882853;3586.35;7171.14;10936;16772.31;31572.66
0;131;3190575;1222.06;2246.66;4582.6;8342.42;12600.71
0;132;301450;462.93;856.1;2052.53;3882.85;15444.16
0;133;19447237;594.64;1893.39;3711.83;6238.94;13999.45
0;134;22057053;1357.12;2842.26;4109.64;5999.93;11468.98
0;135;5120710;563.46;1160.29;2327.54;4407.25;9889.13
0;136;40777797;821.4;1696.51;2999.93;5593.33;12905.97
0;137;40369880;1231.68;2980.94;5073.76;8195.11;16679.34
0;138;865281;823.46;1399.01;1972.63;2732.73;5158.56
0;139;110764886;993.39;1911.72;3053.16;5090.62;10909.95
0;140;106191818;901.82;2376.18;3689.46;5624.36;11531.16
