vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;5799899;6314.1;9028.89;15733.64;28413.45;62934.56
0;002;4532986;10892.52;13891.02;17825;29175.06;83509.32
0;003;14401938;2223.72;10276.02;14191.92;18975;39055.17
0;004;32058426;2407.02;13324.78;24241.14;38219.53;75606.48
0;005;17097789;5737.95;13121.28;21667.68;32034.06;56743.68
0;006;178132;9528.54;13891.02;16786.9;25650.01;39034.99
0;020;8003080;645.65;3072.56;5867.4;11642.05;31292.8
0;021;32329812;1701.08;3275.37;4913.44;8894.88;27224.4
0;022;7475075;896.62;1992.27;3630.84;9963.92;29889.94
0;023;8517040;450.03;1111.86;1955.8;4235.98;19327.42
0;024;16534178;774.34;1329.93;1894.23;3157.05;13394.5
0;026;8664078;381.27;664.09;1091.64;2041.83;10356.84
0;040;2455112;450.03;1328.18;2854.45;6620.7;16935.16
0;041;16465148;645.65;1819.65;3788.46;7323.6;19190.04
0;042;82710777;680.61;2584.8;5132.52;9169.16;19609.92
0;043;6910044;391.72;777.14;1361.22;2373.3;7143.12
0;044;20145772;378.73;943;3286.17;7754.4;23386.13
0;045;102817181;784.26;2124.78;3849.94;7641.48;22970.54
0;046;4258833;450.46;1286;2580.03;5081.63;12592.2
0;047;21045296;410.85;1157.82;1965.95;3375.12;8460.9
0;048;13075249;399.64;945.72;1936.95;3848.9;10314.9
0;049;5223954;853.52;2790.65;4655.54;8753.89;25889.71
0;050;4055156;595.92;1757.32;3509.6;6645.2;16664.12
0;051;2805682;450.03;977.66;1410.4;2288.95;5321.94
0;052;9394082;365.13;664.09;1741.1;4125.96;12163.5
0;053;35242253;370.68;605.14;1021.98;2386.14;8266.2
0;054;8608251;367.92;472.86;886.99;1716.18;3873.9
0;055;13767364;390.73;1152.21;2807.68;6112.6;17789.76
0;056;2997597;391.72;882.4;1955.8;4290.77;13736.27
0;057;8214023;341.96;388.57;442.64;783.44;2953.23
0;058;31516582;354.13;402.72;572.06;1453.53;8356.16
0;070;1108681;405.58;695.24;1284.21;2722.44;5296.56
0;073;9605659;385.94;448.91;631.41;936.06;1815.42
0;080;2421738;654.57;1277.13;2167.3;3788.46;10729.04
0;082;6508749;384.07;664.09;1346.73;2783.83;7862.4
0;089;3800202;365.92;727.86;942.6;1815.42;9018.99
0;090;3770779;1141.78;6501.9;9969.58;17277.52;42372.48
0;091;2931622;555.93;1251.22;2295.49;5519.75;16418.69
0;092;4051616;368.21;488.95;807.8;1277.13;2698.44
0;093;5350011;344.35;406.64;680.61;892.56;1793.24
0;095;1124194;371.52;631.41;914.68;1815.42;3403.05
0;097;6097485;363.88;410.04;680.61;851.42;1795.64
0;098;16222392;365.52;448.91;748.4;1141.78;2693.46
0;110;8195899;433.46;943;1938.02;4931.41;17233.83
0;111;11065797;378.2;772.22;1415.51;2587.97;6440.32
0;113;23809548;377.31;736.42;1103.61;1609.44;3546.48
0;114;7236683;365.92;484.51;996.06;1880.8;6202.75
0;115;29663970;342.02;392.13;439.33;605.14;1328.18
0;120;16772600;2202.97;3586.48;5051.28;7442.68;17733.86
0;121;22498438;471.5;1514.92;3464.74;6640.9;16338.78
0;130;16080190;2742.04;5304.52;8758.54;14454.55;29046.72
0;131;4156272;694.53;1936.95;4764.27;7866.82;11996.79
0;132;442447;470.2;977.9;2422.55;4379.27;12860
0;133;5067949;372.48;886.99;2780.96;5615.04;13044.35
0;134;22316010;751.1;2041.83;3286.8;5186.5;11359.88
0;135;11420587;407.49;1277.13;2560.56;5289.07;12913
0;136;36819020;432.35;1210.28;2907.06;6031.2;14658.66
0;137;47321457;945.72;2854.45;4981.92;8294.58;17584.16
0;138;19733470;438.76;1025.88;1548.68;2356.5;4434.95
0;139;135915886;751.1;1689.28;2953.36;5289.9;11908.98
0;140;132534616;572.06;2098.7;3482.55;5674.32;12600.84
0;141;11735588;397.69;886.62;1530.13;2648.28;5763.03
0;142;8063313;471.3;1512.8;2981.52;5952.6;13543.25
0;143;17441100;381.61;763.66;1780.7;3694.57;9995.37
0;144;65422021;375.55;631.41;1346.73;3072.56;8065.47
0;160;1461031;3543.76;5051.28;7099.03;11296.84;25256.4
0;161;7649016;474.66;1151.1;1795.64;4581.99;16613
0;162;10494248;2689.86;5315.9;8109.73;13936.57;29745.16
0;163;29234340;3128.58;4461.38;5912.48;8208.33;18947.52
0;165;16385621;3128.58;4876.41;6731.06;9862.82;20860.48
0;166;20794934;2979.97;3800.88;5141.51;6640.9;12260.92
0;167;3840828;472.86;945.72;3157.05;6402.76;15785.25
0;169;16437069;1026.06;2780.96;4433.1;6937.47;20509.91
0;170;2306999;467.41;1361.22;3687.93;7200.27;14696.84
0;171;19983964;470.2;1096.56;1616.05;3029.84;8312.15
0;173;66523907;375.22;754.62;1286;2894.36;11998.46
0;174;19447074;425.71;934.82;1795.64;2837.16;7237.07
0;175;30890057;391.72;625.61;896.62;1309.14;3910.64
0;176;3511623;375.55;688.7;851.42;1210.28;3108.56
0;177;2296156;433.46;824.74;1286;2462.76;9039.55
0;180;7604015;356.14;448.31;744.64;998.48;9703.47
0;190;22852481;370.68;798.38;1653.92;3272.85;9043.43
0;191;27691273;405.58;705.32;1147.59;2525.64;7866.82
0;192;20832226;378.2;484.51;772.22;1165.71;2502.57
0;193;2486579;694.53;3507;8661.05;16225.56;26464.4
0;194;113631028;785.2;2321.7;3901.14;6615.68;13870.72
0;196;1401438;344.35;399.19;484.51;1499.67;6677.79
0;197;21221598;393.53;940.4;1924.45;4194.84;11331.12
0;198;10860597;350.34;488.95;1131.93;2231.4;6317.28
0;199;6249155;371.52;788.17;1566.6;2918.07;7073
0;200;3791550;385.94;867.36;1886;4307.03;11143.04
0;201;46824883;370.68;664.09;1245.48;2700.18;7939.32
0;203;6160487;350.34;411.94;705.1;1277.13;3414.08
0;204;23303458;368.58;605.14;1218.18;2794.33;7992.46
0;205;972318;450.03;1408.94;2578.1;4592.64;9942.25
0;206;3855280;384.07;878.66;1936.4;4238.3;14665.72
0;207;14977949;378.2;781.46;1667.79;3600.24;9635.49
0;220;21953487;878.66;1894.23;4150.41;8436.29;20468.84
0;221;102764779;1562.92;2875.95;4410.32;7489.63;19271.08
0;222;5081275;442.64;934.82;1430.04;2286.7;6455.96
0;223;12485197;886.62;1912.65;3025.7;4845.96;11570.37
0;224;6531240;471.5;1294.81;2575.44;4763.17;11385.4
0;225;18573272;382.53;763.22;1112.04;1611.32;3743.36
0;226;9287371;356.87;440.62;785.2;1210.28;3290.08
0;227;13910142;406.06;866.92;1512.8;2423.4;5386.92
0;228;17935400;367.87;450.5;783.16;1128.18;2226.35
0;229;11338188;413.44;1095.39;2547.35;5601.44;17679.48
0;240;27386302;432.26;1170.21;2271.24;5219.64;13947.2
0;241;23767488;386.11;821.7;1653.76;3172.95;8612.31
0;242;2771812;388.57;943;1935.3;3927.42;11221.1
0;243;16551271;359.73;631.41;1097.76;2226.35;7304.99
0;244;22132705;410.85;1125.12;1819.4;2837.16;6560.98
