vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;1;75;75.16;75.16;75.16;75.16;75.16
0;001;2;0;2;0;0;0;0;0;0
0;001;2;1;2;2106;717.97;717.97;1053.13;1388.29;1388.29
0;001;3;0;6;0;0;0;0;0;0
0;001;3;1;27;42870;300.64;421;1066.26;2637.26;4298.35
0;001;4;0;9;0;0;0;0;0;0
0;001;4;1;154;565975;184.84;846.3;2113.75;3977.55;15227.86
0;001;4;3;13;691;18.22;36.81;36.81;55.03;139.81
0;001;4;4;2;2470;734.58;734.58;1234.91;1735.25;1735.25
0;002;1;1;1;389;389.03;389.03;389.03;389.03;389.03
0;002;2;0;1;0;0;0;0;0;0
0;002;2;1;4;7799;184.84;427.58;1519.22;3471.68;4575.24
0;002;2;3;1;123;122.83;122.83;122.83;122.83;122.83
0;002;3;0;6;0;0;0;0;0;0
0;002;3;1;21;17254;184.84;335.16;519.98;926.19;2012.6
0;002;3;3;5;288;36.81;36.81;36.81;61.23;116.26
0;002;4;0;1;0;0;0;0;0;0
0;002;4;1;76;257449;184.84;554.52;1520.8;4105.28;13099.87
0;002;4;3;19;1612;36.81;36.81;73.62;116.26;183.68
0;002;4;4;1;240;240.5;240.5;240.5;240.5;240.5
0;003;1;0;16;0;0;0;0;0;0
0;003;1;1;25;35313;184.84;605.84;1068.94;1682.6;3803.31
0;003;1;4;2;1215;594.94;594.94;607.33;619.73;619.73
0;003;2;0;19;0;0;0;0;0;0
0;003;2;1;66;91570;252.6;635.41;1053.45;1859.62;3587.83
0;003;2;3;7;255;24.42;24.42;29.38;36.81;73.62
0;003;2;4;1;818;818.07;818.07;818.07;818.07;818.07
0;003;3;0;10;0;0;0;0;0;0
0;003;3;1;159;344298;336.8;769.93;1430;2440.4;7296.1
0;003;3;3;20;1023;24.42;36.81;36.81;45.92;166.4
0;003;3;4;1;9720;9720;9720;9720;9720;9720
0;003;4;0;6;0;0;0;0;0;0
0;003;4;1;336;1546139;475.23;1308.31;2453.13;5493.66;16035.18
0;003;4;3;25;2175;29.38;36.81;73.62;173.15;173.16
0;003;4;4;7;77369;324.28;892.41;9720;19395.73;26955.56
0;004;1;0;14;0;0;0;0;0;0
0;004;1;1;2;277;92.42;92.42;138.63;184.84;184.84
0;004;2;0;43;0;0;0;0;0;0
0;004;2;1;13;5157;67.85;92.42;184.84;335.16;1478.72
0;004;2;3;3;152;36.81;36.81;49.21;66.19;66.19
0;004;3;0;94;0;0;0;0;0;0
0;004;3;1;113;44907;92.42;184.84;369.68;474.95;1016.62
0;004;3;3;13;681;36.81;36.81;36.81;73.62;73.62
0;004;3;4;1;248;247.9;247.9;247.9;247.9;247.9
0;004;4;0;392;0;0;0;0;0;0
0;004;4;1;1594;2484753;135.7;369.68;805;1760.3;5462.98
0;004;4;3;218;13813;29.38;36.81;36.81;73.62;147.24
0;004;4;4;25;32982;99.9;247.9;421.42;570.16;6496
