vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;-p;001;1;A;A02BA;2;24.55
0;-p;001;1;A;A02BC;3;58.55
0;-p;001;1;A;A03FA;3;5.71
0;-p;001;1;A;A10AB;3;16.65
0;-p;001;1;A;A10BA;1;0.93
0;-p;001;1;B;B01AB;5;160.6
0;-p;001;1;B;B02AB;2;394.61
0;-p;001;1;B;B05AA;6;1528.3
0;-p;001;1;B;B05BA;7;246.65
0;-p;001;1;B;B05BB;7;376.01
0;-p;001;1;B;B05BC;1;4.84
0;-p;001;1;B;B05XA;2;6.8
0;-p;001;1;C;C01CA;1;1.88
0;-p;001;1;C;C02AC;1;0.44
0;-p;001;1;C;C03CA;4;17.42
0;-p;001;1;C;C03DA;2;4.17
0;-p;001;1;C;C10AA;2;8.63
0;-p;001;1;H;H02AB;5;263.73
0;-p;001;1;H;H03AA;1;0.21
0;-p;001;1;J;J01CA;6;384.05
0;-p;001;1;J;J01DB;1;9.74
0;-p;001;1;J;J01DD;3;470.18
0;-p;001;1;J;J01EE;1;0.52
0;-p;001;1;J;J01XA;1;146.98
0;-p;001;1;J;J02AC;3;549.77
0;-p;001;1;J;J05AB;2;24.6
0;-p;001;1;J;J07BC;1;10.45
0;-p;001;1;L;L04AA;5;1493.85
0;-p;001;1;M;M01AB;1;1.58
0;-p;001;1;M;M03AC;3;102.74
0;-p;001;1;N;N01AB;6;249.31
0;-p;001;1;N;N01AH;5;141.83
0;-p;001;1;N;N01AX;7;170.01
0;-p;001;1;N;N02AC;3;4.83
0;-p;001;1;N;N02AX;4;25.38
0;-p;001;1;N;N02BE;4;124
0;-p;001;1;N;N05CD;2;1.64
0;-p;001;1;R;R03AK;3;13.05
0;-p;001;1;R;R03BA;2;6.18
0;-p;001;1;V;V03AE;1;5.93
0;-p;001;1;V;V08AA;2;22.13
0;-p;001;2;A;A02BA;4;33.27
0;-p;001;2;A;A02BC;2;69.74
0;-p;001;2;A;A03FA;3;4.84
0;-p;001;2;A;A05AA;2;24.12
0;-p;001;2;A;A07AA;1;13.35
0;-p;001;2;A;A10AB;2;11.64
0;-p;001;2;A;A10AD;2;11.1
0;-p;001;2;B;B01AB;4;159.52
0;-p;001;2;B;B02AB;4;520.51
0;-p;001;2;B;B03XA;1;253.02
0;-p;001;2;B;B05AA;4;1774.1
0;-p;001;2;B;B05BA;4;74.24
0;-p;001;2;B;B05BB;5;364.55
0;-p;001;2;B;B05XA;1;3.4
0;-p;001;2;C;C01CA;1;17.89
0;-p;001;2;C;C01DA;1;5.2
0;-p;001;2;C;C03CA;2;5.93
0;-p;001;2;C;C03DA;1;0.92
0;-p;001;2;C;C07AB;1;1.03
0;-p;001;2;C;C07AG;1;2.5
0;-p;001;2;C;C08CA;3;39.29
0;-p;001;2;D;D03AX;1;3.36
0;-p;001;2;H;H02AB;5;269.8
0;-p;001;2;J;J01CA;4;236.05
0;-p;001;2;J;J01DB;1;14.36
0;-p;001;2;J;J01DD;4;694.82
0;-p;001;2;J;J01EE;3;5.46
0;-p;001;2;J;J01GB;3;155.99
0;-p;001;2;J;J01MA;1;10.81
