vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;2;1;13;1037;76.65;77.23;79.66;80.81;86.73
0;001;2;2;13;588;45.26;45.26;45.26;45.26;45.26
0;001;2;3;13;5390;213.89;341.37;432.84;482.36;596.3
0;001;3;1;34;2860;71.48;77.23;79.66;84.7;109.77
0;001;3;2;34;1582;45.26;45.26;45.26;45.26;45.26
0;001;3;3;34;18586;218.99;376.59;493.36;619.7;731.66
0;001;4;1;153;13664;75.7;80.81;84.84;91.97;113.99
0;001;4;2;152;6890;37.11;45.26;45.26;45.26;45.26
0;001;4;3;153;168656;297.56;550.67;780.77;1185.78;3083.61
0;002;2;1;4;376;80.87;82.85;90.51;105.09;113.99
0;002;2;2;4;181;45.26;45.26;45.26;45.26;45.26
0;002;2;3;4;2616;514.77;536.44;627.68;771.46;845.68
0;002;3;1;24;2163;76.65;81.32;88.71;99.9;109.77
0;002;3;2;24;1085;44.54;45.26;45.26;45.26;45.26
0;002;3;3;24;18690;448.6;577.17;686.54;975.38;1281.98
0;002;4;1;109;9162;73.31;79.65;82.99;87.21;96.56
0;002;4;2;109;4871;37.11;45.26;45.26;45.26;45.26
0;002;4;3;109;144235;485.94;741.86;964.49;1540.7;3539.15
0;003;1;1;66;5231;60.7;73.41;79.66;85.03;96.19
0;003;1;2;66;2942;45.26;45.26;45.26;45.26;45.26
0;003;1;3;66;20174;96.84;119.36;155.57;481.46;868.7
0;003;2;1;82;6383;63.1;71.48;79.66;82.56;97.68
0;003;2;2;82;3553;22.63;45.26;45.26;45.26;45.26
0;003;2;3;82;35037;96.84;137.72;322.27;638.87;1060.61
0;003;3;1;140;10919;57.15;70.48;77.02;83.88;99.9
0;003;3;2;140;5986;22.63;45.26;45.26;45.26;45.26
0;003;3;3;140;89562;291.85;464.34;619.22;801.37;1092.2
0;003;4;1;462;36198;54.87;70.86;79.66;84.84;97.68
0;003;4;2;462;20597;44.54;45.26;45.26;45.26;45.26
0;003;4;3;463;392264;361.06;537.62;688.46;959.27;1923.34
0;004;1;1;9;709;60.97;67.32;79.66;81.62;97.68
0;004;1;2;9;407;45.26;45.26;45.26;45.26;45.26
0;004;1;3;9;2991;89.57;178.16;278.98;404.61;669.38
0;004;2;1;58;4381;51.93;63.06;79.66;84.84;109.77
0;004;2;2;58;2601;44.54;45.26;45.26;45.26;45.26
0;004;2;3;58;21221;113.48;259.58;318.26;407.36;844.94
0;004;3;1;189;13726;48.22;61.82;71.48;83.88;101.9
0;004;3;2;189;8295;37.11;45.26;45.26;45.26;45.26
0;004;3;3;189;152088;115.07;359.86;667.62;1018.6;1984.94
0;004;4;1;2110;154680;51.8;62.19;72.86;82.69;99.37
0;004;4;2;2094;92733;37.11;45.26;45.26;45.26;45.26
0;004;4;3;2123;2943962;373.29;735.22;1100.42;1707.48;3517.67
0;005;1;1;39;3157;54.87;67.32;84.7;88.42;113.99
0;005;1;2;39;1764;45.26;45.26;45.26;45.26;45.26
0;005;1;3;39;13531;156.96;253.7;325.46;416.57;650.15
0;005;2;1;145;10775;52.08;59.65;76.65;84.7;104.88
0;005;2;2;145;6507;45.26;45.26;45.26;45.26;45.26
0;005;2;3;145;62436;157.7;269.24;375.86;507.77;847.76
0;005;3;1;104;7560;48.4;60.79;74.57;83.06;91.97
0;005;3;2;104;4633;44.54;45.26;45.26;45.26;45.26
0;005;3;3;104;70688;206.76;330.5;506.5;886.42;1555.31
0;005;4;1;154;11201;51.93;62.75;72.22;82.55;94.46
0;005;4;2;153;6813;37.11;45.26;45.26;45.26;45.26
0;005;4;3;154;149319;237.96;526.26;711.38;1201.19;2521.72
0;020;1;1;118;8663;48.4;61.82;72.74;81.63;104.88
0;020;1;2;118;5339;45.26;45.26;45.26;45.26;45.26
0;020;1;3;118;25803;89.59;142.7;196.81;255.38;431.3
0;020;2;1;188;13633;53.32;61.42;69.62;80.81;101.9
0;020;2;2;188;8472;44.54;45.26;45.26;45.26;45.26
0;020;2;3;188;71904;125.3;205.81;284.36;430.89;860.78
0;020;3;1;187;13431;50.83;61.47;70.25;82.56;96.19
0;020;3;2;187;8411;44.54;45.26;45.26;45.26;45.26
0;020;3;3;188;79749;86.21;120.67;287.93;549.21;1198.88
0;020;4;1;299;21301;50.7;59.32;67.85;81.45;104.88
0;020;4;2;298;13360;37.11;45.26;45.26;45.26;45.26
0;020;4;3;301;212937;120.42;277.13;507.7;901.01;1901.54
0;021;1;1;1169;86790;52.19;62.81;72.96;83.42;99.37
0;021;1;2;1169;52889;45.26;45.26;45.26;45.26;45.26
0;021;1;3;1170;311136;124.21;176.66;224.26;295.61;555.35
0;021;2;1;1677;128074;53.03;64.92;77.18;84.84;99.9
0;021;2;2;1677;75731;45.26;45.26;45.26;45.26;45.26
0;021;2;3;1678;512808;116.27;167.78;241.98;354.6;703.83
0;021;3;1;714;54607;54.74;65.69;76.65;85.54;99.37
0;021;3;2;714;32226;44.54;45.26;45.26;45.26;45.26
0;021;3;3;716;365986;119.21;247.53;386.67;576.17;1343.73
0;021;4;1;780;58772;52.49;62.87;75.57;84.7;102.74
