vrai_hop;rdrg;SI;N;moy_gemid
0;056;1;853;0.43
0;056;2;350;0.41
0;056;3;115;1.01
0;056;4;30;21.92
0;057;1;9021;0
0;057;2;1186;0.08
0;057;3;147;0.52
0;057;4;11;15.49
0;058;1;11348;2.68
0;058;2;5908;25.4
0;058;3;1630;26.65
0;058;4;231;7.33
0;070;1;330;27.64
0;070;2;168;76.6
0;070;3;29;103.91
0;070;4;3;54.77
0;071;1;3273;43.95
0;071;2;1707;53.68
0;071;3;98;50.97
0;071;4;7;443.54
0;072;1;2272;25.82
0;072;2;419;44.75
0;072;3;43;103.44
0;072;4;3;716.91
0;073;1;6293;184.22
0;073;2;2203;192.12
0;073;3;188;190.46
0;073;4;19;913.7
0;080;1;226;0
0;080;2;85;0
0;080;3;21;0
0;080;4;2;0
0;081;1;244;6.78
0;081;2;330;0
0;081;3;86;0
0;081;4;3;0
0;082;1;853;0.25
0;082;2;1272;0.86
0;082;3;414;0.93
0;082;4;31;10.12
0;090;1;68;0.56
0;090;2;105;142.7
0;090;3;46;181
0;090;4;97;304.24
0;091;1;296;9467.94
0;091;2;164;3119.16
0;091;3;41;32.25
0;091;4;77;94.98
0;092;1;2542;172.32
0;092;2;461;194.31
0;092;3;59;291.52
0;092;4;5;115.19
0;093;1;6552;5.55
0;093;2;963;6.92
0;093;3;75;8.11
0;093;4;8;892.55
0;094;1;1506;1.48
0;094;2;389;4.48
0;094;3;58;18.78
0;094;4;16;113.76
0;095;1;376;1.92
0;095;2;103;5.86
0;095;3;7;2.08
0;096;1;741;0.51
0;096;2;217;6.17
0;096;3;14;0
0;097;1;8555;0.2
0;097;2;997;1.41
0;097;3;55;6.22
0;097;4;6;148.04
0;098;1;11669;8.14
0;098;2;1781;32.59
0;098;3;136;8.38
0;098;4;20;26.01
0;110;1;427;5.72
0;110;2;768;20.88
0;110;3;589;39.78
0;110;4;123;68.91
0;111;1;1859;0.1
0;111;2;1559;0.25
0;111;3;331;0.86
0;111;4;18;13.76
0;112;1;669;4.01
0;112;2;330;0.37
0;112;3;145;4.63
0;112;4;14;0
0;113;1;6844;0.08
0;113;2;4705;0.1
0;113;3;786;0.93
0;113;4;70;5.17
0;114;1;3352;0.33
0;114;2;910;1.15
0;114;3;252;3.29
0;114;4;42;10.33
0;115;1;2263;0.44
0;115;2;2000;0.64
0;115;3;226;1.78
0;115;4;44;2.58
0;120;1;242;366.57
0;120;2;652;394.75
0;120;3;374;427.22
0;120;4;237;556.39
0;121;1;1018;122.06
0;121;2;1579;137.09
0;121;3;911;162.25
0;121;4;438;246.22
0;122;1;146;26.5
0;122;2;160;119.86
0;122;3;136;226.12
0;122;4;123;229.63
0;130;1;7;47.21
0;130;2;64;7.3
0;130;3;261;20.45
0;130;4;1301;48.59
0;131;1;55;11.95
0;131;2;168;15.78
0;131;3;315;18.5
0;131;4;101;19.4
0;132;1;8;0
0;132;2;11;0
0;132;3;11;0
0;132;4;5;0
0;133;1;645;13.63
0;133;2;984;1.72
0;133;3;1706;7.11
0;133;4;654;26.15
0;134;1;578;1.74
0;134;2;1908;2.72
0;134;3;1673;3.8
0;134;4;483;17.65
0;135;1;469;0.36
0;135;2;600;3.27
0;135;3;308;4.4
0;135;4;72;15.22
0;136;1;709;8.57
0;136;2;4014;11.98
0;136;3;3846;25.72
0;136;4;595;41.01
0;137;1;602;3.4
0;137;2;1739;1.87
0;137;3;2366;7.95
0;137;4;1770;15.64
0;138;1;154;0
0;138;2;87;0
0;138;3;37;0
0;138;4;14;0
0;139;1;7407;0.36
0;139;2;9413;1.45
0;139;3;7902;2.92
0;139;4;3027;19.09
0;140;1;3831;0.41
0;140;2;9211;1.82
0;140;3;8567;2.89
0;140;4;2800;8.3
0;141;1;6321;0.02
0;141;2;3846;0.82
0;141;3;1521;0.59
0;141;4;178;4.55
0;142;1;164;1.03
0;142;2;534;7.76
0;142;3;392;1.74
0;142;4;122;15.7
0;143;1;832;38.23
0;143;2;1326;28.15
0;143;3;716;31.78
0;143;4;189;66.65
0;144;1;9536;0.76
0;144;2;8778;1.83
0;144;3;4110;5.03
0;144;4;876;12.07
0;160;1;4;4198.35
0;160;2;13;1615.26
0;160;3;39;1714.24
0;160;4;50;2082.06
0;161;1;151;6488.23
0;161;2;254;6820.87
0;161;3;232;6505.41
0;161;4;85;5914.04
0;162;1;28;2477.19
0;162;2;78;3914.76
0;162;3;358;4169.59
0;162;4;321;4958.92
0;163;1;201;2619.26
0;163;2;499;3829.71
0;163;3;1103;4066.99
0;163;4;810;4277.58
0;165;1;19;1181.42
0;165;2;589;1238.03
0;165;3;1511;1505.86
0;165;4;645;2199.77
0;166;1;173;1124.03
0;166;2;1899;1196.23
0;166;3;1847;1332.67
0;166;4;615;1630.57
0;167;1;287;2938.68
0;167;2;205;2847.88
0;167;3;131;2307.78
0;167;4;92;2191.06
0;168;1;484;1403.7
0;168;2;1258;1347.67
0;168;3;783;1387.26
0;168;4;586;1848.87
0;169;1;95;1330.15
0;169;2;244;1427.92
0;169;3;204;1287.66
0;169;4;207;1134.22
0;170;1;21;4299.28
0;170;2;142;5220.71
0;170;3;146;5781.36
0;170;4;58;5250.63
0;171;1;1569;5354.88
0;171;2;2731;5425.67
0;171;3;1107;5472.79
0;171;4;199;5573.3
0;172;1;60;214.25
0;172;2;246;175.2
0;172;3;394;360.11
0;172;4;203;445.41
0;173;1;5176;1042.46
0;173;2;6176;983.08
0;173;3;2653;971.13
0;173;4;593;1190.94
0;174;1;1266;1999.01
0;174;2;1844;2025.86
0;174;3;578;2023.96
0;174;4;318;2444.87
0;175;1;9446;1288.49
0;175;2;7456;1813.01
0;175;3;1982;1636.02
0;175;4;374;1946.71
0;176;1;884;4231.69
0;176;2;879;4444.41
0;176;3;226;4657.98
0;176;4;38;4402.44
0;177;1;361;2890.4
0;177;2;351;2410.77
0;177;3;134;2054.72
0;177;4;30;1982.9
0;178;1;77;0.32
0;178;2;293;20.8
0;178;3;199;65.91
0;178;4;28;84.9
0;179;1;8666;1.73
0;179;2;722;10.08
0;179;3;47;70.86
0;179;4;11;1051.2
0;180;1;195;11.37
0;180;2;360;41.45
0;180;3;316;54.19
0;180;4;141;181.68
0;190;1;1912;180.04
0;190;2;5196;164.97
0;190;3;2205;123.98
0;190;4;1617;78.18
0;191;1;3292;58.12
0;191;2;2596;50.26
0;191;3;1969;87.13
0;191;4;297;115.39
0;192;1;11591;53.38
0;192;2;9763;65.83
0;192;3;1057;58.97
0;192;4;87;146.55
0;193;1;9;0
0;193;2;36;13.4
0;193;3;82;5.39
0;193;4;55;29.9
0;194;1;1198;4.17
0;194;2;7123;3.3
0;194;3;7163;5.36
0;194;4;1754;21.84
0;195;1;339;4.57
0;195;2;391;1.07
0;195;3;372;15.48
0;195;4;64;20.71
0;196;1;225;13.34
0;196;2;292;11.15
0;196;3;391;13.99
0;196;4;345;34.97
0;197;1;2242;58.2
0;197;2;3712;48.42
0;197;3;1892;38.07
0;197;4;281;20.86
0;198;1;1431;157.68
0;198;2;2253;90.32
0;198;3;740;53.28
0;198;4;132;67.38
0;199;1;913;0.18
0;199;2;1766;6.65
0;199;3;578;3.61
0;199;4;46;41.89
0;200;1;235;65.96
0;200;2;635;13.25
0;200;3;430;8.93
0;200;4;76;23.49
0;201;1;4936;4.63
0;201;2;8095;11.13
0;201;3;3558;14.4
0;201;4;684;14.45
0;202;1;2326;117.37
0;202;2;3041;67.12
0;202;3;842;33.94
0;202;4;116;82.14
0;203;1;2414;3.88
0;203;2;2147;4.52
0;203;3;351;0.19
0;203;4;20;0
0;204;1;2907;0.39
0;204;2;3600;2.35
0;204;3;1062;0.22
0;204;4;90;3.5
0;205;1;98;6.51
0;205;2;287;3.85
0;205;3;215;1.53
0;205;4;69;9.88
0;206;1;166;81.86
0;206;2;409;62.13
0;206;3;373;48.41
0;206;4;122;51.9
0;207;1;2243;36.2
0;207;2;1847;50.35
0;207;3;864;32.38
0;207;4;247;20.4
0;220;1;2090;282.33
0;220;2;779;215.2
0;220;3;1219;415.07
0;220;4;706;511.46
0;221;1;2087;351.13
0;221;2;4588;348.41
0;221;3;4572;353.54
0;221;4;2132;375.08
0;222;1;319;13.9
0;222;2;185;20.16
0;222;3;85;38.54
0;222;4;46;155.56
0;223;1;529;98.64
0;223;2;526;122.1
0;223;3;282;154.3
0;223;4;103;195.49
0;224;1;984;68.75
0;224;2;544;62.36
0;224;3;312;49.61
0;224;4;109;147.14
0;225;1;8554;124.55
0;225;2;4297;119.91
0;225;3;397;113.75
0;225;4;83;118.82
0;226;1;8564;7.05
0;226;2;1453;25.94
0;226;3;260;38.86
0;226;4;52;152.92
0;227;1;5847;77.13
0;227;2;2374;98.71
0;227;3;393;128.72
0;227;4;90;154.09
0;228;1;15000;168.49
0;228;2;3652;142.66
0;228;3;389;138.55
0;228;4;76;127.83
0;229;1;798;28.14
0;229;2;700;57.89
0;229;3;511;94.53
0;229;4;301;111.42
0;240;1;1004;18
0;240;2;3193;20.82
0;240;3;2283;37.17
0;240;4;440;40.75
0;241;1;2268;0.87
0;241;2;4160;2.33
0;241;3;1930;4.55
0;241;4;605;18.52
0;242;1;161;0.95
0;242;2;327;7.44
0;242;3;243;24.88
0;242;4;80;22.7
0;243;1;4071;1.01
0;243;2;3967;1.09
0;243;3;1142;1.18
0;243;4;364;8.97
0;244;1;2806;0.17
0;244;2;3155;2.88
0;244;3;1198;4.37
0;244;4;416;12.43
0;245;1;1092;0.21
0;245;2;1063;0.53
0;245;3;345;1.16
0;245;4;258;2.57
0;246;1;197;0.11
0;246;2;428;11.46
0;246;3;307;3.79
0;246;4;216;9.93
0;247;1;2281;0.75
0;247;2;2808;2.01
0;247;3;1383;3.98
0;247;4;691;12.17
0;248;1;154;2.37
0;248;2;222;5.01
0;248;3;150;9.15
0;248;4;90;24.19
0;249;1;16443;0.1
0;249;2;8973;0.72
0;249;3;2268;1.56
0;249;4;771;3.55
0;250;1;13370;0.57
0;250;2;9692;1.95
0;250;3;3164;6.33
0;250;4;1461;16.5
0;260;1;219;110.84
0;260;2;535;189
0;260;3;422;268.75
0;260;4;488;335.49
0;261;1;118;232.25
0;261;2;320;255.97
0;261;3;203;314.86
0;261;4;201;227.98
0;262;1;263;88.08
0;262;2;385;86.04
0;262;3;152;71.3
0;262;4;187;158.28
0;263;1;9380;298.16
0;263;2;5365;271.27
0;263;3;936;230.52
0;263;4;212;200.07
0;264;1;286;131.02
0;264;2;317;129.21
0;264;3;302;120.29
0;264;4;255;166.5
0;280;1;288;4.89
0;280;2;1366;7.42
0;280;3;1744;10.31
0;280;4;671;31.3
0;281;1;400;69.58
0;281;2;1815;69.88
0;281;3;1609;78.95
0;281;4;331;70.23
0;282;1;1372;28.41
0;282;2;2253;47.52
0;282;3;823;44.3
0;282;4;609;39.36
0;283;1;1340;4.71
0;283;2;1479;12.57
0;283;3;1018;22.3
0;283;4;337;39.59
0;284;1;2187;63.67
0;284;2;3153;85.46
0;284;3;1380;98.31
0;284;4;505;119.27
0;300;1;63;2405.12
0;300;2;98;2369.14
0;300;3;128;2087.56
0;300;4;21;2217.27
0;301;1;862;1416.53
0;301;2;2038;1464.26
0;301;3;2284;1505.09
0;301;4;480;1532.1
0;302;1;13341;1912.59
0;302;2;11508;1876.74
0;302;3;2718;1771.79
0;302;4;298;1904.89
0;303;1;88;5203.6
0;303;2;64;4314.91
0;303;3;35;5553.54
0;303;4;6;4226.12
0;304;1;3558;2466.95
0;304;2;1145;2770.37
0;304;3;356;3124.97
0;304;4;36;4012.74
0;305;1;31;17.9
0;305;2;63;116.88
0;305;3;71;72.61
0;305;4;27;177.31
0;306;1;866;491.03
0;306;2;398;512.84
0;306;3;73;562.34
0;306;4;26;989.27
0;307;1;203;161.03
0;307;2;66;211.08
0;307;3;20;161.03
0;307;4;5;258.09
0;308;1;2459;339.97
0;308;2;3466;348.86
0;308;3;2442;380.1
0;308;4;607;503.61
0;309;1;880;151.9
0;309;2;555;311.45
0;309;3;323;508.26
0;309;4;72;502.52
0;310;1;12472;159.15
0;310;2;4868;577.17
0;310;3;683;624.32
0;310;4;86;1190.76
0;311;1;72;1
0;311;2;16;11.88
0;311;3;2;0
0;311;4;1;37.17
0;312;1;362;49.91
0;312;2;282;68.27
0;312;3;139;176.49
0;312;4;41;175.8
0;313;1;18870;58.16
0;313;2;3968;102.11
0;313;3;648;197.77
0;313;4;75;338.19
0;314;1;8335;41.21
0;314;2;1753;46.28
0;314;3;205;117.9
0;314;4;14;140.48
0;315;1;18066;36.84
0;315;2;6076;115.51
0;315;3;616;177.56
0;315;4;118;242.85
0;316;1;5185;31.9
0;316;2;733;38.5
0;316;3;61;44.65
0;316;4;6;67.74
0;317;1;6591;6.49
0;317;2;881;19.49
0;317;3;146;20.8
0;317;4;23;44.25
0;318;1;3993;7.89
0;318;2;690;14.57
0;318;3;88;49.36
0;318;4;16;98.28
0;319;1;2893;16.01
0;319;2;545;25.94
0;319;3;71;24.5
0;319;4;11;130.95
0;320;1;3992;58.74
0;320;2;967;515.14
0;320;3;253;257.43
0;320;4;67;360.32
0;340;1;378;4.02
0;340;2;484;3.48
0;340;3;217;34.43
0;340;4;80;22.15
0;341;1;793;0.08
0;341;2;1202;0.69
0;341;3;803;1.81
0;341;4;119;9.33
0;342;1;7079;0.25
0;342;2;2143;0.59
0;342;3;640;2.32
0;342;4;97;9.32
0;343;1;1102;15.7
0;343;2;2597;8.61
0;343;3;1916;11.47
0;343;4;320;15.94
0;344;1;110;5.97
0;344;2;228;0
0;344;3;85;8.97
0;344;4;27;16.35
0;345;1;112;0
0;345;2;197;1.78
0;345;3;54;2.1
0;345;4;24;12
0;346;1;1331;3.14
0;346;2;1240;5.39
0;346;3;403;3.88
0;346;4;89;40.57
0;347;1;12080;1.64
0;347;2;5311;2.87
0;347;3;1208;2.25
0;347;4;170;17.1
0;348;1;1584;0.23
0;348;2;1982;1.51
0;348;3;701;3.88
0;348;4;67;12.29
0;349;1;956;0
0;349;2;890;3.42
0;349;3;196;1.58
0;349;4;38;3.1
0;350;1;1637;0.26
0;350;2;1247;0.44
0;350;3;320;0.2
0;350;4;33;16
0;351;1;2057;2.06
0;351;2;1201;2.17
0;351;3;424;2.37
0;351;4;71;8.63
0;360;1;234;13.94
0;360;2;470;13.08
0;360;3;272;63.65
0;360;4;76;188.5
0;361;1;2513;22.25
0;361;2;848;21.46
0;361;3;131;24.97
0;361;4;27;286.88
0;362;1;3266;26.38
0;362;2;2476;26.39
0;362;3;159;39.34
0;362;4;19;44.65
0;363;1;8270;20.91
0;363;2;4051;22.86
0;363;3;136;97.83
0;363;4;8;187.17
0;364;1;5961;8.64
0;364;2;1371;58.25
0;364;3;337;157.49
0;364;4;81;231.02
0;380;1;131;0
0;380;2;646;3.13
0;380;3;643;6.43
0;380;4;174;7.67
0;381;1;560;2.32
0;381;2;623;0.12
0;381;3;225;3.41
0;381;4;40;6.63
0;382;1;173;0.43
0;382;2;582;4.18
0;382;3;558;5.21
0;382;4;81;14.11
0;383;1;4138;0.03
0;383;2;2537;1.18
0;383;3;1000;1.32
0;383;4;178;11.84
0;384;1;3642;0.05
0;384;2;1799;2.97
0;384;3;699;1.07
0;384;4;117;17.35
0;385;1;1788;0.4
0;385;2;1058;0.98
0;385;3;337;2.45
0;385;4;41;6.1
0;400;1;70;50.9
0;400;2;8;0
0;400;3;147;170.14
0;400;4;30;359.37
0;401;1;159;23.24
0;401;2;106;27.55
0;401;3;49;77.11
0;401;4;10;146.11
0;402;1;86;1.61
0;402;2;55;0
0;402;3;48;133.76
0;402;4;13;1027.92
0;403;1;6319;89.49
0;403;2;1176;218.73
0;403;3;170;248.05
0;403;4;37;372.23
0;404;1;4166;8.68
0;404;2;1660;10.71
0;404;3;143;64.83
0;404;4;23;223.88
0;405;1;981;155.09
0;405;2;276;256.18
0;405;3;440;426.17
0;405;4;163;441.9
0;420;1;4916;1.98
0;420;2;3127;1.59
0;420;3;1840;0.87
0;420;4;395;18.19
0;421;1;872;0
0;421;2;2667;0.2
0;421;3;846;3.29
0;421;4;134;15.3
0;422;1;3139;0.02
0;422;2;3805;0.7
0;422;3;2222;1.89
0;422;4;991;8.49
0;423;1;166;0.63
0;423;2;167;17.84
0;423;3;71;4.65
0;423;4;13;8.7
0;424;1;917;0.37
0;424;2;1444;1.04
0;424;3;633;3.47
0;424;4;95;12.04
0;440;1;33;0
0;440;2;178;6.01
0;440;3;136;38.21
0;440;4;52;280.17
0;441;1;122;2067.55
0;441;2;256;157.32
0;441;3;511;72.87
0;441;4;118;232.62
0;442;1;436;22.86
0;442;2;585;19.62
0;442;3;300;128.18
0;442;4;143;128.73
0;443;1;1347;38.21
0;443;2;948;51.72
0;443;3;402;107.37
0;443;4;172;189.03
0;444;1;97;200.92
0;444;2;219;193.23
0;444;3;65;159.92
0;444;4;3;192.51
0;445;1;1083;145.18
0;445;2;553;92.06
0;445;3;179;51.56
0;445;4;54;61.37
0;446;1;7943;6.22
0;446;2;4784;7.76
0;446;3;765;33.2
0;446;4;112;101.61
0;447;1;640;529.92
0;447;2;1059;380.4
0;447;3;461;292.6
0;447;4;118;343.26
0;460;1;264;6.98
0;460;2;1445;6.79
0;460;3;2178;11.52
0;460;4;620;29.14
0;461;1;173;10.67
0;461;2;541;12.07
0;461;3;485;29.55
0;461;4;103;23.88
0;462;1;255;0
0;462;2;269;1.53
0;462;3;167;6.43
0;462;4;30;16.29
0;463;1;5038;0.27
0;463;2;5158;1.51
0;463;3;2449;3.9
0;463;4;461;5.03
0;464;1;1358;1.04
0;464;2;898;1.42
0;464;3;46;8.46
0;464;4;6;95.85
0;465;1;6699;2.14
0;465;2;3389;3.02
0;465;3;352;5.55
0;465;4;49;24.11
0;466;1;175;2.43
0;466;2;642;10.66
0;466;3;386;31.13
0;466;4;68;29.07
0;467;1;1095;0.32
0;467;2;1030;0.76
0;467;3;298;8.81
0;467;4;39;8.24
0;468;1;1408;10.32
0;468;2;2223;10.13
0;468;3;910;12.11
0;468;4;72;19.41
0;480;1;2755;5.66
0;480;2;1498;7.17
0;480;3;209;67.35
0;480;4;62;90.37
0;481;1;1148;5.68
0;481;2;152;610.53
0;481;3;35;439.32
0;481;4;9;224.55
0;482;1;5354;0.8
0;482;2;3443;5.44
0;482;3;661;44.08
0;482;4;117;104.61
0;483;1;3409;9.7
0;483;2;568;25.23
0;483;3;58;141.85
0;483;4;12;33.18
0;484;1;1240;0.88
0;484;2;878;1.3
0;484;3;293;11.26
0;484;4;20;35.89
0;500;1;267;4.27
0;500;2;693;7.98
0;500;3;377;7.83
0;500;4;62;45.1
0;501;1;1522;0.69
0;501;2;981;0.3
0;501;3;277;13
0;501;4;32;18.34
0;510;1;1003;52.91
0;510;2;739;53.81
0;510;3;148;80.05
0;510;4;154;226.46
0;511;1;143;87.46
0;511;2;257;129.03
0;511;3;102;171.37
0;511;4;34;352.88
0;512;1;419;74.9
0;512;2;308;87.77
0;512;3;52;104.41
0;512;4;16;140.16
0;513;1;18253;99.24
0;513;2;4766;95.99
0;513;3;377;126.99
0;513;4;61;137.32
0;514;1;6408;298.26
0;514;2;1486;312.62
0;514;3;125;287.25
0;514;4;9;476.3
0;515;1;1450;13.69
0;515;2;321;12.93
0;515;3;46;128.78
0;515;4;7;309.72
0;516;1;2200;26.87
0;516;2;380;44.88
0;516;3;43;120.56
0;516;4;10;160.55
0;517;1;1931;5.72
0;517;2;542;3.31
0;517;3;65;82.07
0;517;4;9;0
0;518;1;511;59.77
0;518;2;273;50.49
0;518;3;70;84.12
0;518;4;37;223.46
0;530;1;151;8.8
0;530;2;467;20.09
0;530;3;502;45.05
0;530;4;101;31.83
0;531;1;588;0.01
0;531;2;235;1.84
0;531;3;47;6.06
0;531;4;5;0
0;532;1;1402;19.81
0;532;2;483;17.04
0;532;3;92;3.39
0;532;4;8;0
0;540;1;8879;0.15
0;540;2;7392;0.16
0;540;3;2736;2.56
0;540;4;125;57.1
0;541;1;201;0.3
0;541;2;231;1.18
0;541;3;60;0.08
0;541;4;2;136.85
0;542;1;154;0.26
0;542;2;294;0.2
0;542;3;64;27.72
0;542;4;5;32.02
0;543;1;193;6.67
0;543;2;120;12.43
0;543;3;30;30.47
0;543;4;5;190.04
0;544;1;2200;1.58
0;544;2;415;5.48
0;544;3;48;9.24
0;544;4;5;0
0;560;1;49070;0.04
0;560;2;28166;0.03
0;560;3;5381;0.04
0;560;4;48;8.96
0;561;1;443;0
0;561;2;307;4.07
0;561;3;71;0
0;561;4;8;12.86
0;562;1;969;156.87
0;562;2;302;158.87
0;562;3;49;134.48
0;562;4;2;121.35
0;563;1;5180;0.56
0;563;2;1302;0.02
0;563;3;375;0
0;563;4;7;0
0;564;1;646;0
0;564;2;240;0
0;564;3;33;0
0;564;4;1;113.61
0;565;1;776;0
0;565;2;78;0
0;565;3;14;0
0;566;1;3687;0.01
0;566;2;3602;0.27
0;566;3;818;0.12
0;566;4;18;8.75
0;580;1;100;0
0;580;2;85;0
0;580;3;37;0
0;580;4;3;0
0;581;1;7;0
0;581;2;10;0
0;581;3;1;0
0;581;4;1;0
0;583;4;6;1463.28
0;590;3;1;0
0;590;4;3;75.32
0;591;1;1;0
0;591;2;7;0
0;591;3;6;37.68
0;591;4;31;1.65
0;592;3;1;329.47
0;592;4;12;94.5
0;593;1;10;0
0;593;2;14;4.07
0;593;3;30;4.74
0;593;4;75;10.46
0;600;1;1;0
0;600;3;2;27.53
0;600;4;16;304.61
0;601;1;5;5.7
0;601;2;13;0
0;601;3;20;0
0;601;4;49;9.28
0;602;1;9;0
0;602;2;19;2.96
0;602;3;46;1.24
0;602;4;61;15.77
0;603;1;52;2.74
0;603;2;65;0.44
0;603;3;48;2.34
0;603;4;18;15.78
0;610;2;2;255.82
0;610;3;4;128.65
0;610;4;10;173.05
0;611;1;7;0
0;611;2;25;0
0;611;3;24;2.35
0;611;4;23;19.31
0;612;1;19;0
0;612;2;33;6.83
0;612;3;37;0.77
0;612;4;48;11.24
0;613;1;17;0
0;613;2;20;1.43
0;613;3;28;11.51
0;613;4;5;0
0;614;1;143;1.2
0;614;2;113;2.07
0;614;3;41;1.34
0;614;4;4;21.38
0;620;2;6;115.85
0;620;3;10;72.82
0;620;4;19;319.71
0;621;1;17;0
0;621;2;25;2.04
0;621;3;27;2.1
0;621;4;26;4.37
0;622;1;28;0
0;622;2;37;1.54
0;622;3;40;3.55
0;622;4;26;23.87
0;623;1;19;0
0;623;2;31;0
0;623;3;18;0
0;623;4;4;0
0;624;1;110;0
0;624;2;97;0
0;624;3;21;2.71
0;624;4;8;6.38
0;625;1;54;0.53
0;625;2;29;0
0;625;3;24;5.49
0;625;4;4;0
0;626;1;88;0
0;626;2;54;0
0;626;3;59;0
0;630;2;4;394.88
0;630;3;14;720.38
0;630;4;45;1390.14
0;631;1;8;3.96
0;631;2;28;46.55
0;631;3;21;159.9
0;631;4;39;142.31
0;632;1;158;1.54
0;632;2;20;44.96
0;632;3;18;42.59
0;632;4;9;136.91
0;633;1;85;6.14
0;633;2;142;0.36
0;633;3;101;9.65
0;633;4;57;113.31
0;634;1;45;0
0;634;2;85;1.87
0;634;3;64;8.69
0;634;4;55;8.17
0;635;1;19;0
0;635;2;16;0
0;635;3;20;6.99
0;635;4;7;0
0;636;1;108;0
0;636;2;108;0
0;636;3;76;0
0;636;4;18;9.45
0;637;1;675;0
0;637;2;326;1.37
0;637;3;156;4.34
0;637;4;15;15.15
0;638;1;1202;0.04
0;638;2;338;0.16
0;638;3;32;1.78
0;638;4;6;0
0;639;1;77;0
0;639;2;67;1.7
0;639;3;43;1.31
0;639;4;5;0
0;640;1;139;0.41
0;640;2;141;0.81
0;640;3;71;0
0;640;4;1;0
0;650;1;95;225.84
0;650;2;82;244.13
0;650;3;48;222.25
0;650;4;30;188.2
0;651;1;561;6.73
0;651;2;125;22.6
0;651;3;61;156.01
0;651;4;22;142.61
0;660;1;198;3.47
0;660;2;763;7.51
0;660;3;618;10.26
0;660;4;151;27.01
0;661;1;766;0
0;661;2;374;5.01
0;661;3;320;3.15
0;661;4;49;12.63
0;662;1;76;0
0;662;2;71;9.26
0;662;3;38;0
0;662;4;2;0
0;663;1;1231;0.55
0;663;2;3258;1.5
0;663;3;3216;2.8
0;663;4;457;15.94
0;664;1;888;2.09
0;664;2;420;4.43
0;664;3;305;9.68
0;664;4;67;36.86
0;680;1;140;47.78
0;680;2;108;296.07
0;680;3;72;380.05
0;680;4;105;311.74
0;681;1;314;41.91
0;681;2;291;99.33
0;681;3;224;149.01
0;681;4;139;282.31
0;682;1;390;26.6
0;682;2;341;59.32
0;682;3;104;110.93
0;682;4;84;195.41
0;683;1;532;66.37
0;683;2;325;111.59
0;683;3;121;142.19
0;683;4;58;185.94
0;690;1;264;17.2
0;690;2;258;21.03
0;690;3;321;25.16
0;690;4;422;30.12
0;691;1;1028;34.09
0;691;2;1351;28.77
0;691;3;1091;25.84
0;691;4;568;27.21
0;692;1;378;10.32
0;692;2;315;11.66
0;692;3;96;6.44
