vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;1;0;0;0;0;0;0
0;001;2;0;1;0;0;0;0;0;0
0;001;3;0;8;0;0;0;0;0;0
0;001;3;1;20;36937;265.88;863.11;1410.42;2635.13;5156.44
0;001;3;3;1;55;55.03;55.03;55.03;55.03;55.03
0;001;4;0;11;0;0;0;0;0;0
0;001;4;1;132;567533;189.02;945.66;2441.99;5261.49;16097.65
0;001;4;3;11;544;29.38;36.81;36.81;58.76;110.43
0;001;4;4;2;3470;1735.25;1735.25;1735.25;1735.25;1735.25
0;002;2;1;1;248;248.23;248.23;248.23;248.23;248.23
0;002;2;3;1;37;36.81;36.81;36.81;36.81;36.81
0;002;3;1;11;4303;94.51;153.72;378.04;391.46;1028.22
0;002;3;3;7;478;36.81;36.81;36.81;128.65;128.65
0;002;4;0;4;0;0;0;0;0;0
0;002;4;1;117;322133;189.02;567.06;1311.75;2446.55;11774.22
0;002;4;3;30;2238;36.81;36.81;73.62;73.62;128.65
0;002;4;4;2;2668;114.7;114.7;1334;2553.3;2553.3
0;003;1;0;29;0;0;0;0;0;0
0;003;1;1;12;25262;189.02;679.69;1337.56;2649.5;8251.24
0;003;1;4;3;2538;644.52;644.52;654.48;1239.47;1239.47
0;003;2;0;22;0;0;0;0;0;0
0;003;2;1;46;70035;258.3;490.37;965.92;1707.8;3605.4
0;003;2;3;5;296;24.42;24.42;36.81;36.81;173.16
0;003;2;4;1;2256;2256;2256;2256;2256;2256
0;003;3;0;6;0;0;0;0;0;0
0;003;3;1;174;336324;352.81;778.91;1361.39;2340.97;5949.54
0;003;3;3;16;831;18.22;36.81;36.81;36.81;173.16
0;003;3;4;5;33323;473.4;889.27;2311.31;10615.11;19033.52
0;003;4;0;5;0;0;0;0;0;0
0;003;4;1;390;1921249;602.7;1583.44;2907.3;5831.64;16661.87
0;003;4;3;37;2573;29.38;36.81;36.81;91.84;173.16
0;003;4;4;20;153206;714.8;1332.09;4120.6;11153.95;21913.75
0;004;1;0;4;0;0;0;0;0;0
0;004;1;1;1;189;189.02;189.02;189.02;189.02;189.02
0;004;2;0;27;0;0;0;0;0;0
0;004;2;1;16;9420;94.51;189.02;283.53;567.06;3533.3
0;004;2;3;4;250;29.38;33.09;36.81;92.02;147.24
0;004;3;0;75;0;0;0;0;0;0
0;004;3;1;79;50410;94.51;189.02;283.53;567.06;2737.32
0;004;3;3;15;972;18.22;36.81;36.81;73.62;173.16
0;004;3;4;1;297;297.47;297.47;297.47;297.47;297.47
0;004;4;0;411;0;0;0;0;0;0
0;004;4;1;1674;2543254;94.51;378.04;844.32;1878.81;4975.83
0;004;4;3;206;12378;36.81;36.81;36.81;73.62;173.16
0;004;4;4;30;32647;141.9;297.48;619.73;1413;3083.55
0;005;1;0;45;0;0;0;0;0;0
0;005;1;1;7;2247;76.86;184.84;189.02;258.3;1159.69
0;005;1;3;2;84;18.22;18.22;42.2;66.19;66.19
0;005;1;4;1;273;272.69;272.69;272.69;272.69;272.69
0;005;2;0;96;0;0;0;0;0;0
0;005;2;1;29;8743;94.51;189.02;189.02;378.04;720.78
0;005;2;3;11;1087;36.81;36.81;36.81;173.16;173.16
0;005;3;0;68;0;0;0;0;0;0
0;005;3;1;42;15665;94.51;94.51;283.53;472.55;1116.47
0;005;3;3;23;1719;29.38;36.81;55.03;91.84;173.16
0;005;4;0;46;0;0;0;0;0;0
0;005;4;1;126;112233;94.51;189.02;472.55;1039.61;3046.25
0;005;4;3;30;2169;29.38;36.81;36.81;73.62;173.16
0;005;4;4;1;1438;1437.81;1437.81;1437.81;1437.81;1437.81
0;020;1;0;96;0;0;0;0;0;0
0;020;1;1;10;2601;94.51;94.51;283.53;391.46;430.5
0;020;1;3;2;74;36.81;36.81;36.81;36.81;36.81
0;020;2;0;143;0;0;0;0;0;0
0;020;2;1;23;6828;94.51;94.51;189.02;283.53;590.97
0;020;2;3;6;258;36.81;36.81;36.81;36.81;73.62
0;020;2;4;1;421;421.42;421.42;421.42;421.42;421.42
0;020;3;0;103;0;0;0;0;0;0
0;020;3;1;59;24238;94.51;153.72;189.02;438.08;1796.4
0;020;3;3;2;83;36.81;36.81;41.58;46.36;46.36
0;020;3;4;1;496;495.8;495.8;495.8;495.8;495.8
0;020;4;0;96;0;0;0;0;0;0
0;020;4;1;142;75401;94.51;189.02;378.04;649.03;1415.67
0;020;4;3;6;294;36.81;36.81;45.92;55.03;73.62
0;021;1;0;1014;0;0;0;0;0;0
0;021;1;1;45;8374;76.86;94.51;171.37;189.02;378.04
0;021;1;3;39;3247;36.81;36.81;36.81;73.62;239.35
0;021;1;4;4;1934;272.69;347.05;421.42;619.73;818.04
0;021;2;0;1272;0;0;0;0;0;0
0;021;2;1;100;25764;94.51;94.51;189.02;325.09;712.33
0;021;2;3;103;8352;36.81;36.81;36.81;110.43;209.97
0;021;2;4;17;7747;37.18;421.42;421.42;545.38;991.58
0;021;3;0;632;0;0;0;0;0;0
0;021;3;1;114;39164;94.51;153.72;189.02;437.25;1027.8
0;021;3;3;94;7875;36.81;36.81;49.21;173.15;209.97
0;021;3;4;7;2950;421.42;421.42;421.42;421.42;421.42
0;021;4;0;435;0;0;0;0;0;0
0;021;4;1;309;165353;94.51;189.02;283.53;533.42;1554.89
0;021;4;3;80;4655;18.22;36.81;36.81;55.03;173.16
0;021;4;4;9;3868;272.69;297.47;421.42;421.42;720
0;022;1;0;146;0;0;0;0;0;0
0;022;1;1;1;189;189.02;189.02;189.02;189.02;189.02
0;022;1;3;1;49;49.21;49.21;49.21;49.21;49.21
0;022;2;0;269;0;0;0;0;0;0
0;022;2;1;4;815;94.51;124.11;171.37;283.53;378.04
0;022;2;3;20;1891;18.22;36.81;43.01;64.32;485.55
0;022;3;0;92;0;0;0;0;0;0
0;022;3;1;12;2067;36.55;94.51;94.51;189.02;756.08
0;022;3;3;14;2099;18.22;36.81;43.01;49.21;1497.48
0;022;4;0;59;0;0;0;0;0;0
