vrai_hop;rdrg;N;moy_gemid
0;001;201;611.69
0;002;113;4071.1
0;003;646;68.72
0;004;2323;844.25
0;005;468;170.18
0;020;695;188.34
0;021;4113;877.05
0;022;664;436.82
0;023;1173;1203.44
0;024;4185;265.32
0;025;2726;231.49
0;026;1529;1421.43
0;040;516;5.48
0;041;2856;11.02
0;042;10529;2.83
0;043;2104;1.04
0;044;3023;7.5
0;045;13035;5.05
0;046;3652;6.11
0;047;7545;0.55
0;048;6053;3.34
0;049;724;4.2
0;050;706;3.39
0;051;1018;0.26
0;052;2003;2.75
0;053;13671;0.83
0;054;4458;0.21
0;055;1724;3.09
0;056;1302;0.66
0;057;9911;0.09
0;058;20975;4.72
0;070;526;43.07
0;071;5162;186.1
0;072;2430;60.72
0;073;5939;200.36
0;080;322;0
0;081;621;0.73
0;082;2691;2.92
0;090;323;183.85
0;091;554;6152.98
0;092;3468;186.77
0;093;7259;9.75
0;094;1873;5.39
0;095;522;2.16
0;096;1029;0.25
0;097;8308;0.32
0;098;13583;11.62
0;110;1877;32.13
0;111;3914;0.39
0;112;1046;2.8
0;113;11952;0.74
0;114;2835;1.69
0;115;5476;0.76
0;120;1627;355.35
0;121;4150;193.29
0;122;613;166.04
0;130;1713;39.24
0;131;678;11.37
0;132;88;0.57
0;133;4052;8.72
0;134;4180;5.05
0;135;1536;4.74
0;136;9542;23.89
0;137;6602;7.99
0;138;554;0.02
0;139;31667;2.53
0;140;24557;2.45
0;141;14271;0.29
0;142;1381;4.83
0;143;3043;34.79
0;144;23918;2.51
0;160;131;1895.02
0;161;906;6559.59
0;162;919;4558.67
0;163;2725;4277.95
0;164;1;1299.29
0;165;2519;1710.56
0;166;4065;1372.75
0;167;796;3028.46
0;168;3450;1761.7
0;169;712;1228.93
0;170;405;5173.76
0;171;6087;5323.59
0;172;873;344.1
0;173;16079;1088.7
0;174;4769;1959.99
0;175;22021;1555.61
0;176;2104;3983.91
0;177;736;1937.16
0;178;668;19.09
0;179;7303;7.58
0;180;984;75.35
0;190;9708;46.79
0;191;8420;66.6
0;192;21360;45.41
0;193;207;7.51
0;194;18688;6.28
0;195;882;6.32
0;196;1075;14.61
0;197;7386;37.38
0;198;4941;89.33
0;199;3458;3.86
0;200;1276;41.35
0;201;18056;4.73
0;202;4969;14.13
0;203;5220;0.28
0;204;7391;0.43
0;205;512;6.38
0;206;1228;76.08
0;207;5583;6.39
0;220;4956;347.86
0;221;13837;611.44
0;222;590;71.45
0;223;1625;151.57
0;224;2077;90.6
0;225;12867;26.09
0;226;9717;72.73
0;227;8712;79.11
0;228;18446;75.11
0;229;2030;103.04
0;240;7038;42.9
0;241;9284;5.13
0;242;827;9.6
0;243;10027;4.43
0;244;8113;1.97
0;245;2809;2.33
0;246;1287;5.87
0;247;7321;3.62
0;248;673;7.69
0;249;25822;0.54
0;250;26323;4.51
0;260;1712;366.02
0;261;749;248.63
0;262;902;91.01
0;263;16689;212.7
0;264;1041;132.1
0;280;4040;23.42
0;281;4720;84.33
0;282;5242;36.39
0;283;3630;20.64
0;284;8049;76.23
0;300;334;2616.4
0;301;5674;1520.85
0;302;31525;1938.62
0;303;252;5495.46
0;304;5949;2773.15
0;305;229;137.21
0;306;1690;809.31
0;307;349;211.17
0;308;9096;367.47
0;309;2092;268.35
0;310;19446;292.07
0;311;89;10.05
0;312;786;85.14
0;313;22166;79.7
0;314;10650;53.23
0;315;26426;72.14
0;316;5875;41.02
0;317;7535;10.4
0;318;4364;12.29
0;319;3178;24.52
0;320;4885;326.76
0;340;1171;2.05
0;341;3308;2.06
0;342;9294;1.02
0;343;6261;9.26
0;344;457;9.73
0;345;357;0.25
0;346;2919;5.9
0;347;19056;4.99
0;348;3913;2.37
0;349;2041;1.09
0;350;3542;1.44
0;351;3693;2.24
0;360;959;49.14
0;361;3301;25.16
0;362;6142;33.56
0;363;12095;23.14
0;364;7621;31.81
0;380;1429;6.6
0;381;1385;0.98
0;382;1246;2.22
0;383;8323;1.43
0;384;6761;0.64
0;385;3236;1.76
0;400;249;182.08
0;401;427;125.29
0;402;264;150.42
0;403;10304;475.31
0;404;6266;122.78
0;405;980;420.31
0;420;10470;1.91
0;421;4283;3.3
0;422;10982;1.75
0;423;430;11.11
0;424;3026;3.37
0;440;343;59
0;441;1038;548.29
0;442;1637;229.57
0;443;2940;137.21
0;444;385;252.8
0;445;1733;134.74
0;446;14125;41.13
0;447;2378;420.15
0;460;4979;13.38
0;461;1379;22.41
0;462;702;1.58
0;463;14038;3.49
0;464;1870;11.08
0;465;9915;18.81
0;466;1490;16.24
0;467;2099;1.78
0;468;4861;13.14
0;480;4480;99.76
0;481;1267;107.66
0;482;9563;6.96
0;483;3809;14.32
0;484;2600;12.11
0;500;1147;9.95
0;501;3062;7.57
0;510;2031;159.06
0;511;481;138.22
0;512;777;100.1
0;513;22184;97.94
0;514;8827;316.39
0;515;1863;23.74
0;516;1977;37.79
0;517;1981;6.15
0;518;880;87.87
0;530;1189;34.83
0;531;871;0.37
0;532;1894;15.73
0;540;21001;0.56
0;541;498;8.66
0;542;550;7.75
0;543;372;27.51
0;544;2317;2.38
0;560;87747;0.04
0;561;1047;0.98
0;562;1414;121.04
0;563;7040;0.27
0;564;1053;0.53
0;565;814;0
0;566;8645;1.32
0;580;272;0.31
0;581;25;0
0;583;5;390.61
0;590;13;209.96
0;591;44;8.35
0;592;18;202.95
0;593;103;11.32
0;600;33;331.79
0;601;60;2.83
0;602;128;10.32
0;603;141;1.44
0;610;21;351.59
0;611;96;14.97
0;612;155;6.21
0;613;65;0
0;614;323;1.1
0;620;31;176.48
0;621;91;4.37
0;622;122;7.41
0;623;65;0
0;624;256;0.46
0;625;110;0.79
0;626;174;0
0;630;86;1052.02
0;631;85;209.76
0;632;162;20.25
0;633;451;22.14
0;634;210;5.81
0;635;52;6.55
0;636;330;0.84
0;637;1441;0.19
0;638;1876;0.11
0;639;252;0.9
0;640;383;0
0;650;256;326.87
0;651;766;32.78
0;660;1974;6.41
0;661;1540;2.86
0;662;277;3.39
0;663;8602;4.26
0;664;1577;4.33
0;680;464;228.32
0;681;1105;118.97
0;682;1115;106.24
0;683;917;121.57
0;690;1358;23.7
0;691;3658;28.12
0;692;846;14.16
0;693;27681;23.8
0;694;1815;22.67
0;710;746;269.26
0;711;1259;75.52
0;720;5104;13.79
0;721;2339;5.76
0;722;1808;1.63
0;723;5301;0.42
0;724;2129;3.4
0;740;669;434.91
0;750;502;0.39
0;751;5301;1.17
0;752;784;0.68
0;753;820;0.11
0;754;5720;0.48
0;755;1559;0.21
0;756;2623;0.73
0;757;6078;1.75
0;758;934;0.2
0;759;373;0.94
0;760;5428;0.2
0;770;1020;0.05
0;771;1152;0.72
0;772;230;0.52
0;773;422;0.59
0;774;153;0.02
0;775;8904;1.06
0;776;1487;0.9
0;790;1137;34.23
0;791;3358;176.14
0;792;1220;135.63
0;810;1282;0.72
0;811;856;0.29
0;812;10985;0.94
0;813;3862;31.58
0;814;415;0.89
0;815;1460;2.28
0;830;56;4.54
0;831;20;29.72
0;832;320;13.88
0;833;47;58.73
0;840;680;0.79
0;850;3096;649.69
0;860;6372;5.73
0;861;4548;6.36
0;862;29738;10.79
0;870;3;135.19
0;871;9;237.32
0;872;42;85.81
0;873;38;87.52
0;890;39;26.59
0;891;211;17.94
0;892;97;5.51
0;893;292;4.15
0;894;133;6.26
0;910;560;938.1
0;911;516;289.9
0;930;529;22.92
0;931;104;0.26
0;950;5641;666.36
0;951;639;20.61
0;952;3797;46.88
0;955;158;5.3
0;956;2145;6.93
