vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;2;61;38;59;64;67;70
0;001;3;57;30;51;61;67;72
0;001;4;51;4;46;53;64;70
0;002;1;66;64;64;66;68;68
0;002;2;46;22;37;49;59;62
0;002;3;53;25;46;57;62;65
0;002;4;53;24;47;59;63;66
0;003;1;51;7;43;58;64;71
0;003;2;54;20;49;58;65;70
0;003;3;53;13;48;58;64;70
0;003;4;50;10;40;57;64;70
0;004;1;51;0;44;55;63;82
0;004;2;61;34;56;64;72;84
0;004;3;60;26;52;64;72;83
0;004;4;61;26;53;64;72;82
0;005;2;63;36;55;67;72;75
0;005;3;67;44;59;67;79;87
0;005;4;65;38;58;68;75;83
0;006;2;50;29;29;48;74;74
0;006;3;48;40;43;49;52;53
0;006;4;44;40;42;43;46;48
0;020;1;54;5;30;60;76;88
0;020;2;59;6;41;67;80;91
0;020;3;69;23;63;74;83;90
0;020;4;58;17;43;62;76;86
0;021;1;57;17;47;60;70;84
0;021;2;56;17;46;58;69;82
0;021;3;58;19;50;62;71;83
0;021;4;62;22;53;65;75;86
0;022;1;61;10;50;70;78;84
0;022;2;53;0;30;65;74;83
0;022;3;43;0;19;44;65;84
0;022;4;51;1;22;60;76;87
0;023;1;52;25;45;52;61;74
0;023;2;56;15;45;58;71;82
0;023;3;59;14;50;62;72;84
0;023;4;67;33;62;70;78;87
0;024;1;67;42;61;68;76;84
0;024;2;69;46;63;72;78;86
0;024;3;71;46;65;73;81;88
0;024;4;73;46;64;74;83;90
0;026;1;53;21;41;54;66;84
0;026;2;57;15;43;60;73;87
0;026;3;66;12;56;74;83;90
0;026;4;70;27;64;73;81;89
0;040;1;44;11;32;43;55;79
0;040;2;56;19;40;59;74;87
0;040;3;62;16;45;68;80;88
0;040;4;67;25;57;64;79;90
0;041;1;53;7;42;59;69;80
0;041;2;63;30;55;65;74;85
0;041;3;65;39;57;67;74;86
0;041;4;64;33;57;66;74;86
0;042;1;65;10;59;71;80;88
0;042;2;77;51;73;80;86;92
0;042;3;80;62;76;82;87;93
0;042;4;75;37;70;80;86;93
0;043;1;51;24;37;51;64;80
0;043;2;61;29;50;63;74;85
0;043;3;64;30;52;68;79;89
0;043;4;64;48;56;68;72;81
0;044;1;72;40;62;75;85;93
0;044;2;74;44;66;77;85;92
0;044;3;74;46;66;79;86;93
0;044;4;77;50;71;80;86;92
0;045;1;68;45;59;69;79;88
0;045;2;73;48;65;75;84;92
0;045;3;78;53;71;81;87;94
0;045;4;79;56;72;82;87;94
0;046;1;70;52;63;69;80;88
0;046;2;73;43;65;76;84;90
0;046;3;65;30;51;70;81;89
0;046;4;62;36;40;58;83;95
0;047;1;68;42;59;70;80;89
0;047;2;75;49;68;78;85;91
0;047;3;79;56;73;82;88;94
0;047;4;79;51;73;83;88;93
0;048;1;53;12;40;54;70;85
0;048;2;63;34;53;65;76;87
0;048;3;69;35;60;72;82;91
0;048;4;70;20;64;73;84;91
0;049;1;26;0;2;22;44;76
0;049;2;42;1;22;44;64;78
0;049;3;51;0;29;59;74;89
0;049;4;51;0;29;62;75;86
0;050;1;55;4;34;62;78;87
0;050;2;40;1;9;40;64;84
0;050;3;57;2;44;65;78;89
0;050;4;62;18;55;67;79;86
0;051;1;16;0;0;9;30;47
0;051;2;24;0;3;21;38;72
0;051;3;38;0;9;36;64;78
0;051;4;62;31;50;67;74;80
0;052;1;55;3;45;62;71;83
0;052;2;65;5;51;73;84;92
0;052;3;70;30;60;74;85;91
0;052;4;68;36;59;70;82;92
0;053;1;29;1;7;22;48;73
0;053;2;46;2;14;52;70;87
0;053;3;46;3;19;51;70;88
0;053;4;65;10;55;70;81;91
0;054;1;37;10;22;36;49;70
0;054;2;46;11;29;46;62;85
0;054;3;52;14;30;50;74;87
0;054;4;64;22;54;65;78;98
0;055;1;53;2;32;58;74;89
0;055;2;70;27;61;76;85;93
0;055;3;76;39;69;82;88;94
0;055;4;74;39;66;80;87;92
0;056;1;46;0;24;48;68;86
