vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;3;248;77.11;77.11;77.11;94.04;94.04
0;001;1;2;3;158;52.66;52.66;52.66;52.66;52.66
0;001;1;3;3;1786;285.06;285.06;408;1092.48;1092.48
0;001;2;1;52;4554;68.12;79.22;88.47;94.4;98.68
0;001;2;2;52;2697;43.2;52.66;52.66;52.66;52.66
0;001;2;3;52;27370;323.14;406.11;495.44;583.22;828.42
0;001;3;1;93;8328;55.18;88.47;94.04;94.46;117.08
0;001;3;2;93;4826;43.2;52.66;52.66;52.66;52.66
0;001;3;3;93;69678;379.77;522.66;661.98;926.88;1311.9
0;001;4;1;129;11430;59.01;78.77;93.2;94.46;100.92
0;001;4;2;129;6771;43.2;51.88;52.66;52.66;52.66
0;001;4;3;129;252659;478.5;867.39;1477.04;2234.71;5723.57
0;002;1;1;1;102;102.11;102.11;102.11;102.11;102.11
0;002;1;2;1;53;52.66;52.66;52.66;52.66;52.66
0;002;1;3;1;900;899.74;899.74;899.74;899.74;899.74
0;002;2;1;3;286;94.04;94.04;94.04;98.26;98.26
0;002;2;2;3;158;52.66;52.66;52.66;52.66;52.66
0;002;2;3;3;2651;755.58;755.58;896.44;998.85;998.85
0;002;3;1;69;6374;63.56;90.12;94.04;98.26;117.08
0;002;3;2;69;3583;43.2;52.66;52.66;52.66;52.66
0;002;3;3;69;62279;511.52;731.94;864.09;1010.14;1517.55
0;002;4;1;105;9692;65.25;90.12;94.04;98.26;107.84
0;002;4;2;105;5442;43.2;52.66;52.66;52.66;52.66
0;002;4;3;106;184118;763.02;975.75;1360.14;2111.01;3275.04
0;003;1;1;271;21600;51.5;73.84;77.11;91.79;98.26
0;003;1;2;271;13611;26.33;52.66;52.66;52.66;52.66
0;003;1;3;271;201744;375.2;565.06;721.89;918.54;1272.42
0;003;2;1;392;33132;57.8;75.05;85.14;94.46;103.62
0;003;2;2;392;20025;26.33;52.66;52.66;52.66;52.66
0;003;2;3;392;326608;432.52;563.66;773.96;1017.22;1413.53
0;003;3;1;148;12585;55.42;70.69;88.3;94.46;117.08
0;003;3;2;148;7519;26.33;52.66;52.66;52.66;52.66
0;003;3;3;149;172084;481.35;753.71;956.93;1314.42;2537.45
0;003;4;1;95;8047;59.4;75.76;88.47;94.46;102.11
0;003;4;2;95;4651;26.33;51.88;52.66;52.66;52.66
0;003;4;3;95;179464;878.16;1109.13;1506.01;2321.8;4238.99
0;004;1;1;11;853;56.65;63.69;69.76;96.44;102.11
0;004;1;2;11;579;52.66;52.66;52.66;52.66;52.66
