vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;1;2.5;2.5;2.5;2.5;2.5;2.5
0;001;1;B-109;3;14.5;3;3;3.5;8;8
0;001;1;B-110;1;0.4;0.4;0.4;0.4;0.4;0.4
0;001;1;B-112ap;1;2.3;2.3;2.3;2.3;2.3;2.3
0;001;1;B-116p;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;1;B-120;2;1;0.3;0.3;0.5;0.7;0.7
0;001;1;B-121;1;0.8;0.8;0.8;0.8;0.8;0.8
0;001;1;B-124p;3;16;4;4;4;8;8
0;001;1;B-134p;3;9;3;3;3;3;3
0;001;2;B-105;2;0.5;0.3;0.3;0.3;0.3;0.3
0;001;2;B-106;1;3.5;3.5;3.5;3.5;3.5;3.5
0;001;2;B-107a;15;85.4;2;3.8;5.3;7.3;10.9
0;001;2;B-107b;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;2;B-109;9;34;1.5;2.5;3.5;4.5;8
0;001;2;B-110;4;2;0.4;0.4;0.4;0.6;0.8
0;001;2;B-112ap;16;84.7;0.3;4.3;5;6.3;12.7
0;001;2;B-112b;2;2.4;0.4;0.4;1.2;2;2
0;001;2;B-112c;1;3;3;3;3;3;3
0;001;2;B-116o;9;4.2;0.3;0.3;0.3;0.3;1.3
0;001;2;B-116p;18;39.3;0.3;0.3;0.7;4;9.8
0;001;2;B-119a;4;23.5;1.1;2.6;5.2;9.2;12
0;001;2;B-119b;7;3;0.3;0.3;0.3;0.7;0.7
0;001;2;B-121;15;42.7;0.8;0.8;0.8;5.3;12
0;001;2;B-124o;1;1;1;1;1;1;1
0;001;2;B-124p;9;37.3;0.3;3;4;6;7
0;001;2;B-125o;1;5;5;5;5;5;5
0;001;2;B-125p;2;2;1;1;1;1;1
0;001;2;B-131;11;34;0.5;2;3;4;8
0;001;2;B-132;1;6.7;6.7;6.7;6.7;6.7;6.7
0;001;2;B-134o;7;47.2;3.3;3.3;6.7;9.3;9.5
0;001;2;B-134p;18;157;1;4;7;13;24
0;001;3;B-105;4;1;0.3;0.3;0.3;0.3;0.3
0;001;3;B-106;7;27;2.8;3;3.8;4.8;5.5
0;001;3;B-107a;26;104.8;0.3;2;2.6;4.3;14.3
0;001;3;B-107b;2;6.3;1.4;1.4;3.1;4.9;4.9
0;001;3;B-108a;1;4.9;4.9;4.9;4.9;4.9;4.9
0;001;3;B-108b;2;11.1;1.7;1.7;5.6;9.4;9.4
0;001;3;B-109;20;84.5;2;3.3;4;5.5;7.5
0;001;3;B-110;5;2.8;0.4;0.4;0.4;0.8;0.8
0;001;3;B-111;10;5.3;0.3;0.3;0.3;0.7;1
0;001;3;B-112ap;18;81.7;0.3;2.7;3.7;7;10
0;001;3;B-112b;5;14;0.4;0.4;0.8;5.6;6.8
0;001;3;B-113;1;1;1;1;1;1;1
0;001;3;B-114;1;13.3;13.3;13.3;13.3;13.3;13.3
0;001;3;B-115;1;3.2;3.2;3.2;3.2;3.2;3.2
0;001;3;B-116o;2;14.3;0.3;0.3;7.2;14;14
0;001;3;B-116p;29;166.5;0.3;1.3;1.7;11.2;15.8
0;001;3;B-118;1;15;15;15;15;15;15
0;001;3;B-119a;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;3;B-119b;1;0.7;0.7;0.7;0.7;0.7;0.7
0;001;3;B-120;2;0.7;0.3;0.3;0.3;0.3;0.3
0;001;3;B-121;24;107.9;0.8;1.3;3;5.6;13.7
0;001;3;B-124p;14;77.5;0.5;2;4.3;7;23
0;001;3;B-125o;3;12;1;1;5;6;6
0;001;3;B-125p;5;11;1;1;2;3;4
0;001;3;B-126b;2;6;1;1;3;5;5
0;001;3;B-131;24;183;1.5;2.3;5;10;20
0;001;3;B-132;10;10.9;0.4;0.4;0.8;1;4.3
0;001;3;B-134o;18;441;3.3;10;18.8;30;71
0;001;3;B-134p;29;233;1;1;4;9;38
0;001;4;B-105;11;17.3;0.3;0.3;0.5;0.8;12.5
0;001;4;B-106;18;117.3;2.3;3.3;4.3;5.5;38.3
0;001;4;B-107a;53;206.4;1.5;2;2.5;4.5;15.3
0;001;4;B-107b;6;26.6;0.3;0.9;3.7;6.9;11.1
0;001;4;B-108a;3;17.1;0.9;0.9;4;12.3;12.3
0;001;4;B-108b;9;68.9;0.3;3.7;7.4;10.6;17.7
