vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;2;21.4;0.8;0.8;10.7;20.6;20.6
0;001;2;46;46;1262.8;5.8;11.3;15.5;47.6;71.2
0;001;3;106;105;4418.8;5.5;14.8;33.6;60.4;113
0;001;4;103;103;9627.1;12;30.9;67;118.5;275.8
0;002;2;8;8;694.3;13.5;23.1;85.9;116.9;229
0;002;3;81;81;8493.3;2.4;19.4;62.9;179.8;251.1
0;002;4;110;110;25035.5;18.2;67.5;169.5;277.6;596.4
0;003;1;319;312;18374;9;35.8;53.6;74.2;121
0;003;2;367;364;25676;11.9;42.7;60.3;89.9;145
0;003;3;126;125;13170;18.8;54.6;83;125.5;272.8
0;003;4;93;93;17647.7;43.6;99.8;142.5;220.5;492.3
0;004;1;12;10;138.7;2;3.2;8.4;23.4;46.1
0;004;2;41;36;1103.4;0.4;3.9;9.8;23.7;66.5
0;004;3;218;212;7468.4;2.3;12.2;26.4;45.7;98.2
0;004;4;1144;1124;89166.3;5.7;27.1;53.6;100.4;232.6
0;005;1;1;1;8.1;8.1;8.1;8.1;8.1;8.1
0;005;2;10;10;290.9;4;16.4;23;35.8;88.7
0;005;3;65;64;3215.6;8.4;18.6;30.7;58.3;94
0;005;4;270;269;16724.3;12.4;31.6;49.6;80.9;157
0;006;2;3;3;193.6;51.7;51.7;68.6;73.4;73.4
0;006;3;5;5;478.2;57.9;73.9;76.2;131;139.2
0;006;4;3;3;175;45.3;45.3;49.2;80.5;80.5
0;020;1;246;222;822.4;0.4;0.4;0.8;4.4;17.6
0;020;2;86;81;476.8;0.4;0.8;2.3;9.7;20.8
0;020;3;241;227;2832.3;0.4;1.1;6.8;15;54.9
0;020;4;190;188;5847;2.1;9.8;20.3;36.3;86.2
0;021;1;1226;1128;2373.7;0.4;0.4;0.8;1.6;8
0;021;2;1806;1711;6157.5;0.4;0.7;1.1;2;16.2
0;021;3;1074;1010;10899.5;0.4;0.8;1.9;9.1;54.2
0;021;4;568;546;17492.4;0.7;4.7;17.3;39.7;108.4
0;022;1;233;216;264.5;0.4;0.4;0.7;1.3;3.4
0;022;2;213;203;539.4;0.4;0.4;0.8;2.1;10.4
0;022;3;59;57;637.5;0.4;0.8;2.4;11.1;53.7
0;022;4;25;24;857;0.4;4.7;22.5;56.2;138.6
0;023;1;861;655;810.3;0.4;0.4;0.8;1.2;4
0;023;2;402;295;1077.8;0.4;0.4;1;3;15.7
0;023;3;147;128;4012.3;0.4;1.3;7.4;29.1;130.6
0;023;4;46;45;2087;2;20.5;36.2;55.6;103.2
0;024;1;2201;1598;1538.8;0.4;0.4;0.7;1.2;2.4
0;024;2;1595;1249;1921.3;0.4;0.4;0.8;1.4;5.1
0;024;3;994;661;3919.4;0.4;0.4;1.5;7.5;23.9
0;024;4;201;157;3110.6;0.4;4.5;14.5;24.9;79.6
