vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;302;11;4;6;7;10;31
0;303;12;5;7;9;12;26
0;304;8;3;5;6;8;19
0;305;45;6;15;29;58;138
0;308;22;4;8;12;28;69
0;309;10;1;2;4;9;45
0;310;6;2;3;4;6;14
0;312;23;1;2;7;31;95
0;313;5;1;2;2;4;17
0;314;4;1;2;2;3;13
0;315;4;1;1;2;3;12
0;316;2;1;1;1;2;4
0;317;4;1;1;2;3;11
0;320;4;1;1;2;3;17
0;321;5;2;2;3;5;12
0;340;15;1;3;9;21;52
0;341;20;2;6;14;26;55
0;342;8;1;1;2;9;39
0;343;14;1;4;9;17;41
0;344;14;2;5;10;17;39
0;346;9;1;3;5;10;29
0;347;10;1;3;5;12;32
0;349;8;1;2;4;8;32
0;351;9;1;2;5;11;29
0;361;9;1;2;3;8;41
0;362;6;2;4;5;7;10
0;363;3;1;2;2;4;7
0;364;5;1;2;3;5;15
0;380;17;2;6;11;21;51
0;381;10;1;3;6;11;28
0;382;11;1;3;7;15;37
0;383;8;1;3;5;9;24
0;384;8;1;1;3;11;30
0;385;5;1;1;2;5;15
0;401;9;3;5;7;9;21
0;403;4;2;3;4;5;7
0;404;3;1;2;3;3;5
0;405;12;2;3;4;11;46
0;420;7;1;3;5;8;19
0;421;8;1;2;4;9;26
0;422;9;1;3;5;12;30
0;423;6;1;1;2;5;24
0;424;7;1;2;4;8;24
0;425;11;1;3;7;14;31
0;440;16;8;10;13;19;36
0;441;19;5;12;16;22;44
0;442;10;3;6;7;10;27
0;443;9;2;4;6;9;25
0;444;4;1;2;2;3;15
0;445;5;1;2;2;4;16
0;446;3;1;2;2;3;8
0;447;8;1;2;2;7;36
0;460;13;1;4;9;16;37
0;461;10;1;2;5;12;34
0;462;6;1;2;3;7;18
0;463;8;1;3;5;10;24
0;465;2;1;1;2;3;6
0;466;6;1;2;3;7;19
0;468;6;1;2;3;6;19
0;480;7;3;5;7;8;13
0;481;4;1;2;3;4;9
0;482;5;2;3;4;5;12
0;483;2;1;1;2;2;5
0;484;4;1;2;2;4;13
0;500;11;1;2;6;14;36
0;501;5;1;2;3;6;16
0;510;8;2;4;6;9;21
0;511;9;1;4;7;11;23
0;512;7;2;4;5;7;13
0;513;3;1;2;3;4;7
0;514;3;1;2;2;4;6
0;517;3;1;1;2;2;9
0;518;4;1;1;2;4;14
0;519;4;2;3;4;5;7
0;530;10;1;2;5;12;32
0;531;4;1;2;3;5;10
0;532;3;1;1;2;3;8
0;540;6;4;5;6;7;10
0;541;5;2;4;5;6;9
0;542;6;3;4;5;6;12
0;544;2;1;1;1;2;5
0;545;2;1;1;2;2;4
0;546;5;1;2;2;5;14
0;560;4;2;4;4;5;6
0;561;4;1;2;3;5;8
0;563;4;1;1;3;4;13
0;564;2;1;1;1;2;4
0;565;1;1;1;1;1;2
0;566;3;1;1;2;4;9
0;580;3;1;2;3;4;4
0;581;3;1;2;3;4;5
0;583;30;8;14;23;49;71
0;588;92;18;59;96;118;175
0;589;71;1;12;111;117;139
0;591;78;1;40;85;108;162
0;593;64;5;46;68;82;107
0;602;54;21;39;54;70;86
0;603;42;13;29;40;53;71
0;607;38;12;24;36;49;76
0;608;30;10;17;27;40;63
0;609;41;9;24;32;52;87
0;611;28;6;15;24;38;52
0;612;25;7;12;23;34;49
0;613;25;6;17;25;31;49
0;614;21;6;12;20;28;44
0;621;19;2;10;16;24;48
0;622;17;5;9;14;23;38
0;623;20;5;13;20;28;34
0;625;17;2;9;15;23;36
0;626;13;1;6;11;18;28
0;630;23;7;13;17;24;62
0;631;38;7;15;25;47;120
0;633;16;2;6;11;18;50
0;634;12;3;6;10;16;26
0;636;9;2;4;7;10;21
0;639;10;1;3;6;11;27
0;640;4;1;1;2;5;13
0;650;8;2;4;6;8;26
0;651;5;1;2;2;5;16
0;660;9;2;4;6;10;25
0;661;6;1;2;3;6;20
0;662;6;1;3;5;7;15
0;663;8;1;2;5;9;24
0;680;17;2;6;11;21;53
0;681;8;1;2;4;8;34
0;690;18;1;4;13;30;50
0;691;12;1;3;7;16;41
0;692;6;1;2;2;6;23
0;693;4;1;2;2;4;8
0;694;10;1;3;6;12;32
0;710;25;2;8;16;34;77
0;711;16;1;5;10;19;50
0;720;13;1;5;10;16;37
0;721;9;1;3;6;11;28
0;722;5;1;2;3;5;14
0;723;4;1;2;3;4;9
0;724;8;1;3;5;9;24
0;740;35;2;10;23;44;93
0;750;11;1;1;2;12;49
0;751;13;1;3;8;15;45
0;752;10;1;1;4;14;36
0;753;13;1;1;7;16;49
0;754;11;1;2;7;14;35
0;755;10;1;2;6;14;33
0;756;7;1;1;3;8;25
0;757;19;1;8;14;24;52
0;758;8;1;1;4;10;35
0;759;20;1;5;10;24;68
0;760;4;1;1;1;2;17
0;770;5;1;1;2;4;17
0;772;10;3;5;7;10;29
0;773;7;1;1;3;9;22
0;774;5;1;1;2;5;22
0;775;7;1;1;2;9;29
0;776;11;1;2;6;14;35
0;791;7;1;2;3;7;28
0;811;2;1;1;1;2;7
0;812;5;1;1;1;5;23
0;813;6;1;2;3;6;20
0;815;11;1;1;3;14;44
0;816;3;1;1;1;2;13
0;841;81;22;41;55;128;161
0;842;22;1;4;17;31;71
0;843;12;1;2;5;16;39
0;844;8;1;1;3;10;29
0;850;10;1;1;2;5;51
0;860;28;4;9;20;35;88
0;861;5;1;1;1;4;21
0;862;4;1;1;2;3;17
0;863;16;1;7;14;23;36
0;890;25;2;9;17;31;69
0;892;13;1;5;9;15;35
0;893;11;2;4;8;12;29
0;894;7;1;2;5;8;20
0;910;31;1;8;20;40;104
0;911;26;1;8;16;28;91
0;912;29;3;10;18;36;93
0;930;16;1;4;10;20;52
0;950;29;2;7;18;39;92
0;951;17;1;3;9;22;61
0;952;17;1;3;9;22;59
0;955;5;1;2;4;6;12
0;956;12;1;2;5;16;38
