vrai_hop;rdrg;N;moy_gemid
0;001;208;530.88
0;002;138;1996.02
0;003;612;57.52
0;004;2089;790.72
0;005;427;161.57
0;020;642;205.08
0;021;3825;817.55
0;022;700;519.92
0;023;1006;967.28
0;024;3902;255.31
0;025;3111;56.05
0;026;1488;1596.17
0;040;590;24.03
0;041;2670;6.25
0;042;9304;1.65
0;043;2235;9.43
0;044;2910;46.53
0;045;8977;3.29
0;046;8177;3.93
0;047;7982;2.85
0;048;5656;4.24
0;049;753;4.07
0;050;739;3.33
0;051;904;0
0;052;2059;2.36
0;053;13622;3.8
0;054;4133;0.08
0;055;1542;12.67
0;056;1348;0.95
0;057;10365;0.03
0;058;19117;11.8
0;070;530;47.49
0;071;5085;47.9
0;072;2737;30.7
0;073;8703;187.95
0;080;334;0
0;081;663;2.5
0;082;2570;0.78
0;090;316;167.28
0;091;578;5748.6
0;092;3067;177.82
0;093;7598;6.68
0;094;1969;3.5
0;095;486;2.76
0;096;972;1.76
0;097;9613;0.45
0;098;13606;11.37
0;110;1907;26.42
0;111;3767;0.3
0;112;1158;3
0;113;12405;0.17
0;114;4556;0.75
0;115;4533;0.61
0;120;1505;423.74
0;121;3946;151.14
0;122;565;145.21
0;130;1633;42.47
0;131;639;17.36
0;132;35;0
0;133;3989;9.96
0;134;4642;4.54
0;135;1449;3.16
0;136;9164;19.37
0;137;6477;7.99
0;138;292;0
0;139;27749;3.5
0;140;24409;2.72
0;141;11866;0.42
0;142;1212;5.7
0;143;3063;34.11
0;144;23300;2.34
0;160;106;1969.34
0;161;722;6543.17
0;162;785;4406.68
0;163;2613;3975.59
0;165;2764;1608.49
0;166;4534;1307.97
0;167;715;2700.86
0;168;3111;1460.76
0;169;750;1296.32
0;170;367;5395.75
0;171;5606;5420.4
0;172;903;319.22
0;173;14598;1010.41
0;174;4006;2050.36
0;175;19258;1540.11
0;176;2027;4374.67
0;177;876;2539.31
0;178;597;36.2
0;179;9446;3.93
0;180;1012;59.17
0;190;10930;146.5
0;191;8154;64.71
0;192;22498;59.4
0;193;182;14.12
0;194;17238;6.1
0;195;1166;7.76
0;196;1253;18.99
0;197;8127;47.76
0;198;4556;104.8
0;199;3303;4.82
0;200;1376;21.47
0;201;17273;10.08
0;202;6325;81.46
0;203;4932;3.88
0;204;7659;1.32
0;205;669;4.12
0;206;1070;59.24
0;207;5201;39.84
0;220;4794;338.92
0;221;13379;354.84
0;222;635;29.29
0;223;1440;125.04
0;224;1949;68.29
0;225;13331;122.7
0;226;10329;11.24
0;227;8704;86.14
0;228;19117;162.78
0;229;2310;62.7
0;240;6920;27.07
0;241;8963;3.53
0;242;811;12.88
0;243;9544;1.37
0;244;7575;2.64
0;245;2758;0.67
0;246;1148;7.17
0;247;7163;2.97
0;248;616;8.16
0;249;28455;0.51
0;250;27687;2.55
0;260;1664;241.9
0;261;842;260.16
0;262;987;98
0;263;15893;283.79
0;264;1160;135.53
0;280;4069;12.42
0;281;4155;73.39
0;282;5057;40.83
0;283;4174;14.6
0;284;7225;83.68
0;300;310;2249.9
0;301;5664;1479.21
0;302;27865;1883.97
0;303;193;4941.98
0;304;5095;2592.04
0;305;192;93.03
0;306;1363;510.72
0;307;294;173.92
0;308;8974;365.39
0;309;1830;276.98
0;310;18109;293.97
0;311;91;3.29
0;312;824;83.81
0;313;23561;70.3
0;314;10307;43.73
0;315;24876;60.52
0;316;5985;32.87
0;317;7641;8.37
0;318;4787;9.91
0;319;3520;18.07
0;320;5279;155.7
0;340;1159;10.74
0;341;2917;1.19
0;342;9959;0.55
0;343;5935;11.24
0;344;450;4.14
0;345;387;1.94
0;346;3063;5.24
0;347;18769;2.17
0;348;4334;1.59
0;349;2080;1.67
0;350;3237;0.48
0;351;3753;2.25
0;360;1052;39.02
0;361;3519;24.19
0;362;5920;26.79
0;363;12465;22.49
0;364;7750;26.22
0;380;1594;4.7
0;381;1448;1.66
0;382;1394;4.71
0;383;7853;0.84
0;384;6257;1.33
0;385;3224;0.88
0;400;255;154.33
0;401;324;36.59
0;402;202;98.62
0;403;7702;114.08
0;404;5992;11.41
0;405;1860;259.35
0;420;10278;2.28
0;421;4519;1.19
0;422;10157;1.51
0;423;417;8.46
0;424;3089;1.68
0;440;399;52.22
0;441;1007;354.71
0;442;1464;53.49
0;443;2869;61.4
0;444;384;189.53
0;445;1869;118.07
0;446;13604;9.06
0;447;2278;402.71
0;460;4507;12.16
0;461;1302;19.33
0;462;721;2.74
0;463;13106;1.6
0;464;2308;1.59
0;465;10489;2.64
0;466;1271;16.73
0;467;2462;1.66
0;468;4613;10.72
0;480;4524;10.17
0;481;1344;86.85
0;482;9575;6.73
0;483;4047;13.85
0;484;2431;2.57
0;500;1399;8.88
0;501;2812;1.97
0;510;2044;68.28
0;511;536;140.2
0;512;795;83.13
0;513;23457;99.13
0;514;8028;300.94
0;515;1824;17.59
0;516;2633;31.5
0;517;2547;7.13
0;518;891;65.64
0;530;1221;29.92
0;531;875;0.82
0;532;1985;18.3
0;540;19132;0.87
0;541;494;1.24
0;542;517;3.93
0;543;348;13.34
0;544;2668;2.32
0;560;82665;0.04
0;561;829;1.63
0;562;1322;156.44
0;563;6864;0.43
0;564;920;0.12
0;565;868;0
0;566;8125;0.16
0;580;225;0
0;581;19;0
0;583;6;1463.28
0;590;4;56.49
0;591;45;6.16
0;592;13;112.57
0;593;129;7.63
0;600;19;259.41
0;601;87;5.55
0;602;135;7.96
0;603;183;3.1
0;610;16;172.3
0;611;79;6.34
0;612;137;5.79
0;613;70;5.01
0;614;301;1.81
0;620;35;214.22
0;621;95;2.33
0;622;131;6.26
0;623;72;0
0;624;236;0.46
0;625;111;1.44
0;626;201;0
0;630;63;1178.12
0;631;96;106.7
0;632;205;15.32
0;633;385;20.8
0;634;249;4.67
0;635;62;2.25
0;636;310;0.55
0;637;1172;1.15
0;638;1578;0.1
0;639;192;0.88
0;640;352;0.48
0;650;255;226.62
0;651;769;25.04
0;660;1730;9.73
0;661;1509;2.32
0;662;187;3.51
0;663;8162;2.68
0;664;1680;5.44
0;680;425;232.38
0;681;968;118.47
0;682;919;63.71
0;683;1036;96.11
0;690;1265;24.31
0;691;4038;29.11
0;692;831;11.5
0;693;26266;22.16
0;694;1871;22.67
0;710;816;261.89
0;711;1055;46.21
0;720;5017;14.32
0;721;1949;3.27
0;722;1986;2.47
0;723;5798;0.23
0;724;2212;2.92
0;740;992;303.28
0;750;547;0.11
0;751;5984;0.33
0;752;886;0.01
0;753;908;0.71
0;754;7277;2.07
0;755;1552;0.29
0;756;3912;2.09
0;757;7554;1.36
0;758;982;0.03
0;759;416;1.41
0;760;4507;0.19
0;770;1042;0.11
0;771;621;0
0;772;175;0.01
0;773;400;0.68
0;774;119;0
0;775;9136;0.41
0;776;1227;0.54
0;790;1123;35.46
0;791;2820;136.27
0;792;1212;129.9
0;810;1309;0.94
0;811;882;0.63
0;812;11588;1.3
0;813;3414;42.58
0;814;365;0.14
0;815;1443;1.39
0;830;36;2.09
0;831;8;90.12
0;832;239;3.4
0;833;75;0.2
0;840;528;0.61
0;850;2742;655.51
0;860;5310;5.5
0;861;3789;4.75
0;862;29289;13.75
0;870;1;388.51
0;871;6;278.57
0;872;38;127.31
0;873;34;28.63
0;890;34;6.65
0;891;156;5.74
0;892;85;19.05
0;893;283;2.04
0;894;153;0.68
0;910;540;853.83
0;911;462;228.39
0;930;535;19.8
0;931;89;3.19
0;950;5761;559.17
0;951;649;14.17
0;952;4396;48.3
0;955;176;6.64
0;956;675;4.5
