vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A01AB;1;11.24
0;17;680;1;A;A02BA;4;3.96
0;17;680;1;A;A02BC;129;434.36
0;17;680;1;A;A03FA;103;183.36
0;17;680;1;A;A04AA;34;273.24
0;17;680;1;A;A05AA;1;0.32
0;17;680;1;A;A07AA;1;14.04
0;17;680;1;A;A09AA;2;15.24
0;17;680;1;A;A10AB;15;110.52
0;17;680;1;A;A10AC;1;6.68
0;17;680;1;A;A10AE;1;17.4
0;17;680;1;A;A10BA;10;1.24
0;17;680;1;A;A10BB;2;0.56
0;17;680;1;A;A10BJ;1;42.28
0;17;680;1;A;A11CC;2;3.24
0;17;680;1;B;B01AA;1;0.04
0;17;680;1;B;B01AB;163;2400.16
0;17;680;1;B;B01AC;12;1.24
0;17;680;1;B;B01AF;1;26.2
0;17;680;1;B;B01AX;1;17.24
0;17;680;1;B;B02AA;13;105.96
0;17;680;1;B;B02BC;16;4821.77
0;17;680;1;B;B03AC;2;292.8
0;17;680;1;B;B05AA;15;394.24
0;17;680;1;B;B05BA;48;1596.4
0;17;680;1;B;B05BB;192;5984.84
0;17;680;1;B;B05CB;10;373.86
0;17;680;1;B;B05XA;12;33.24
0;17;680;1;C;C01BC;2;2.44
0;17;680;1;C;C01BD;1;0.08
0;17;680;1;C;C01CA;1;3.24
0;17;680;1;C;C01DA;1;1.32
0;17;680;1;C;C02AC;56;35.24
0;17;680;1;C;C02CA;1;4
0;17;680;1;C;C03BA;1;0.28
0;17;680;1;C;C03CA;10;4.8
0;17;680;1;C;C03DA;2;0.36
0;17;680;1;C;C07AA;6;3.28
0;17;680;1;C;C07AB;25;7.52
0;17;680;1;C;C07AG;2;0.32
0;17;680;1;C;C07BB;4;3.76
0;17;680;1;C;C08CA;26;117
0;17;680;1;C;C08DB;2;1.72
0;17;680;1;C;C09AA;10;12.32
0;17;680;1;C;C09BA;1;0.4
0;17;680;1;C;C09BX;3;9.36
0;17;680;1;C;C09CA;13;12.08
0;17;680;1;C;C09DA;4;6.32
0;17;680;1;C;C09DX;1;0.52
0;17;680;1;C;C10AA;33;30.92
0;17;680;1;C;C10AB;2;0.32
0;17;680;1;C;C10AC;1;0.68
0;17;680;1;C;C10AX;1;0.88
0;17;680;1;D;D07AC;1;1.52
0;17;680;1;G;G03CA;1;0.12
0;17;680;1;G;G04BD;5;5.84
0;17;680;1;H;H01BA;1;21.48
0;17;680;1;H;H01CB;17;17196.3
0;17;680;1;H;H02AB;104;344.76
0;17;680;1;H;H03AA;21;4.16
0;17;680;1;H;H04AA;1;16.48
0;17;680;1;J;J01AA;1;10.88
0;17;680;1;J;J01CR;19;640.08
0;17;680;1;J;J01DB;143;733.12
0;17;680;1;J;J01DC;11;151.64
0;17;680;1;J;J01DD;4;240.92
0;17;680;1;J;J01DH;1;20.6
0;17;680;1;J;J01EE;4;1.52
0;17;680;1;J;J01FA;3;130.8
0;17;680;1;J;J01FF;4;21
0;17;680;1;J;J01GB;2;17.24
0;17;680;1;J;J01MA;4;16.12
0;17;680;1;J;J01XA;1;128.2
0;17;680;1;J;J01XD;34;397.6
0;17;680;1;J;J01XE;1;0.2
0;17;680;1;J;J01XX;4;16
0;17;680;1;J;J02AC;1;12.68
0;17;680;1;J;J05AB;4;15.41
0;17;680;1;J;J07BB;1;9.76
0;17;680;1;L;L01AA;4;70.49
0;17;680;1;L;L01BC;3;19.05
0;17;680;1;L;L01CA;4;36.31
0;17;680;1;L;L01CD;1;212.76
0;17;680;1;L;L01DB;4;204.65
0;17;680;1;L;L01XA;4;592.02
0;17;680;1;L;L01XC;4;4172.32
0;17;680;1;L;L01XX;1;2.54
0;17;680;1;L;L02BG;1;0.64
0;17;680;1;L;L03AA;4;2127.36
0;17;680;1;L;L04AX;1;0.27
0;17;680;1;M;M01AB;85;184.04
0;17;680;1;M;M01AC;1;0.44
0;17;680;1;M;M01AE;19;6.56
0;17;680;1;M;M01AH;5;4.92
0;17;680;1;M;M03AC;168;1070.36
0;17;680;1;M;M04AA;9;1.96
0;17;680;1;M;M05BA;1;428.88
0;17;680;1;N;N01AB;142;2622.24
0;17;680;1;N;N01AH;139;470.52
0;17;680;1;N;N01AX;182;861.44
0;17;680;1;N;N01BB;1;30.36
0;17;680;1;N;N02AA;21;14.44
0;17;680;1;N;N02AB;7;61.84
0;17;680;1;N;N02AC;80;64.04
0;17;680;1;N;N02AE;1;2.28
0;17;680;1;N;N02AX;124;141.24
0;17;680;1;N;N02BA;2;1.28
0;17;680;1;N;N02BE;184;1888.48
0;17;680;1;N;N03AX;9;18.8
0;17;680;1;N;N04BA;1;0.94
0;17;680;1;N;N04BC;1;1.04
0;17;680;1;N;N05AL;1;0.8
0;17;680;1;N;N05AX;1;0.12
0;17;680;1;N;N05CD;31;8.68
0;17;680;1;N;N05CM;3;154.52
0;17;680;1;N;N06AA;1;0.44
0;17;680;1;N;N06AB;7;8
0;17;680;1;N;N06AX;8;3.08
0;17;680;1;N;N07BA;1;3.92
0;17;680;1;N;N07CA;2;0.56
0;17;680;1;P;P01AB;7;58.24
0;17;680;1;P;P01BA;1;0.32
0;17;680;1;R;R01AD;2;5.32
0;17;680;1;R;R03AC;1;48.96
0;17;680;1;R;R03AK;3;80.2
0;17;680;1;R;R03AL;34;123.24
0;17;680;1;R;R03BB;6;36.48
0;17;680;1;R;R03DC;3;3.64
0;17;680;1;R;R05CB;3;0.8
0;17;680;1;R;R06AE;7;1.04
0;17;680;1;R;R06AX;1;0.24
0;17;680;1;S;S01AE;1;3.56
0;17;680;1;S;S01BC;1;3.36
0;17;680;1;S;S03CA;1;1.8
0;17;680;1;V;V03AB;65;8640.06
0;17;680;1;V;V03AF;3;107.31
0;17;680;1;V;V07AB;5;17.85
0;17;680;1;V;V08AA;2;23.6
0;17;680;1;V;V08AB;21;819.48
0;17;680;1;V;V08CA;8;315.84
0;17;680;1;V;V08DA;2;95.2
0;17;680;2;A;A01AB;2;5.44
0;17;680;2;A;A02BA;4;3.28
0;17;680;2;A;A02BB;1;0.52
0;17;680;2;A;A02BC;270;1272.88
0;17;680;2;A;A03AB;1;0.88
0;17;680;2;A;A03FA;198;515.4
0;17;680;2;A;A04AA;85;1036.32
0;17;680;2;A;A05AA;1;3.52
0;17;680;2;A;A06AD;1;4.12
0;17;680;2;A;A07AA;5;18.36
0;17;680;2;A;A07DA;1;0.4
0;17;680;2;A;A07EA;1;1.48
0;17;680;2;A;A07EC;1;6.72
0;17;680;2;A;A09AA;1;4.32
0;17;680;2;A;A10AB;53;625.12
0;17;680;2;A;A10AC;1;3.36
0;17;680;2;A;A10AE;9;114.68
0;17;680;2;A;A10BA;22;9.12
0;17;680;2;A;A10BB;8;2.8
0;17;680;2;A;A10BH;4;53.24
0;17;680;2;A;A10BX;2;29.2
0;17;680;2;A;A11CC;1;2.56
0;17;680;2;B;B01AA;1;0.08
0;17;680;2;B;B01AB;300;6120.64
0;17;680;2;B;B01AC;44;15.48
0;17;680;2;B;B01AD;1;59.36
0;17;680;2;B;B01AF;6;51.48
0;17;680;2;B;B02AA;47;273.92
0;17;680;2;B;B02BC;50;17057.63
0;17;680;2;B;B02BD;2;893.23
0;17;680;2;B;B03AC;7;1038.32
0;17;680;2;B;B03XA;2;3612.04
0;17;680;2;B;B05AA;57;4740.88
0;17;680;2;B;B05BA;138;6937.56
0;17;680;2;B;B05BB;351;14615.59
0;17;680;2;B;B05BC;9;41.4
0;17;680;2;B;B05CA;2;14.4
0;17;680;2;B;B05CB;15;174.87
0;17;680;2;B;B05XA;21;169.36
0;17;680;2;B;B05XB;1;160.08
0;17;680;2;C;C01AA;1;0.4
0;17;680;2;C;C01BC;5;7.48
0;17;680;2;C;C01BD;11;21.68
0;17;680;2;C;C01CA;2;6.48
0;17;680;2;C;C01CE;1;30.64
0;17;680;2;C;C01DA;2;0.04
0;17;680;2;C;C01DX;2;2.52
0;17;680;2;C;C01EB;1;10.92
0;17;680;2;C;C02AC;109;118.72
0;17;680;2;C;C02CA;11;191.96
0;17;680;2;C;C03BA;5;1.24
0;17;680;2;C;C03CA;60;43.4
0;17;680;2;C;C03DA;15;3.84
0;17;680;2;C;C07AA;11;2.72
0;17;680;2;C;C07AB;73;28
0;17;680;2;C;C07AG;7;8.92
