vrai_hop;rmdc;rdrg;SI;ATC1;Nfarm;Sum;p5;p25;p50;p75;p95
0;-p;001;4;R;91;3003.55;0.4;4.76;13.91;36.1;126.92
0;-p;001;4;S;13;148.48;1.84;2.16;3.72;8.56;67.68
0;-p;001;4;V;113;28589.49;2.04;56.96;129.2;288.3;977.4
0;-p;002;1;A;1;43.64;43.64;43.64;43.64;43.64;43.64
0;-p;002;1;B;1;680.2;680.2;680.2;680.2;680.2;680.2
0;-p;002;1;C;1;18.64;18.64;18.64;18.64;18.64;18.64
0;-p;002;1;H;1;384.84;384.84;384.84;384.84;384.84;384.84
0;-p;002;1;J;1;4063.52;4063.52;4063.52;4063.52;4063.52;4063.52
0;-p;002;1;L;1;2649.73;2649.73;2649.73;2649.73;2649.73;2649.73
0;-p;002;1;M;1;46.76;46.76;46.76;46.76;46.76;46.76
0;-p;002;1;N;1;112.04;112.04;112.04;112.04;112.04;112.04
0;-p;002;1;V;1;4.12;4.12;4.12;4.12;4.12;4.12
0;-p;002;2;A;14;810.2;14.52;35.04;53.22;82.4;128.12
0;-p;002;2;B;14;11300.11;151.67;606.18;859.12;1060.51;1513.8
0;-p;002;2;C;14;1359.68;8.68;37.68;76.7;189.08;246.08
0;-p;002;2;D;2;11.08;4.64;4.64;5.54;6.44;6.44
0;-p;002;2;H;14;1814.56;74.4;90.24;105.24;136.76;279.04
0;-p;002;2;J;14;11402.06;9.04;61.92;220.27;654.67;4093.96
0;-p;002;2;L;14;47095.03;508.2;2312.78;3419.87;4275.96;6228.28
0;-p;002;2;M;13;344.28;6.8;20.36;25.64;33.6;46.28
0;-p;002;2;N;14;2323.12;52.04;101.12;156.94;178;397.56
0;-p;002;2;R;6;72.2;0.24;0.24;4.18;21.96;41.4
0;-p;002;2;S;2;4.32;2.16;2.16;2.16;2.16;2.16
0;-p;002;2;V;7;1163.68;1.4;8.04;138.58;279.2;415.74
0;-p;002;3;A;26;1885.44;16.92;24.4;46.56;105.16;247.76
0;-p;002;3;B;26;21833.28;145.78;352.5;531.01;1078.95;2537.01
0;-p;002;3;C;26;5148.17;5.68;16.76;71.12;349.12;634.16
0;-p;002;3;D;8;44.64;4.64;4.8;4.96;5.84;8.8
0;-p;002;3;H;26;4645.52;37.15;108;136.52;260;409.6
0;-p;002;3;J;26;34301.18;15.56;89.68;506.13;1812.84;6026.08
0;-p;002;3;L;25;71459.8;928.04;1747.43;2654.5;3382.94;5977.12
0;-p;002;3;M;26;969.32;20.36;22.16;27.58;37.36;82.4
0;-p;002;3;N;26;5017.76;97.96;129.52;190.22;259.24;316.84
0;-p;002;3;R;13;406.08;0.4;4.92;6.2;14.78;221.9
0;-p;002;3;S;4;44.28;0.84;1.5;3.22;20.64;37
0;-p;002;3;V;17;5391.37;2.8;54.04;265.94;556.36;876.08
0;-p;002;4;A;114;20093.12;25.44;57.8;114.9;239.36;536.12
0;-p;002;4;B;114;221971.57;358.79;747.99;1124.92;2546.51;6036.82
0;-p;002;4;C;114;27320.32;5.44;28.56;78.5;278.44;867.76
0;-p;002;4;D;61;538.36;4.64;4.96;6.92;10;17.68
0;-p;002;4;G;4;206.92;0.12;10.28;27.58;93.18;151.64
0;-p;002;4;H;114;28204.96;83;128.88;188.7;317.28;678.24
0;-p;002;4;J;114;584357.12;69.8;843.79;2520.58;6059.7;18444.57
0;-p;002;4;L;114;347193.47;620.59;1815.72;2732.17;4357.1;5899.55
0;-p;002;4;M;113;8264.4;13.6;27.16;46.04;73;191.4
0;-p;002;4;N;114;63726.08;74.28;161.92;285.62;626.72;1923
0;-p;002;4;P;1;63.32;63.32;63.32;63.32;63.32;63.32
0;-p;002;4;R;91;2248.97;1.6;5.72;12.08;26.28;85.81
0;-p;002;4;S;24;198.64;0.8;3.38;6.44;11.64;23.32
0;-p;002;4;V;98;43704.15;6.04;82.33;325.94;611.92;1307.06
0;-p;003;1;A;43;7818.36;1.8;4.04;54.08;252.08;748.92
0;-p;003;1;B;60;8789.77;3.44;10.92;24.9;195.48;634.34
0;-p;003;1;C;27;2442.72;0.08;0.44;3.36;17.68;527.56
0;-p;003;1;D;1;2.32;2.32;2.32;2.32;2.32;2.32
0;-p;003;1;G;2;1.08;0.24;0.24;0.54;0.84;0.84
0;-p;003;1;H;36;971.14;1.76;1.94;5.4;9.1;35.6
0;-p;003;1;J;53;87306.46;3.4;6.76;18.64;1525.17;11927.21
0;-p;003;1;L;28;48268.9;26;402.6;862.67;1862.07;6945.73
0;-p;003;1;M;47;1126.36;0.36;0.76;5.96;9.32;32.2
0;-p;003;1;N;48;1316.2;2.08;7.4;20.3;40.16;75.64
0;-p;003;1;P;3;57.36;19.12;19.12;19.12;19.12;19.12
0;-p;003;1;R;18;143.36;0.2;0.4;2.46;6.36;57.6
0;-p;003;1;S;4;18.44;1.84;2.56;3.3;6.66;10
0;-p;003;1;V;9;10416.44;17.66;36.08;40.16;96.25;5088
0;-p;003;2;A;158;83546.18;0.92;89.16;231.58;401.56;854.84
0;-p;003;2;B;165;72990.84;9.52;122.32;299.08;709.96;1159.08
0;-p;003;2;C;130;10877.93;0.24;1.16;2.98;8.04;978.8
0;-p;003;2;D;8;103.04;1.8;3.26;5.36;21;42
0;-p;003;2;G;17;100.92;1.28;2.16;3;4.72;36.8
0;-p;003;2;H;121;5610.94;2.12;6.4;11.68;32.84;199
0;-p;003;2;J;154;378635.53;8.72;623.45;1452.6;2392.06;10258.12
0;-p;003;2;L;142;282581.56;65.16;720.08;1307.32;1986.19;6261.19
0;-p;003;2;M;116;4555.92;0.2;0.58;0.88;2.36;285.44
0;-p;003;2;N;139;3804.9;2.08;6.2;19.28;42.44;78.76
0;-p;003;2;P;16;764.88;19.12;19.12;19.12;38.24;401.6
0;-p;003;2;R;100;296.92;0.12;0.4;0.92;2.7;14.7
0;-p;003;2;S;18;104.76;1.84;3.12;3.72;7.16;19.48
0;-p;003;2;V;62;106837.69;6.54;47.12;149.44;4157.32;5088
0;-p;003;3;A;257;85347.64;58.8;172.52;266.48;442.48;798.12
0;-p;003;3;B;258;178666.65;93.52;333.88;579.12;834.48;1511.28
0;-p;003;3;C;220;25570.24;0.24;1.16;4.12;15.82;1058.84
0;-p;003;3;D;21;134.88;2.12;3.04;3.32;6.76;21
0;-p;003;3;G;25;155.96;0.16;1.36;4.36;5.92;11.84
0;-p;003;3;H;212;12124.61;2.12;5.08;11.28;34.76;192.28
0;-p;003;3;J;255;745916.32;249.58;1033.31;1827;3100.08;10075.14
0;-p;003;3;L;249;485179.46;171.67;735.26;1330.1;1807.66;6174.42
0;-p;003;3;M;161;4214;0.28;0.6;0.8;1.28;285.32
0;-p;003;3;N;237;7352.16;2.08;7.24;16.76;37.76;96.44
0;-p;003;3;P;23;852.84;19.12;19.12;38.24;38.24;57.36
0;-p;003;3;R;158;968.67;0.12;0.32;1.18;4.24;39.16
0;-p;003;3;S;37;225.88;1.64;2.6;3.56;6.2;19.48
0;-p;003;3;V;122;155838.15;1.64;26.72;77.28;2544;5088
0;-p;003;4;A;239;125488.21;70.48;238.36;418.68;631.36;1108.08
0;-p;003;4;B;239;355017.96;236.92;592.08;1000.28;1739.92;4451.84
0;-p;003;4;C;220;48553.66;0.47;2.3;10.56;65.12;1532.14
0;-p;003;4;D;31;337.68;1.92;3.04;7;17.92;35.8
0;-p;003;4;G;47;649.4;0.2;1.72;4.44;8.2;62.24
0;-p;003;4;H;208;31433.59;3.44;13.98;44.64;128;685.44
0;-p;003;4;J;239;2196353.86;776.8;2017.05;4195.29;10956.76;31061.32
0;-p;003;4;L;237;778047.33;241.96;914.84;1675.96;4508.04;11538.21
0;-p;003;4;M;136;8282;0.28;0.58;1.12;8.24;322.12
0;-p;003;4;N;233;62219.01;4.12;22.96;48.6;111;1281.92
0;-p;003;4;P;44;1907.32;19.12;19.12;29.44;57.36;114.72
0;-p;003;4;R;153;2548.42;0.2;1.12;3.6;12.08;84.91
0;-p;003;4;S;41;232.64;2.36;3.2;4.84;6.68;12.48
0;-p;003;4;V;157;97267.83;8.04;43.82;111.27;234.92;4988.78
0;-p;004;1;A;3;68.8;2.32;2.32;24.12;42.36;42.36
0;-p;004;1;B;6;807.26;3.92;24.8;81.73;296.32;318.76
0;-p;004;1;C;3;639.2;0.44;0.44;5.48;633.28;633.28
0;-p;004;1;H;1;6.88;6.88;6.88;6.88;6.88;6.88
0;-p;004;1;J;5;341.32;10.76;30.76;45.16;54.2;200.44
0;-p;004;1;M;6;80.68;0.44;4.68;8.7;21.64;36.52
0;-p;004;1;N;6;2108.64;12.4;17.88;78.48;205.12;1716.28
0;-p;004;1;R;4;19.8;0.32;0.36;4.18;9.54;11.11
0;-p;004;1;V;1;40.32;40.32;40.32;40.32;40.32;40.32
0;-p;004;2;A;59;3646.36;2.4;9.28;28.68;73.16;155
0;-p;004;2;B;63;23526.28;15.63;77.74;182.36;546.28;1177.14
0;-p;004;2;C;45;3630.94;0.28;2.64;9.96;52.76;402.8
0;-p;004;2;D;2;11;1.92;1.92;5.5;9.08;9.08
0;-p;004;2;H;40;2004.79;1.5;8.96;19.16;60.36;233.11
0;-p;004;2;J;54;28254.54;19.04;61.2;209.32;631.72;2125.24
0;-p;004;2;L;2;139.23;0.2;0.2;69.61;139.03;139.03
0;-p;004;2;M;54;1563.96;2;6.8;12.1;23.48;107.6
0;-p;004;2;N;60;26036.32;9.32;52.02;147.66;494.7;1703.36
0;-p;004;2;P;1;24.76;24.76;24.76;24.76;24.76;24.76
0;-p;004;2;R;48;2689.7;0.4;9.28;20.74;83.85;196.75
0;-p;004;2;S;7;22.48;0.56;1.84;2.16;5.88;7.72
0;-p;004;2;V;29;3445.91;2.04;6.16;44.88;127.52;433.74
0;-p;004;3;A;216;17687.41;4.48;23.66;54.1;109.86;271.04
0;-p;004;3;B;222;176812.94;45.16;221.02;493.43;1036.54;2240.38
0;-p;004;3;C;196;47181.41;0.8;8.18;42.58;222.58;1080
0;-p;004;3;D;16;158.28;1.8;1.8;2.86;7.02;77.72
0;-p;004;3;G;13;87.52;0.12;3.04;5.92;11.48;13.48
0;-p;004;3;H;139;16949.74;1.76;9.32;34.76;94.96;934.2
0;-p;004;3;J;211;206539.92;39.92;180.4;613.4;1260.32;3322.88
0;-p;004;3;L;10;4749.85;25.61;37.04;186.83;798.73;1645.16
0;-p;004;3;M;201;12198.76;4.88;14;28.04;64.24;233.52
0;-p;004;3;N;218;210127.18;26.44;173.48;523.58;1123.12;3899.16
0;-p;004;3;P;2;358.28;31.64;31.64;179.14;326.64;326.64
0;-p;004;3;R;189;10411;1.8;11.96;28.36;66.41;212.72
0;-p;004;3;S;37;264.2;0.72;2.16;4;11.12;23.72
0;-p;004;3;V;141;15595.08;4.08;34.08;64.52;129;326.24
0;-p;004;4;A;2050;407571.54;21.6;66.6;128.1;246.84;630.24
0;-p;004;4;B;2061;4519671.68;281.9;735.84;1441;2670.04;6966.59
0;-p;004;4;C;2033;711717.5;4.24;44.56;144.64;386.92;1393.32
0;-p;004;4;D;318;17340.92;1.8;1.92;3.62;12.64;106.92
0;-p;004;4;G;130;6314.43;0.12;2;5.92;9.76;69.8
0;-p;004;4;H;1569;633269.14;2.51;22;70.64;161.2;1704.1
0;-p;004;4;J;2054;6412183.88;208.68;948.2;1809.22;3438.72;10526.76
0;-p;004;4;L;99;146366.94;1.19;11.13;169.16;1161.02;7501.57
0;-p;004;4;M;1989;265552.32;6.8;20.84;45.8;98.04;551.6
0;-p;004;4;N;2058;3114963.08;141.8;528.12;1002.66;1928.52;4577.96
0;-p;004;4;P;57;2905.2;1.2;10.56;27.92;72.4;186.12
0;-p;004;4;R;1948;194457.78;2.92;24.2;56.97;127.76;334.36
0;-p;004;4;S;511;5850.44;0.56;2.16;4.76;11.64;41.68
0;-p;004;4;V;1670;270302.46;6.12;46.36;99.83;200.76;493.54
0;-p;005;1;A;25;440.84;2.24;6.04;13.32;25.8;45.72
0;-p;005;1;B;30;3842.84;5.92;55.8;86.17;185.24;377.96
0;-p;005;1;C;18;209.16;0.56;2.2;7.12;16.76;53.12
0;-p;005;1;H;19;249.24;1.76;1.76;5.32;10.64;74.72
0;-p;005;1;J;27;2526.76;3.64;17.76;69.8;105.52;297.04
0;-p;005;1;M;27;427.4;4.16;5.6;10.52;19.24;35.16
0;-p;005;1;N;30;4356.57;20.2;44.8;81.08;261.76;363.64
0;-p;005;1;R;17;278.59;0.44;5.62;11.6;22.47;85
0;-p;005;1;S;4;51.28;2.16;2.4;8.32;23.24;32.48
0;-p;005;1;V;12;584.4;4.08;12.54;42.32;69.56;141.6
0;-p;005;2;A;115;3794;0.72;7.28;17.56;37.56;107.88
0;-p;005;2;B;125;26392.65;14.44;79.76;140.6;230.9;623.78
0;-p;005;2;C;87;1881.88;0.24;0.92;6.16;13.16;46.28
0;-p;005;2;D;4;9;1.92;2.02;2.12;2.48;2.84
0;-p;005;2;G;2;40.76;5.2;5.2;20.38;35.56;35.56
0;-p;005;2;H;72;2558.99;1.32;4.32;13.42;27.36;80.56
0;-p;005;2;J;111;21696.69;9.28;34.6;76.8;168.44;805.88
0;-p;005;2;L;6;7306.46;295.62;404.55;1219.03;1820.32;2347.9
0;-p;005;2;M;110;1922.6;1.24;6.16;12.92;21.4;38.56
0;-p;005;2;N;125;21584.24;16.68;57.84;134.84;221.76;435.44
0;-p;005;2;P;1;1.24;1.24;1.24;1.24;1.24;1.24
0;-p;005;2;R;93;3250.58;1.28;6.97;19.12;41.91;119.28
0;-p;005;2;S;9;75.88;0.68;1.84;2.16;16.24;32.48
0;-p;005;2;V;64;4181.85;4.04;15.22;60.28;94.88;166.16
0;-p;005;3;A;119;6663.08;0.92;14.24;29.96;60.44;224.68
0;-p;005;3;B;126;47232.81;28.96;105.16;217.55;393.64;1328.77
0;-p;005;3;C;92;1485.28;0.24;1.46;5.56;16.28;85.44
0;-p;005;3;D;7;35.6;1.8;3.04;3.44;6.08;12.2
0;-p;005;3;G;2;11.6;2.48;2.48;5.8;9.12;9.12
0;-p;005;3;H;87;3980.15;1.32;6.4;17.72;37.72;124.4
0;-p;005;3;J;118;41843.35;8.96;53.2;122.38;433.04;1372.2
0;-p;005;3;L;13;12003.85;47.82;363.69;591.34;1218.19;2793.31
0;-p;005;3;M;105;2310.88;4.68;6.8;13.6;22.88;64.12
0;-p;005;3;N;126;22840.44;25.68;84.68;154.16;243.28;445.36
0;-p;005;3;P;1;105.52;105.52;105.52;105.52;105.52;105.52
0;-p;005;3;R;108;4694.3;0.96;8.48;28.36;49.42;119.16
0;-p;005;3;S;14;71.76;1.64;2.16;2.36;5.32;29.16
0;-p;005;3;V;81;5412.32;2.04;8.12;44.04;82.76;226.72
0;-p;005;4;A;167;19346.28;7;27.4;61.92;133.4;329.44
0;-p;005;4;B;170;143005.18;102.52;263.74;472.56;1051.36;2524.34
0;-p;005;4;C;145;14962.91;0.84;5.2;17.8;69.44;587.72
0;-p;005;4;D;10;240.6;1.8;5.44;10.88;35.8;107.4
0;-p;005;4;G;4;20.84;1.32;1.54;3.84;8.88;11.84
0;-p;005;4;H;130;8326.28;1.76;10.32;35.82;78.2;202.84
0;-p;005;4;J;167;250894.33;21.28;190.96;636.4;1568.76;3614.04
0;-p;005;4;L;20;36737.14;46.23;115.4;1087.35;1660.47;9187.03
0;-p;005;4;M;159;8212.36;4.68;10.72;19.08;35.84;97.72
0;-p;005;4;N;170;94254.63;47;164.44;374.26;711.24;1730.12
0;-p;005;4;P;6;526.88;1.2;3.72;64.5;134.44;258.52
0;-p;005;4;R;158;9815.29;1.33;12.84;32.86;84.8;203.93
0;-p;005;4;S;28;176.16;1.64;2.16;3.56;6.44;18
0;-p;005;4;V;140;18379.32;4.04;40.42;70.32;131.91;352.16
0;01;020;1;A;105;798.6;0.44;1.84;4.6;10;26.08
0;01;020;1;B;131;7794.46;6.64;18.36;34.4;55.88;155.16
0;01;020;1;C;57;1924.04;0.24;1.4;5.4;34.32;143.64
0;01;020;1;G;1;2.32;2.32;2.32;2.32;2.32;2.32
0;01;020;1;H;34;508.71;0.4;1.76;3.94;9.56;119.92
0;01;020;1;J;110;2567.32;3.2;4.36;6.8;17.48;106.72
0;01;020;1;M;109;1097.52;4.16;4.76;8.04;11.84;24.64
0;01;020;1;N;130;10313.23;10.56;39.44;59.52;100.32;237.64
0;01;020;1;R;14;141.93;0.32;0.4;1.74;16.68;46.24
0;01;020;1;S;5;25.6;2.64;3.32;5.88;6.52;7.24
0;01;020;1;V;17;1644.87;2.04;34.8;60.12;103.8;379.24
0;01;020;2;A;174;2079.52;0.44;3.16;7.2;15.08;41.36
0;01;020;2;B;194;25790.33;13.52;29.52;54.78;91.8;807.03
0;01;020;2;C;125;5486.12;0.36;2.68;9.52;37.24;166.12
0;01;020;2;D;3;11.04;1.8;1.8;3.44;5.8;5.8
0;01;020;2;G;8;134.44;0.04;0.32;8.88;33.52;48.96
0;01;020;2;H;57;1582.21;0.4;2.16;6.28;12.64;93.72
0;01;020;2;J;175;7399.77;2.24;4.36;8.32;34.84;155.2
0;01;020;2;L;2;21.55;3.95;3.95;10.77;17.6;17.6
0;01;020;2;M;179;1996.04;4.16;4.84;6.84;13.6;29.88
0;01;020;2;N;193;22501.91;19.8;46.16;87.68;148.6;317.76
0;01;020;2;R;44;345.28;0.32;1.1;2.92;11.6;27.92
0;01;020;2;S;14;53.6;0.56;1.64;2.8;4.8;14.84
0;01;020;2;V;44;4904.13;8.12;44.62;87.03;138.58;277.16
0;01;020;3;A;156;3122.16;0.72;4.32;13.02;24.96;73.96
0;01;020;3;B;171;34220.84;29.84;65.8;113.48;202.7;711.42
0;01;020;3;C;112;7625.52;0.44;4.7;16.1;55.06;229.8
0;01;020;3;D;2;7.56;3.32;3.32;3.78;4.24;4.24
0;01;020;3;G;3;7.88;0.44;0.44;1.84;5.6;5.6
0;01;020;3;H;74;2730.93;0.56;2.51;9.56;27.24;245.2
0;01;020;3;J;149;26213.52;2.24;7.56;32.88;100.84;657.48
0;01;020;3;L;1;0.87;0.87;0.87;0.87;0.87;0.87
0;01;020;3;M;155;2729.56;2.44;6.8;13.2;21.44;54.48
0;01;020;3;N;171;31444.5;26.4;71.96;124.88;244.24;485.44
0;01;020;3;R;57;960.12;0.6;1.84;6.24;15.08;45.32
0;01;020;3;S;16;98.64;1.08;2.16;2.74;4.26;48.72
0;01;020;3;V;63;8750.74;2.04;40.32;87.03;184.35;415.74
0;01;020;4;A;277;13792.68;4.96;16.44;31.68;59.8;149.28
0;01;020;4;B;280;252900.74;62.72;185.61;394.6;835.83;1706.57
0;01;020;4;C;244;32697.51;0.68;9.12;33.18;114.68;655.68
0;01;020;4;D;21;256.92;1.8;1.92;3.6;6.08;48.16
0;01;020;4;G;9;53.32;0.56;2.92;5.88;5.92;14.44
0;01;020;4;H;164;8705.01;1.76;3.89;15.41;38.2;225.35
0;01;020;4;J;272;137722.79;4.48;53.16;172.04;710.76;2099.96
0;01;020;4;L;4;4705.44;2.48;4.48;1015.03;2348.23;2672.9
0;01;020;4;M;264;12129.96;4.68;10.22;20.36;37.7;119.2
0;01;020;4;N;279;207136.34;62.84;178.44;414.64;958.16;2199.84
0;01;020;4;P;1;12.4;12.4;12.4;12.4;12.4;12.4
0;01;020;4;R;194;5310.43;0.4;4.4;9.71;24.12;130.68
0;01;020;4;S;40;263.8;1.38;2.16;2.8;5.88;21.26
0;01;020;4;V;173;18292.91;2.04;29.92;76.55;140.62;341.8
0;01;021;1;A;963;10211.48;0.44;2.2;5.12;10.8;29.32
0;01;021;1;B;1146;68113.38;8.08;25.08;43.15;65.5;127.96
0;01;021;1;C;634;12491;0.24;1;4.44;18.6;88.12
0;01;021;1;D;10;141.56;1.8;2.32;3.04;3.44;77.76
0;01;021;1;G;22;93.21;0.12;0.4;2.48;7.84;13.08
0;01;021;1;H;635;26116.42;1.76;5.36;23.96;54.24;124.56
0;01;021;1;J;1018;20050.09;2.2;4.36;6.36;11.4;41.24
0;01;021;1;L;19;5963.7;0.39;2.31;40.03;375.93;1779.86
0;01;021;1;M;1023;13293.49;4;6.8;9.32;14.48;38.44
0;01;021;1;N;1131;120230.56;15.72;49;85.04;134;249.8
0;01;021;1;P;2;62.48;0.44;0.44;31.24;62.04;62.04
0;01;021;1;R;172;1888.58;0.32;1.13;2.94;7.51;59.6
0;01;021;1;S;29;152.6;1.52;2.16;2.64;4.32;16.24
0;01;021;1;V;717;110839.33;33.96;82.08;138.58;213.7;337.32
0;01;021;2;A;1625;20897.44;0.44;2.76;6.56;14.6;44.56
0;01;021;2;B;1836;162261.31;17.84;39.54;57.38;84.92;204.88
0;01;021;2;C;1214;52733.87;0.24;2.08;9.96;37.44;193.32
0;01;021;2;D;13;121.56;1.8;1.92;3.04;9.12;67.92
0;01;021;2;G;40;220.05;0.26;0.7;3.72;6.68;22.62
0;01;021;2;H;1208;75635.32;1.76;15.84;37.66;80.54;183.36
0;01;021;2;J;1445;51992.14;3.4;4.36;6.76;13.12;91.36
0;01;021;2;L;46;96635.19;9.73;189.15;1038.8;2347.9;8009.39
0;01;021;2;M;1703;27434.08;4.68;6.8;9.8;18.68;44.64
0;01;021;2;N;1826;254008.23;20.96;60.28;98.58;158.12;310.36
0;01;021;2;P;1;3.44;3.44;3.44;3.44;3.44;3.44
0;01;021;2;R;369;4845.94;0.2;0.8;3.04;9.6;73.6
0;01;021;2;S;49;354;1.08;2.16;3.32;3.88;28.04
0;01;021;2;V;1541;257259.63;38.96;88.08;146.19;220.66;346.46
0;01;021;3;A;707;16096.78;1.36;5.68;13.6;26.96;72.28
0;01;021;3;B;742;132317.1;26;60.52;103.25;193.48;579.24
0;01;021;3;C;589;74938.16;0.24;5;33.76;137.88;665.16
0;01;021;3;D;15;297.92;1.92;2.84;5.36;13.28;137.4
0;01;021;3;G;17;402.2;0.04;2.92;5.92;18.24;132.72
0;01;021;3;H;526;39308.68;1.76;11.72;38.98;96.73;241.44
0;01;021;3;J;660;92316.49;3.4;4.48;10.16;39.24;687.9
0;01;021;3;L;34;49653.62;1.57;45.04;345.46;2657.2;5903.04
0;01;021;3;M;699;14450.38;4.68;8.16;14;24.44;54.32
0;01;021;3;N;739;147137.81;35.72;86.16;139.36;225.56;584.04
0;01;021;3;P;4;532.64;3.64;9.92;101.18;256.4;326.64
0;01;021;3;R;195;3119.25;0.24;1.6;5.4;15.33;65.32
0;01;021;3;S;41;316.72;1;2.16;2.76;5.32;23.88
0;01;021;3;V;648;128654.5;42.24;109.9;176.7;258.07;425.29
0;01;021;4;A;726;47316.48;4.96;19.08;37.78;75.96;226.52
0;01;021;4;B;737;434768.29;65.04;179.79;391.38;771.26;1771.94
0;01;021;4;C;664;192655.1;0.88;16.06;87.56;342.26;1340.84
0;01;021;4;D;30;991.6;1.8;1.92;3.14;7.6;95.16
0;01;021;4;G;44;382.21;0.16;1.18;5.86;10.7;23.36
0;01;021;4;H;505;51000.73;1.76;10.04;44.6;123.32;377.68
0;01;021;4;J;715;486088.82;4.36;35.84;228.76;779.52;2412.8
0;01;021;4;L;45;60560.71;5.93;34.2;393.01;1609.08;5637.37
0;01;021;4;M;697;27045.28;4.76;12.2;21.36;40.76;113.08
0;01;021;4;N;735;486649.48;64.32;195.24;383.96;801.88;2403.6
0;01;021;4;P;5;115.28;3.2;8.64;10.36;31.04;62.04
0;01;021;4;R;447;15157.52;0.4;4.76;14.44;42.43;139.8
0;01;021;4;S;88;640.96;1.28;2.16;3.48;6.44;26.52
0;01;021;4;V;597;123090.75;18.44;88.63;172.26;277.16;504.48
0;01;022;1;A;76;278.36;0.2;0.48;1.38;3.88;10.28
0;01;022;1;B;145;3052.42;3.32;7.56;16.44;26.6;48.8
0;01;022;1;C;56;1220.92;0.36;1.4;3.02;5.76;16.84
0;01;022;1;D;1;2.32;2.32;2.32;2.32;2.32;2.32
0;01;022;1;G;8;17.6;0.2;0.3;0.52;3.72;8.32
0;01;022;1;H;35;202.35;0.12;1.76;2.12;3.44;13.72
0;01;022;1;J;127;2413.28;2;4.36;5.08;9;22.04
0;01;022;1;M;129;1407.27;4.2;4.76;6.8;9.84;24.96
0;01;022;1;N;144;8072.04;15.32;29.36;41.4;61.96;99.08
