vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;1;13;13;13;13;13;13
0;001;1;B-110;1;4;4;4;4;4;4
0;001;1;B-112ap;1;45;45;45;45;45;45
0;001;1;B-116p;1;4;4;4;4;4;4
0;001;1;B-131;1;1;1;1;1;1;1
0;001;1;B-134o;1;7;7;7;7;7;7
0;001;2;B-107a;14;235;5;11;13;20;57
0;001;2;B-108b;8;2291;36;139;303;418;533
0;001;2;B-110;10;73;4;4;7;8;16
0;001;2;B-111;11;278;3;7;20;37;76
0;001;2;B-112ap;14;761;20;30;41;79;111
0;001;2;B-114;2;192;90;90;96;102;102
0;001;2;B-116p;8;73;2;5;10;13;15
0;001;2;B-119a;1;105;105;105;105;105;105
0;001;2;B-120;1;5;5;5;5;5;5
0;001;2;B-124p;7;319;14;14;27;85;136
0;001;2;B-125bis;1;165;165;165;165;165;165
0;001;2;B-125o;1;10;10;10;10;10;10
0;001;2;B-125p;2;51;17;17;25;34;34
0;001;2;B-131;17;20;0;1;1;1;3
0;001;2;B-132;2;152;23;23;76;129;129
0;001;2;B-134o;13;169;5;7;12;15;30
0;001;2;B-134p;7;4419;10;19;56;287;3871
0;001;3;B-105;1;1;1;1;1;1;1
0;001;3;B-106;1;52;52;52;52;52;52
0;001;3;B-107a;44;594;4;10;11;15;21
0;001;3;B-107b;6;118;2;2;6;11;90
0;001;3;B-108b;31;8452;12;121;230;279;1030
0;001;3;B-109;5;2421;110;202;464;477;1167
0;001;3;B-110;25;190;2;2;4;12;23
0;001;3;B-111;28;661;3;13;21;31;62
0;001;3;B-112ap;40;1432;15;32;38;40;56
0;001;3;B-112b;5;1350;93;161;225;337;535
0;001;3;B-112c;1;169;169;169;169;169;169
0;001;3;B-114;7;3578;45;269;464;614;1410
0;001;3;B-116p;42;409;4;6;9;10;19
0;001;3;B-119a;1;45;45;45;45;45;45
0;001;3;B-119b;1;13;13;13;13;13;13
0;001;3;B-120;2;5;0;0;2;5;5
0;001;3;B-121;5;154;19;29;29;29;48
0;001;3;B-123;1;4;4;4;4;4;4
0;001;3;B-124p;16;2471;14;33;59;212;665
0;001;3;B-125o;22;200;1;3;6;12;23
0;001;3;B-125p;9;413;17;17;34;68;102
0;001;3;B-126b;2;3;0;0;1;2;2
0;001;3;B-131;56;81;0;1;1;2;3
0;001;3;B-132;14;357;3;9;10;29;120
0;001;3;B-134o;65;2077;3;8;15;24;169
0;001;3;B-134p;27;17208;9;10;28;128;4514
0;001;3;B-259;1;2041;2041;2041;2041;2041;2041
0;001;4;B-105;1;1;1;1;1;1;1
0;001;4;B-106;10;1484;3;21;101;265;364
0;001;4;B-107a;48;1111;2;9;15;26;70
0;001;4;B-107b;18;666;2;6;31;58;115
0;001;4;B-108b;58;24252;24;121;267;618;1370
0;001;4;B-109;11;5759;18;66;332;635;2325
0;001;4;B-110;32;256;2;3;4;9;19
0;001;4;B-111;42;1317;3;13;25;41;92
0;001;4;B-112ap;51;3916;8;30;41;75;322
0;001;4;B-112b;31;7376;15;70;144;288;720
0;001;4;B-114;47;30149;60;229;401;763;1692
0;001;4;B-115;2;1300;440;440;650;860;860
0;001;4;B-116o;1;4;4;4;4;4;4
0;001;4;B-116p;43;4838;6;10;38;135;532
0;001;4;B-118;5;3381;3;4;400;1154;1820
0;001;4;B-119a;14;547;1;8;17;63;106
0;001;4;B-119b;3;149;11;11;43;96;96
0;001;4;B-120;2;81;30;30;41;51;51
0;001;4;B-121;18;6942;10;29;91;795;1993
0;001;4;B-123;4;34;4;4;9;13;13
0;001;4;B-124p;65;24771;30;114;273;479;1125
0;001;4;B-125bis;1;99;99;99;99;99;99
0;001;4;B-125o;33;471;1;6;10;17;41
0;001;4;B-125p;32;4557;17;39;79;187;560
0;001;4;B-126b;11;23;1;1;2;3;5
0;001;4;B-127;2;3;1;1;1;2;2
0;001;4;B-131;53;345;0;1;2;3;13
0;001;4;B-132;32;1675;3;6;23;57;170
0;001;4;B-134o;73;29573;3;20;49;162;297
0;001;4;B-134p;61;167861;9;99;348;4714;10732
0;001;4;B-259;15;24423;329;592;1119;2436;4411
0;002;2;B-107b;1;14;14;14;14;14;14
0;002;2;B-108b;3;473;24;24;182;267;267
0;002;2;B-110;5;95;13;16;17;17;31
0;002;2;B-111;1;19;19;19;19;19;19
0;002;2;B-112ap;1;101;101;101;101;101;101
0;002;2;B-112b;2;209;93;93;105;116;116
0;002;2;B-116p;3;62;6;6;19;36;36
0;002;2;B-119a;1;18;18;18;18;18;18
0;002;2;B-119b;1;43;43;43;43;43;43
