vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;2;1;40;647442;15605.63;15605.63;15605.63;15612.36;22245.48
0;001;2;2;40;63646;1214.31;1453.02;1453.02;1596.03;2238.4
0;001;2;3;40;25441;221.37;451.51;614.38;751.82;1037.23
0;001;2;4;4;978;71.18;74.52;103.42;414.72;700.48
0;001;2;6;40;12749;80.43;185.97;245.3;421.93;633.92
0;001;2;7;38;6541;75;112.68;153.45;212.14;340.72
0;001;2;9;38;15225;267.79;350.35;378.21;453.67;652.29
0;001;2;12;40;23901;102.6;199.88;557.9;948.51;1266.38
0;001;2;13;3;422;99.06;99.06;129.35;194.02;194.02
0;001;3;1;94;1502193;8938.26;15605.63;15605.63;16001.96;24284.16
0;001;3;2;93;164774;1449.57;1453.02;1562.34;1997.21;2718.54
0;001;3;3;94;89665;370.46;586.08;806.3;1123.98;1908.13
0;001;3;4;16;11164;106.77;135.09;332.47;1041.33;3381.29
0;001;3;6;94;65586;188.88;299.49;531.72;758.43;1658.06
0;001;3;7;92;24617;21.95;119.16;177.37;262.71;512.34
0;001;3;9;92;48837;267.79;350.69;442.33;545.81;930.01
0;001;3;12;94;77985;251.99;444.59;703.88;1057.17;1691.61
0;001;3;13;9;2405;50.62;101.24;129.35;129.35;1377.92
0;001;4;1;97;1709401;8192.88;15605.63;16001.96;17435.7;32003.92
0;001;4;2;97;203273;1449.57;1507.55;1887.89;2312.27;3964.77
0;001;4;3;97;449656;515.74;1096.86;2087.03;4778.92;21834.13
0;001;4;4;75;84824;71.18;249.43;725.08;1546.69;3831.77
0;001;4;5;1;11;11.02;11.02;11.02;11.02;11.02
0;001;4;6;98;181832;211.12;767.04;1325.62;2433.62;5579.6
0;001;4;7;96;83424;59.58;229.09;432.48;1060.65;3728.6
0;001;4;9;97;55991;268.13;350.69;493.59;652.56;1334.43
0;001;4;10;5;2686;79.26;365;365;469.29;1407.87
0;001;4;12;99;182798;331.11;940.42;1417.21;2116.85;5186.24
0;001;4;13;29;5686;50.62;66.04;116.66;248.74;779.38
0;002;1;1;2;16792;3860.31;3860.31;8396.15;12932;12932
0;002;1;2;2;3154;1554.49;1554.49;1577.18;1599.88;1599.88
0;002;1;3;2;1787;527.98;527.98;893.66;1259.34;1259.34
0;002;1;4;2;553;238.76;238.76;276.33;313.91;313.91
0;002;1;6;2;1300;124.05;124.05;650.03;1176.01;1176.01
0;002;1;7;1;167;166.76;166.76;166.76;166.76;166.76
0;002;1;9;2;303;67.5;67.5;151.27;235.05;235.05
0;002;1;12;2;1636;148.85;148.85;817.96;1487.07;1487.07
0;002;2;1;5;65134;12932;12932;12932;12941.69;13396.67
0;002;2;2;5;7651;1453.02;1453.02;1453.02;1599.88;1692.2
0;002;2;3;5;8564;727.54;1596.14;1735.31;1809.1;2695.66
0;002;2;4;5;1477;177.92;177.92;177.92;284.69;659.03
0;002;2;6;5;3291;302.78;557.97;750.66;781.24;898.49
0;002;2;7;5;1477;155.13;223.26;337.11;366.47;395.52
0;002;2;9;5;2765;384.19;494.27;603.42;630.97;651.98
0;002;2;10;1;365;365;365;365;365;365
0;002;2;12;5;3918;330.89;436.14;851.76;1070.18;1229.29
0;002;2;13;1;101;101.24;101.24;101.24;101.24;101.24
0;002;3;1;70;861172;10067.76;11097.17;11549.17;12932;18875.31
0;002;3;2;70;115729;1449.57;1453.02;1529.96;1870.37;2242.49
0;002;3;3;70;150326;824.27;1280.34;1703.93;2322.54;3901.79
0;002;3;4;70;42819;177.92;284.69;529.26;777.44;1562.68
0;002;3;6;70;59613;344.31;519.36;654.03;1079.15;1782.94
0;002;3;7;51;19848;20.26;178.63;341.46;476.83;1305.38
