vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;144583.76;26746.15;27626.17;29315.03;30124.67;30771.74
0;001;2;676555.65;25207.71;30248.13;32337.57;36791.4;95304.21
0;001;3;3630423.66;28940.25;33530.97;39942.87;45195.47;69712.56
0;001;4;11459483.83;32918.66;47986.9;81307.75;130533.89;223142.65
0;002;2;439856.79;32573.6;38341.88;43260.84;47704.96;62533.93
0;002;3;2946863.91;35418.95;40273.09;43842.72;49707.95;67699.21
0;002;4;9529510.59;41295.55;48050.38;67030.62;101208.57;235912.69
0;003;1;8170713.9;2313.26;16059.61;21555.63;35523.53;68891.11
0;003;2;16117261.07;14746.91;20468.03;28168.85;44460.75;87578.37
0;003;3;5275221.07;26617.87;40322.14;57219.8;75542.04;131099.84
0;003;4;8044905.58;17338.73;62445.76;87219.46;129994.3;268958.41
0;004;1;41374.83;3579.38;3579.38;20687.41;37795.45;37795.45
0;004;2;480689.77;4528.62;11315.44;22648.96;27998.04;85435.16
0;004;3;5837567.52;14633.06;27781.74;41065.97;59866.87;108732.73
0;004;4;64047349.86;16429.22;40375.58;62708.67;91813.39;159902.77
0;005;2;469044.83;5404.57;23943.76;27325.47;33389.5;43163.09
0;005;3;4336353.53;11618.37;21088.47;31431.03;46508.75;71892.71
0;005;4;23062770.62;18085.71;33403.7;46564.17;65565.6;108118.72
0;006;3;313550.61;35169.69;42527.01;50697.38;52452.43;132704.1
0;006;4;194216.69;53535.86;53535.86;65161.46;75519.37;75519.37
0;020;1;2193163.17;2448.93;5101.77;6864.13;10054.59;18328.28
0;020;2;1017462.68;3299.81;5847.89;8245.07;11363.21;29628.3
0;020;3;4536703.73;4913.14;8829.52;13635.37;23164.76;38427.2
0;020;4;6209225.55;8189.88;17078.07;27732.34;40484.34;65912.5
0;021;1;11803412.97;3372.31;7139.47;8975.83;11284.17;23776.25
0;021;2;16974706.98;5228.49;8650.49;10438.57;13322.53;24534.81
0;021;3;18762441.69;7249.86;11391.1;15930.82;23215.91;49791.68
0;021;4;16536831.4;8843.44;17074.28;27294.6;46116.61;84498.62
0;022;1;1243298.08;2251.15;4471.55;5679.32;6773.74;11206.98
0;022;2;2812723.5;2664.1;5167.59;6660.99;10111.55;21498.86
0;022;3;4400497.53;3590.09;7510.48;15948.88;26723.02;54529.33
0;022;4;5291363.53;4736.74;16206.58;28906.67;46993.78;97166.21
0;023;1;4576645.57;957.03;1925.58;3263.66;6173.45;13343.58
0;023;2;4365647.32;916.78;2964.8;6047.51;10135.98;22147.84
0;023;3;4642641.77;4117.47;10217.75;17375.63;26250.02;59120.86
0;023;4;1774838.92;11889.37;21289.67;32833.06;55821.06;85930.12
0;024;1;8995744.36;2394.55;3164.22;3782.02;4775.56;17714.21
0;024;2;11179710.59;2706.55;3422.07;4187.09;5510.27;19549.46
0;024;3;11477401.91;3187.1;5258.62;9121.76;18047.72;42012.05
0;024;4;4458963.01;4856.22;16834.56;28426.16;44616.71;84089.81
0;026;1;7131693.1;927.74;1169.84;1627.95;3233.55;11727.2
0;026;2;5607852.12;980.24;1651.34;4121.73;11444.44;19357.98
0;026;3;4636494.92;2035.04;8864.85;12828.03;20826.22;47945.13
0;026;4;1436923.63;5379.24;16813.7;30532.12;54159.24;80550.02
0;040;1;386815.76;734.21;1143.82;1838.01;3469.95;11024.9
0;040;2;1145777.29;749.62;1865.27;3684.92;7107.64;19510.67
