vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;4;3;99.4;5.3;5.3;29.8;64.4;64.4
0;001;2;16;12;241.3;0.5;4.1;8.9;27.3;102.1
0;001;3;36;35;871.3;4.9;10.3;19.3;34;67.3
0;001;4;152;150;10673.6;7;29.8;41.6;73.8;201.3
0;002;2;4;3;159.6;1.1;1.1;2.8;155.7;155.7
0;002;3;27;25;1320.2;2.8;10.7;18.7;91;154.7
0;002;4;107;106;14322.4;2.2;52.4;107;171.6;378.2
0;003;1;62;51;3103.6;1.6;33.6;64.1;86;121
0;003;2;91;83;5684.3;12.5;46.5;64;89.4;138.7
0;003;3;197;193;15555.9;24.4;54;73.1;96.7;164.3
0;003;4;262;261;28739;44.8;65.6;96.3;138;219.8
0;004;1;15;10;82.4;0.4;3.8;7.9;11.5;20.9
0;004;2;62;55;1742.4;1.1;8.1;20.1;43.6;120.6
0;004;3;230;222;8376;2.6;13.5;30.4;46.4;111.2
0;004;4;1782;1774;134629.4;10.6;32.6;57;101;198.5
0;005;1;42;33;452.5;0.8;7.9;12.5;20;28.3
0;005;2;143;128;2239.7;0.9;6.8;13.7;23.2;49.6
0;005;3;113;104;2867.2;5;9.5;20.2;31.9;79.8
0;005;4;129;127;5861;3.7;16.1;32.6;53.1;134.9
0;020;1;116;87;255;0.4;0.4;0.8;3.2;11.1
0;020;2;159;137;651.9;0.4;0.7;1.2;6;15.5
0;020;3;162;131;1272.2;0.4;0.8;4.4;12.4;38.4
0;020;4;205;201;4500.2;0.6;4.6;13.8;28.6;77.3
0;021;1;1188;973;2656;0.4;0.4;0.8;1.9;11
0;021;2;1238;977;4610.6;0.4;0.8;1.2;2.7;20.8
0;021;3;751;676;7321.9;0.4;0.8;2.3;10.8;45.3
0;021;4;648;614;17416.5;0.5;5.6;14.9;34.5;100.6
0;022;1;189;149;352;0.3;0.4;0.4;1.1;10.9
0;022;2;281;247;858.4;0.3;0.4;0.8;2.4;16.5
0;022;3;127;117;1331.9;0.4;0.8;4.8;13.2;58.9
0;022;4;103;96;2483.6;0.4;3;11.7;43.5;103.4
0;023;1;521;414;728.3;0.4;0.4;0.8;1.6;5.8
0;023;2;285;240;1306.6;0.4;0.8;1.2;3.7;26.6
0;023;3;155;137;1497.7;0.4;1.2;4.8;12.4;37.9
0;023;4;45;44;1389.7;1.2;9.9;22.2;43.8;87.8
0;024;1;1067;799;853.2;0.4;0.4;0.8;1.2;2.4
0;024;2;2071;1689;2888.2;0.4;0.4;1.1;1.6;5
0;024;3;674;576;3583;0.4;0.8;1.6;4.8;28.6
0;024;4;90;88;2161.5;0.9;8.5;17;30.8;72.2
0;025;1;2818;564;857.2;0.3;0.4;0.4;1.2;6.7
0;025;2;220;96;162.4;0.4;0.4;0.8;1.6;6.3
0;025;3;63;26;266.2;0.4;0.8;4.4;12.3;56
0;025;4;10;8;149.6;1.6;3.1;18.4;30.9;43.2
0;026;1;657;215;469.2;0.4;0.4;0.8;1.7;8.9
0;026;2;457;272;1357.5;0.4;0.4;1.1;5.5;21
0;026;3;276;215;3181.2;0.4;0.8;7;19.5;59.7
0;026;4;98;93;3211.8;0.7;10.4;23.3;48.5;107.9
0;040;1;197;15;80.6;0.3;0.4;2;8;31
0;040;2;220;39;301.3;0.3;1.7;6;13.3;21.6
0;040;3;132;57;1041.6;0.4;4;10;23;58.8
0;040;4;41;28;919.7;2.3;8.9;28;42.1;114.7
0;041;1;422;83;397.2;0.3;0.4;0.8;5.5;17.5
0;041;2;1174;285;2876.7;0.4;2;7;13.3;29.4
0;041;3;891;355;5201.4;0.8;5;9.3;17.8;45.3
0;041;4;183;137;3197.6;1;7.5;13;32.5;73.8
0;042;1;2124;186;1599.6;0.4;3;6;10;26.2
0;042;2;4354;914;9270.4;1;4;8;13;27
0;042;3;2440;1224;16522.1;1;5.7;10;17.2;38.5
0;042;4;386;312;7185.8;1.7;8;16.5;29.4;68.3
0;043;1;1341;57;334.6;0.3;1.7;3.1;6.5;23
0;043;2;690;105;810.1;1;3;5.5;10;21
0;043;3;175;81;1070.2;2.6;6;10;18;34
0;043;4;29;24;782.5;6.3;16.9;28.9;44.2;60
0;044;1;437;49;396.3;0.3;2.7;5.8;10;24.7
0;044;2;907;215;1905;0.6;3.3;7.5;12.6;22.7
0;044;3;1117;421;6070.1;0.6;4.5;9.1;17.1;46.3
0;044;4;449;326;6959.3;0.9;5.4;14.6;28.9;60.6
0;045;1;747;51;437.3;0.5;2;5.9;12;25.9
0;045;2;4388;721;6832.9;0.8;3.5;7;12;25
0;045;3;2540;1263;17139.4;1.5;5.4;10;16.6;39.5
0;045;4;1302;1051;21717.8;1.2;7;14.7;27.1;60.3
0;046;1;1107;95;772.9;0.4;2.3;5;9;32.9
0;046;2;4145;626;5785.4;0.6;3.1;6.5;11;25.3
0;046;3;2115;1053;12581.6;1;5;9.3;14.7;33.5
0;046;4;810;666;14854.1;1.4;7;14.1;29.5;69.7
0;047;1;1566;67;457;0.6;2;4.6;8.9;15
0;047;2;4600;548;4634.6;0.6;3.4;6.3;10.3;22.5
0;047;3;1630;658;7218.9;1;4.9;8.3;14;30.9
0;047;4;186;144;3170.1;3.4;9.5;16.4;27.9;57.3
