vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;6175903;5428.35;9052.42;15321.46;30049.31;66072
0;002;4891365;11142.88;14589.74;18835.33;27173.61;64718.49
0;003;17410104;7275;10912.5;15329.24;21987.3;42186.77
0;004;42420969;1004.6;11633.28;24458.4;40723.56;77717.1
0;005;9295322;7066.72;12738.75;21799.45;36270.05;68245.87
0;006;141690;7237.8;11726.56;12183.53;14658.2;27853.6
0;020;9106903;683.4;3133.5;6428.61;14369.85;35563.68
0;021;40058686;1418.22;2865.94;4414.83;8998.35;30670.82
0;022;3992551;978.42;2089.29;2993.69;5968.53;27124.2
0;023;7270758;409.42;795.16;1803.44;4350.5;20891.21
0;024;20406481;632.59;1256.61;1896.32;3482.15;15078.75
0;026;10831041;402.72;489.95;811.54;2009.92;15618.98
0;040;3845510;457.67;1278.97;2926;6830.42;40958.68
0;041;17011954;502.3;1705.63;3603.6;7115.99;18793.75
0;042;76872302;522.19;2382.4;5089.48;8735.4;18447.29
0;043;7449406;407.19;522.25;1068.72;2111.16;7413.01
0;044;22035549;430.21;1219.26;3550.56;8035.25;23077.44
0;045;96430112;781.2;1978.95;3624.48;7550.72;21985.16
0;046;2252178;439.41;924.76;1982.16;4254.66;13269.3
0;047;21084925;440.56;979.9;1818.75;3256.09;7865.56
0;048;12934998;409.42;677.91;1569.57;3792.64;11520.09
0;049;5697327;878.3;2585.85;4895.8;9052.42;27576.82
0;050;5484743;474.08;1609.6;3376.94;6797.7;20006.25
0;051;2514578;444.23;954.3;1431.45;2160.27;5306.73
0;052;8443493;402.72;578.53;1443.97;3740.52;12012
0;053;35289736;403.6;546.69;924.76;2221.15;7916.85
0;054;9174439;398.7;489.58;932.7;1735.59;4137.36
0;055;16579087;437.72;1210.8;2831.55;6267.87;17555.44
0;056;1130499;427.84;807.2;1940.8;4441.6;13359
0;057;9777130;379.13;432.91;489.76;794.08;3911.2
0;058;52440445;402.72;489.58;696.34;2841.3;12012
0;070;800684;414.2;534.36;711.37;1422.74;5206.77
0;073;8552032;416.29;509.55;600.6;696.34;1465.82
0;080;2305124;632.59;1440.18;2630.54;4628.24;9527.83
0;082;7326007;408.33;603.15;1212.5;2859.85;8558.17
0;089;5476415;406.03;450.43;673.91;1809.45;12727.66
0;090;3808903;450.43;1062.15;8489.76;18079.13;37183.52
0;091;2905600;502.76;732.91;1959.06;4151.67;16415.74
0;092;4482597;397.58;440.56;523.26;978.42;2089.02
0;093;3399894;383.84;426.8;489.95;673.91;1695.72
0;095;287752;474.08;711.37;1392.68;2198.73;4397.46
0;097;5659122;375.47;426.8;477.15;664.25;1784.48
0;098;14141158;379.13;440.56;534.36;910.26;2705.16
0;110;6196175;430.07;663.17;1657.99;4248.67;15355.08
0;111;12201362;408.21;696.34;1325.01;2513.8;6663.45
