vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;15900842;28069.4;35643.12;49295.71;77769.39;152430.99
0;002;11734007;36852.28;42939.08;53883.84;73926.21;178619.29
0;003;35751208;10620.19;19729.44;29240.05;52592.37;109930.2
0;004;69051726;14202.6;35109.08;55038.02;82147.11;139205.41
0;005;32479706;12959.94;27978.95;43312.99;60528.3;97534.8
0;006;576441;38714.08;49124.26;56296.05;77795.4;115699.67
0;020;13843666;3737.29;6946.32;11382.95;20576.86;47325.78
0;021;63905553;4974.02;8751.26;11454.35;17779.55;43756.37
0;022;13756537;2663.57;5455.2;7517.79;17744.3;50648.24
0;023;16310283;1224.34;2877.01;5473.47;11209.83;29251.94
0;024;35714545;2715.08;3539.39;4412.41;7767.82;25680.63
0;026;20029891;921.85;1368.32;2260.98;10029.15;19758.63
0;040;3278479;896.45;2197.72;4247.62;8703.57;23581.32
0;041;22676894;1212.18;3074.4;5724.62;10080.62;24123.36
0;042;101514771;1146.92;3538.28;6486.95;11110.32;23005.45
0;043;14054877;948.72;2109.48;3432.06;5689.57;11599.41
0;044;27527776;739.7;1938.68;4890.49;10431.57;30661.31
0;045;136600946;1572.71;3357.86;5451.34;10089.4;28911.5
0;046;5791290;995.21;2172.34;3721.71;6757.7;15111.77
0;047;29669510;969.3;1965.56;3027.84;4675.06;10758.76
0;048;18808562;797.99;1769.61;3172.49;5758.67;13243.17
0;049;8402943;1667.25;4820.38;8461.74;14598.32;36780.26
0;050;5854972;1143.21;2617.22;4992.06;9398.28;24637.38
0;051;4148183;908.1;1641.45;2197.56;3278.44;7046.37
0;052;13143592;694.09;1234.62;2657.1;5651.03;16185.65
0;053;50420566;703.77;1047.67;1656.91;3442.48;10914.32
0;054;12407588;670.93;947.62;1464.76;2418.1;5020.39
0;055;19201494;805.3;1990.81;4256.92;8424.35;23034.51
0;056;4198952;732.6;1578.6;2964.28;5813.01;17876.68
0;057;12891844;632.4;724.54;884.35;1323.95;4012.64
0;058;45109353;631.84;867.78;1080.46;2379.2;10770.18
0;070;2325827;1283.62;1932.63;2641.06;4907.83;10770.58
0;073;29469900;1357.24;1680.83;2515.01;3128.09;4236.75
0;080;3125693;1010.44;1836.74;2887.33;4818.7;13206.35
0;082;8979676;715.16;1237.03;2122.13;3898.35;9997.25
0;089;10029034;1754.91;2912.13;4189.99;5448.64;17599.04
0;090;5733604;2412.5;11494.99;15796.17;27569.44;60500.59
0;091;9751781;2891.01;5894.6;14453.6;24017.1;28920.43
0;092;10830162;1304.97;2014.6;2726.85;3670.91;5947.64
0;093;15789343;1492.67;1939.33;2218.34;2616.27;4047.66
0;095;2109881;1127.32;1503.84;2037.85;2959.58;5198.82
0;097;11248665;856.23;992.74;1277.87;1522.01;2748.3
0;098;35085441;1034.12;1426.32;1868.77;2601.26;4766.68
0;110;11667964;1006.49;1836.24;3240.22;7068.73;21480.82
0;111;15449106;713.93;1305.94;2202.11;3589.4;8160.26
0;113;34687491;699.93;1185.64;1660.32;2343.96;4776.95
0;114;11149175;711.47;1194.46;1747.1;2749.15;8656.1
0;115;51578734;606.71;810.56;893.16;1062.61;1979.17
0;120;31116775;5690.3;7893.79;9895.01;13430.29;29969.1
0;121;37111634;1391.71;3190.9;6404.31;10748.03;25003.21
0;130;29875574;6662.18;11200.98;17291.16;26356.61;48901.58
0;131;5889373;1388.47;2953.13;6755.96;10865.86;17218.04
0;132;611881;778.6;1849.07;3521.69;6171.89;15359.29
0;133;7182257;675.45;1539.36;4139.52;7847.2;16842.44
0;134;30679339;1447.69;3097.17;4623.86;7054.24;14521.64
0;135;15369028;770.46;1919.67;3568.12;7184.22;16405.99
0;136;52561475;1047.78;2248.26;4458.04;8483.12;19527.85
0;137;62908957;1587.89;4060.91;6741.6;10831.19;23113.81
0;138;27717620;817.66;1629.58;2318.72;3276.96;5772.95
0;139;183347854;1253.5;2487.75;4082.95;7030.07;15460.09
0;140;177428796;1097.63;2998.44;4729.9;7511.4;16376.86
0;141;16364083;753.77;1427.16;2259.65;3583.7;7437.2
0;142;11108445;1045.66;2451.83;4249.49;7917.92;17535.19
0;143;24996205;742.76;1369.1;2717.25;5198.48;13654.74
0;144;90675819;742.79;1130;2044.7;4173.65;10324.01
0;160;3480632;11537.34;15771.09;18698.88;25169.61;62060.57
0;161;38217438;2516.75;16038.48;19071.41;23267.92;43775.72
0;162;27026078;14141.06;18832.41;23959.29;33910.45;59974.69
0;163;83071293;13567.04;16360.71;18576.73;23102.05;41135.79
0;165;39644952;11916.41;14724.75;17597.33;22717.05;41477.04
0;166;53446919;10753.32;12231.59;13912.28;16515.06;26847.13
0;167;10958586;4117.66;5191.77;11080.6;18021.16;34880.14
0;169;34289349;3941.5;7030.97;9818.56;15576.58;37197.22
0;170;5399814;3994.98;8136.81;10455.21;14845.39;25996.34
0;171;65208189;4766.16;6809.92;7685.89;9664.88;16676.79
0;173;151816575;2266.41;3325.26;4526.34;7433.95;19951.88
0;174;58970150;3692.56;5200.42;6548.49;8363.36;16166
0;175;140176781;3190.4;4479.06;5260.23;7514.51;10849.32
0;176;19162020;1584.31;4765.53;5304.95;6038.31;16740.05
0;177;4994566;1168.74;2035.6;3634.74;5839.76;17606.78
0;180;12559306;920.84;1216.49;1495.52;1937.75;14071.44
0;190;35265603;715.74;1581.68;2792.38;5179.09;12597.69
0;191;50928654;1388.71;1972.7;2676.97;4627.73;11687.19
0;192;45898044;1308.65;1553.51;1903.68;2404.86;4567.02
0;193;3409311;1411.61;4903.55;12761.91;21803.3;34091.19
0;194;149539835;1355.17;3233.27;5214.41;8534.51;17793.55
0;196;2972389;580;708.35;1191.55;4125.8;13842.18
0;197;30170023;782.11;1672.04;3064.26;5974.13;14701.94
0;198;15931450;657.29;1036.18;1815.57;3323.59;8337.27
0;199;8540635;676.87;1308.66;2327.55;4019.92;8953.3
0;200;5269303;723.1;1604.49;2851.61;5798.79;14824.76
0;201;66207454;708.29;1146.03;1915.72;3787.2;10280.53
0;203;9523086;664.26;803.16;1204.17;2011.91;4656.08
0;204;31912329;684.2;1072.17;1913.41;3850.03;9909.04
0;205;1404551;930.15;2161.23;3763.16;6210.43;12861.92
0;206;5756712;741.79;1687.59;3264.73;6960.63;20006.52
0;207;21070295;723.29;1347.99;2542.8;5026.49;12372.8
0;220;41077981;2389.59;4080.86;7812.14;16272.58;37892.62
0;221;183357653;3855.25;6322.64;8432.23;12962.97;30953.74
0;222;9423109;1418.32;2351.61;3035.34;4125.27;9673.47
0;223;19895810;1954.94;3337.51;4971.52;7564.54;18054.63
0;224;10277206;1399.82;2472.45;4159.74;7213.39;17754.08
0;225;34180990;1208.85;1697.12;2165.39;2899.74;5709.49
0;226;16207672;800.14;1212.16;1544.9;2096.53;4681.82
0;227;26140660;1443.64;2352.06;3255.1;4449.48;8223.52
0;228;41847595;1165.13;1679.88;2132.22;2615.72;3981.96
0;229;18531011;1237.37;2322.3;4376.55;9130.26;27044.33
0;240;39722663;1106.29;2192.84;3740.25;7532.69;19047.99
0;241;36133299;869.68;1556.01;2676.37;4799.68;11887.8
0;242;4263458;860.5;1723.55;3204.56;5992.3;15044.91
0;243;24757597;760.5;1228.8;1869.67;3354.36;9784.66
0;244;31179006;991.99;1705.04;2563.88;3912.4;8865.91
0;245;12752001;977.41;1765.86;2959.23;5134.92;11288.56
0;246;8102824;956.24;2171.84;3641.53;6051.61;12969.79
0;247;36915461;750.76;1642.1;2771.27;5031.17;12967.67
0;248;21242449;1039.29;1704.14;2601.72;4780.44;13336.89
0;249;74802989;700.8;1212.23;1772.98;2787.66;7311.87
0;251;12804972;649.9;852.33;1303.72;2240.5;5443.11
0;252;8716139;771.6;1645.07;2851.38;5374.41;15183.13
0;253;11258189;762.54;1600.9;3092.16;5687.31;14181.61
0;254;66867540;715.24;1204.74;1794.89;3175.32;9003.67
0;260;31812469;2961.24;6681.75;9977.66;15781.15;39711.93
0;261;6245725;2466.44;4945.37;7618.58;14486.85;33073.71
0;262;6223115;1944.55;3156.99;4488.55;7118.45;22088.39
0;263;55930331;1635.35;2033.71;2359.95;3013.52;5990.54
0;264;8691673;1257.91;2436.37;5000.99;10467.68;29008.44
0;279;10415397;1157.34;2620.86;4669.83;8377.45;22436.75
0;280;30670304;1179.94;2874.21;5271.31;9980.67;24588.6
0;281;31341314;1108.72;2558.87;4628.25;8502.65;18578.16
0;282;31759761;1210.55;2363.59;3552.92;5561.61;12321.61
0;283;14359908;774.51;1439.46;2613.3;5456.05;14398.37
0;284;50342008;905.18;2112.91;3394.72;5592.21;12025.3
0;301;267732073;5443.52;6365.47;7526.04;10538.36;23793.34
0;302;205874361;5783.76;7068.79;8012.92;9772.37;17974.1
0;303;4848544;6444.99;12622.67;14652.48;17978.67;28901.88
0;304;83075363;4665.34;6471.47;7625.42;9452.06;16273.75
0;305;24538185;3729.23;9010.63;17927.08;32327.67;67377.57
0;308;124484825;3519.47;5594.61;8246.36;15112.5;32339.8
0;309;17619126;1260.81;1812.34;3410.65;7500.28;25755.28
0;310;80819241;1795.64;2567.26;3555.32;4828.02;9420.92
0;312;5399111;1002.36;1956.87;4994.06;18456.33;68142.96
0;313;84791463;1144.54;1781.53;2346.16;3485.88;11297.18
0;314;47995110;1146.91;1622.16;2016.64;2588.71;7735
0;315;118655051;1145.56;1593.95;2093.5;3078.15;8775.58
0;316;10610403;874.34;1189.78;1560.63;2002.8;3670.31
0;317;17829546;947.09;1284.43;1613.18;2278.76;7736.3
0;320;27305755;911.1;1332.62;1819.52;2782.74;12323.46
0;321;40289175;2849.05;3804.84;4596.15;5688.4;11011.17
0;340;10659484;759.8;1997.49;4783.4;10157.73;23705.11
