vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A01AB;1;2.88
0;17;680;1;A;A02BA;30;109.76
0;17;680;1;A;A02BC;23;127
0;17;680;1;A;A03AB;1;2.28
0;17;680;1;A;A03FA;60;132.32
0;17;680;1;A;A04AA;12;470.04
0;17;680;1;A;A10AB;3;16.08
0;17;680;1;A;A10AD;1;6.16
0;17;680;1;A;A10BA;6;1.32
0;17;680;1;A;A10BB;2;0.44
0;17;680;1;A;A10BD;1;0.8
0;17;680;1;A;A10BH;1;13.56
0;17;680;1;B;B01AA;1;0.12
0;17;680;1;B;B01AB;75;1051.96
0;17;680;1;B;B01AC;6;3.96
0;17;680;1;B;B02BC;3;1817.9
0;17;680;1;B;B03AC;2;112.44
0;17;680;1;B;B03XA;1;1127.65
0;17;680;1;B;B05AA;35;561.6
0;17;680;1;B;B05BA;39;1101
0;17;680;1;B;B05BB;140;2527.25
0;17;680;1;B;B05CB;3;18.09
0;17;680;1;B;B05XA;2;35.32
0;17;680;1;C;C01AA;2;0.52
0;17;680;1;C;C01BA;1;1.44
0;17;680;1;C;C01BC;2;11.36
0;17;680;1;C;C01BD;1;0.4
0;17;680;1;C;C01DX;4;10.28
0;17;680;1;C;C02AC;17;10.56
0;17;680;1;C;C03BA;1;0.96
0;17;680;1;C;C03CA;14;15.92
0;17;680;1;C;C03DA;1;0.08
0;17;680;1;C;C03EA;2;1.48
0;17;680;1;C;C07AA;5;2.08
0;17;680;1;C;C07AB;17;14.56
0;17;680;1;C;C07BB;2;2.56
0;17;680;1;C;C08CA;12;49.4
0;17;680;1;C;C09AA;3;1.76
0;17;680;1;C;C09CA;6;20.52
0;17;680;1;C;C10AA;12;43.56
0;17;680;1;C;C10AB;1;0.68
0;17;680;1;G;G03DC;1;0.16
0;17;680;1;H;H02AB;34;499.36
0;17;680;1;H;H03AA;4;0.44
0;17;680;1;H;H05BA;1;83.28
0;17;680;1;J;J01CA;1;5.2
0;17;680;1;J;J01CR;12;310.64
0;17;680;1;J;J01DB;60;305.68
0;17;680;1;J;J01DC;4;114.48
0;17;680;1;J;J01DF;1;17.2
0;17;680;1;J;J01EE;5;3.64
0;17;680;1;J;J01FF;4;21.28
0;17;680;1;J;J01GB;1;16.8
0;17;680;1;J;J01MA;5;241.76
0;17;680;1;J;J01XD;6;197.8
0;17;680;1;J;J01XX;1;4.28
0;17;680;1;J;J02AC;2;34.72
0;17;680;1;J;J04AB;3;5.88
0;17;680;1;J;J05AB;5;64.2
0;17;680;1;J;J07AG;1;11.12
0;17;680;1;L;L01AA;8;105.3
0;17;680;1;L;L01AX;2;60.68
0;17;680;1;L;L01BA;1;2.93
0;17;680;1;L;L01BB;1;186.96
0;17;680;1;L;L01CA;8;100.58
0;17;680;1;L;L01CB;1;90.96
0;17;680;1;L;L01DB;8;587.34
0;17;680;1;L;L01DC;2;36.11
0;17;680;1;L;L01XC;7;14297.9
0;17;680;1;L;L02BB;1;95.5
0;17;680;1;L;L03AA;5;7515.3
0;17;680;1;L;L04AA;1;5.61
0;17;680;1;M;M01AB;62;107.52
0;17;680;1;M;M01AC;1;0.88
0;17;680;1;M;M01AE;3;0.72
0;17;680;1;M;M03AC;113;607.04
0;17;680;1;M;M04AA;9;11.24
0;17;680;1;M;M05BB;1;9.84
0;17;680;1;N;N01AB;110;1847.88
0;17;680;1;N;N01AH;104;369.64
0;17;680;1;N;N01AX;127;636.6
0;17;680;1;N;N02AB;2;2.44
0;17;680;1;N;N02AC;56;48.88
0;17;680;1;N;N02AX;63;114.84
0;17;680;1;N;N02BA;1;0.44
0;17;680;1;N;N02BE;133;1834.44
0;17;680;1;N;N03AF;1;1
0;17;680;1;N;N03AG;1;1.4
