vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A02BA;33;193.52
0;17;680;1;A;A02BC;20;257.28
0;17;680;1;A;A02BX;1;8.16
0;17;680;1;A;A03AB;2;5.76
0;17;680;1;A;A03FA;59;153.48
0;17;680;1;A;A04AA;16;1035.64
0;17;680;1;A;A04AD;2;127.2
0;17;680;1;A;A06AD;1;4.4
0;17;680;1;A;A07AA;4;14.68
0;17;680;1;A;A07DA;2;0.68
0;17;680;1;A;A10AB;3;16.44
0;17;680;1;A;A10BD;1;3.44
0;17;680;1;B;B01AB;74;1321.72
0;17;680;1;B;B01AC;1;24.08
0;17;680;1;B;B02AA;4;43
0;17;680;1;B;B05AA;28;1068.38
0;17;680;1;B;B05BA;57;682.08
0;17;680;1;B;B05BB;146;2935.67
0;17;680;1;B;B05CA;1;1.64
0;17;680;1;B;B05CB;1;6.03
0;17;680;1;B;B05CX;1;7.35
0;17;680;1;B;B05XA;4;45.76
0;17;680;1;C;C01AA;1;0.12
0;17;680;1;C;C01BD;2;5.92
0;17;680;1;C;C01CA;1;5.2
0;17;680;1;C;C01DX;3;88.48
0;17;680;1;C;C01EB;1;4.4
0;17;680;1;C;C02AC;16;7.56
0;17;680;1;C;C03BA;1;0.48
0;17;680;1;C;C03CA;13;7.76
0;17;680;1;C;C03EA;1;3.04
0;17;680;1;C;C07AA;2;5.76
0;17;680;1;C;C07AB;16;17.12
0;17;680;1;C;C07AG;3;4.8
0;17;680;1;C;C07BB;2;3
0;17;680;1;C;C07CB;1;1.24
0;17;680;1;C;C08CA;10;19.64
0;17;680;1;C;C08DB;1;0.92
0;17;680;1;C;C09AA;6;17.24
0;17;680;1;C;C09BA;1;4.16
0;17;680;1;C;C09CA;2;26.12
0;17;680;1;C;C09DA;1;0.88
0;17;680;1;C;C10AA;11;66.6
0;17;680;1;C;C10AB;2;11.44
0;17;680;1;D;D01AC;1;1.92
0;17;680;1;G;G03CA;1;1.04
0;17;680;1;G;G04BD;1;1.28
0;17;680;1;H;H01CB;2;451.3
0;17;680;1;H;H02AB;55;1096.64
0;17;680;1;H;H03AA;2;1.04
0;17;680;1;J;J01CA;3;12.2
0;17;680;1;J;J01CE;4;50.76
0;17;680;1;J;J01CR;8;1281.88
0;17;680;1;J;J01DB;47;265.68
0;17;680;1;J;J01DC;4;21.6
0;17;680;1;J;J01DE;1;849.4
0;17;680;1;J;J01DH;1;367.64
0;17;680;1;J;J01EE;3;0.84
0;17;680;1;J;J01GB;1;139.68
0;17;680;1;J;J01MA;6;141
0;17;680;1;J;J02AC;4;101.84
0;17;680;1;J;J04AB;3;6.72
0;17;680;1;J;J05AB;3;379.58
0;17;680;1;J;J07AM;1;3.2
0;17;680;1;L;L01AA;9;81.59
0;17;680;1;L;L01AX;1;30.32
0;17;680;1;L;L01BA;3;1269.2
0;17;680;1;L;L01BC;1;135.68
0;17;680;1;L;L01CA;10;357.62
0;17;680;1;L;L01DB;10;1447.43
0;17;680;1;L;L01DC;2;53.56
0;17;680;1;L;L01XA;1;116.58
0;17;680;1;L;L01XC;10;19420.33
0;17;680;1;L;L03AA;4;5713.18
0;17;680;1;M;M01AB;46;110.92
0;17;680;1;M;M01AC;10;11.08
0;17;680;1;M;M01AE;2;1.16
0;17;680;1;M;M01AX;1;9.4
0;17;680;1;M;M03AC;124;991.84
0;17;680;1;M;M04AA;9;6.48
0;17;680;1;M;M05BA;2;275.28
0;17;680;1;N;N01AB;115;3007.28
0;17;680;1;N;N01AH;108;669.4
0;17;680;1;N;N01AX;134;901.28
0;17;680;1;N;N02AA;3;1.32
0;17;680;1;N;N02AB;5;74.76
0;17;680;1;N;N02AC;46;34.32
0;17;680;1;N;N02AX;71;207
0;17;680;1;N;N02BE;134;1890.7
0;17;680;1;N;N03AB;1;1
0;17;680;1;N;N03AX;1;14.52
0;17;680;1;N;N04AA;2;2
0;17;680;1;N;N05AA;1;0.72
0;17;680;1;N;N05AL;2;39.76
0;17;680;1;N;N05AX;2;0.6
0;17;680;1;N;N05CD;32;45.88
0;17;680;1;N;N06AB;1;4.4
0;17;680;1;N;N06AX;3;38.6
0;17;680;1;N;N07CA;3;7.2
0;17;680;1;P;P01AB;1;10.56
0;17;680;1;R;R03AC;1;1.84
0;17;680;1;R;R03AK;21;334.88
0;17;680;1;R;R03BA;1;13.04
0;17;680;1;R;R03BB;3;49.12
