vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;2;39;17;17;20;22;22
0;001;1;B-110;1;9;9;9;9;9;9
0;001;1;B-112ap;2;217;82;82;109;135;135
0;001;1;B-131;2;2;0;0;1;2;2
0;001;1;B-134o;1;334;334;334;334;334;334
0;001;1;B-134p;1;157;157;157;157;157;157
0;001;2;B-105;3;2;1;1;1;1;1
0;001;2;B-106;1;53;53;53;53;53;53
0;001;2;B-107a;9;243;12;16;23;36;56
0;001;2;B-109;1;297;297;297;297;297;297
0;001;2;B-111;1;5;5;5;5;5;5
0;001;2;B-112ap;9;663;25;49;62;98;132
0;001;2;B-112b;1;26;26;26;26;26;26
0;001;2;B-114;1;424;424;424;424;424;424
0;001;2;B-124p;1;235;235;235;235;235;235
0;001;2;B-131;8;12;0;1;1;2;3
0;001;2;B-134o;8;1048;11;37;125;198;317
0;001;2;B-134p;5;725;46;104;104;157;313
0;001;3;B-105;3;2;1;1;1;1;1
0;001;3;B-106;5;106;3;6;17;25;56
0;001;3;B-107a;26;597;7;14;20;32;51
0;001;3;B-107b;4;118;6;7;29;52;54
0;001;3;B-108b;3;2220;317;317;793;1110;1110
0;001;3;B-109;17;2649;37;104;138;239;290
0;001;3;B-110;5;71;3;3;5;14;46
0;001;3;B-111;9;272;3;5;16;38;105
0;001;3;B-112ap;21;1588;39;44;86;99;135
0;001;3;B-114;2;1018;255;255;509;764;764
0;001;3;B-116p;24;736;3;10;22;40;91
0;001;3;B-119a;1;22;22;22;22;22;22
0;001;3;B-121;1;20;20;20;20;20;20
0;001;3;B-124p;13;6100;124;247;309;436;1670
0;001;3;B-125o;4;136;11;21;36;47;52
0;001;3;B-125p;5;493;8;30;61;152;243
0;001;3;B-126b;1;2;2;2;2;2;2
0;001;3;B-127;1;0;0;0;0;0;0
0;001;3;B-131;18;25;0;1;1;1;4
0;001;3;B-132;5;169;5;19;28;37;81
0;001;3;B-134o;24;2807;5;10;20;226;396
0;001;3;B-134p;28;3486;6;12;46;125;522
0;001;4;B-105;4;2;0;0;1;1;1
0;001;4;B-106;35;1390;3;11;22;44;181
0;001;4;B-107a;94;1974;3;10;16;29;48
0;001;4;B-107b;32;1267;1;6;14;36;151
0;001;4;B-108b;42;26394;23;258;466;753;1962
0;001;4;B-109;69;17361;37;145;224;298;560
