vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;1;1;49.2;49.2;49.2;49.2;49.2;49.2
0;001;2;1;1;11.6;11.6;11.6;11.6;11.6;11.6
0;001;3;28;28;17671.6;73.3;237.9;478.6;663.5;2059.9
0;001;4;143;143;219129.8;102.7;368.1;662.5;1381.7;6514.6
0;002;2;1;1;277.9;277.9;277.9;277.9;277.9;277.9
0;002;3;15;15;6212.1;14.7;27.4;241.7;812.7;1203.9
0;002;4;123;123;341180.7;48.4;229.4;1197.8;2907.4;10900.1
0;003;1;43;34;27724.3;1.7;8;12;958.3;3508.9
0;003;2;71;64;82129.9;3.1;105.3;711.7;1577.9;5714.6
0;003;3;182;181;318008.8;130;661.1;1181.9;1811.8;6645.2
0;003;4;396;396;2022409.2;469.1;1179.4;2102.7;5794.6;20886.7
0;004;1;5;5;1674.8;3.5;25.9;63.3;219.2;1362.9
0;004;2;45;36;16791.1;3.4;44.8;253.2;497.6;2226.1
0;004;3;164;157;187408.2;28.7;204;688.7;1559.9;4037.2
0;004;4;2130;2121;6155325.5;191.3;945;1853.6;3422.4;8677.4
0;005;1;54;49;7218.5;4.6;34.5;81.7;137.6;617.3
0;005;2;135;123;23871;5.2;45.4;91.1;162.7;750.8
0;005;3;129;118;41608.1;7.9;73.9;146.5;359.5;1480.8
0;005;4;184;182;239664.1;43.9;174.6;811.6;1692.7;5042.5
0;020;1;108;91;2442.5;1.7;4.6;9.1;26.1;113.8
0;020;2;169;136;7826.6;1.7;4.6;9.2;39;178.6
0;020;3;164;142;15804.9;3.5;5.8;18.1;85.4;549.6
0;020;4;240;236;118428.8;4;39.6;190.1;685;1935.9
0;021;1;1100;949;18785;1.8;4.6;6.8;11.4;46
0;021;2;1482;1163;41393.6;1.7;4.6;7.9;13.7;127.5
0;021;3;838;757;114330.4;3.4;4.6;9.2;39.4;782.7
0;021;4;799;782;519859.8;4.6;22.1;174.4;819.8;2803.1
0;022;1;148;134;2824.9;1.7;4.6;5.6;9.8;108.1
0;022;2;293;260;11145.7;1.7;4.5;5.8;11.4;161.3
0;022;3;116;101;31882.9;2.8;4.6;23.4;221.2;1621
0;022;4;94;90;80853.8;4.5;66.4;276.9;1328.4;2902
0;023;1;586;499;5627.1;2.3;4.6;6.8;13.7;24
0;023;2;342;297;14253.1;1.8;4.6;7;13.7;123.2
0;023;3;187;168;20977.6;3.4;6.8;19.2;77.4;601.6
0;023;4;56;56;51892.5;4.6;84.8;393.1;969.4;4499.1
0;024;1;1052;800;8204.1;3.4;4.6;7;13.7;22.8
0;024;2;2356;1879;28121.9;3.4;4.6;7;13.7;27.4
0;024;3;715;611;36371.2;3.4;4.6;9.1;18.2;236.9
0;024;4;100;95;43273;4.1;13.7;110.7;588.9;1846.2
