vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;55;15;50;60;66;71
0;002;52;22;45;57;62;66
0;003;53;11;48;57;64;70
0;004;59;22;52;63;71;82
0;005;65;31;59;68;76;84
0;006;43;28;34;43;53;61
0;020;62;16;48;68;80;89
0;021;57;19;48;60;70;83
0;022;55;3;34;64;76;84
0;023;53;19;43;54;66;80
0;024;69;45;62;71;78;87
0;026;55;18;43;56;70;86
0;040;53;14;36;56;69;86
0;041;63;32;55;65;74;85
0;042;76;46;72;80;86;92
0;043;54;24;40;55;67;82
0;044;74;44;65;77;85;92
0;045;75;49;66;77;85;93
0;046;70;39;60;74;83;90
0;047;74;47;65;76;84;92
0;048;61;24;49;63;77;87
0;049;45;0;23;51;65;81
0;050;50;2;30;56;73;88
0;051;19;0;2;13;31;57
0;052;63;7;54;68;80;90
0;053;39;1;11;38;63;84
0;054;40;10;25;39;54;78
0;055;67;16;56;74;85;92
0;056;58;12;41;62;81;92
0;057;27;0;4;13;49;84
0;058;55;12;38;55;75;89
0;070;55;17;38;56;74;86
0;073;66;30;58;69;78;87
0;080;54;2;24;63;81;91
0;082;56;2;36;63;80;90
0;089;44;7;24;48;63;79
0;090;61;14;57;64;72;81
0;091;51;1;41;59;68;81
0;092;30;15;17;23;38;64
0;093;46;18;33;46;59;74
0;095;4;0;0;1;5;20
0;097;26;3;17;26;35;55
0;098;41;8;25;40;56;74
0;110;64;46;58;64;71;84
0;111;65;32;54;68;80;89
0;113;22;0;1;4;37;85
0;114;34;1;7;29;57;84
0;115;53;24;44;54;63;77
0;120;63;26;57;66;73;84
0;121;62;24;55;66;74;85
0;130;65;6;60;69;78;87
0;131;27;3;17;25;35;53
0;132;3;0;0;1;2;26
0;133;68;3;62;73;83;92
0;134;68;36;57;71;82;91
0;135;68;30;55;71;84;92
0;136;70;52;63;70;78;87
0;137;69;12;60;76;85;93
0;138;2;0;0;0;0;2
0;139;60;1;43;72;85;93
0;140;71;52;64;72;80;89
0;141;36;1;6;33;64;85
0;142;67;33;58;71;80;88
0;143;53;0;30;61;75;89
0;144;50;0;16;56;79;91
0;160;15;0;0;4;8;80
0;161;64;39;57;66;73;81
0;162;63;29;54;67;75;84
0;163;69;41;64;73;79;85
0;165;68;50;61;69;76;83
0;166;68;52;62;69;75;82
0;167;60;3;53;66;76;87
0;169;68;50;62;69;76;85
0;170;79;61;73;81;86;92
0;171;77;58;72;79;85;91
0;174;66;45;57;66;77;87
0;175;66;40;58;67;75;85
0;176;74;43;67;78;85;92
0;177;72;46;64;74;82;89
0;180;64;34;54;66;76;87
0;181;71;53;63;71;79;88
0;182;65;25;57;69;78;86
0;190;72;47;62;74;84;92
0;191;69;50;61;70;76;85
0;192;66;38;58;69;78;86
0;193;67;23;59;72;81;88
0;194;81;60;75;83;88;94
0;196;69;26;60;73;83;91
0;197;69;35;60;72;83;92
0;198;70;47;60;71;81;89
0;199;70;38;60;73;83;91
0;200;72;0;69;81;87;94
0;201;71;39;63;74;82;91
0;203;61;25;49;62;76;88
0;204;66;12;56;75;84;91
0;205;66;23;55;69;83;91
0;206;66;28;56;69;79;88
0;207;63;17;50;69;80;90
0;220;58;26;46;59;71;84
0;221;64;29;55;67;77;87
0;222;43;0;20;48;64;82
0;223;59;19;47;63;73;86
0;224;58;26;45;58;72;87
