vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;1003;1003.2;1003.2;1003.2;1003.2;1003.2
0;001;2;18;19050;0;107.59;585.2;1616.51;4223.66
0;001;3;57;80426;0;501.6;955.95;1584.71;4825.02
0;001;4;127;601841;107.59;1946.48;3805.11;5929.26;12537.11
0;002;2;11;9272;0;0;430.36;1724.61;2726.34
0;002;3;35;36906;0;215.18;537.95;1938.2;3622.13
0;002;4;118;347037;215.18;552.27;1507.26;3723.66;11497.28
0;003;1;71;56888;0;0;0;1374.89;3710.43
0;003;2;190;317795;0;49.45;834.67;2195.17;5551.97
0;003;3;278;844711;0;859.36;1876.08;3863.27;10133.58
0;003;4;243;2036265;503.66;2291.69;4687.61;11863.37;25052.26
0;004;1;11;0;0;0;0;0;0
0;004;2;59;12269;0;0;0;215.18;1708.47
0;004;3;221;78840;0;0;107.59;322.77;1565.87
0;004;4;1940;2688509;0;214.19;645.54;1565.87;5148.26
0;005;1;34;890;0;0;0;0;322.77
0;005;2;134;14120;0;0;0;173.16;537.95
0;005;3;122;23927;0;0;0;317.56;789.94
0;005;4;174;86264;0;0;215.18;558.13;1951.35
0;020;1;132;1630;0;0;0;0;73.62
0;020;2;223;16234;0;0;0;0;384.66
0;020;3;190;44097;0;0;0;215.18;1089.81
0;020;4;270;93083;0;0;95.59;391.89;1483.06
0;021;1;1211;24848;0;0;0;0;107.59
0;021;2;1935;70060;0;0;0;0;215.18
0;021;3;700;69855;0;0;0;0;442.85
0;021;4;686;160932;0;0;0;215.18;1043.99
0;022;1;174;994;0;0;0;0;0
0;022;2;346;707;0;0;0;0;0
0;022;3;120;3997;0;0;0;0;174.09
0;022;4;123;12761;0;0;0;107.59;639.6
0;023;1;566;2384;0;0;0;0;0
0;023;2;404;10365;0;0;0;0;215.18
0;023;3;192;49031;0;0;0;215.18;1412.59
0;023;4;55;18828;0;0;107.59;382.38;1490.92
0;024;1;1049;3329;0;0;0;0;0
0;024;2;2365;27198;0;0;0;0;73.62
0;024;3;619;23371;0;0;0;0;215.18
0;024;4;104;25249;0;0;0;215.18;1549.96
0;025;1;2046;3147;0;0;0;0;0
0;025;2;252;396;0;0;0;0;0
0;025;3;43;252;0;0;0;0;0
0;025;4;9;661;0;0;0;49.21;359.58
0;026;1;549;5505;0;0;0;0;36.81
0;026;2;378;5418;0;0;0;0;49.58
0;026;3;217;9166;0;0;0;0;215.18
