vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A01AB;1;10.3
0;17;680;1;A;A02BA;36;220.85
0;17;680;1;A;A02BC;13;142.84
0;17;680;1;A;A03FA;62;123.85
0;17;680;1;A;A04AA;14;2146.97
0;17;680;1;A;A07AA;2;5.04
0;17;680;1;A;A10AB;3;22.42
0;17;680;1;A;A10AC;1;15.16
0;17;680;1;A;A10BA;2;0.61
0;17;680;1;B;B01AA;1;0.37
0;17;680;1;B;B01AB;78;1555.18
0;17;680;1;B;B01AC;1;20.36
0;17;680;1;B;B02AA;2;5.22
0;17;680;1;B;B02AB;2;232.12
0;17;680;1;B;B05AA;27;727.78
0;17;680;1;B;B05BA;75;578.04
0;17;680;1;B;B05BB;163;3016.55
0;17;680;1;B;B05CB;2;12.06
0;17;680;1;B;B05XA;4;17.23
0;17;680;1;C;C01BD;2;4.53
0;17;680;1;C;C01DA;2;7.64
0;17;680;1;C;C01DX;1;7.09
0;17;680;1;C;C02AC;12;6.24
0;17;680;1;C;C02CA;2;15.42
0;17;680;1;C;C03BA;1;0.62
0;17;680;1;C;C03CA;9;5.67
0;17;680;1;C;C03DA;2;7.2
0;17;680;1;C;C03EA;2;5.71
0;17;680;1;C;C03EB;1;0.29
0;17;680;1;C;C07AB;10;17.77
0;17;680;1;C;C07AG;1;6.02
0;17;680;1;C;C08CA;6;17.3
0;17;680;1;C;C09AA;5;29.35
0;17;680;1;C;C09CA;1;4.53
0;17;680;1;C;C09DA;1;6.47
0;17;680;1;C;C10AA;5;62.11
0;17;680;1;C;C10AB;3;5.1
0;17;680;1;D;D03AX;1;5.1
0;17;680;1;G;G04BD;1;0.78
0;17;680;1;H;H02AB;23;580.58
0;17;680;1;H;H03AA;6;2.79
0;17;680;1;J;J01CA;1;52.11
0;17;680;1;J;J01CR;9;438.22
0;17;680;1;J;J01DB;38;261.29
0;17;680;1;J;J01DC;4;29.85
0;17;680;1;J;J01DD;1;176.6
0;17;680;1;J;J01DE;1;475.32
0;17;680;1;J;J01EE;2;0.54
0;17;680;1;J;J01FA;2;13.78
0;17;680;1;J;J01GB;3;415.07
0;17;680;1;J;J01MA;5;60.72
0;17;680;1;J;J02AC;7;328.83
0;17;680;1;J;J02AX;1;5066.8
0;17;680;1;J;J04AB;3;7.11
0;17;680;1;J;J05AB;1;27.07
0;17;680;1;J;J06BA;1;1175.28
0;17;680;1;J;J07AG;1;11.35
0;17;680;1;J;J07BB;1;5.31
0;17;680;1;L;L01AA;14;99.18
0;17;680;1;L;L01AX;3;181.92
0;17;680;1;L;L01BA;1;8.9
0;17;680;1;L;L01CA;15;399.98
0;17;680;1;L;L01DB;13;1472.21
0;17;680;1;L;L01DC;4;104.91
0;17;680;1;L;L01XC;8;20689.99
0;17;680;1;L;L03AA;2;1417.91
0;17;680;1;L;L04AX;2;5.15
0;17;680;1;M;M01AB;61;208.13
0;17;680;1;M;M01AC;14;24.19
0;17;680;1;M;M01AE;1;0.26
0;17;680;1;M;M01AH;1;9.75
0;17;680;1;M;M03AC;124;952.59
0;17;680;1;M;M04AA;13;22.75
0;17;680;1;M;M05BA;2;570.1
0;17;680;1;N;N01AB;113;2812.17
0;17;680;1;N;N01AH;114;656.29
0;17;680;1;N;N01AX;145;1366.13
0;17;680;1;N;N02AA;1;1.45
0;17;680;1;N;N02AB;8;340.51
0;17;680;1;N;N02AC;47;42.38
0;17;680;1;N;N02AX;53;220.11
0;17;680;1;N;N02BE;150;1590.3
0;17;680;1;N;N03AF;1;3.33
0;17;680;1;N;N03AG;1;6
0;17;680;1;N;N05AC;1;1.3
0;17;680;1;N;N05AD;1;3.9
0;17;680;1;N;N05AX;1;0.45
0;17;680;1;N;N05CD;49;79.8
0;17;680;1;N;N06AA;1;1.41
0;17;680;1;N;N06AB;6;42.13
0;17;680;1;N;N06AX;4;15.31
0;17;680;1;N;N07BC;1;0.29
0;17;680;1;N;N07CA;1;5.87
0;17;680;1;R;R03AC;4;9.83
0;17;680;1;R;R03AK;24;389.91
0;17;680;1;R;R03BA;4;47.34
0;17;680;1;R;R03BB;2;12.84
0;17;680;1;R;R03DA;1;0.31
0;17;680;1;R;R05CB;6;5.18
0;17;680;1;R;R06AD;1;0.41
0;17;680;1;R;R06AE;8;17
0;17;680;1;R;R06AX;1;0.21
0;17;680;1;S;S03AA;1;4.48
0;17;680;1;V;V03AB;4;25.63
0;17;680;1;V;V03AE;1;4.45
0;17;680;1;V;V03AF;2;6296.5
0;17;680;1;V;V07AB;1;2.05
0;17;680;1;V;V08AA;15;120.98
0;17;680;1;V;V08AB;40;3854.93
0;17;680;1;V;V08CA;1;83.26
0;17;680;2;A;A01AB;2;10.29
0;17;680;2;A;A02BA;76;1079.38
0;17;680;2;A;A02BC;29;730.35
0;17;680;2;A;A02BX;2;24.99
0;17;680;2;A;A03FA;69;457.58
0;17;680;2;A;A04AA;33;6761.1
0;17;680;2;A;A07AA;10;94.51
0;17;680;2;A;A10AB;7;125.76
0;17;680;2;A;A10AC;1;16.66
0;17;680;2;A;A10BB;1;7.41
0;17;680;2;A;A10BX;1;5.06
0;17;680;2;B;B01AA;1;2.7
0;17;680;2;B;B01AB;106;3335.48
0;17;680;2;B;B01AC;3;29.4
0;17;680;2;B;B02AA;12;173.4
0;17;680;2;B;B02AB;1;139.27
0;17;680;2;B;B02BD;1;332.75
0;17;680;2;B;B03AC;1;14.63
0;17;680;2;B;B03XA;6;11849.14
0;17;680;2;B;B05AA;54;2531.16
0;17;680;2;B;B05BA;79;4030.31
0;17;680;2;B;B05BB;124;7217.05
0;17;680;2;B;B05BC;5;59.52
0;17;680;2;B;B05CB;3;23.75
0;17;680;2;B;B05CX;1;22.05
0;17;680;2;B;B05XA;21;494.11
0;17;680;2;C;C01AA;1;0.11
0;17;680;2;C;C01BC;1;12.28
0;17;680;2;C;C01BD;4;13.89
0;17;680;2;C;C01BG;1;7.01
0;17;680;2;C;C01CA;4;37.49
0;17;680;2;C;C01DA;3;7.7
0;17;680;2;C;C01DX;1;6.81
0;17;680;2;C;C02AC;14;11.08
0;17;680;2;C;C02CA;2;10.28
0;17;680;2;C;C03CA;26;70.36
0;17;680;2;C;C03DA;2;1.74
0;17;680;2;C;C03EA;2;2.26
0;17;680;2;C;C07AA;1;1.24
0;17;680;2;C;C07AB;10;53.33
0;17;680;2;C;C07AG;3;80.88
0;17;680;2;C;C08CA;5;239.77
0;17;680;2;C;C09AA;6;37.62
0;17;680;2;C;C09CA;1;11.69
0;17;680;2;C;C10AA;3;34.04
0;17;680;2;D;D01AC;2;6.8
0;17;680;2;D;D01BA;1;18.78
0;17;680;2;D;D03AX;1;5.1
0;17;680;2;G;G03DC;1;1.56
0;17;680;2;G;G04AC;1;0.97
0;17;680;2;G;G04BD;3;8.35
0;17;680;2;H;H01AA;1;5.01
0;17;680;2;H;H01CB;1;1092.26
0;17;680;2;H;H02AB;57;4112.93
0;17;680;2;H;H03AA;4;3.54
0;17;680;2;H;H05BA;2;57.95
0;17;680;2;J;J01CA;3;18.51
0;17;680;2;J;J01CF;2;38.18
0;17;680;2;J;J01CR;22;2969.67
0;17;680;2;J;J01DB;62;564.39
0;17;680;2;J;J01DC;9;175.91
0;17;680;2;J;J01DD;7;2512.76
0;17;680;2;J;J01DE;4;2320.68
0;17;680;2;J;J01DH;4;4270.28
0;17;680;2;J;J01EE;5;5.62
0;17;680;2;J;J01FA;3;134.55
0;17;680;2;J;J01FF;1;16.12
0;17;680;2;J;J01GB;10;678.98
0;17;680;2;J;J01MA;14;532.65
0;17;680;2;J;J01XA;7;3140.33
0;17;680;2;J;J01XD;7;173.86
0;17;680;2;J;J02AA;1;94.24
0;17;680;2;J;J02AC;16;3756.23
0;17;680;2;J;J04AB;6;17.69
0;17;680;2;J;J04AC;1;0.3
0;17;680;2;J;J04AK;1;9.2
0;17;680;2;J;J05AB;8;644.2
0;17;680;2;J;J06BA;2;12367.71
0;17;680;2;J;J07AG;3;34.05
0;17;680;2;J;J07AM;1;3.19
0;17;680;2;J;J07BC;1;16.68
0;17;680;2;L;L01AA;23;328.78
0;17;680;2;L;L01AD;2;68.2
0;17;680;2;L;L01AX;1;31.78
0;17;680;2;L;L01BA;15;7047.33
0;17;680;2;L;L01BB;1;1.55
0;17;680;2;L;L01BC;6;127.86
0;17;680;2;L;L01CA;25;832.52
0;17;680;2;L;L01CB;5;143.02
0;17;680;2;L;L01DB;24;3252.83
0;17;680;2;L;L01DC;5;292.98
0;17;680;2;L;L01XA;2;177.18
0;17;680;2;L;L01XC;15;33220.88
0;17;680;2;L;L01XX;3;69.8
0;17;680;2;L;L03AA;6;7974.26
0;17;680;2;L;L04AX;1;4.89
0;17;680;2;M;M01AB;47;248.1
0;17;680;2;M;M01AC;10;41.58
0;17;680;2;M;M01AE;3;6.45
0;17;680;2;M;M01AH;1;34.13
0;17;680;2;M;M01AX;1;1.78
0;17;680;2;M;M03AB;3;0.63
0;17;680;2;M;M03AC;110;1180.81
0;17;680;2;M;M03BX;1;8.61
0;17;680;2;M;M04AA;14;15.12
0;17;680;2;M;M05BA;8;3163.77
0;17;680;2;N;N01AB;83;2535.85
0;17;680;2;N;N01AH;104;918.53
0;17;680;2;N;N01AX;114;2009.47
0;17;680;2;N;N02AA;5;32.32
0;17;680;2;N;N02AB;5;75.97
0;17;680;2;N;N02AC;55;79.89
0;17;680;2;N;N02AE;2;157.64
0;17;680;2;N;N02AX;60;483.81
0;17;680;2;N;N02BA;2;3.85
0;17;680;2;N;N02BE;115;3159.05
0;17;680;2;N;N03AB;1;1.47
0;17;680;2;N;N03AG;6;471.01
0;17;680;2;N;N05AD;2;4.2
0;17;680;2;N;N05AF;1;2.65
0;17;680;2;N;N05AH;1;321.11
0;17;680;2;N;N05AX;2;1.7
0;17;680;2;N;N05CD;37;76.01
0;17;680;2;N;N06AA;2;5.69
0;17;680;2;N;N06AB;9;98.92
0;17;680;2;N;N06AX;7;49.28
0;17;680;2;N;N07AA;1;14.93
0;17;680;2;N;N07CA;2;10.34
0;17;680;2;P;P01AB;3;73.9
0;17;680;2;P;P01CX;1;22.76
0;17;680;2;R;R03AC;2;7.39
0;17;680;2;R;R03AK;31;411.38
0;17;680;2;R;R03BA;2;12.4
0;17;680;2;R;R03BB;4;10.38
0;17;680;2;R;R05CB;11;24.41
0;17;680;2;R;R06AB;1;0.09
0;17;680;2;R;R06AD;5;1.2
0;17;680;2;R;R06AE;10;18.18
0;17;680;2;R;R06AX;1;0.21
0;17;680;2;S;S01AA;1;3.03
0;17;680;2;S;S01BA;2;6.68
0;17;680;2;S;S01CA;2;9.28
0;17;680;2;S;S01EC;1;3.46
0;17;680;2;S;S03AA;1;4.28
0;17;680;2;V;V03AB;1;10.45
0;17;680;2;V;V03AF;12;6159.63
0;17;680;2;V;V03AK;6;677.15
0;17;680;2;V;V07AB;3;6.11
0;17;680;2;V;V08AA;29;297.76
0;17;680;2;V;V08AB;54;4909.57
0;17;680;2;V;V08CA;10;1032.22
0;17;680;3;A;A01AB;1;14.4
0;17;680;3;A;A02BA;43;666.44
0;17;680;3;A;A02BC;21;522.54
0;17;680;3;A;A03AA;1;0.31
0;17;680;3;A;A03FA;33;175.81
0;17;680;3;A;A04AA;12;1716.32
0;17;680;3;A;A07AA;7;31.18
0;17;680;3;A;A10AB;6;68.87
