vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;15389;5280.48;5280.48;7694.56;10108.65;10108.65
0;001;2;449673;5428.35;8062.01;9267.23;10610.72;16714.32
0;001;3;1415403;6144.93;8775.34;11282.58;15670.25;27117.67
0;001;4;3306077;10028.96;16579.25;23678.55;40742.65;89939.43
0;002;2;110756;11198.4;11368.59;14475.72;15644.67;16579.25
0;002;3;1440397;10446.45;12878.16;15043.44;20507.1;34363.8
0;002;4;3967472;12600.23;16501.5;24491.44;46499.79;99665.76
0;003;1;4397588;1928.24;8944.25;13164;17242.42;27189.97
0;003;2;5997907;7634.4;10123.26;14589.74;18956.16;31022.82
0;003;3;2945946;8305.44;12553.68;16908.57;25000.15;63114.24
0;003;4;3464721;11881.08;21311.54;29158.2;46383.94;82205.47
0;004;1;93028;402.72;796.49;3029.84;12996.14;31794.56
0;004;2;572874;502.76;4855.6;9329.76;13733.28;39568.58
0;004;3;4339181;650.15;9496.71;17008.95;25141.6;50711.27
0;004;4;37605555;2029.59;15155.83;26801;45024.25;81526.4
0;005;1;7210;7210.5;7210.5;7210.5;7210.5;7210.5
0;005;2;175840;3412.44;6955.9;14086.3;24911.79;40087.18
0;005;3;1367912;6451.05;12142.2;18810;27035.54;50732.3
0;005;4;7905708;6991.95;14947.76;23944.86;37800.69;65184.32
0;006;2;43733;13926.57;13926.57;14625.03;15181.38;15181.38
0;006;3;111730;12600.23;17550.68;19801.8;21987.3;39790.2
0;006;4;68310;18266.31;18266.31;22464.48;27579.64;27579.64
0;020;1;1545936;1392.86;3038.49;4917.99;7452.75;16740.88
0;020;2;700308;1088.37;2792.28;6152.37;10970.88;21353.4
0;020;3;3131275;508.28;4479.36;9155.52;17362.8;34642.67
0;020;4;3950163;1715.91;7352.93;15059.31;26438.5;68930.1
0;021;1;5647296;1224.3;2346.72;3301.95;4820.6;12535.74
0;021;2;11005668;1551.51;2868.44;4142.32;6596.19;17685.46
0;021;3;11984983;1564.48;3979.02;7109.04;13478.2;36454.59
0;021;4;12602933;1392.86;6603.9;15302.43;30296.48;65359.71
0;022;1;773721;941.5;1828.48;2410.3;3516.1;7857.19
0;022;2;1315761;1234.8;2176.74;3550.56;6634.55;18345.11
0;022;3;791980;1274.94;3664.55;8392.7;16579.25;44701.7
0;022;4;576891;2507.24;6634.65;14871.22;32760.07;64021.45
0;023;1;1407189;393.64;502.3;1034.34;1945.25;4504.3
0;023;2;2392208;558.63;1897.77;3585.55;6417.84;19504.5
0;023;3;2689220;1788.36;5108.6;9910.8;22867.52;58971.75
0;023;4;1315775;7040.16;13288;21541.11;32385.99;72606.6
0;024;1;3881003;565.61;993.9;1465.82;2021.73;3550.56
0;024;2;4563035;758.32;1412.25;1982.16;2892.36;8624.84
0;024;3;8377356;650.15;2363.7;5423.4;10322.61;28776.63
0;024;4;3533374;823.2;3520.08;12666.15;23125.2;52979.61
0;026;1;2614364;377.52;455.42;603.15;1320.12;2863.65
0;026;2;2684991;402.71;673.91;1326.34;3892.42;13584.4
0;026;3;3267742;626.81;3590.29;8539.42;16528.67;34503.87
0;026;4;1580991;5178.84;10605.32;18758.39;32218.55;69495.16
0;040;1;692968;388.74;673.91;1660.78;3170.33;15837.08
0;040;2;1625878;567.76;1397.67;3077.48;8024.08;28423.43
0;040;3;1283524;812.06;3659.6;6662.68;13945.8;46082.95
0;040;4;152876;1300.3;2235.17;9881.19;22285.99;32072.88
0;041;1;1063115;417.41;868.08;1705.58;3114.44;11743.16
0;041;2;5526576;496.85;1506.9;2906.75;5280.48;15573.16
0;041;3;8432070;881.82;2652.68;5155.95;9047.25;20154.65
0;041;4;1835519;626.81;4514.93;9535.23;16490.94;34983.18
0;042;1;8899802;423.69;819.46;2102.53;4810.19;11632.5
0;042;2;43779130;663.17;2799.6;5121.6;8478.26;18303.04
0;042;3;27068924;1510.08;4802.93;7954.62;12651.1;23272.65
0;042;4;4033684;2346.72;6799.68;11547.09;17882.96;34484.84
0;043;1;3782493;388.97;508.28;1117.26;1940.1;4520.7
0;043;2;2042643;389.05;660.06;1347.82;2859.85;8344.17
0;043;3;938670;822.84;2353.75;4914.99;8605.32;29196.48
0;043;4;358201;1556.2;11325.6;19528.23;28846.11;46396.48
0;044;1;2177421;406.57;927.76;2593.44;4884.18;12187.56
