vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;2;140.2;58.8;58.8;70.1;81.4;81.4
0;001;2;37;37;575.8;0.8;2.4;8.5;14.2;113.4
0;001;3;86;86;4519.4;2.3;10.2;21.9;61.7;104.2
0;001;4;90;89;13655.4;10;27.4;58.7;118.5;732.4
0;002;2;7;7;497.4;11.6;12.1;31.2;137.6;208.7
0;002;3;48;48;5060.7;2.4;18.3;127.9;180.2;214.5
0;002;4;84;84;18455.5;24.4;58.6;169;285.5;661.8
0;003;1;217;216;11907.1;20;36.9;47.5;65.6;114.3
0;003;2;450;449;26895.7;20;34.3;52.5;71.7;123.1
0;003;3;142;142;13373.7;26.8;46.1;66.8;104;248.7
0;003;4;118;117;19952.4;41.4;86.3;127.3;211;420.6
0;004;1;8;4;93.2;0.5;1.4;6.2;45.2;80.3
0;004;2;72;66;1364.8;0.3;4.9;13;29.9;78.4
0;004;3;312;298;8691.3;1.2;11.1;23.4;41;85.4
0;004;4;1458;1436;98328.8;4.6;25.5;47.4;85;201.8
0;005;1;3;3;51.8;8.7;8.7;15;28.1;28.1
0;005;2;20;20;976;8.2;18;37;62.1;144.5
0;005;3;118;117;5590.7;8;22.9;39.3;66.7;110.8
0;005;4;443;438;29095.9;14.6;30.9;50.3;79.2;157.1
0;006;2;2;2;118.4;33.8;33.8;59.2;84.6;84.6
0;006;3;2;2;134.6;39.5;39.5;67.3;95.1;95.1
0;006;4;2;2;53.5;18.6;18.6;26.8;34.9;34.9
0;020;1;157;141;330.3;0.4;0.4;0.8;1.8;11.6
0;020;2;96;84;508.2;0.4;0.8;1.9;9.2;23.9
0;020;3;199;192;1906.8;0.4;0.8;5.7;12.7;34.9
0;020;4;138;136;3520.8;1;9.6;19.3;31;79.8
0;021;1;860;803;1452.3;0.4;0.4;0.8;1.6;6.4
0;021;2;1521;1439;4247.2;0.4;0.7;1;1.9;11.7
0;021;3;1240;1172;9477.6;0.4;0.8;1.6;5.6;33.5
0;021;4;646;631;16918.8;0.4;2.8;13.5;34;102
0;022;1;177;171;202.9;0.4;0.4;0.8;1.6;2.4
0;022;2;165;157;397.8;0.4;0.4;1.2;2;12.1
0;022;3;80;79;503.8;0.4;1.2;2.1;6.9;38.5
0;022;4;26;26;487.1;1.2;2.8;10.6;26.1;57.3
0;023;1;543;468;745;0.4;0.4;0.8;1.2;3.6
0;023;2;335;272;1034.6;0.4;0.5;0.8;2.4;18.7
0;023;3;164;148;2638.6;0.4;1.6;7.5;18.3;74.2
0;023;4;57;56;2696.5;1.1;9.6;23.9;65.8;178
0;024;1;1563;1091;949.8;0.4;0.4;0.7;1.2;2
0;024;2;1442;1118;1284.9;0.4;0.4;0.7;1.2;2.9
0;024;3;1386;771;4124.9;0.4;0.7;1.4;6.5;22.1
0;024;4;339;268;4136;0.7;4;10.1;19;48.5
0;026;1;1334;738;948.4;0.4;0.4;0.8;1.2;3.2
0;026;2;597;406;1230.7;0.4;0.4;0.8;2;10.3
0;026;3;260;211;2240;0.4;0.7;2;10.4;43.2
0;026;4;72;65;2252.5;1.5;7.5;20.4;40.1;109.8
0;040;1;90;10;83.3;0.4;1.7;4;7.3;46.3
0;040;2;137;34;227.3;0.4;1;4.2;10;27.1
0;040;3;95;53;626.9;1;3.7;7.3;13.5;44.5
0;040;4;14;10;152.6;1;8.3;13.1;22.9;31.9
0;041;1;275;86;221.7;0.4;0.4;0.8;3;9
0;041;2;910;217;967.5;0.4;0.5;2;6;14.3
0;041;3;1083;457;3289.9;0.4;1.5;5;9.4;23.1
0;041;4;200;116;1758.1;0.6;3;8.6;16.5;58.2
0;042;1;1519;171;1072.8;0.4;1;4;6.7;21
0;042;2;4750;1180;7829.5;0.5;1.4;5;8;19.4
0;042;3;2644;1313;12735.7;1;4.3;7;12;28
0;042;4;298;249;4314.1;1;6;11.8;23.7;45.4
0;043;1;1589;93;237.1;0.5;1;1.5;3.4;7
0;043;2;894;110;649.7;0.8;1;3.1;7.5;15.4
0;043;3;145;53;588.6;0.4;3;7;11.3;30.6
0;043;4;15;9;219.6;10.9;15.9;27.6;28.7;49.9
0;044;1;417;96;415.8;0.4;0.4;1.9;6;12.6
0;044;2;768;144;1295.5;0.6;2.3;5.9;10.7;31.5
0;044;3;1322;498;4557.3;0.4;1.5;6;11;29.9
0;044;4;517;256;4392.2;0.4;4.3;10.4;21.8;59.6
0;045;1;1514;87;426.7;0.6;1;3.4;6;15.1
0;045;2;7499;1080;7434;0.6;2;4.9;8.6;20.9
0;045;3;4125;1772;18434.1;1;3.7;7.4;12.9;29.9
0;045;4;875;669;11964.4;1.1;5.8;11.4;23.2;53
0;046;1;96;9;19.5;0.4;0.4;0.4;3.3;7.1
0;046;2;291;34;122.4;0.3;1;2.8;5;10.3
0;046;3;129;30;255.9;0.5;3.4;6.6;13.9;27
0;046;4;13;9;136.5;1.3;5.3;15.3;20.1;33.2
0;047;1;2234;93;300;0.4;1;2;4.6;9
0;047;2;3289;353;1581.6;0.6;1;3.1;6;12.6
0;047;3;785;262;2041.7;1;3;6.3;10.3;19.2
0;047;4;48;37;427.9;0.9;3.4;9.1;15.3;39.6
0;048;1;1051;104;361.1;0.3;0.4;1.2;4.7;15
0;048;2;991;117;583.3;0.5;1;3.5;7.1;17.9
0;048;3;885;200;1891.6;0.7;2.2;6;12.3;33.8
0;048;4;51;39;873.5;1.6;7.4;14;25.7;79
0;049;1;38;37;789.9;0.9;5;17;28.3;69.9
0;049;2;282;106;2137;1;5.5;13.2;29;58.9
0;049;3;118;84;2935;1.1;5.8;21;47.9;142.1
0;049;4;61;56;3541.3;4;22.2;38.9;84.5;180.8
0;050;1;151;47;554.5;1;2.6;4.9;12.9;50
0;050;2;344;144;1954.7;1;2.5;7;17;47
0;050;3;193;108;2121.9;1;5.5;11.6;23.8;64.9
0;050;4;67;60;1805.2;3;6.6;13.9;30.8;111.8
0;051;1;206;121;825;1;3;5.3;8;21.3
0;051;2;159;88;908;1;3.9;6.1;13.5;36.4
0;051;3;33;23;288.2;2.3;5.3;8.1;14.9;27.6
0;051;4;5;5;94.5;5.1;8.1;15.3;21.9;44.1
0;052;1;921;35;94;0.3;0.6;1.1;4.3;9
0;052;2;516;101;464.9;0.5;1;3.1;7;11.5
0;052;3;571;269;2625;0.9;3.5;6.6;10.3;22.5
0;052;4;137;112;2041.1;1;5.6;11.5;23.6;40.6
0;053;1;6077;242;1125.7;0.3;1.3;3.2;6;12
0;053;2;4851;634;3408.7;0.5;1.5;4;6.6;16.9
0;053;3;2737;707;6003.8;0.9;3;6.6;10.9;25.7
0;053;4;469;336;5781.1;1.1;5.7;10.6;21;49.1
0;054;1;3049;118;367.3;0.3;1;2;4.6;10.3
0;054;2;1371;110;458.4;0.3;1;2;4.9;12
0;054;3;180;39;274;0.5;1.3;4;9.5;25.3
0;054;4;14;8;104.6;2;5.3;11.8;22;24.6
0;055;1;873;156;633.5;0.4;1;3.1;5.7;11.1
0;055;2;1376;422;2603.7;0.4;1.7;5.1;8.2;16.2
0;055;3;790;435;4267.7;0.7;4;7.1;12.3;26.3
0;055;4;188;151;2198.5;1;5.7;10.9;18;43.9
0;056;1;102;14;42.1;0.3;1;2.3;5;7
0;056;2;98;25;122.6;0.9;2.3;3.7;7.1;13.7
0;056;3;45;24;263.9;1.1;4.1;7.3;16;28.5
0;056;4;5;4;35.7;1.9;3.6;8.2;14.2;17.4
