vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;12892746;27582.06;33945.61;47668.74;75639.41;164811.43
0;002;9910652;34911.71;41081.15;47758.4;67724.02;140339.15
0;003;27790985;3373.15;17192.97;25940.1;44140.14;93663.61
0;004;110286517;11259.43;26422.24;41980.47;62545.05;113418.38
0;005;9726016;4876.9;10949.9;16534.69;25392.33;50351.13
0;020;11411747;3322.83;5911.1;9882.54;17784.85;38385.13
0;021;66714809;3962.44;8004.52;10907.33;16916.48;37565.83
0;022;8916683;2708.72;5294.06;7322.47;12910.26;32300.8
0;023;10887762;1190.31;3027.48;5420.36;10498.68;28417.99
0;024;24335056;2461.55;3160.33;3757.9;5218.79;16943.81
0;025;5665249;783.95;1092.02;1366.27;1921.64;9355.58
0;026;13586184;1474.27;4936.22;7163.65;12376.24;33150.29
0;040;3802452;766.58;1474.42;3350.83;6935.13;24492.29
0;041;22229948;1161.53;2860.64;5213.54;9408.4;22719.27
0;042;101253208;1134.8;3396.29;6224.41;10495.66;23342.07
0;043;6932171;762.67;1542.08;2448.98;3797.77;9638.64
0;044;25513080;725.85;1957.08;4783.17;9948.16;28305.22
0;045;124543173;1555.52;3283.24;5264.82;9712.6;26043.36
0;046;5766824;871.71;1896.89;3259.91;5496.28;13923.73
0;047;29585901;988.24;2006.13;3082.59;4708.88;10620.32
0;048;23145447;780.42;1811.32;3343.69;6083.19;12299.29
0;049;7018866;1330.78;3849.18;7067.06;13348.96;35922.87
0;050;4711674;1101.98;2588.27;4483.64;8435.25;21725.32
0;051;3424758;898.17;1443.68;1947.79;2869.7;5905.97
0;052;10676686;675.5;1261.33;2667.73;5004.98;13781.85
0;053;44952007;665.34;1013.52;1652.97;3319.48;9937.68
0;054;10658769;610.67;922.84;1441.12;2419.78;4828.66
0;055;16213570;864.74;2127.95;4097.66;8283.42;22277.83
0;056;6072430;659.88;1141.3;2030.15;4424.29;12245.46
0;057;10753257;569.56;667.09;819.72;1176.14;2931.35
0;058;37533935;589.32;809.24;1046.21;1949.23;9161.47
0;070;1955039;1204.64;1638.08;2288.34;4129.36;9360.28
0;071;16520801;1448.34;2355.96;2798.75;3295.03;4435.06
0;072;3679063;870.4;1391.33;1760.16;2580.4;4695.73
0;073;9374772;1319.58;1484.91;1714.3;1985.67;3499.29
0;080;1146694;917.18;1682.74;2457.63;3487.05;7207.2
0;081;2237745;780.87;1469.71;2419.28;3648.52;7398.53
0;082;8406379;662.82;1241.64;2273.69;4145.23;11258.26
0;090;4730027;1168.45;2329.44;12510.93;18750.14;45724.55
0;091;7065015;2030.29;3914.98;7743.73;21856.66;25015.59
0;092;11887480;1260.85;1972.4;2693.51;3784.56;5695.03
0;093;16289097;1399.98;1816.06;2091.98;2490.03;3873.41
0;094;4491041;835.91;1259.55;1683.05;2454.59;6421.24
0;095;1781878;1036.02;1455.21;1963.72;2719.85;4800.68
0;096;3036864;1113.93;1888.22;2706.1;3386.13;5271.15
0;097;10306630;775.43;902.2;1168.94;1401.85;2398.54
0;098;25222919;973.33;1299.85;1653.93;2262.94;3583.98
0;110;8144187;852.74;1584.81;2574.04;5121.26;18064.84
0;111;14139624;687.54;1275.85;2137.29;3515.99;7637.61
0;112;2447833;565;952.19;1500.69;2491.71;6457.21
0;113;24895416;646.15;1103.19;1570.05;2200.01;4068.62
0;114;11118090;647.03;1100.9;1584.29;2487.63;8395.72
0;115;33098530;536.83;738.29;810.13;1007.51;1882.34
0;120;19848972;5658.41;7685.75;9342.06;12383.18;23874.09
0;121;39050371;1427.37;3662.1;6482.94;10448.24;24295.22
0;122;7286605;1227.46;2324.55;5293.8;11642.52;32582.1
0;130;30858072;5188.44;9671.39;14626.67;22531.73;41421.55
0;131;5587719;1106.42;2535.41;5498.88;9818.55;14352.13
0;132;490381;738.84;1907.45;2886.39;5000.58;12274.11
0;133;7672897;635.66;1501.43;3562.53;6723.58;16274.97
0;134;27488884;1409.79;3182.47;4517.7;6702.53;13900.41
0;135;9183407;699.43;1620.54;3417.64;6839;14953.4
0;136;48519166;977.28;2103.76;3911.35;7279.35;17183.88
0;137;53467285;1611.67;3894;6275.4;10138.6;20542.94
0;138;1573363;1074.36;1707.15;2347.96;3039.81;5282.02
0;139;167836004;1190.79;2288.08;3639.52;6133.57;13552.06
