vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;4;362;86.37;87.65;91.03;93.13;93.13
0;001;1;2;4;116;28.96;28.96;28.96;28.96;28.96
0;001;2;1;26;2261;77.83;86.37;88.92;88.92;90.58
0;001;2;2;26;753;28.96;28.96;28.96;28.96;28.96
0;001;3;1;45;3742;73.62;78.43;83.09;88.92;88.92
0;001;3;2;45;1303;28.96;28.96;28.96;28.96;28.96
0;001;4;0;3;0;0;0;0;0;0
0;001;4;1;76;6454;73.62;78.43;83.09;87.3;91.77
0;001;4;2;76;2268;28.68;28.96;28.96;28.96;28.96
0;002;1;1;2;190;92.71;92.71;94.82;96.92;96.92
0;002;1;2;2;58;28.96;28.96;28.96;28.96;28.96
0;002;2;1;7;592;78.43;82.64;86.37;86.37;88.92
0;002;2;2;7;203;28.96;28.96;28.96;28.96;28.96
0;002;3;1;35;2953;73.62;78.43;83.09;87.3;96.92
0;002;3;2;35;1013;28.96;28.96;28.96;28.96;28.96
0;002;4;1;61;5180;73.62;80.27;83.09;88.77;98.73
0;002;4;2;61;1764;28.68;28.96;28.96;28.96;28.96
0;003;1;0;1;0;0;0;0;0;0
0;003;1;1;73;5305;47.12;63.19;69.81;83.09;90.58
0;003;1;2;73;2096;28.96;28.96;28.96;28.96;28.96
0;003;2;1;100;7508;58.38;65.61;73.62;86.37;94.52
0;003;2;2;100;2873;28.96;28.96;28.96;28.96;28.96
0;003;3;1;187;14231;46.31;67.92;80.27;84.61;94.52
0;003;3;2;187;5200;11.58;28.96;28.96;28.96;28.96
0;003;4;0;2;0;0;0;0;0;0
0;003;4;1;182;13774;46.31;60.51;78.43;86.37;98.73
0;003;4;2;182;5042;11.58;28.96;28.96;28.96;28.96
0;004;1;1;31;2037;35.82;44.87;65.32;83.09;120.03
0;004;1;2;31;868;23.16;28.68;28.96;28.96;40.53
0;004;2;0;2;0;0;0;0;0;0
0;004;2;1;86;5560;38.99;49.48;61.54;73.72;108.68
0;004;2;2;86;2551;23.16;28.96;28.96;28.96;40.53
0;004;3;0;4;0;0;0;0;0;0
0;004;3;1;324;21753;40.6;52.97;61.59;80.2;105.43
0;004;3;2;324;9475;22.96;28.96;28.96;28.96;40.53
0;004;4;0;19;0;0;0;0;0;0
0;004;4;1;1303;88352;44.2;54.14;62.65;79.89;98.59
0;004;4;2;1299;37806;23.16;28.96;28.96;28.96;28.96
0;005;1;1;110;8479;44.27;61.3;78.43;88.92;94.52
0;005;1;2;110;3266;28.96;28.96;28.96;28.96;28.96
0;005;2;0;1;0;0;0;0;0;0
