vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;4;4;16.5;0.8;1;2.2;7.2;11.3
0;001;2;46;46;867.1;0.8;3;11.1;23.6;70.7
0;001;3;94;94;3767.1;1.2;8.4;15.1;53.5;117.9
0;001;4;115;115;14711.9;11.6;36.7;89;162.7;388.4
0;002;2;7;7;659.5;5.5;45;111;134.9;184.2
0;002;3;77;77;7394.1;3.6;27.6;61.4;162.1;224.7
0;002;4;108;108;20675.9;21.2;54.5;161.2;255.6;528.8
0;003;1;287;284;17032.2;15.4;39.5;54.3;74;119.8
0;003;2;381;378;24958.4;12.7;41;57.7;83.5;138.3
0;003;3;159;158;14298.5;26.3;47.6;81.2;116.1;211.2
0;003;4;94;94;16599.7;23.9;88.4;136.3;226.9;554.6
0;004;1;11;10;179.2;1.4;2;8.2;24;81.3
0;004;2;46;41;1202.2;0.4;3;17.5;31.5;97.2
0;004;3;227;218;7784.1;1.4;10.8;24;48.5;99.6
0;004;4;1145;1130;80638.2;3.7;22;48;87.8;217.8
0;005;1;2;2;33.1;10.9;10.9;16.6;22.2;22.2
0;005;2;11;10;184.7;1;4;15.7;30;47.6
0;005;3;69;68;3047.3;9.7;18.6;28.8;51.3;120.8
0;005;4;252;250;15641.3;10;27.6;47.6;81.3;164.2
0;006;2;1;1;45.2;45.2;45.2;45.2;45.2;45.2
0;006;3;7;7;304.4;18.4;28.6;46;54;71.2
0;006;4;2;2;187.1;72.9;72.9;93.6;114.3;114.3
0;020;1;283;257;869.3;0.4;0.4;1;3.8;16
0;020;2;102;97;613.2;0.4;0.8;4.4;10.3;20.4
0;020;3;253;237;2571.6;0.4;0.9;5.7;13.7;38.1
0;020;4;187;181;4934.3;2.5;10.4;18.3;35.2;84.2
0;021;1;1177;1081;2276.8;0.4;0.4;0.8;1.6;7.4
0;021;2;1768;1664;5707.3;0.4;0.7;1.1;1.9;14.7
0;021;3;1130;1084;11174.9;0.4;0.8;1.7;8.2;49
0;021;4;601;591;16924;0.4;2.5;14.7;34.3;111.3
0;022;1;241;220;288.4;0.4;0.4;0.8;1.2;4.5
0;022;2;234;212;648.2;0.4;0.4;0.8;2.2;10.2
0;022;3;82;76;737.3;0.4;0.8;1.6;10.4;47.9
0;022;4;24;23;692.1;0.8;2.8;13.9;29;117.7
0;023;1;844;676;1135.2;0.4;0.4;0.8;1.2;5
0;023;2;459;364;1504.4;0.4;0.4;1.2;2.1;18
0;023;3;146;123;2148.5;0.4;1.2;7.6;21.5;51.5
