vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;2;13;13;418.6;7.8;14.4;24;46.5;95.8
0;001;3;34;34;1218.8;10.5;19.4;27.3;39.7;94.4
0;001;4;153;153;11233.2;12.8;23.1;43.6;90.1;197.8
0;002;2;4;4;140.6;1.6;1.8;17.6;68.5;103.9
0;002;3;24;24;1560.7;2.7;28.1;52;93;130.3
0;002;4;109;109;16785.8;10.3;66.7;136;196.9;394.7
0;003;1;66;53;1631.8;0.8;1.6;4.6;60.7;95.2
0;003;2;82;70;3253;0.8;2;47.5;77.5;111.8
0;003;3;140;138;10143.7;24.6;52;65.4;87.5;140.7
0;003;4;463;462;46726.4;36.7;59.4;81.5;114.7;234.3
0;004;1;9;6;169.9;3.6;10.3;18.7;46;72.7
0;004;2;58;47;789.8;2.4;6.1;9;17.6;40.5
0;004;3;189;179;7020;3.4;14.7;27.6;48.7;124.6
0;004;4;2123;2116;164968.8;13.1;31.6;55.4;99.4;211.3
0;005;1;39;38;415.5;1.5;7.1;9.6;14.1;30.7
0;005;2;145;127;1898;1.4;6.3;12.3;21.2;37.9
0;005;3;104;102;2652.8;3.7;11.8;19.5;34.9;61.5
0;005;4;154;153;7250.8;6.9;17.3;30.9;58.1;123.4
0;020;1;118;109;381.7;0.4;0.8;1.2;3.4;11.4
0;020;2;188;168;923.5;0.4;0.7;1.6;7.5;17.9
0;020;3;188;172;1126.7;0.4;0.8;2;9.1;24.7
0;020;4;301;291;6518.5;0.8;6.9;14.9;27;71.3
0;021;1;1170;1023;2218.4;0.4;0.4;0.8;1.6;7.7
0;021;2;1678;1312;3644.7;0.4;0.7;0.8;1.7;11.1
0;021;3;716;631;5824.7;0.4;0.8;1.9;8.7;37.8
0;021;4;783;754;20803.9;0.7;5.4;14.7;30.9;93.6
0;022;1;160;142;245.6;0.4;0.4;0.8;1.2;8.6
0;022;2;311;286;621.4;0.4;0.4;0.8;1.6;10.8
0;022;3;111;105;843.1;0.4;0.8;2.9;10.1;33.8
0;022;4;76;71;2111.8;0.4;2.8;17.4;32.8;143.7
0;023;1;734;604;1002.8;0.4;0.4;0.8;1.2;4.9
0;023;2;401;339;1476.5;0.4;0.7;1.2;3.1;17.4
0;023;3;207;195;2377.7;0.4;1.2;4;14;48.5
0;023;4;66;64;2003;0.8;5.2;19;37.5;94.9
0;024;1;1154;927;1023.4;0.4;0.4;0.8;1.5;2.4
0;024;2;2319;1869;2720.5;0.4;0.4;0.8;1.6;3.7
0;024;3;634;542;2640.9;0.4;0.7;1.2;3.5;17.5
0;024;4;112;105;2855.7;0.8;4.2;19.7;35.6;105.8
0;025;1;2284;640;879.8;0.3;0.4;0.8;1.2;4.9
0;025;2;297;157;288.7;0.3;0.4;0.8;1.6;7.9
0;025;3;43;21;134.9;0.4;0.8;2.4;9.6;21.7
0;025;4;5;4;127.5;11.6;21.8;35.6;42;44.7
0;026;1;730;263;517.8;0.4;0.4;0.8;1.6;7
0;026;2;474;314;1028.7;0.4;0.4;0.8;2.6;11.5
0;026;3;269;221;2482.9;0.4;0.8;6.4;15.1;42.6
0;026;4;115;115;3352.7;0.8;8.1;19.5;38;95.8
0;040;1;153;9;16.9;0.3;0.4;0.5;0.8;10.6
0;040;2;199;32;220.1;0.4;2;4.7;7.2;26
0;040;3;133;50;541;0.4;4;7.7;15;33.5
0;040;4;45;33;740.7;0.4;9.1;16;24;68
0;041;1;345;91;268.5;0.4;0.4;0.8;3;13.5
0;041;2;1297;324;2719.4;0.4;1;5;10.6;28
0;041;3;1048;455;6401.1;0.8;5;8.9;18;45.7
0;041;4;242;165;3204.2;1;7;15;24.3;61.6
0;042;1;2417;194;1357;0.3;1.1;4.6;8;26.3
0;042;2;5988;1253;10853.9;0.6;3;6.4;10.7;24.5
0;042;3;3086;1659;19867.6;1;5;8.6;15;33.9
