vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;2384150;5009.76;7965.86;11089.73;17758.35;41879.32
0;002;1571840;2862.72;8681.86;10655.01;16227;32648.84
0;003;6111719;1712.28;5068.52;7785.83;11711.12;20029.24
0;004;31407446;3446.85;8161.66;13746.88;22663.4;43577.94
0;005;4450952;1956.15;4510.61;7387.56;12524.96;26879.3
0;020;3758102;508.6;2081.62;3856.38;8224.72;19223.36
0;021;22312385;859.18;2304.88;3946.3;6860.16;17778.16
0;022;2872309;588.14;1556.1;2852.19;5637.06;16248.44
0;023;4098569;457.78;993.52;1834.7;3990;12915.76
0;024;9725490;505.12;994.76;1373.34;2276.01;6726.51
0;025;2430871;236.32;412.16;525.64;824.32;2281.32
0;026;5583953;408.68;859.18;1622.95;4303.53;13294.31
0;040;1645892;313.91;782.46;1681.44;3756.19;10093.3
0;041;11499336;455.21;1270.7;2657.49;5268.01;12928.11
0;042;42999099;472.64;1648.64;3213.72;5782.04;12728.43
0;043;3996978;291.12;698.79;1207.95;2183.48;5920.65
0;044;12422588;244.33;643.47;2389.92;5257.33;14466.84
0;045;47696948;675.12;1771.12;3145.12;5720.6;15364.35
0;046;22566089;434.12;1283.75;2430.34;4382.92;11168.45
0;047;19141324;442.78;1064.28;1820.84;3043.82;6574.32
0;048;14332959;283.14;798.51;1509.06;2762.41;6654.24
0;049;2948368;327.14;1578.04;2936.16;5224.84;11820.5
0;050;2532183;315.47;1051.64;2145.97;4729.74;12618.03
0;051;1057943;461.36;790.23;1259.22;1936.26;4673.12
0;052;4548002;249.13;496.76;1281.8;2766.5;7821.66
0;053;22320946;242.08;455.21;896.61;1943.37;5601.75
0;054;4777932;234.49;428.07;740.49;1430.34;3212.77
0;055;4526718;244.68;666.9;1841;3748.64;10406.88
0;056;2368085;233.23;450.75;931.72;2033.12;6437.61
0;057;5529882;218.72;248.38;296.98;507.5;1480.05
0;058;21939414;225.75;268.77;408.68;782.46;4708.77
0;070;755979;266;633.82;1052;1712.28;3874.64
0;071;6010625;316.91;671.36;901.5;1352.25;2472.96
0;072;2089585;218.72;316.91;513.4;910.42;1820.84
0;073;4053175;233.61;307.65;469.8;654.28;1183.89
0;080;619316;412.16;950.73;1478.72;2606.67;4965.19
0;081;1123948;298.74;727.8;1288.77;2267.86;4421.9
0;082;5585266;267.81;795.81;1430.28;2452.08;5883.2
0;090;2212179;369.68;1184.13;5134.79;8856.07;19469.44
0;091;1521678;275.13;1054;1648.64;2907.48;7940.86
0;092;2831380;233.61;459.58;634.06;968.66;2000.88
0;093;5263250;237.18;444.6;525.64;799.96;1612.62
0;094;2050603;232.93;327.14;571.68;1020.84;3291.82
0;095;584931;261.9;535.62;868.89;1452.99;2905.98
0;096;1012696;268.77;582.24;829.32;1285.38;2142.3
0;097;5268546;225.04;304.83;486.66;649.04;1290.84
0;098;10540214;233.61;427.18;537.54;859.18;1648.64
0;110;5102306;313.91;782.46;1405.74;2889.7;9954.84
0;111;6285732;260.78;689.37;1176.28;2065.28;4753.65
0;112;1169345;232.65;447.78;740.49;1292.88;3112.34
0;113;10105613;248.38;512;808.82;1268.12;2570.76
0;114;3962967;233.61;429.59;739.36;1317.5;4307.1
0;115;4035493;219.57;229.79;367.7;901.5;2601.72
0;120;7633451;1581.58;2883.1;3936.24;5524.82;11169.34
0;121;15251692;463.12;1176.28;2698.92;4899.62;11077.44
0;122;2605330;402.28;941.73;2719.09;5914.88;16352.31
0;130;8998572;1199.52;2889.9;4962.72;8043.57;16709.94
0;131;1871434;565.88;1015;2746.83;4789.9;7940.86
0;132;222195;223.22;433.62;1396.14;3155.25;10925.04
0;133;12064155;265.33;1027;2375.84;4198.14;9379.54
0;134;14527909;615.3;1827.68;2688.66;4096.89;8370.93
0;135;3530687;244.68;692.02;1538.25;3196.3;7481.16
0;136;25560038;317.03;798.36;1696.91;3556.8;9148.42
0;137;26671757;664.17;2033.12;3474.35;5817.96;11731.98
0;138;621761;530.66;922.72;1364.1;1989.52;4436.74
0;139;73407402;599.76;1283.75;2096.37;3548.72;7740.25
0;140;71329308;470.26;1585.99;2566.5;3993.3;8439.34
0;141;17495864;291.96;752.55;1206.84;1901.46;3872.52
0;142;3653600;316.91;951.09;2033.46;3709.44;7670.91
0;143;7449362;367.7;1017.2;1789.2;3114.02;7139.44
0;144;34716176;235.13;451.23;1006.04;2078.1;5389.51
0;160;897378;2276.05;3748.64;5140.79;7747.16;17337.46
0;161;2628167;535.62;994.47;1838.5;4096.89;9588.6
0;162;6610161;2306.37;4088.98;6182.4;9613.21;18501.63
0;163;15404337;2242.17;3356.8;4637.55;6761.25;14209.96
0;164;928;927.51;927.51;927.51;927.51;927.51
0;165;14338915;1990.35;3334.5;4654.92;6655.11;12675.97
0;166;19106430;2000.88;2858.4;3749.34;4805.84;8682.87
0;167;2272980;450.75;901.5;1658.52;4096.89;10170.93
0;168;13488409;708.96;1779.44;2883.1;4685.8;12478.68
0;169;3385758;778.41;2451.28;3638.01;5570.67;12366.8
0;170;1904522;1069.72;2381.9;3640.34;6156.31;13168.68
0;171;12967146;516.32;940.52;1452.48;2592.99;6298.31
0;172;9660855;1861.52;4725.11;8153.86;15172.26;34724.58
0;173;36996961;312.47;583.72;1297.5;2860.68;8155
0;174;9104660;307.65;817.36;1579.25;2577.54;5230.05
0;175;23046462;259.47;471.48;735.4;1143.36;3171.1
0;176;2395297;285.84;507.5;754.5;1207.95;3687.74
0;177;1260904;259.47;496.76;873.75;1868.88;5433.22
0;178;2722570;474.5;1310.91;2881.2;5925.34;13150.28
0;179;5457886;234.49;405.56;508.6;685.38;1236.48
0;180;5175698;312.47;1067;2896.52;6466.75;15291.64
0;190;23401450;249.13;769.95;1601.74;2861.32;6828.15
0;191;13721522;267.81;533.5;856.14;1901.82;5462.52
0;192;19456988;252.56;452.34;599.76;867.24;2272.13
0;193;1331614;493.59;2232;5654.03;10576.36;19544.49
0;194;60931269;565.88;1636.02;2719.09;4476.42;9475.83
0;195;3185299;530.54;1505.16;2335.35;3714.62;7388.37
0;196;1392331;219.57;253.48;324.59;1079.56;4651.92
0;197;16207052;254.14;530.18;1132.16;2452.08;6661.49
0;198;7067397;232.69;468.98;903.76;1825.46;4439.54
0;199;6363811;266.07;782.46;1389.36;2387.43;4952.34
0;200;3201729;249.91;645.42;1520.88;2920.7;7579.84
0;201;30421821;242.29;498.26;1070.8;2147.04;5411.56
0;202;7431639;230.68;463.12;910.42;1781.88;4066.48
0;203;5407711;226.57;313.91;588.14;1195.22;2831.95
0;204;11291420;235.13;455.21;906.28;1856.89;4736.16
0;205;1341625;249.68;928.98;1763.79;2997.66;6533.25
0;206;3085465;266.35;713.64;1585.15;3245.2;9389.52
0;207;9419181;242.08;612.48;1243.45;2323.44;5919.45
0;220;18174077;530.66;977.32;1953.54;4500.2;12592.58
0;221;65139394;1578;2636.14;3724.98;5808.88;12574.98
0;222;1543733;450.08;1016.56;1689.59;2925.58;8697.24
0;223;4648964;703.77;1582.7;2390.96;3631.93;8226.84
0;224;4837939;450.02;892.88;1768.63;3157.68;7301.75
0;225;14946577;430.96;639.21;873.75;1306.9;2709.96
0;226;9604633;235.13;451.88;633.82;998.72;2731.26
0;227;11615921;282.94;575.9;968.66;1617.64;3555.3
0;228;15388045;255.21;489.36;649.18;930.76;1829.66
0;229;7453145;296.98;910.42;2130.75;4297.28;10823.52
0;240;18687732;316.91;804.56;1551.61;3271.4;9104.2
0;241;18005284;272.46;768.97;1376.65;2449.86;5938.83
0;242;1799574;248.69;658.71;1403.46;2726.4;5865.99
0;243;13408891;237.25;468.98;848.82;1671.76;4728.24
0;244;15056958;269.89;890.94;1566.84;2383.9;4870.58
0;245;6778013;304.83;901.5;1781.68;3002.86;6491.76
0;246;3340695;267.81;1168.28;2236.81;3521.14;7780.5
0;247;15420961;260.78;726.87;1431.36;2616.68;6538.88
0;248;1680069;472.18;1364.03;2286.99;3640.34;6963.06
0;249;30825339;242.14;493.48;798;1285.38;3202.32
0;250;43261043;241.59;493.57;910.42;1820.84;5175.52
0;260;9581402;826.94;2587.76;4248.57;7356.24;17892.87
0;261;3401661;572.98;1930.41;3748.64;6182.4;13308.48
0;262;3244132;669.66;1536.49;2428.17;3992.55;9543.24
0;263;21247084;451.5;699.69;927.51;1377.66;3280.06
0;264;4076701;369.68;968.66;2269.77;4946.72;12364.8
0;280;13676989;431.4;1243.45;2534.8;4539.85;10088.84
0;281;12461485;412.16;906.12;1937.32;3631.2;8773.7
0;282;13357555;453.06;1106.95;1923.6;3155.25;6650.91
0;283;9197820;260.12;537.54;1236.48;2812.23;7273.25
