vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;32081;2380.2;3526.14;8009.28;12514.5;13682.52
0;001;2;82528;367.49;1241.56;4776.53;7338.95;18020.88
0;001;3;250518;750.92;5627.07;6311.26;8110.53;16645.59
0;001;4;2066516;3589.44;7102.68;10585.04;14764.07;38528.68
0;002;2;41714;8185.1;8501.21;9367.41;12356;14794.5
0;002;3;262164;5863.06;8343;8950.91;12982.49;14588.7
0;002;4;2010548;6324.85;9281.4;12921.42;20236.84;58936.89
0;003;1;288157;748.86;1877.3;4789.53;5667.6;10837.32
0;003;2;566250;1102.47;3847.88;5747.2;8076.24;12921.42
0;003;3;1694959;3377.92;5652.96;8083.93;10888.54;15475.2
0;003;4;3097748;4303.65;6755.84;9695.35;15314.31;26259.66
0;004;1;42708;0;919.68;2377.6;4760.4;8301.12
0;004;2;469361;897.36;3533.1;6838.15;10319.64;15914.02
0;004;3;2619229;1972.45;4860.48;9098.12;15484.95;26383.77
0;004;4;32992339;3955.9;9037.74;15476.87;23811.2;43883.02
0;005;1;224439;910.16;3379.14;5037.79;7413.12;12694.4
0;005;2;988861;994.8;3498.48;5832.84;8937.28;16088.11
0;005;3;1085689;1649.44;4373.1;7627.56;13100.85;22084.29
0;005;4;1685028;2789.93;5998.94;11191.5;16946.79;30950.4
0;020;1;338143;464.07;1554.3;2471.04;3490.69;6990.28
0;020;2;794180;827.44;2446.29;3670.92;5835.48;12529.89
0;020;3;849073;260.98;1336.86;3730.5;7180.74;13518.87
0;020;4;1665854;421.9;2322.3;5568.84;11075.24;22233.8
0;021;1;4488950;746.82;1940.96;2975.3;4500.17;9186.06
0;021;2;5806835;750.92;2040.78;3567.28;5747.2;13091.1
0;021;3;5476703;810.08;2878.29;5144.86;9187.25;20391.15
0;021;4;7330856;959.43;3564.14;8483.95;15642.02;32280.98
0;022;1;448548;584.56;1190.1;2030.6;2842.84;6234.36
0;022;2;1079166;671.85;1732.24;2860.34;4725.3;10345.32
0;022;3;943267;566.76;2289.78;5704.35;9703.7;20076.4
0;022;4;935270;645.36;2243.4;6324.85;13100.36;23755.2
0;023;1;871184;405.04;793.4;1249.45;2082.08;4193.8
0;023;2;1164264;705.84;1504.79;2826.48;4534.2;12945.15
0;023;3;1206110;1116.15;2632.95;5448.38;8984.34;23033.45
0;023;4;727226;1158.92;4303.65;9881.76;17763;47878.32
0;024;1;1347611;423.54;760.14;1090.05;1559.81;2632.95
0;024;2;3937641;620.22;1013.52;1418.58;2115.96;4651.68
0;024;3;3296807;828.88;1477.84;2804.22;6226.72;16105.12
0;024;4;1118346;1465.45;5132.38;9695.95;14534.64;37477.44
0;025;1;1967277;222.83;393.66;495.52;746.34;1758.54
0;025;2;339237;249.05;493.26;783.66;1688.52;4187.9
0;025;3;242460;353.31;539.02;1633.03;6020.71;11438.64
0;025;4;61908;500.46;1931.49;5498.14;9916.26;15569.26
0;026;1;1023997;253.15;645.2;1017.68;1501.84;4786.58
0;026;2;1656705;538.32;1149.44;2320.9;4176.63;10156
0;026;3;2148723;1244.7;3128.37;5493.12;9857.64;20639.28
0;026;4;1235057;2915.4;5407.92;10424.73;16255.98;33283.5
0;040;1;275340;240.5;422.88;941.12;1668.6;3892.14
0;040;2;640911;313.31;821.92;1742.79;3561.27;8460.21
0;040;3;817249;421.9;1299.51;2847.8;5638.02;26453.2
0;040;4;318919;879.27;2628.22;5689.92;12091.22;21907.48
0;041;1;769394;289.29;671.1;1157.7;2028.11;5832.84
0;041;2;3922023;448.68;1225.86;2243.4;4130.06;9386.5
0;041;3;4802752;833.64;2265.39;4030.02;6730.2;14157
0;041;4;1423322;932.28;3334.56;6348.8;9835.86;21690.76
0;042;1;5569318;259.28;749.14;1732.19;3386.82;8100.8
0;042;2;18948414;601.44;1716.88;3152.95;5452.7;12300.4
0;042;3;15237150;1115.55;2888.66;4764.13;7766.65;16228.68
0;042;4;3517006;1351.98;3774.68;6984.81;11194.36;25991.68
0;043;1;1771212;259.41;538.32;1004.2;1507.2;3533.1
0;043;2;1565116;396.7;941.76;1486.45;2541.44;6343.89
0;043;3;791420;418.79;1430.16;2987.28;5401.58;13615.04
0;043;4;235882;301.05;4553.64;5881.86;10245.49;18987.88
0;044;1;853409;209.34;353.31;1184.2;2558.48;6497.92
0;044;2;3678716;237.06;869.19;2418.24;5059.21;11568.08
0;044;3;5104209;235.04;500.2;2408.4;5835.36;16125.74
0;044;4;3500857;286.91;1721.23;5765.8;10352.32;24213.9
0;045;1;1624155;438.56;1037.12;1712.72;2692.08;5597.55
0;045;2;17126072;734.88;1659.56;2682.8;4495.8;11607.33
0;045;3;16350521;747.16;2473.22;4218.76;7853.24;19402.05
0;045;4;11205592;941.76;3384;6605.88;11474.82;22694.93
0;046;1;2051836;251.05;550.48;1257.42;2332.32;5265.52
0;046;2;13628621;438.56;1305.94;2309.12;3816.3;9199.4
0;046;3;11310256;556.02;2127.35;3691.05;6359.31;16121.98
0;046;4;6151152;793.76;2891.07;5517.72;10085.25;20468.59
0;047;1;2280018;251.05;667.17;1159.32;1853.28;3475.35
0;047;2;10718358;470.88;1111.99;1778.96;2788.34;5896.2
0;047;3;6904239;879.12;1882.24;3019.95;4946.13;11890.06
0;047;4;1371172;1311.85;2990.04;5119.27;9554.74;21015.18
0;048;1;1914349;235.28;447.7;756.2;1446.62;3767.79
0;048;2;5414604;463.38;1102.47;1860.25;2978.29;5796.6
