vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;15505;5302.7;5302.7;7752.55;10202.4;10202.4
0;001;2;71553;4757.28;5382.72;6344.96;8076.9;13270.4
0;001;3;329988;4182.66;5860.92;7049.9;8791.38;19054.34
0;001;4;2704015;4757.28;7914.42;11611.6;17660.12;47130.93
0;002;2;37150;9233.49;9233.49;10505.25;17411.22;17411.22
0;002;3;280372;6919.68;8565.9;10198.44;13187.07;21095.04
0;002;4;2922764;6838.95;12210.25;17218.86;24420.5;72746.1
0;003;1;226894;414.7;1244.1;5175.14;9701.6;13845.44
0;003;2;675205;414.7;1658.8;6826.18;10045.98;14652.3
0;003;3;1817694;5545.76;7363.17;9556.31;12210.25;17138.52
0;003;4;5780103;5375.1;7789.23;10933.2;15821.28;29082.5
0;004;1;60736;401.06;1177.16;4421.16;6825.88;15524.46
0;004;2;222385;558.18;2325.84;4182.66;7764.75;12332.25
0;004;3;2317092;2062.48;6522.7;9585.02;17900.4;32535.23
0;004;4;47435466;4974.84;11234.96;18404.31;29091.8;54796.95
0;005;1;210575;963.15;3389.21;6188.91;7561.45;15704.55
0;005;2;1263000;2515.74;4567.5;6830.02;9294.8;15529.5
0;005;3;1156315;1039.83;4998.57;7618.63;11900.57;21613.13
0;005;4;2456479;3714.38;8206.74;12644.9;20331.08;35426.06
0;020;1;371185;610.1;1459.2;2334.72;3619.08;6820.8
0;020;2;879568;1484.9;2545.56;3847.32;5833.59;13143.84
0;020;3;1031463;324.63;1442.46;4581.9;8122.03;17325.34
0;020;4;3444658;678.42;2965.13;8099.4;14470.29;36382.09
0;021;1;3988601;963.15;1971.06;2889.45;4207.58;7587.84
0;021;2;6831825;934.36;1781.88;3324.64;5101.2;11240.4
0;021;3;5899838;897.12;3139.92;5189.76;8971.2;19798.8
0;021;4;10571018;1354.28;5008.88;10193.88;17131.8;37172.27
0;022;1;326054;588.84;1222.84;1794.24;2808;4894.8
0;022;2;1274062;829.23;1791.2;2740.5;4070.52;10020.99
0;022;3;967600;829.23;2667.01;5110.56;10236.02;25396
0;022;4;1319200;1131.68;4563.82;9242.46;15848.31;33059.54
0;023;1;1106325;401.06;749.16;1170.58;1981.59;4944.48
0;023;2;1367398;538.94;1266.24;2400.06;4328.7;9310.45
0;023;3;2146803;1356.84;3361.36;6223.44;11494.14;34884.08
0;023;4;1314978;2877.5;6010.56;10610.31;22105.71;46974.06
0;024;1;1409708;491.46;835.68;1149.98;1456.33;2721
0;024;2;4203312;599.2;1072.59;1423.4;2045.68;4294.71
0;024;3;3731795;917.13;1640.16;3199.68;6344.48;18018.64
0;024;4;1061476;1632.8;4729.65;9310.22;16874.92;40861.6
0;025;1;1806902;273.83;339.21;565.8;829.79;2162.4
0;025;2;422368;294.64;572.22;913.33;1465.23;4680
