vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;2;40;40;3426.8;9;24.2;67.4;125.9;226.4
0;001;3;94;93;24157.3;26.2;57.6;116.4;313.2;796
0;001;4;99;98;201126.9;55.5;226.2;625.1;1241.6;10587.4
0;002;1;2;2;42.8;6.8;6.8;21.4;35.9;35.9
0;002;2;5;5;2553.3;124.1;344.6;353.3;576.8;1154.5
0;002;3;70;70;24166.7;9.4;39.7;91.5;531.4;1374.4
0;002;4;118;118;465224.5;80.4;266.9;792.6;3203.8;18671.9
0;003;1;244;236;221468.6;9.3;129.7;355.2;598.1;4261
0;003;2;441;439;451816;65.4;298.7;511.4;821.2;4161.4
0;003;3;146;145;354587;142.2;407.2;715;1543.9;7591.4
0;003;4;125;125;804567.2;447.4;1204.1;3387.7;8581.8;23675.8
0;004;1;9;5;1668.2;27.4;51.4;95;726.1;768.4
0;004;2;42;33;12693.2;11.1;43.9;160.5;480.8;1920.9
0;004;3;228;199;120398.1;7.6;53.7;242.3;561.4;2878.5
0;004;4;1119;1092;2014931;25.8;345;820.3;1775;7253.7
0;005;2;7;7;3066.6;41.1;104.9;282.1;842;1052.8
0;005;3;73;72;38397.1;94.3;247.4;354.4;675.2;1780.7
0;005;4;244;243;352894.5;76.6;349.3;732.6;1376.3;6502.8
0;006;2;3;3;233.8;0.5;0.5;94.3;138.9;138.9
0;006;3;4;4;1525.6;196.5;206.2;357.3;556.6;614.5
0;006;4;4;4;6069;390.6;425.1;487.1;2609.3;4704.1
0;020;1;180;168;3896.5;2.7;2.8;4.1;11.2;60
0;020;2;114;102;4806.4;2.7;2.9;8.3;45;196.6
0;020;3;211;196;17134.1;2.7;4.5;17.4;70.5;454.4
0;020;4;218;214;83830.8;4.7;61;224;494.4;1373
0;021;1;1078;990;16006;2.7;2.8;4.7;9;30.5
0;021;2;1638;1537;40240.5;2.7;2.9;5;9;55.3
0;021;3;1249;1190;77467.3;2.7;3;6.4;16.6;377.7
0;021;4;748;730;303771.2;2.8;13.3;125.6;465;1554.3
0;022;1;222;210;1466.3;2.7;2.8;3.1;8.3;15
0;022;2;191;175;3264.1;1.6;2.8;3.2;8.3;54.4
0;022;3;77;73;7900.5;2.7;3.1;6.7;13.4;364
0;022;4;27;27;3552.8;2.7;7.8;14.7;189.9;583.5
0;023;1;714;604;6273.8;2.7;2.8;5.5;8.7;18
0;023;2;413;353;12646.5;2.7;2.8;4.7;9;92.4
0;023;3;180;171;11804.3;2.8;5.5;10.7;35;400.4
0;023;4;53;52;24118.7;3.7;47.9;217.8;571.3;1649.6
0;024;1;1874;1355;8326.1;2.7;2.8;3;8.3;12
0;024;2;1724;1319;9677.9;2.7;2.8;3;8.3;16
0;024;3;1506;858;29970.2;2;2.9;6;17.4;161.7
0;024;4;305;220;42623.6;2.8;9.4;55.9;253.6;752.9
0;026;1;1782;902;6330.6;1.7;2.8;3;6.8;15.8
0;026;2;751;490;10685;1.8;2.8;3;8.3;55.2
0;026;3;304;235;13192.4;1.4;2.9;7.8;48;308.9
0;026;4;79;73;27257;4.5;53.8;183.2;467.5;1431.2
0;040;1;115;15;473.7;0.3;1.2;3;22;302.1
0;040;2;168;38;923.1;0.3;3.4;8.3;26.9;112.7
0;040;3;88;44;2398.5;2.4;5.4;23.1;59.4;235.5
0;040;4;18;14;7375.8;14;31.9;382.5;915.5;2367.4
0;041;1;265;75;2971.6;1.1;2.7;3;4.8;30.5
0;041;2;987;252;4600.6;0.3;2.4;3.9;15.9;66.6
0;041;3;1244;462;25281.5;0.3;2.8;9;46.8;252.5
0;041;4;264;163;19677;0.5;4.9;37.6;181.4;520.8
0;042;1;1911;169;5087.3;0.5;2;4.1;14.9;146.9
0;042;2;5567;1414;40709.2;0.8;3.5;5.7;23.2;138.6
0;042;3;3115;1502;85806.8;1.3;4.6;14.8;51;270.8
0;042;4;363;269;48601.5;3;23.7;71.2;262.5;669.7
0;043;1;1989;119;739.4;0.1;0.3;2.3;4.1;23.8
0;043;2;1028;125;3576.8;0.2;1.2;4;11.1;100
0;043;3;153;47;2895;0.3;2.4;8;43;306.2
0;043;4;21;15;9188.3;16;84.3;232.9;386;5597.3
0;044;1;441;98;2925;1.4;2.8;5.2;11.3;161.5
0;044;2;756;159;6559.7;1.2;4.1;10.3;34.8;263.8
0;044;3;1389;512;30165.9;2.2;4.2;15;56.5;272.1
0;044;4;461;251;54082.2;1.8;21;77.7;251.5;891.3
0;045;1;1654;78;1928.8;0.5;2.2;4.1;8.5;198.2
0;045;2;7857;1188;31763.4;0.6;2.9;5.9;20.6;114.5
0;045;3;4201;1874;134268.2;1.6;6;25.7;67.6;321
0;045;4;911;696;139164.7;3.4;25.7;74;258.9;772.4
0;046;1;125;9;26.5;0.3;2.8;3;3;5
0;046;2;309;37;1236.7;0.4;2.7;4;14.7;276.1
0;046;3;126;33;2055.2;0.1;5.2;18.9;52;296.1
0;046;4;9;4;670.7;11.8;112.2;213.4;223.2;232.2
0;047;1;2682;99;818.3;0.3;0.9;3.2;7.4;45.2
0;047;2;3749;415;7507.2;0.4;2.4;4.1;13.4;66.7
0;047;3;923;328;17793.2;0.7;4;10.4;39.7;273
0;047;4;90;68;14308;3.8;20.4;63;240.6;961.7
0;048;1;1476;153;1770.5;0.7;2.6;3.1;10.9;57.8
0;048;2;1449;184;6294.8;0.4;2.1;5.9;21.3;157.7
0;048;3;1031;258;15141;0.6;3.2;8.9;36.7;322
0;048;4;75;56;14919.1;1.8;8.3;36.4;190.6;904
0;049;1;101;98;14077.9;7.9;58.3;122.5;194.2;397.4
0;049;2;334;136;23395.3;1.9;15.4;55.4;172;825.1
0;049;3;159;127;30838.8;4;21.1;139.9;295.1;836.4
0;049;4;66;61;31265.4;4.2;63.5;263.4;674.8;2003.8
0;050;1;233;68;5179;3.5;13.3;42.8;97;272.1
0;050;2;464;196;23531.3;0.8;9.7;38.2;80.2;288.2
0;050;3;243;147;19674.1;2;27.6;68.5;173.5;448.4
0;050;4;61;60;35256.1;1.7;71.4;221.7;497.3;1929.7
0;051;1;690;435;16052.6;4;15.8;30.4;47;95.2
0;051;2;340;203;10245.2;4;15.8;31.5;55.6;160.1
0;051;3;46;36;2898.7;1.8;27.6;58.9;117.7;208
0;051;4;8;8;1926.2;11.2;145.9;210.7;371.1;459.6
0;052;1;1051;31;588.3;0.1;1.7;4.1;16;163.4
0;052;2;602;111;2902.3;0.6;4;6.9;20.2;130.5
0;052;3;747;321;22870.5;1.3;5.6;21.8;57.8;307.3
0;052;4;135;112;25414.8;2.8;24.3;69.1;226.2;711.6
0;053;1;7165;314;5022.8;0.7;2;4.7;14;56.4
0;053;2;5555;692;16804.4;0.6;2.9;7;23.8;95.9
0;053;3;3017;803;51246.6;1;5.1;18.2;46.8;300.2
0;053;4;530;400;71949.9;3;23.4;72.3;244.7;734.1
0;054;1;4464;161;2181.6;0.3;1.6;4;12.4;49.7
0;054;2;1869;164;2931.9;0.4;1.5;4.2;15.8;83.1
0;054;3;191;45;3415.4;0.6;2.6;20.8;53.2;416
0;054;4;12;10;2838.4;5.8;49.7;222;504.6;586.2
0;055;1;1036;190;3614.3;1.2;3;8.5;22.6;55.2
0;055;2;1504;444;12900.5;1.1;3.7;9.2;29.9;92.1
0;055;3;805;423;30614.7;1.7;5.8;25.2;68.5;332.4
0;055;4;195;160;38935.8;4.1;41.4;99.9;297.3;829.4
