vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;2;1662;546.57;546.57;831.16;1115.76;1115.76
0;001;2;17;10965;397.8;498.01;569.7;757.94;1155.26
0;001;3;68;54804;411.84;619.53;739.14;939.8;1244.89
0;001;4;152;309911;484.86;840.33;1288.6;2689.61;5171.68
0;002;1;1;1124;1124.16;1124.16;1124.16;1124.16;1124.16
0;002;2;10;8509;453.65;725.07;846.52;933.91;1284.45
0;002;3;27;22986;341.37;692.62;875.74;1001.18;1332.37
0;002;4;130;288122;717.41;1157.56;1432.26;2218.75;7258.54
0;003;1;101;16008;0;0;30.6;122.43;655.87
0;003;2;171;65768;30.64;183.55;386.87;547.1;777.96
0;003;3;369;196129;197.93;324.46;502.44;683.39;985.21
0;003;4;284;332069;339.89;572.82;907.54;1419.28;3036.21
0;004;1;13;4592;0;40.4;77.15;533.77;1568.31
0;004;2;52;23183;2.8;92.41;193.29;654.3;1638.85
0;004;3;219;177405;46.82;240.43;610.44;1179.65;2159.45
0;004;4;1840;3423645;429.92;943.28;1499.91;2379.8;4622.71
0;005;1;32;2392;0;14.2;55.41;107.74;177.17
0;005;2;126;14514;4.98;45.14;108.93;157.41;325.68
0;005;3;117;24853;23.49;92.64;153.56;285.27;669.92
0;005;4;171;113360;67.97;225.02;467.84;862.07;1680.51
0;020;1;157;8246;0;15.16;37.03;71.09;169.07
0;020;2;225;21509;7.4;32.72;67.96;126.59;309.91
0;020;3;184;35854;33.01;89.08;158.59;225.34;417.59
0;020;4;296;162068;101.81;227.54;447.8;721.96;1471.53
0;021;1;1214;71384;0;22.79;48.29;80.02;145.14
0;021;2;1964;169493;15.63;46.21;72.24;106.52;192.14
0;021;3;746;142133;35.18;84.15;145.55;231.08;530.33
0;021;4;719;429892;91.98;240.69;441.45;807.26;1557.94
0;022;1;139;2716;0;0;11.19;23.87;49.6
0;022;2;336;15634;0;9.21;22.37;50.93;174.15
0;022;3;120;16589;4.78;36.82;78.93;176.03;387.61
0;022;4;112;54495;11.66;177.49;342.79;624.47;1323.85
0;023;1;671;7779;0;0;4.51;15.36;48.51
0;023;2;374;16011;0;6.46;25.96;60.69;139.19
0;023;3;195;25820;5.21;41.78;104.15;175.73;386.56
0;023;4;74;33249;37.17;132.08;308.36;613.87;1277.07
0;024;1;1022;35463;0;12.36;28.53;49.95;87.61
0;024;2;2262;111436;6.3;21.56;39.32;66.45;124.12
0;024;3;599;62834;17.76;42.51;77.07;126.76;307.16
0;024;4;99;43627;47.74;172.87;323.48;571.2;1323.72
0;025;1;1900;8255;0;0;0;3.15;21.24
0;025;2;277;3623;0;0;0;11.36;58.02
0;025;3;43;1627;0;0;5.74;32.34;284.71
0;025;4;6;821;0;6.55;83.82;165;482.28
0;026;1;547;10769;0;0;12;21.09;71.34
0;026;2;406;16119;0;9.11;21.09;49.13;125.98
0;026;3;218;28917;8.24;45.97;91.61;164.67;356.11
0;026;4;91;38937;9.07;127.41;252.87;457.27;1721.14
0;040;1;161;2803;0;0;5.28;18.12;87.22
0;040;2;211;8893;0;9.83;27.16;60.89;127.43
0;040;3;136;12658;0;31.85;58.3;118.34;291.42
0;040;4;51;13877;0;38.02;175.79;318.1;938.38
0;041;1;316;6722;0;2.55;15.49;29.88;74.32
0;041;2;1244;39789;0;10.22;22.93;42.54;98.94
0;041;3;1077;71115;0.39;22.3;46.46;83.57;191.9
0;041;4;199;25149;11.73;43.85;85.73;159.34;349.69
0;042;1;2050;54107;0;5.46;20.35;37.05;80.15
0;042;2;5943;276057;0;21.84;38.55;61.03;119.58
0;042;3;3488;286243;10.81;40.13;67.35;105.67;197.16
0;042;4;507;95214;27.13;78.36;133.32;227.66;571.22
0;043;1;1055;47809;0;10.45;32.74;72.39;130.16
0;043;2;641;31966;0;16.35;38.2;70.94;132.75
0;043;3;156;11090;0;27.48;48.01;100.15;195.83
0;043;4;21;6745;46.04;84.26;151.83;173.09;1546.05
0;044;1;328;10290;0;5.28;20.98;44.04;102.57
0;044;2;1002;47005;0;14.28;31.56;61.13;152.58
0;044;3;1292;97063;0;20.01;48;103.49;226.68
0;044;4;497;124555;22.42;86.67;162.73;318.51;789.83
0;045;1;785;24353;0;13.52;24.47;38.96;95.58
0;045;2;7910;378446;1.56;22;37.85;60.8;123.94
0;045;3;4235;377244;11.4;40.3;68.43;112.57;235.59
0;045;4;1981;395005;28.25;76.7;139.09;243.47;598.32
0;046;1;154;3478;0;5.76;16.03;31.44;63.58
0;046;2;598;20118;0;13.45;26.89;46.36;89.15
0;046;3;207;15684;8.57;35.57;65.37;101.26;187.82
0;046;4;44;6861;28.58;74.48;130.09;188.53;447.73
0;047;1;1451;37631;0;10.36;21.78;34.91;70.5
0;047;2;4437;164194;0;17.73;31.79;49.49;90.97
