vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;2;388293.06;24957.94;25911.67;27680.24;30118.86;45318.98
0;001;3;1262947.12;24417.85;31641.27;34668.39;38660.31;60874.13
0;001;4;9188507.54;29557.81;36529.59;45540.93;67334.34;126782.82
0;002;2;157614.02;32405.66;33478.61;34583.82;45328.4;56040.71
0;002;3;999979.36;29183.45;34668.19;40387.75;43548.63;61355.06
0;002;4;7220280.67;32782.93;42870.78;53335.47;75140.04;139937.38
0;003;1;801410.9;1750.13;2908.16;7754.86;19237.82;38093.65
0;003;2;1545287.09;2195.5;4473.41;17227.96;28990.89;48088.5
0;003;3;3905161.52;10510.46;18160.93;23945.53;33217.58;65218.95
0;003;4;18820216.11;12900.21;21118.11;30676.32;50043.01;97238.42
0;004;1;81550.59;1136.7;2973.09;7913.43;9505.75;23966.37
0;004;2;664015.27;2375.13;6870.26;10513.93;13098.17;27818.31
0;004;3;4985144.72;2724.81;12634.36;24705.12;32628.9;64196.39
0;004;4;104806650.84;14930.45;28937.39;41832.59;60384.91;108319.44
0;005;1;387079.23;3989.66;5793.86;9959.5;13311.07;17826.56
0;005;2;1772133.92;3661.16;7607.75;10977.72;14352.82;29611.58
0;005;3;1956896.73;3622.98;10949.51;15740.27;24229.54;42531.16
0;005;4;4840607.54;8296.23;17324.87;24942.55;34992.86;71042.03
0;020;1;687229.11;2021.23;3627.39;5331.88;7292.58;10319.05
0;020;2;1895872.69;3261.97;5746.41;8108.57;11571.03;22938.96
0;020;3;2219292.07;3536.44;5891.86;9554.56;14138.24;30305.04
0;020;4;6621175.74;6021.66;11333.84;17143.55;29115.07;51750.57
0;021;1;9800274.71;2591.24;5612.15;7819.75;9771.58;16628.58
0;021;2;18660963.93;3517.39;7496.05;9759.58;12852.95;23412.43
0;021;3;11657530.68;5087.96;9559.1;13464.83;19463.49;35652.29
0;021;4;20781866.1;7036.83;13574.77;21404.49;34264.53;59866.29
0;022;1;933573.71;1573.73;3893.45;5560.85;6909.88;11753.94
0;022;2;2381998.68;2833.33;4987.86;6444.95;8799.12;17106.04
0;022;3;1686546.53;3637.01;6960.34;13298.37;19014.31;33837.4
0;022;4;1466984.69;4389.73;7366.67;13049.35;25928;62695.43
0;023;1;3004059.29;1035.94;2077.37;3223.62;4889.11;11949.53
0;023;2;2687830.91;1240.96;3354.51;5732.12;8609.8;15374.35
0;023;3;3533031.07;4911.21;9245.75;12924.9;19432.83;45675.51
0;023;4;1694153.15;5872.33;14479;21453.9;36284.98;51157.11
0;024;1;4069851.85;2221.25;2845.61;3218.94;3736.95;5788.16
0;024;2;9844341.34;2365.15;3078.33;3554.27;4509.73;8034.03
0;024;3;6395164.89;2922.67;4282.16;7089.96;12120.22;27965.38
0;024;4;2902529.72;4606.83;10714.69;20158.95;31052.37;76000.09
0;025;1;4554289.38;747.8;1003.49;1257.18;1691.1;7211.17
0;025;2;1154214.26;896.03;1256.51;2174.92;4227.67;12628.65
0;025;3;328594.94;1029.72;1394.7;3314.37;13217.77;25256.85
0;025;4;130591.82;5615.52;6503.7;20646.38;33203.96;64622.26
0;026;1;4012202.01;1179.98;2357.13;5592.02;6947.54;11808.1
0;026;2;4067040.26;1858.68;4740.72;7419.5;11169.03;18578.06
0;026;3;4095397.8;3909.14;8868.85;12524.57;18371.61;34201.9
0;026;4;3063955.69;7537.88;13313.83;22536.81;34215.94;61732.89
0;040;1;341512.5;721.29;1071.66;1485.51;2491.84;6062.04
0;040;2;851119.08;723.51;1615.76;2705.9;4473.67;14509.29
0;040;3;1061186.32;886.77;2718.46;4653.16;8819.33;20977.98
0;040;4;649445.74;1794.67;5681.52;13313.61;18241.78;40440.59
0;041;1;1417172.3;820.16;1765.53;3456.84;4888.06;10443.05
0;041;2;7262469.5;1021.34;2295.65;4086.31;6430.01;15767.85
0;041;3;9906252.74;1717.66;4153.51;7209.26;11930.36;23777.68
0;041;4;3128748.96;2213.79;6739.68;10995.33;16118.05;34411.34
0;042;1;10695823.64;678.53;1443.64;2867.69;5323.74;13335.94
0;042;2;42383008.15;1270.05;3206.34;5329.23;8734.1;18777.02
0;042;3;31038867.24;2359.88;5157.86;8028.21;12396.7;24422.22
0;042;4;7437604.92;3263.29;8090.82;12007.89;19790.68;36772.35
0;043;1;2776989.07;721.91;1214.66;1891.98;2772.15;4846.75
0;043;2;3174499.46;1014.07;2153.01;3097.47;4476.15;12175.19
0;043;3;1299831.24;1059.76;2997.98;4866.24;8249.68;23052.32
0;043;4;232594.81;1564.88;4216.22;8162.04;14081.74;20460.24
0;044;1;1223055.59;633.24;1001.34;2261.28;4488.2;10659.82
0;044;2;6113894.47;680.33;1840.93;4217.61;7924.3;17753
0;044;3;8210802.65;706.83;1519.92;4150.3;8972.9;21210.58
0;044;4;8113667.42;1519.73;5686.07;11808.95;20411.11;44194.43
0;045;1;2732552.19;931.55;2012.49;2876.33;3905.62;6841.69
0;045;2;47301989.86;1574.01;3016.77;4334.59;6552.42;17284.77
0;045;3;38143177.01;1630.25;4070.7;6663.63;11741.53;27526.28
0;045;4;32969386.62;2630.95;7039.73;11974.62;19549.66;40079.11
0;046;1;565894.84;699.48;1315.53;1927.35;3031.1;5358.95
0;046;2;3610572.18;905.71;1886;3095.64;4758.47;8975.46
0;046;3;2507831.09;1315.64;3076.86;5113.35;8867.73;19266.32
0;046;4;1075304.67;1746.78;5268.72;9454.24;15545.31;32742.13
0;047;1;3545832.46;754.06;1379.64;2080.48;2910.75;4662.47
0;047;2;16639195.45;1087.29;2088.19;3034.92;4289.75;7935.24
0;047;3;7743021.74;1758.02;3461.39;5081.39;7941.73;15841.03
0;047;4;1372713.19;2856.35;6315.91;9099.8;16300.59;30905.2
0;048;1;3123907.54;569.53;912.43;1488.11;2531.45;5756.47
0;048;2;6054314.21;975.74;2026;3093.99;4743.77;8862.24
0;048;3;10940406.74;1095.28;2696.89;4605.6;7291.05;14402.97
0;048;4;1318480.78;3100.36;7596.71;12837.7;20525.83;44028.08
0;049;1;535896.6;1558.8;3081.04;4396.94;5957.09;10728.72
0;049;2;2956025.27;992.45;3664.11;7610.5;10499.53;19495.66
0;049;3;1454213.44;1896.17;5282.23;7923.3;13614.08;30405.35
