vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;2;154015;513.62;1081.13;3061.73;4414.21;13284.95
0;001;3;361389;761.81;1606.14;3042.74;4462.18;9377.87
0;001;4;930206;1309.54;4283.61;6790.05;10844.34;24778.11
0;002;1;4040;351.37;351.37;2020.24;3689.11;3689.11
0;002;2;21486;1857.53;2817.53;5062.03;5604.6;6143.87
0;002;3;342856;2190.75;3615.76;4750.6;5858.77;8636.55
0;002;4;1370564;3173.91;5209.68;7625.04;12374.75;27311.47
0;003;1;1969366;164.88;2657.59;4595.78;11083.24;17347.63
0;003;2;3321058;1893.9;3200.94;5100.96;11041;19022.88
0;003;3;1620335;2213.57;3817.64;7401.15;14748.12;26671.48
0;003;4;2146771;3538.55;8041.27;13765.44;21916.04;42537.6
0;004;1;7042;2.84;28.2;312.64;1220.88;3388.68
0;004;2;69032;58.28;336.11;758.24;2475;6908.73
0;004;3;595421;108.36;571.9;1473.25;3141.55;9009.44
0;004;4;6846739;549.8;2201.4;4258.85;7524.56;18538.73
0;005;2;13221;520.67;1070.6;1837.4;2488.12;3640.4
0;005;3;186244;572.52;1167.2;2000.24;3074.91;7654.54
0;005;4;1209472;811.68;2102.03;3475.97;5769.25;15035.12
0;006;2;8125;1140.85;1140.85;2268.29;4715.84;4715.84
0;006;3;24124;2889.2;4069.5;6241.84;7992.35;8750.82
0;006;4;54032;8524.93;8741.8;12653.04;18274.17;20200.93
0;020;1;41730;34.16;68.8;132.63;267.67;717.88
0;020;2;41229;35.84;106.52;247.51;459.96;1058.56
0;020;3;156457;82.48;227.92;465.31;936.36;2340.46
0;020;4;413493;219.04;770.34;1505.06;2524.48;5000.44
0;021;1;318413;34.8;101.08;224.09;372.97;715.24
0;021;2;913861;56.96;179.24;337.85;521.56;1700.21
0;021;3;1204488;115.96;333.31;507.95;1039.96;2779.56
0;021;4;1588367;230.24;620.61;1352.95;2449.19;5645.76
0;022;1;16009;23.04;39.2;50.84;73.92;204.4
0;022;2;21780;23.24;41.24;60.8;116.16;312.48
0;022;3;29852;49.08;72.88;149.16;283.84;1559.64
0;022;4;46561;91.4;236.96;694.52;1816.72;9920.83
0;023;1;53121;2.4;28.64;41.64;71.48;254.25
0;023;2;113058;8.84;49;120.28;271.24;826.48
0;023;3;115210;50.42;134;298.54;660;2366.19
0;023;4;187143;347.88;972.36;1821.65;3066.16;12618.6
0;024;1;235489;30.96;51.56;74.84;154.56;366.24
0;024;2;261971;35.92;60.5;93.3;176.92;424.24
0;024;3;585767;57.24;121.4;212;495.16;1156.76
0;024;4;338082;92.13;276.36;597.04;1268.51;2827.08
0;026;1;90782;1.08;16.08;30.88;50.76;188.24
0;026;2;215382;3.92;23.52;41.28;106.96;410.5
0;026;3;251918;19.52;62.98;170.04;462.38;2364.68
0;026;4;227560;77.84;487.67;1017.36;2269.96;7657.16
0;040;1;10630;0;2.32;27.44;79.44;307.88
0;040;2;55858;0.16;11.3;45.74;179.84;974.84
0;040;3;54544;2.44;36.06;120.5;291.92;4852.72
0;040;4;17531;0;143.92;412.08;1410.56;3464.45
0;041;1;68428;0.8;34.96;64.56;112.44;489.55
0;041;2;332705;6.48;42.44;84.4;161.28;740.47
0;041;3;878067;19;67.34;136.18;311.98;2671.08
0;041;4;294284;30.84;135.32;316.88;769.32;4278.89
0;042;1;1809413;0;0.64;7.96;33;198.76
0;042;2;1329487;0.24;9.2;28.82;65.36;227.8
0;042;3;978714;4.04;26.16;61.18;141.4;557.6
0;042;4;213623;4.24;84.76;245.84;638.6;1980.62
0;043;1;7242934;0;92.24;379.6;5018.4;20864.5
0;043;2;3467925;2.64;112.52;2510.23;4667.9;9781.55
0;043;3;318127;13.28;64.49;292;3462.26;8371.93
0;043;4;40273;80.4;180.52;319.32;2047.73;8471.14
0;044;1;34989;0.04;7.6;30.6;75.48;289
0;044;2;110192;1.4;18.88;51.82;125.06;504.64
0;044;3;349737;1.04;27.8;87.6;233.12;918.95
0;044;4;261140;1.04;35.28;191;694.76;2100.6
0;045;1;139075;0.64;7.88;28.1;52.8;621.76
0;045;2;1287525;2.88;23.56;52.12;118.48;820.72
0;045;3;1274796;12.16;54.32;121;314.24;974.12
0;045;4;650821;22.64;140;424.02;878.64;2238.52
0;046;1;6692;0.52;9.32;35.24;56.64;112.44
0;046;2;23834;2.2;22.12;41.08;74.72;199
0;046;3;17130;20.04;43.56;77.48;148.68;449.72
0;046;4;4626;54.8;151.8;343.09;710.4;2007.84
0;047;1;162694;0.16;2.68;12.54;35.72;75.4
0;047;2;204508;0.88;8.04;25.08;50.49;141.08
0;047;3;131774;3.2;24.88;54.4;117.04;490.67
0;047;4;58714;30.76;94.84;222.8;735.08;2245.24
0;048;1;261549;0;3.32;19.04;45.27;241.12
0;048;2;1875624;0.28;16.98;57.55;2509.76;6425.7
0;048;3;792084;0.48;17.6;57.52;188.68;4220.89
0;048;4;48910;28.4;75.12;232.48;536.36;2966.04
0;049;1;27290;33.04;97.84;206.42;351.96;764.2
0;049;2;1059617;2.28;63;734.38;6119.6;9613.26
0;049;3;398217;34.02;259.56;703.16;3910.88;9587.24
0;049;4;230892;69.52;688.92;1672.86;4210.61;16003.87
0;050;1;39731;0.48;23.96;76.16;228.84;665.76
0;050;2;208041;0;47.37;145.04;356.31;1347.89
0;050;3;177729;35.4;141;368.46;753.67;1879.55
0;050;4;126066;108.16;715.04;1358.99;2204.18;7248.48
0;051;1;39168;2.04;14.88;32.08;60.8;217.26
0;051;2;61872;4.64;23.56;65.64;249.42;723.29
0;051;3;17506;22.08;83.43;203.49;545.61;1501.09
0;051;4;6973;384.37;516.6;857.29;1258.51;1324.05
0;052;1;27541;0;0;0.76;11.76;57.96
0;052;2;58880;0;3.88;19.14;53.4;228.96
0;052;3;162415;1.52;21.16;63.72;166.22;801.68
0;052;4;184006;52.28;158.28;367.32;925.24;3269.52
0;053;1;100048;0;0;1.48;11.92;56.28
0;053;2;336715;0;1.68;14.84;48.52;196.68
0;053;3;430214;0;5.8;37.4;114.48;622.6
0;053;4;431557;15.76;135.69;376.74;837.76;2986.96
0;054;1;127539;0;2.06;12.24;33.78;98.76
0;054;2;108074;0;6.08;24.4;51.6;134.08
0;054;3;18672;0.8;12.88;40;97.72;364.16
0;054;4;11588;54.78;214.94;771.27;1760.97;2638.98
0;055;1;41628;0;3.42;15.38;42.62;138.28
0;055;2;168170;0.88;10.84;34.42;81.22;297.76
0;055;3;203177;2.8;32.99;94.56;245.48;1014.31
0;055;4;138349;25;156.94;428.8;1016.9;2280.32
0;056;1;2448;0;0.48;7.34;27.2;70.56
0;056;2;14847;0;7.2;24.06;75.8;393.88
0;056;3;23576;3.8;34.4;76.92;169.32;1525.98
0;056;4;6735;102.68;210.72;329.14;777.76;3178.16
0;057;1;31523;0;0;0;3.44;24.88
0;057;2;50149;0;1.04;7.74;28.98;113.68
