vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;7840;7839.9;7839.9;7839.9;7839.9;7839.9
0;001;2;223160;4547.9;6193.08;7128.7;8753.72;13528.58
0;001;3;387272;4093.11;7133.28;8661.84;10579.59;17696.32
0;001;4;3058867;6243.96;9831.48;15755.22;30266.85;56278.95
0;002;1;11083;11083.38;11083.38;11083.38;11083.38;11083.38
0;002;2;182721;6031.63;10183.81;12096.4;15157.14;22166.76
0;002;3;419427;8060.64;10460.17;12719.71;17281.8;33140.01
0;002;4;2883556;9144.3;13066.5;17346.12;35319.61;66822.96
0;003;1;351570;509.52;1007.58;1870.16;10178.64;15157.9
0;003;2;1613523;960.58;5953.86;9924.09;12738;18223.66
0;003;3;3077720;5117.44;8172.96;11010.22;14888.99;20906.4
0;003;4;4705497;7406.7;11555.88;16725.12;24674.85;46322.72
0;004;1;22186;480.29;550.28;2203.01;5226.6;11522.57
0;004;2;626501;1019.04;3841.18;5865;14380.92;31228.8
0;004;3;3312740;1923.96;6724.06;12395.29;18804.7;39820.83
0;004;4;55412477;6371;13619.88;21349.11;33172.14;66998.75
0;005;1;181844;344.12;3642.31;5889.76;7642.8;9286.86
0;005;2;1029850;2081.32;4665.21;6271.92;10086.09;20663.2
0;005;3;1515593;2043.36;5496.8;9517.26;14888.99;27420.35
0;005;4;3319643;4218.89;8546.8;13925.2;24743.04;56159.34
0;020;1;473816;970.2;1819.16;2687.44;4342.88;10007.61
0;020;2;1141749;1159.83;2575.52;4223.12;6912.72;14740.26
0;020;3;1315975;356.53;1272.33;5023.2;10599.43;22455.81
0;020;4;3352472;1224.15;3481.92;8176.51;15788.98;38549.7
0;021;1;4369888;1032.36;2246;3105.81;4354.24;8919.18
0;021;2;8542561;1151.76;2090.64;3526.53;5521.65;11968.25
0;021;3;6088551;960.58;3716;6058.5;9729;22958.72
0;021;4;11381497;1628.58;5839.6;11129.42;20813.2;42653.87
0;022;1;394779;681.08;1650.84;2273.95;3178.64;6603.36
0;022;2;1509256;965.82;1925.1;3026.64;4915.68;12634.4
0;022;3;953165;636.5;2139.18;5716.8;11522.57;23456.46
0;022;4;1518852;1031.22;4181.28;8303.72;18218.21;34076.35
0;023;1;1115209;401.11;930.58;1406.72;2206.29;4252.71
0;023;2;1635846;658.36;1911.3;3057.12;4703.94;16067.54
0;023;3;1909954;1278.36;3976.09;6290.95;10624.74;35268.01
0;023;4;1123106;2800.7;7317.24;12742;19406.4;40885.07
0;024;1;1621801;579.14;1018.11;1268.49;1681.2;2729.36
0;024;2;4923142;706.96;1200.3;1567.98;2208.66;4547.9
0;024;3;3749311;1047.87;2114.15;4015.66;7537.33;19748.28
0;024;4;1594669;1600.4;5477.34;12833.88;22873.02;49688.6
0;025;1;1901366;301.85;399.72;661.16;968.14;2377.52
0;025;2;407380;323.01;633.6;1019.04;1613.7;4655.55
0;025;3;248844;320.66;648.58;1470.32;4574.35;19840.47
0;025;4;69384;1019.04;1552.45;14310;20524.64;31977.99
0;026;1;1166573;341.95;802.22;1007.58;1607.97;5562.62
0;026;2;1623398;550.28;1007.58;2081.93;4534.11;13746.08
0;026;3;2302019;1311.68;4181.28;6615.4;14003;30262.54
0;026;4;2012864;3566.64;8579.76;15613.08;25510.89;48677.12
0;040;1;252246;339.46;574.44;1007.58;1891.65;4449.44
0;040;2;696876;454.79;1063.75;2545.8;4162.13;10201.52
0;040;3;1027522;576.06;1909.95;4287.6;8437.76;25297.89
0;040;4;429497;509.52;3652.95;7160.6;10955.52;26109.8
0;041;1;854743;368.11;797.43;1413.92;2506.26;8830.16
0;041;2;5143942;548.76;1380.36;2545.33;4682.97;12223.68
0;041;3;7651530;952.8;2715.04;5004.74;8709.39;19788.3
0;041;4;2260132;1555.05;4034.81;6901.8;11901.52;27317.02
0;042;1;8419318;349.59;1071.98;2319.1;4778.25;12594.27
0;042;2;36670380;815.01;2454.32;4474.26;7633.98;17336.03
0;042;3;28129294;1365.48;4181.28;6827.73;10917.44;21350.77
0;042;4;5982570;1753.26;6387.52;10039.85;15829.92;32448.6
0;043;1;1819062;337.69;675.38;1151.76;1783.14;3456.36
0;043;2;2093101;537.9;1323.08;2102.04;3510.84;9171.36
0;043;3;927575;987.54;2128.14;4071.73;7186;15841.88
0;043;4;272016;1272.33;4407.84;7485.49;16358.4;89608.62
0;044;1;1007293;312.97;509.52;1672.2;3259.3;8872.92
0;044;2;4682373;319.84;1085.72;2975.72;5789.52;14879
0;044;3;6113236;320.66;576.06;2601.65;6336.66;18357.04
0;044;4;5751139;509.52;3144.4;7640.72;14508.27;32695.39
0;045;1;2309929;369.18;1250.36;1979.2;2959.81;7188.11
0;045;2;35158074;709.38;1877.82;2976.93;4960.32;13428.58
0;045;3;30298451;883.26;2790.18;5071.84;9216.9;23611.04
0;045;4;24823080;1158.02;4460.3;8482.2;15239.49;34310.56
0;046;1;276688;323.4;620.74;1080.76;1717.75;4639.32
0;046;2;2226575;389.66;1096.66;1985.82;3301.76;7240.52
0;046;3;1508933;654.92;2130.59;3876.5;6688.8;15450.72
0;046;4;766714;645.14;3234;7645.2;12871.95;28223.64
0;047;1;2319401;330.77;697.31;1246.92;1911.36;3751.93
0;047;2;11410876;509.52;1228.92;2000.5;3143.12;6109.92
0;047;3;5627394;879.75;2171.44;3749.7;6061.01;13563.06
0;047;4;1362498;1658.65;4751.62;7754.39;12200.47;26372.64
0;048;1;2031626;321.94;535.99;1019.04;1858;4286.26
0;048;2;4179901;522.66;1240.08;2081.32;3658.62;7736.53
0;048;3;6280712;341.66;960.58;1669.35;3566.64;10709.86
0;048;4;761381;1538.35;3683.33;6683.9;13519.35;33896.88
0;049;1;402537;345.16;1900.99;2895.05;3822.84;6396.48
0;049;2;1626812;648.34;1850.33;3571.27;5856.09;13780.47
0;049;3;879317;746.4;3431.42;5218.84;7973.72;17874.48
0;049;4;1430368;906.79;4849.04;8248.77;14679.74;29935.24
0;050;1;471531;349.29;1268.49;2327.57;3774.1;8264.5
0;050;2;1071167;509.52;1249.32;2408.77;4218.83;12116.32
0;050;3;878701;968.79;3057.12;4595.24;7766.08;13896.24
0;050;4;804912;2017.44;3716.02;7930.01;17027;43654.93
0;051;1;1053763;422.83;845.66;1205.36;1696.87;3057.12
0;051;2;564152;615.34;1082.19;1736.35;2807.77;6127.48
0;051;3;69534;865.5;1728.9;2636.88;3546.9;6454.8
0;051;4;49885;1884.72;4764;5877.07;9605.8;15617.49
0;052;1;726912;311.1;395.61;646.8;1175.56;2667.56
0;052;2;1958645;330.77;767.84;1767.4;3328.32;8404.48
0;052;3;3291603;397.33;1521.85;3198.4;5840.35;14229.6
0;052;4;1898539;576.06;1930.6;4593.76;10163.89;25183.86
0;053;1;6752709;311.01;387.22;639.68;1085.72;2644.64
0;053;2;9881512;327.7;643.01;1316.72;2482.96;6271.92
0;053;3;8518619;401.11;1020.36;2172.97;4053.07;10344.24
0;053;4;4017181;637.14;3474.63;6603.68;11527.94;20382.63
0;054;1;3443440;303.46;359.3;646.8;1188.76;2864.25
0;054;2;2996130;327.69;655.38;1223.58;2193.32;4386.64
0;054;3;404599;340.54;951.12;1766.76;2821.5;6243.96
0;054;4;20589;1019.04;1268.16;1380.36;1429.2;15492.34
0;055;1;1288679;318.55;658.36;1369.74;2383.98;4941.2
