vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;2;4466;2102.18;2102.18;2232.95;2363.72;2363.72
0;001;2;24;35590;0;606.12;1086.39;1805.31;4039.4
0;001;3;51;77227;52.06;366.88;602.38;2187.69;4551.36
0;001;4;117;297704;0;525.53;1282.47;3372.66;10017.17
0;002;2;15;8164;0;183.44;572.27;991.58;1046.12
0;002;3;31;21112;0;91.72;438.39;1025.05;2545.5
0;002;4;72;145864;156.18;494.36;1109.38;2253.97;5540.06
0;003;1;84;162965;0;0;951.91;2023.42;7467.41
0;003;2;93;168580;0;428.85;964.3;1891.42;7371.12
0;003;3;164;370259;40.9;569.52;1362.16;2735.49;6922.42
0;003;4;196;1241038;371.84;1454.51;3031.12;6798.46;19506.73
0;004;1;28;3845;0;0;0;200.79;550.32
0;004;2;90;24020;0;0;91.72;334.65;1093.2
0;004;3;315;110230;0;0;133.86;366.88;1901.34
0;004;4;1525;1380995;0;91.84;384.23;1008.92;3124.69
0;005;1;82;6937;0;0;0;133.86;334.65
0;005;2;152;10766;0;0;0;91.72;366.88
0;005;3;127;18993;0;0;36.81;200.79;642.04
0;005;4;141;61923;0;36.81;267.72;478.43;1228.78
0;020;1;166;8763;0;0;0;0;133.86
0;020;2;130;10476;0;0;0;0;334.65
0;020;3;173;25543;0;0;0;183.44;758.56
0;020;4;211;58045;0;0;177.74;376.42;937.02
0;021;1;1282;25306;0;0;0;0;104.12
0;021;2;1151;31712;0;0;0;0;171.05
0;021;3;681;41620;0;0;0;49.21;274.79
0;021;4;537;99355;0;0;36.81;200.79;762.28
0;022;1;250;984;0;0;0;0;0
0;022;2;296;3107;0;0;0;0;49.21
0;022;3;109;3460;0;0;0;36.81;183.44
0;022;4;67;5565;0;0;0;66.93;535.44
0;023;1;733;2714;0;0;0;0;0
0;023;2;326;6951;0;0;0;0;133.86
0;023;3;175;16318;0;0;0;91.72;505.32
0;023;4;36;33370;0;51.87;219.38;503.09;3367.65
0;024;1;1296;10061;0;0;0;0;66.93
0;024;2;1792;25465;0;0;0;0;73.62
0;024;3;548;21720;0;0;0;36.81;200.79
0;024;4;104;31853;0;0;70.27;323.12;1457.6
0;025;1;3501;2379;0;0;0;0;0
0;025;2;182;664;0;0;0;0;0
0;025;3;41;764;0;0;0;0;110.43
0;025;4;9;451;0;0;0;0;451.17
0;026;1;678;3289;0;0;0;0;36.81
0;026;2;414;6283;0;0;0;0;73.62
0;026;3;214;12768;0;0;0;36.81;292.51
0;026;4;74;8374;0;0;36.81;133.86;547.86
0;040;1;226;1782;0;0;0;0;36.81
0;040;2;226;2839;0;0;0;0;66.19
0;040;3;123;7516;0;0;0;36.81;334.65
0;040;4;40;1061;0;0;0;36.81;125.49
0;041;1;525;9403;0;0;0;0;86.02
0;041;2;1115;25136;0;0;0;36.81;103.74
