vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;640;0;0;0;0;0;0
0;650;40;11;20;37;59;75
0;651;45;3;26;47;65;79
0;660;56;10;47;60;69;78
0;661;38;2;6;34;70;86
0;662;17;2;8;16;22;36
0;663;68;18;59;75;83;91
0;664;39;1;8;39;65;85
0;680;60;22;51;65;73;82
0;681;61;25;51;66;74;85
0;682;59;32;50;62;70;80
0;683;60;30;52;63;71;81
0;690;54;5;35;63;74;86
0;691;66;35;59;69;77;87
0;692;64;37;54;67;75;86
0;693;58;16;51;61;69;77
0;694;67;38;59;70;78;89
0;710;54;2;38;64;75;86
0;711;51;15;36;53;68;80
0;720;57;0;42;69;80;90
0;721;50;9;34;53;68;80
0;722;33;0;2;27;62;81
0;723;17;0;2;6;24;72
0;724;38;1;8;36;65;85
0;740;63;24;44;70;80;91
0;750;42;20;29;40;51;74
0;751;52;23;38;50;69;84
0;752;39;15;26;36;48;78
0;753;54;27;41;53;67;80
0;754;50;20;37;48;66;81
0;755;43;12;28;42;57;79
0;756;52;15;32;50;74;88
0;757;77;32;75;81;87;93
0;758;20;0;5;10;21;78
0;759;30;11;17;24;41;64
0;760;42;0;28;44;57;80
0;770;42;22;34;41;49;65
0;771;47;25;39;46;54;70
0;772;48;31;41;46;54;68
0;773;32;19;23;28;36;56
0;774;29;18;23;28;35;40
0;775;47;23;39;46;55;72
0;776;47;17;29;43;68;86
0;790;50;6;32;53;71;84
0;791;50;13;36;51;67;80
0;792;42;4;23;41;61;80
0;810;42;2;19;39;68;86
0;811;38;1;18;39;57;77
0;812;38;3;22;36;50;80
0;813;53;8;37;55;71;83
0;814;17;0;2;8;20;72
0;815;40;0;15;35;68;88
0;830;42;3;21;42;59;83
0;831;37;37;37;37;37;37
0;832;42;2;21;42;60;82
0;833;37;1;21;36;53;78
0;840;30;0;4;26;48;78
0;850;52;23;34;51;72;85
0;860;70;32;60;75;83;91
0;861;54;2;35;60;76;88
0;862;22;0;0;0;52;79
0;871;45;28;43;47;50;56
0;872;42;31;37;41;47;57
0;873;40;26;33;39;43;63
0;890;37;15;31;38;41;56
0;891;42;25;36;42;47;54
0;892;40;28;35;40;46;52
0;893;39;16;33;38;47;56
0;894;37;9;30;38;46;57
0;910;45;15;24;38;69;88
0;911;39;15;23;35;52;77
0;930;47;15;25;44;68;87
0;931;35;10;19;29;47;82
0;950;60;19;46;66;77;88
0;951;76;61;71;77;82;89
0;952;57;4;40;63;76;88
0;955;17;0;0;23;30;37
0;956;43;3;28;44;60;78
