vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;24830.4;24830.4;24830.4;24830.4;24830.4;24830.4
0;001;2;75471.1;4682.88;11328.93;21118.11;26406.62;28551.99
0;001;3;1020362.89;19784.31;26391.38;29607.69;35770.17;46626.46
0;001;4;8194352.92;24048.72;29008.33;37949.72;54047.13;115861.2
0;002;1;19325.37;19325.37;19325.37;19325.37;19325.37;19325.37
0;002;2;212599.54;31758.56;32325.9;32569.2;45717.46;70228.42
0;002;3;863626.35;23007.25;27874;32763.45;34173.73;42827.19
0;002;4;4654635.39;30799.02;37280.2;43759.28;67942.36;131023.57
0;003;1;561888.67;1714.58;4481.28;10534.91;22648.55;27595.72
0;003;2;1504845.64;3955.62;10750.69;15254.29;22147.34;33992.61
0;003;3;4104387.95;10729.7;15098.36;19650.83;27323.49;51489.73
0;003;4;11932831.75;11096.76;18862.31;26138.58;42297.78;83301.22
0;004;1;104831.25;774.98;1942.47;5619.24;9884.83;22156.57
0;004;2;645503.56;1755.47;5885.69;8226.66;14738.44;32329.25
0;004;3;4231998.96;3869.99;10123.11;17027.91;25260.57;45423.9
0;004;4;80287663.24;11287.33;22421.68;33745.99;49420.97;88120.65
0;005;1;323619.42;1230.46;4915.22;9248.54;12741.49;14768.37
0;005;2;1488415.97;2899.84;7795.84;12029.34;15449.23;22200.79
0;005;3;1860444.14;3107.76;8644.65;12748.75;18060.56;35022.21
0;005;4;4234773.63;6882.18;13277.6;19713.93;31178.49;55650.9
0;020;1;591688.54;2009.51;3536.28;4810.21;6519.16;9613.05
0;020;2;1170775.16;2350.93;4783.98;7064.45;9725.94;14859.78
0;020;3;1885862.9;3138.01;5593.96;8090.13;13382.81;22950.03
0;020;4;4380322.35;4925.41;8963.7;14094.89;21463.72;38537.11
0;021;1;8226432.03;2090.68;4731.55;6864.12;9150.85;15840.26
0;021;2;13771056.62;2695.72;6562.3;8814.95;11474.43;20698.41
0;021;3;10643365.21;4018.84;8111.11;11403.75;15675.89;28085.92
0;021;4;16766532.88;5136.32;10754.48;16583.77;26221.41;49785.21
0;022;1;702368.93;1871.56;3518.69;4468.03;5344.84;9041.37
0;022;2;1897527.26;2550.22;4060.6;5183.14;7745.4;14608.93
0;022;3;1492159.42;2206.36;4810.59;7648.05;15718.5;32552.1
0;022;4;1372703.04;3025.44;6222.12;12441.01;20210.74;30877.93
0;023;1;2372137.9;857.4;1793.71;3201.2;5439.18;10159.09
0;023;2;2491253.44;1134.3;3106.19;5596.2;9169.51;18463.22
0;023;3;2427615.48;2386.34;6859.78;10716.63;16134.81;33516.15
0;023;4;1456583.32;5689.91;11311.57;18806.24;27463.77;54393.2
0;024;1;3362321.96;2061.11;2556.94;2972.1;3505.58;5397.74
0;024;2;9388382.04;2371.77;2854.17;3374.78;4454.98;7958.22
0;024;3;5904219.06;2552.88;3500.11;5706.85;9228.28;20735.18
0;024;4;1811674.26;4816.54;8230.32;12769.48;22919.48;54206.93
0;025;1;3932294.22;731.36;945.48;1159.89;1479.89;4166.76
0;025;2;791992.52;824.32;1197.23;1744.39;3719.7;11953.8
0;025;3;330467.64;913.18;1498.43;2624.59;7036.28;27878.06
0;025;4;203774.59;1432.67;6492.58;15687.61;20946.04;45975.6
0;026;1;3041409.62;915.96;1709.49;4346.92;6442.47;9231.43
0;026;2;3298902.09;1225.72;3014.68;6626.09;10176.49;16992.54
0;026;3;3670004.47;2071.8;6128.32;10415.27;14455.94;30885.36
0;026;4;1966578.05;4125.89;11194.44;19083.61;26600.76;49954.15
0;040;1;276674.17;591.49;854.84;1299.37;2098.79;4650.35
0;040;2;679805.7;718.38;1468.55;2384.71;4278.32;11312.48
0;040;3;903343.44;1008.94;2632.77;4861.68;9000.09;19160.14
0;040;4;353348.74;1385.2;3895.68;6918.47;11942.65;19213.01
0;041;1;1158334.63;653.47;1369.7;2446.83;3983.05;7894.73
0;041;2;5494170.78;867.44;1946.37;3428.42;5436.19;11617.98
0;041;3;8095209.67;1476.16;3761.79;6269.27;9920;20187.65
0;041;4;2703573.99;1570.18;5000.01;8672.87;15151.29;26296.87
0;042;1;7213269.58;615.54;1228.64;2502.49;4468.67;10288.15
0;042;2;26732317.19;1033.75;2388.3;4016.97;6645.54;12994.04
0;042;3;22236456.5;1551.37;3776.29;6119.69;9787.9;17907.24
0;042;4;5425009.33;2383.56;5935.28;10476.69;16734.12;29084.24
0;043;1;2377176.47;550.34;1074.42;1793.18;2508.17;4595.24
0;043;2;2407739.17;852.19;1817.77;2537.27;3958.64;8115.16
0;043;3;1018989.54;996.1;2311.02;3879.62;6433.18;13588.02
0;043;4;220253.56;2063.63;3932.1;6077.04;11332.24;25315.07
0;044;1;1022673.69;538.29;918.33;2283.03;4149.08;8051.47
0;044;2;4585276.54;623.53;1557.21;3605.42;6294.82;13024.41
0;044;3;6528902.6;653.99;1392.26;3211.53;6725.9;16347.71
0;044;4;5502238.02;1233.59;3292.64;8318.18;14531.93;27627.15
0;045;1;2743487.27;855.3;1805.89;2617.57;3751.41;6160.66
0;045;2;32586604.88;1367.86;2617.85;3820.93;5749.55;12397.47
0;045;3;29065258.91;1448.11;3375.65;5666.8;9301.22;22484.49
0;045;4;21966432.92;2002.54;4677.41;8314.4;14850.73;29418.92
0;046;1;1090051.87;637.97;1120.79;1804;2811.12;5442.85
0;046;2;7761684.65;911.38;1912.25;3072.41;4555.65;8867.23
0;046;3;4919728.15;1123.4;2923.26;4717.4;7724.56;14356.49
