vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;2;141;8.2;8.2;70.5;132.7;132.7
0;001;2;17;16;2482.8;7.8;63.7;98.7;192.8;686.3
0;001;3;68;66;14058.3;16.5;73.6;127.9;300.6;664.7
0;001;4;152;152;417257.3;20.7;165;494.1;1879.7;14512.5
0;002;1;1;1;316.1;316.1;316.1;316.1;316.1;316.1
0;002;2;10;10;3577.8;13.6;19.4;125.1;320.3;2261.1
0;002;3;27;26;8652.1;10.2;22.4;86.2;241.6;1157
0;002;4;130;130;503604.1;59.8;448.4;1028.2;2751.6;15319.3
0;003;1;101;89;24101.9;3.4;6.8;12.5;194.3;1371.9
0;003;2;171;164;160898;6.8;159.2;533.6;957.4;3612.2
0;003;3;369;364;626376;130.2;414.4;844.6;1441.2;6551.8
0;003;4;284;283;1878439.4;432.2;1035.9;2616.6;8151;24885.2
0;004;1;13;11;3004.5;2.5;6.6;77.5;685.5;881.5
0;004;2;52;49;21199.9;9.1;66.8;211.6;558;1458.5
0;004;3;219;214;187540.9;15;148.1;421.5;902;2836.1
0;004;4;1840;1826;4920200.5;174.2;722.6;1393.3;2740;9875.7
0;005;1;32;29;2132.4;5;26.9;42.1;71.5;255.4
0;005;2;126;118;11516.3;3.9;40.7;73.9;108;275.5
0;005;3;117;110;25684.2;6.6;60.1;114.4;194.8;910.6
0;005;4;171;169;197682.4;30;122.9;400;1032;3389.5
0;020;1;157;133;2161.7;1.9;3.9;6.8;20;71.6
0;020;2;225;195;6758.8;2;3.9;6.6;22.1;148.6
0;020;3;184;164;12146.4;3.4;5.3;17.1;78;352.6
0;020;4;296;287;126025.9;5.8;57.4;169.7;610.9;1524.9
0;021;1;1214;1086;26636.2;3.4;3.9;5.4;11.6;45.1
0;021;2;1964;1489;48213.3;3.4;3.9;5.8;11.6;80.1
0;021;3;746;653;106696.2;3.4;4.1;11.6;62.7;995.8
0;021;4;719;690;353476.5;4;37.3;170.9;628.2;2138
0;022;1;139;124;2344.3;1.9;3.9;4.1;8.2;23.2
0;022;2;336;305;10032.8;1.9;3.9;6.1;12.3;101.2
0;022;3;120;108;21326.9;3.1;4.1;12.4;51.9;1429.2
0;022;4;112;107;59909;2.3;39.6;171.3;561.9;2682.8
0;023;1;671;571;6496;2;3.9;5.3;11.6;29.9
0;023;2;374;308;20173.6;2;3.9;7.7;21;396
0;023;3;195;176;29160.2;3.8;7.3;15.9;78;1007.5
0;023;4;74;71;38401.6;4.1;24.6;237.6;624.4;2065
0;024;1;1022;822;6939.1;3.4;3.9;6;11.6;18.6
0;024;2;2262;1889;19435.9;3.4;3.9;5.8;11.6;23.6
0;024;3;599;524;22113.8;3.4;3.9;7.8;16.4;201
0;024;4;99;96;49502.6;6.2;27.7;202.4;578.9;2422.9
0;025;1;1900;626;4636.5;1.9;3.8;3.9;6.2;22.1
0;025;2;277;150;1932.2;1.7;3.8;5.6;14.3;47.9
0;025;3;43;23;277.2;1.7;3.4;3.9;8.7;29.4
0;025;4;6;4;910.2;3;13.6;227.8;441.5;451.7
0;026;1;547;178;2152.5;2;3.9;5.1;11.6;34.2
0;026;2;406;214;5409.2;2;3.9;6.1;13.6;120.4
0;026;3;218;187;19126.9;3.4;4.6;12.5;51.5;609.9
0;026;4;91;86;41659;3.9;32.7;164.2;513;2274.3
0;040;1;161;9;308.2;1.7;5.8;9.5;61.4;95.2
