vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;2;231;0;0;115.46;230.92;230.92
0;001;2;34;20810;0;115.46;403.69;1115.56;1756.82
0;001;3;91;109385;0;189.08;756.72;1963.11;3499.64
0;001;4;116;663547;230.92;1822.22;4276.27;7920.98;15972.22
0;002;2;8;8602;0;18.4;1073.71;1429.02;3559.97
0;002;3;66;78193;115.46;381.23;637.53;1688.07;3573.32
0;002;4;91;415769;115.46;510.67;2239.99;5736.74;16106.37
0;003;1;323;644414;0;530.7;1354.28;2598.2;6486.65
0;003;2;389;1396904;412.8;1223.16;2282.01;4490.96;11022.27
0;003;3;82;492563;252.58;1605.38;3783.98;7458.24;20110.5
0;003;4;72;975171;571;4648.74;10497.65;17658.42;43196.36
0;004;1;1;0;0;0;0;0;0
0;004;2;19;7192;0;0;224.72;525.8;2348.62
0;004;3;118;93562;0;115.46;337.08;692.76;2947.36
0;004;4;950;2256751;0;346.38;1160.84;2961.45;8679.65
0;005;1;2;0;0;0;0;0;0
0;005;2;19;1568;0;0;0;0;686.56
0;005;3;154;40496;0;0;18.4;230.92;1385.52
0;005;4;503;411966;0;36.81;346.38;808.22;2360.99
0;006;3;4;1303;0;57.73;346.38;593.54;609.79
0;006;4;5;10569;898.88;1449.48;1514.33;3139.68;3567.09
0;020;1;281;14294;0;0;0;0;179.42
0;020;2;107;17483;0;0;0;0;756.72
0;020;3;288;69023;0;0;0;341.73;1119.62
0;020;4;167;71605;0;0;230.92;600.73;1814.79
0;021;1;1228;33247;0;0;0;0;69.63
0;021;2;1418;61745;0;0;0;0;199.63
0;021;3;849;71588;0;0;0;0;424.56
0;021;4;451;138822;0;0;0;300.55;1154.6
0;022;1;261;1107;0;0;0;0;0
0;022;2;320;5150;0;0;0;0;0
0;022;3;211;14240;0;0;0;0;424.56
0;022;4;137;23653;0;0;0;115.46;1134.68
0;023;1;925;3094;0;0;0;0;0
0;023;2;520;9496;0;0;0;0;36.81
0;023;3;218;42701;0;0;0;267.73;998.56
0;023;4;47;30715;0;0;230.92;758.76;3129.8
0;024;1;1759;2969;0;0;0;0;0
0;024;2;1771;21353;0;0;0;0;0
0;024;3;780;36196;0;0;0;0;230.92
0;024;4;128;32023;0;0;0;230.92;1244.31
0;026;1;2168;9995;0;0;0;0;0
0;026;2;800;10800;0;0;0;0;0
0;026;3;294;15183;0;0;0;0;273.25
0;026;4;43;8859;0;0;91.84;346.38;845.03
0;040;1;113;173;0;0;0;0;0
0;040;2;189;2953;0;0;0;0;69.63
0;040;3;106;3322;0;0;0;0;152.27
0;040;4;23;2755;0;0;0;289.39;355.23
0;041;1;322;4953;0;0;0;0;36.81
0;041;2;1031;22664;0;0;0;0;106.44
0;041;3;1248;64779;0;0;0;0;230.92
0;041;4;136;18231;0;0;0;60.61;795.41
0;042;1;1842;52802;0;0;0;0;55.03
0;042;2;6202;151155;0;0;0;0;69.63
0;042;3;3288;95764;0;0;0;0;115.46
0;042;4;322;28116;0;0;0;36.81;346.38
0;043;1;1876;1474;0;0;0;0;0
