vrai_hop;rmdc;rdrg;SI;ATC1;Nfarm;Sum;p5;p25;p50;p75;p95
0;-p;001;3;L;91;47372.01;66.68;153.65;274.56;445.08;2654.9
0;-p;001;3;M;89;1563.32;3.44;8.36;13.36;23.4;40.64
0;-p;001;3;N;91;9315.24;14.88;52.96;88.72;136.24;274.4
0;-p;001;3;P;1;10.04;10.04;10.04;10.04;10.04;10.04
0;-p;001;3;R;55;984.99;0.12;4.16;7.96;21.28;77.08
0;-p;001;3;V;64;46487.18;4.36;62.46;454.78;1229.1;2496.26
0;-p;001;4;A;113;14310.24;17.36;51.04;85.12;158.84;352.64
0;-p;001;4;B;116;502332.79;663.8;1777.11;3161.1;5456.44;13997.4
0;-p;001;4;C;115;10579.52;1.28;6.2;21.72;64.68;564.2
0;-p;001;4;D;39;233.8;1.68;1.72;3.36;6.8;34
0;-p;001;4;G;16;2998.61;0.56;2.74;10.04;26.48;2765.85
0;-p;001;4;H;113;62214.51;16.92;33.56;93.36;433.31;2782.78
0;-p;001;4;J;116;469972;93.47;484.16;1101.63;4591.93;17538.67
0;-p;001;4;L;113;113957.3;86.33;303.66;526.81;1327.06;3224.3
0;-p;001;4;M;113;3998.96;6.68;13.56;22.4;35.72;99
0;-p;001;4;N;116;47395.16;43.04;95.18;190.18;439.48;1500.12
0;-p;001;4;P;7;371.32;9.84;9.84;78.6;80.2;102.6
0;-p;001;4;R;84;2652.94;0.63;3.82;19.15;31.98;134.64
0;-p;001;4;S;9;27.44;0.12;1.64;3.16;4.16;6.96
0;-p;001;4;V;105;63432.8;4.36;54.04;207.4;878.02;2289.67
0;-p;002;2;A;8;580.6;28.28;38.46;68.76;103.46;130.96
0;-p;002;2;B;8;7420.87;192.36;501.3;898.11;1060.18;2309.3
0;-p;002;2;C;8;601.44;10.96;23.2;66.5;111.32;188.44
0;-p;002;2;D;4;10.24;1.68;1.7;1.72;3.42;5.12
0;-p;002;2;H;8;1080.95;37.28;93.9;123.94;184.37;239.24
0;-p;002;2;J;8;12841.41;32.48;61.77;1085.47;3166.07;4182.3
0;-p;002;2;L;8;25061.47;1581.84;2483.12;2887.96;3510.73;5715.99
0;-p;002;2;M;7;99.16;6.92;9.08;13.6;18.28;20.88
0;-p;002;2;N;8;2947.04;60.68;98.58;111.74;184.78;2096.16
0;-p;002;2;R;5;101.79;0.63;4.4;13.6;40.28;42.88
0;-p;002;2;V;6;1438.36;1.76;7.04;167.17;332.58;762.64
0;-p;002;3;A;66;4065.88;15.28;33.48;54.9;79.52;140.44
0;-p;002;3;B;66;46528.71;210.06;371.24;572.11;1008.72;1570.18
0;-p;002;3;C;66;5620.6;4.12;14.72;35.4;102.08;311.76
0;-p;002;3;D;33;120.96;1.68;1.68;1.72;3.36;11.76
0;-p;002;3;G;1;1.76;1.76;1.76;1.76;1.76;1.76
0;-p;002;3;H;66;8505.39;51.68;75.96;102.3;160.84;241.68
0;-p;002;3;J;66;107614.32;39.4;125.92;877.48;1686.03;7143.24
0;-p;002;3;L;66;171500.98;552.99;1943.73;2406.69;3157.6;4726.23
0;-p;002;3;M;64;1035.72;6.68;10.96;14.78;18.28;29.24
0;-p;002;3;N;66;12373.4;64.92;89.92;135.48;230.08;575.16
0;-p;002;3;P;2;21.36;1.72;1.72;10.68;19.64;19.64
0;-p;002;3;R;37;689.27;0.16;3.68;7.36;31.96;50.76
0;-p;002;3;S;10;39.12;1.32;2.04;3.68;6.12;7.48
0;-p;002;3;V;49;18994.74;1.76;60.96;419.48;668.68;696.72
0;-p;002;4;A;91;13013.12;17.76;59.2;96.2;189.88;335.56
0;-p;002;4;B;91;181798.68;286.02;746.27;1250.47;2687.63;5474.17
0;-p;002;4;C;91;21752.44;7.48;42.52;109.52;259.52;824.64
0;-p;002;4;D;49;234.12;1.68;1.68;1.72;5;18.04
0;-p;002;4;G;3;972.76;0.2;0.2;3.08;969.48;969.48
0;-p;002;4;H;91;18024.17;56.4;89.08;148.64;234.4;432.65
0;-p;002;4;J;91;492815.88;83.37;776.58;2055.83;8318.68;24618.16
0;-p;002;4;L;91;280353.23;328.58;1778.1;2681.09;3753.4;6991.18
0;-p;002;4;M;90;2694.36;6.92;14.32;21.92;36.28;91.88
0;-p;002;4;N;91;32586.6;74.16;134.44;236.28;407.28;870.48
0;-p;002;4;P;5;115.24;1.92;18.88;18.88;18.88;56.68
0;-p;002;4;R;68;3838.51;0.94;3.68;9.94;57.18;235.98
0;-p;002;4;S;25;167.16;0.52;1.32;2.76;6.44;25.28
0;-p;002;4;V;77;37744.45;14.78;86.16;341.34;686.84;1678.84
0;-p;003;1;A;298;58048.4;1.4;102.68;186.22;259.52;437.08
0;-p;003;1;B;321;142679.44;9.48;151.16;300.64;666.28;1169
0;-p;003;1;C;238;3339.24;0.2;0.6;1.74;5.96;25.44
0;-p;003;1;D;17;200.76;2;3.24;4.08;16.24;75.64
0;-p;003;1;G;27;101.84;0.28;1.48;2.4;4.24;6.56
0;-p;003;1;H;265;7025.33;2.12;4.24;8.04;23.76;125.48
0;-p;003;1;J;309;491545.02;7.6;379.06;832.35;1675.89;5566.39
0;-p;003;1;L;283;532462.66;49.14;680.81;1225.08;2425.41;5673.99
0;-p;003;1;M;139;1322.28;0.12;0.24;0.48;2.96;27.28
0;-p;003;1;N;277;7946.88;1.04;6.64;15.96;30.12;98.52
0;-p;003;1;P;42;1210.36;18.88;18.88;18.94;37.76;37.8
0;-p;003;1;R;176;715.69;0.12;0.24;0.92;2.46;14.56
0;-p;003;1;S;22;72.48;1.64;2.04;2.82;3.68;5.72
0;-p;003;1;V;93;16375.56;1.8;7.16;40.92;99.51;636.08
0;-p;003;2;A;385;99151.92;78.28;163.16;230.2;317.6;532.77
0;-p;003;2;B;388;286891.06;129.56;311.48;604.68;926.56;1732.08
0;-p;003;2;C;344;3958.08;0.28;1.24;2.8;8.46;27.76
0;-p;003;2;D;27;376.65;1.72;2.04;3.08;6.2;93.56
0;-p;003;2;G;35;150.24;0.12;1.2;2.52;5.64;12.8
0;-p;003;2;H;345;16293.44;2.12;5.6;13.4;31.76;148.28
0;-p;003;2;J;387;1431028.06;224.29;780.53;1484.19;4403.59;14752.01
0;-p;003;2;L;382;946440.15;415.3;925.99;1446.28;2955.26;8471.62
0;-p;003;2;M;199;3553.72;0.12;0.32;0.44;0.96;227.4
0;-p;003;2;N;367;14455.36;2.08;8.72;20.04;40.16;141.96
0;-p;003;2;P;62;2077.2;18.88;18.88;18.88;37.8;70.16
0;-p;003;2;R;236;1704.68;0.12;0.24;1.04;3.92;47.92
0;-p;003;2;S;57;284.12;0.8;2.84;4.88;5.72;11.4
0;-p;003;2;V;150;21152.91;1.8;27.08;59.82;136.59;437.72
0;-p;003;3;A;81;24470.16;107.52;166.4;243.8;362.76;689.6
0;-p;003;3;B;82;107580.37;247.32;565.24;953.48;1602.44;3739.36
0;-p;003;3;C;79;2310.96;0.6;2;7.2;23.44;60.68
0;-p;003;3;D;8;92.92;3.36;4.7;12;17.36;21.44
0;-p;003;3;G;13;70.64;0.48;1.04;3.36;5.72;30.16
0;-p;003;3;H;76;10074.96;2.12;8.66;18.36;74.04;711.28
0;-p;003;3;J;81;535057.71;567.95;1224.43;3027.76;7847.13;21911.93
0;-p;003;3;L;82;241283.18;349.58;859.28;1627.09;3169.82;10155.01
0;-p;003;3;M;47;1340.44;0.08;0.32;0.48;1.8;270.68
0;-p;003;3;N;82;7737.32;4.12;18.32;36.88;80.28;254.56
0;-p;003;3;P;17;647.4;18.88;18.88;37.76;37.8;100.2
0;-p;003;3;R;64;533.58;0.12;0.4;2.08;8.88;46.12
0;-p;003;3;S;14;72.76;1.56;2.84;4.8;6.52;12.2
0;-p;003;3;V;52;18021.69;1.8;36.68;60.89;141.31;2618.84
0;-p;003;4;A;72;26726.46;123.28;177.4;293.36;498.18;940.84
0;-p;003;4;B;72;180893.31;324.55;770.2;1474.38;3008.46;5801.68
0;-p;003;4;C;69;7018.48;1.44;7.44;19.6;47.04;381.48
0;-p;003;4;D;18;197.28;2.04;3.24;5.66;14.36;77.76
0;-p;003;4;G;14;90.52;0.48;1.92;5.38;11.44;12.8
0;-p;003;4;H;70;10493.98;7.72;22.16;60.3;179.16;414.4
0;-p;003;4;J;72;1333799.82;1785.39;4281.31;11677.78;24611.34;59287.37
0;-p;003;4;L;71;317624.76;471.22;1447.52;3651.65;6232.39;13014.3
0;-p;003;4;M;44;1426.92;0.08;0.56;4.1;16.34;193.84
0;-p;003;4;N;71;16536.52;8.84;42.48;88.8;233.08;747.56
0;-p;003;4;P;27;1133.72;18.88;18.88;37.76;56.68;97.44
0;-p;003;4;R;63;1464.86;0.24;1.44;3.32;24.52;97.9
0;-p;003;4;S;12;81.72;0.8;2.8;4.08;7.68;22.56
0;-p;003;4;V;62;41708.9;3.96;41.48;103.09;228.3;2278.97
0;-p;004;1;A;1;40.12;40.12;40.12;40.12;40.12;40.12
0;-p;004;1;B;1;265.2;265.2;265.2;265.2;265.2;265.2
0;-p;004;1;C;1;994.36;994.36;994.36;994.36;994.36;994.36
0;-p;004;1;D;1;1.68;1.68;1.68;1.68;1.68;1.68
0;-p;004;1;H;1;1.32;1.32;1.32;1.32;1.32;1.32
0;-p;004;1;J;1;809.52;809.52;809.52;809.52;809.52;809.52
0;-p;004;1;M;1;63.8;63.8;63.8;63.8;63.8;63.8
0;-p;004;1;N;1;757.2;757.2;757.2;757.2;757.2;757.2
0;-p;004;1;R;1;3.32;3.32;3.32;3.32;3.32;3.32
0;-p;004;2;A;15;598.6;0.96;15.36;29;64.24;113.28
0;-p;004;2;B;19;7640.47;13.88;194.32;480.45;620.04;925.44
0;-p;004;2;C;15;1040.36;0.8;2.8;17.88;50.16;707.2
0;-p;004;2;D;2;16.04;1.72;1.72;8.02;14.32;14.32
0;-p;004;2;H;8;2625.43;7.57;20.55;36.5;96.54;2310.67
0;-p;004;2;J;16;6820.03;3.12;88.85;251.02;598.04;2215.4
0;-p;004;2;L;1;1038.8;1038.8;1038.8;1038.8;1038.8;1038.8
0;-p;004;2;M;16;328.16;3.64;8.36;13.1;31.64;55.72
0;-p;004;2;N;16;5633.48;3.96;94.52;244.2;565.14;1155.08
0;-p;004;2;P;1;9.84;9.84;9.84;9.84;9.84;9.84
0;-p;004;2;R;11;475.37;0.2;2.8;26.24;74.92;152
0;-p;004;2;S;3;33.36;2.16;2.16;4.08;27.12;27.12
0;-p;004;2;V;10;1157.87;3.52;13.92;67.68;140.32;493.42
0;-p;004;3;A;112;6563.72;3.48;21.36;42.58;76.9;161.6
0;-p;004;3;B;118;91947.74;38.68;299.88;543.38;934.88;2094.96
0;-p;004;3;C;114;23143.64;0.76;12.92;44.1;233.88;882
0;-p;004;3;D;13;161.64;1.68;1.72;4.84;17;34
0;-p;004;3;G;6;8.8;0.08;0.24;0.3;2.16;5.72
0;-p;004;3;H;77;7172.96;1.97;4.6;16.48;50.76;257.2
0;-p;004;3;J;113;93432.41;7.6;189.28;516.04;880.52;2602.55
0;-p;004;3;L;3;949.26;107.28;107.28;161.98;680;680
0;-p;004;3;M;110;3622.2;3.36;10.08;16.06;25.6;75.8
0;-p;004;3;N;118;80937.42;9.76;147.04;419.62;957.92;2210.68
0;-p;004;3;P;3;120.64;1.72;1.72;50.16;68.76;68.76
0;-p;004;3;R;94;3919.69;1.04;8.91;20.47;49.08;158.28
0;-p;004;3;S;15;195.56;1.96;3.16;6.32;22.92;42.76
0;-p;004;3;V;82;10865.96;7.2;36.04;70.69;147.94;470.82
0;-p;004;4;A;945;102067.92;9.04;42.68;77.96;142.6;290.72
0;-p;004;4;B;947;2194970.69;283.08;747.64;1573.15;2947.76;6512.86
0;-p;004;4;C;934;305667.32;3.24;36.84;131.46;404.32;1269.08
0;-p;004;4;D;123;4045.52;1.68;1.72;3.4;12.08;76.56
0;-p;004;4;G;63;433.32;0.2;1;5.52;10.8;23
0;-p;004;4;H;731;211977.05;1.97;12.04;44.32;107.28;1737.06
0;-p;004;4;J;940;2344733.32;88.7;541.94;1125;2347.72;10177.27
0;-p;004;4;L;39;21847.51;0.22;7.69;167.57;535.42;4129.34
0;-p;004;4;M;940;86065.52;6.72;18.24;32.92;70.48;387.5
0;-p;004;4;N;946;1121753.85;75.68;356.04;747.84;1496.96;3893.12
0;-p;004;4;P;21;813.4;2.12;10.04;30.08;49.12;88.4
0;-p;004;4;R;801;52532.67;0.84;12.36;34.35;77.78;252.48
0;-p;004;4;S;201;3228.88;1.64;3.16;6.44;15.8;61.16
0;-p;004;4;V;854;163987.19;10.76;56.64;119.24;217.88;542.54
0;-p;005;1;A;2;59.32;6.28;6.28;29.66;53.04;53.04
0;-p;005;1;B;2;985.16;198.04;198.04;492.58;787.12;787.12
0;-p;005;1;C;1;90.88;90.88;90.88;90.88;90.88;90.88
0;-p;005;1;H;2;87.37;1.97;1.97;43.68;85.4;85.4
0;-p;005;1;J;2;343.44;167.92;167.92;171.72;175.52;175.52
0;-p;005;1;M;2;32.76;1.44;1.44;16.38;31.32;31.32
0;-p;005;1;N;2;797.92;72.36;72.36;398.96;725.56;725.56
0;-p;005;1;R;1;294.68;294.68;294.68;294.68;294.68;294.68
0;-p;005;1;V;1;81.16;81.16;81.16;81.16;81.16;81.16
0;-p;005;2;A;19;982.2;1.28;23.52;35.88;65.6;262.2
0;-p;005;2;B;19;9305.4;110.52;196.92;304.88;529.36;2200.84
0;-p;005;2;C;17;1303.4;0.4;1.64;22.2;47.12;630.52
0;-p;005;2;D;3;137.08;2;2;5;130.08;130.08
0;-p;005;2;H;16;1363.65;1.97;28.62;79.76;100.42;253.76
0;-p;005;2;J;18;12548.56;87.32;247.2;404.89;677.24;3816.02
0;-p;005;2;L;1;11.02;11.02;11.02;11.02;11.02;11.02
0;-p;005;2;M;17;194.96;3.36;3.44;6.92;18.28;37.08
0;-p;005;2;N;19;11182.8;37.12;164.28;359.64;821;2622.36
0;-p;005;2;R;18;1352.45;0.16;36.34;66.06;106.32;214.16
0;-p;005;2;S;4;40.12;1.32;1.48;5.18;18.58;28.44
0;-p;005;2;V;11;514.14;1.8;6.32;32.52;74.21;144.24
0;-p;005;3;A;154;9492.84;9.6;30.88;50.66;84.88;142.88
0;-p;005;3;B;154;114214.92;148.8;331.8;622.96;964;2033.2
0;-p;005;3;C;149;28367.04;0.6;15;58.88;180.44;1039.16
0;-p;005;3;D;17;94.72;1.68;1.68;3.08;3.4;39.08
0;-p;005;3;G;12;55.2;0.04;0.64;2.14;9.72;11.44
0;-p;005;3;H;111;9162.56;2.4;19.56;45.56;83.52;168.24
0;-p;005;3;J;154;172751.27;73.6;247.52;520.49;917.8;6813.79
0;-p;005;3;L;4;97;2.22;5.18;9.19;43.31;76.4
0;-p;005;3;M;142;7897.12;3.36;6.92;13.88;31.84;208.24
0;-p;005;3;N;154;100375.09;67.56;223.52;403.34;758.44;2135.36
0;-p;005;3;R;146;11755.35;3.29;13.19;41.86;114.3;257.2
0;-p;005;3;S;37;262.16;0.28;2.12;3.24;6.44;31.76
0;-p;005;3;V;106;5757.18;1.8;21.74;37.26;71.32;180.36
0;-p;005;4;A;501;51159.2;17.88;45.2;78.24;130.08;281.88
0;-p;005;4;B;502;742311.86;265.36;555.2;1001.66;1811.76;4206.91
0;-p;005;4;C;492;127769.95;2;27.02;87.02;274.68;1151.44
0;-p;005;4;D;53;436.92;1.68;2.72;3.44;8.68;25.52
0;-p;005;4;G;29;732.11;0.16;3.8;5.72;11.6;90.16
0;-p;005;4;H;382;67582.05;2.8;21.12;65.82;124.88;619.14
0;-p;005;4;J;501;1179271.39;125.76;630;1118.24;2135.04;10294.21
0;-p;005;4;L;40;28658.23;0.28;12.79;85.28;843.51;4294.35
0;-p;005;4;M;481;28713.29;3.36;7.8;15.68;37.04;263.48
0;-p;005;4;N;503;464404.21;83.36;252.16;552.56;1119.44;3191.96
0;-p;005;4;P;9;934.76;9.84;37.76;68.76;115.44;377.92
0;-p;005;4;R;470;44021.2;2.5;20.44;46.94;118.43;327.19
0;-p;005;4;S;132;2228.4;0.64;2.84;6.24;19.58;63.96
0;-p;005;4;V;409;41451.66;4.08;30.32;54.96;104.28;229.4
0;-p;006;3;A;4;145.04;13.04;14.1;27.3;58.42;77.4
0;-p;006;3;B;4;3742.36;285.16;491.46;808.84;1379.72;1839.52
0;-p;006;3;C;4;154.44;4.92;9.82;18.2;67.4;113.12
0;-p;006;3;G;1;2.44;2.44;2.44;2.44;2.44;2.44
0;-p;006;3;H;4;3227.67;52.8;316.7;921.43;1297.13;1332.01
0;-p;006;3;J;4;1941.16;126.84;258.79;419.06;711.79;976.2
0;-p;006;3;L;4;18672.55;2526.06;3002.59;4719.88;6333.68;6706.73
0;-p;006;3;M;4;43.08;6.28;6.78;10.56;14.76;15.68
0;-p;006;3;N;4;300.68;28.6;30.36;60.34;119.98;151.4
0;-p;006;3;P;1;10.04;10.04;10.04;10.04;10.04;10.04
0;-p;006;3;R;2;1.28;0.4;0.4;0.64;0.88;0.88
0;-p;006;3;V;3;1775.6;34.16;34.16;40.64;1700.8;1700.8
0;-p;006;4;A;5;442.44;13.96;34.52;120.8;130.28;142.88
0;-p;006;4;B;5;11882.62;461.72;2082.94;2385.48;2905.32;4047.16
0;-p;006;4;C;5;761;0.2;5.28;18;171.6;565.92
0;-p;006;4;G;2;21.52;0.56;0.56;10.76;20.96;20.96
0;-p;006;4;H;5;18860.37;71.12;411.01;4183.49;5443.82;8750.93
0;-p;006;4;J;5;9635.07;944.42;996.25;1457.24;1968.94;4268.22
0;-p;006;4;L;5;36281.09;2362.92;4299.32;7184.37;10481.27;11953.21
0;-p;006;4;M;5;88.88;4.16;7.72;21.08;27.64;28.28
0;-p;006;4;N;5;1543.12;201.84;205.08;250.08;340.8;545.32
0;-p;006;4;P;1;18.88;18.88;18.88;18.88;18.88;18.88
0;-p;006;4;R;3;38.45;7.45;7.45;10.88;20.12;20.12
0;-p;006;4;S;1;2.08;2.08;2.08;2.08;2.08;2.08
0;-p;006;4;V;4;280.84;21.48;51.74;82.34;88.68;94.68
0;01;020;1;A;245;2015.44;0.44;2.52;5;9.4;27.8
0;01;020;1;B;278;22539.79;10.36;23.32;40.1;68.44;280.64
0;01;020;1;C;198;6773.8;0.28;2.44;5.98;33.24;156.12
0;01;020;1;D;1;2;2;2;2;2;2
0;01;020;1;G;6;29.8;0.08;0.48;0.9;5.72;21.72
0;01;020;1;H;81;1179.55;0.28;0.88;1.97;8.68;89.36
0;01;020;1;J;254;4088.8;2.32;3.8;6.78;13.56;58.2
0;01;020;1;L;4;105;5.47;8.01;23.49;44.48;52.55
0;01;020;1;M;235;1576.08;1.68;3.64;4.6;7.32;15.68
0;01;020;1;N;278;17961.16;10.92;27.28;40.18;77.56;156.16
0;01;020;1;R;57;659.56;0.12;0.68;2.08;10.8;71.48
0;01;020;1;S;10;46.44;1.32;1.64;2.48;5.56;19.88
0;01;020;1;V;48;4425.86;1.8;27.22;82.68;165.82;208.86
0;01;020;2;A;97;1187.8;0.56;3.52;7.72;15.2;44.96
0;01;020;2;B;106;13290.11;20.4;34.4;67.58;117.44;451.04
0;01;020;2;C;68;4275.76;0.2;2.86;14.22;71.3;283.76
0;01;020;2;H;34;272.1;0.12;0.88;1.97;8.2;43.8
0;01;020;2;J;98;6388.32;3.4;3.88;11.64;53.64;393.96
0;01;020;2;L;1;0.92;0.92;0.92;0.92;0.92;0.92
0;01;020;2;M;96;766.56;2.88;3.64;6.44;11.1;20.16
0;01;020;2;N;105;12712.78;17.04;38.4;69.44;129.76;288.48
0;01;020;2;R;23;188.15;0.2;0.63;4.76;12.88;32.68
0;01;020;2;S;4;14.16;1.4;1.74;2.46;5.34;7.84
0;01;020;2;V;40;4574.11;1.8;29.94;43.18;166.29;437.01
0;01;020;3;A;265;4940.36;1.16;4.76;11.8;25.8;56.12
0;01;020;3;B;286;85795.16;21.16;52.72;116.17;308.44;1120.22
0;01;020;3;C;236;25744.96;0.8;4.82;27.52;109.9;513.32
0;01;020;3;D;13;116.56;1.68;1.72;2.04;3.08;82.08
0;01;020;3;G;14;49.48;0;0.4;1.48;4.08;14.44
0;01;020;3;H;122;2503.6;0.32;1.76;7.8;17.67;76.96
0;01;020;3;J;263;41819.75;3.4;5.44;22.8;135.76;933.8
0;01;020;3;L;2;1.23;0.31;0.31;0.61;0.92;0.92
0;01;020;3;M;245;2985.64;2.08;3.64;7;10.96;27.64
0;01;020;3;N;286;58043.61;17.6;45.6;95.04;206.6;610.36
0;01;020;3;R;118;3031.38;0.36;3.04;9.08;32.08;96.96
0;01;020;3;S;20;167.6;1.84;3.2;5.22;9.08;32.34
0;01;020;3;V;106;10728.17;1.96;30.32;47.52;166.29;270.72
0;01;020;4;A;162;8907.04;5.2;14.96;28.5;54.2;119.52
0;01;020;4;B;167;97493.97;97.68;214.28;377.56;726.84;1731.12
0;01;020;4;C;152;25527.56;0.64;16;62.46;231.66;658.24
0;01;020;4;D;13;235.92;1.68;1.68;3.32;5.92;154.72
0;01;020;4;G;5;21.6;0.92;2.52;4.68;5.72;7.76
0;01;020;4;H;85;2526.79;0.88;2.8;11.99;42.64;100.97
0;01;020;4;J;163;85026.87;5.76;60.48;273.78;607.08;1915.32
0;01;020;4;L;2;44.07;1.3;1.3;22.03;42.77;42.77
0;01;020;4;M;154;3872.16;3.36;7.28;14.56;24.28;78.52
0;01;020;4;N;166;92210.7;60.76;155.24;350.18;733.4;1792.88
0;01;020;4;R;106;3045.98;0.6;5.44;10.32;39.14;101.22
0;01;020;4;S;19;223.8;1.16;2.16;4.28;8.44;129.16
0;01;020;4;V;112;10723.7;3.6;21.06;48.96;166.29;332.58
0;01;021;1;A;1096;7970.96;0.44;1.94;4.5;9.14;22.12
0;01;021;1;B;1217;86441.93;10.32;26.92;43.64;63.68;168.64
0;01;021;1;C;792;20187.04;0.2;1.32;4.68;22.94;127.52
0;01;021;1;D;12;67.41;1.68;1.86;2.78;3.12;33.61
0;01;021;1;G;21;89.4;0.12;0.36;1.16;3.84;25.12
0;01;021;1;H;766;23382.96;0.88;6.96;18.62;41.36;98.92
0;01;021;1;J;1107;16457.35;3.4;3.8;5.6;10.92;41.8
0;01;021;1;L;64;78039.6;1.43;1038.8;1038.8;2077.6;2077.6
0;01;021;1;M;1089;8447.65;1.96;3.64;5.04;9.2;21.92
0;01;021;1;N;1220;87307.87;13.84;34.37;56.36;88.48;175.34
0;01;021;1;R;193;1976.58;0.16;0.6;2.07;6.55;58.04
0;01;021;1;S;46;260.96;0.52;2.12;4.24;6.32;13.8
0;01;021;1;V;828;142093.62;32.48;82.78;166.29;236.85;341.37
0;01;021;2;A;1320;14523.12;0.52;2.28;5.64;11.24;38.92
0;01;021;2;B;1412;135782.81;17.2;37.6;56;85.39;261.92
0;01;021;2;C;1022;41045.4;0.2;1.4;7.28;43.68;155.72
0;01;021;2;D;20;160.96;1.68;1.72;2.1;3.72;53.38
0;01;021;2;G;37;305.48;0.12;0.72;2.16;6.56;49.64
0;01;021;2;H;1040;40365.43;0.88;11.2;24.3;49.78;129.02
0;01;021;2;J;1325;53146.91;3.4;3.84;7.28;13.6;187.12
0;01;021;2;L;120;165797.78;5.53;1038.8;1038.8;2077.6;2358.97
0;01;021;2;M;1323;12527.6;3.36;3.64;6.92;10.96;23.04
0;01;021;2;N;1416;141125.48;21.16;44.84;73.4;120.94;253.48
0;01;021;2;P;2;2.96;0.08;0.08;1.48;2.88;2.88
0;01;021;2;R;331;5220.39;0.2;0.8;2.68;9.66;44.56
0;01;021;2;S;45;244.24;1.04;2.12;2.84;7.2;14.44
0;01;021;2;V;1132;206890.33;33.24;86.6;167.58;248.17;382.06
0;01;021;3;A;821;20549.52;1.12;5.68;11.84;25.88;82
0;01;021;3;B;848;179702.89;28.36;57.38;101.34;220.1;744
0;01;021;3;C;680;69290.16;0.2;3.86;20.58;88.34;478.9
0;01;021;3;D;23;400.12;1.68;2.04;2.96;10.24;110.44
0;01;021;3;G;29;216.56;0.08;1.44;2.44;8.84;37.16
0;01;021;3;H;662;34107.8;1.76;11.28;30.86;65.81;167.52
0;01;021;3;J;819;167791.26;3.4;5.4;12.72;91.32;1004.41
0;01;021;3;L;75;122237.66;3.5;53.19;1038.8;2077.6;3625.13
0;01;021;3;M;802;9794.99;3.36;4.16;7.32;13.04;27.16
0;01;021;3;N;848;138406.8;25.6;58.82;102.84;176.2;516.97
0;01;021;3;P;7;1053.92;0.44;1;37.44;331.6;510.68
0;01;021;3;R;273;5517.47;0.2;1.72;5.8;22.72;100.72
0;01;021;3;S;62;518.84;1.4;2.08;4.3;7.84;24.6
0;01;021;3;V;705;138900.24;27.56;90.2;192;265.25;441.77
0;01;021;4;A;446;22425.88;3.96;14.12;30.54;63.36;161.4
0;01;021;4;B;451;251436.32;49.4;132.8;319.12;733.85;1813.28
0;01;021;4;C;408;111603.32;0.44;9.48;84.5;345;1199.12
0;01;021;4;D;27;265.92;1.68;1.72;2.04;14.72;38.88
0;01;021;4;G;20;206.4;0.1;1.66;5.42;6.98;63.42
0;01;021;4;H;332;21521.27;1.76;9.78;34.6;92.34;233.44
0;01;021;4;J;446;325946.77;3.8;29;221.12;699.64;3176.08
0;01;021;4;L;31;28722.05;2.47;59.48;325.95;1710.22;3141
0;01;021;4;M;433;8186.54;3.36;5.44;11.12;20.64;66.48
0;01;021;4;N;451;196040.52;36.28;104.64;234.6;490.48;1604.08
