vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;139616.4;27764.88;27764.88;52380.7;59470.82;59470.82
0;001;2;1801840.16;21867.65;29982.35;31948.25;35467.96;54051.73
0;001;3;3839637.35;27378.49;33519;38997.48;45904.48;66736.15
0;001;4;11431971.22;35417.75;50309.88;74554.67;109290.97;193554.87
0;002;1;41403.1;41403.1;41403.1;41403.1;41403.1;41403.1
0;002;2;127468.5;38898.28;38898.28;42144.84;46425.38;46425.38
0;002;3;3263059.01;33086.05;40693.3;44645.48;50017.38;66880.79
0;002;4;8802306.64;40923.95;50246.2;67611.5;100095.25;175732.85
0;003;1;9263212.15;14648.11;19579.9;29663.28;45528.51;71786.81
0;003;2;14523763.17;14752.33;21024.15;31886.41;45542.87;81119.3
0;003;3;7872513.03;18327.77;30455.36;43028.55;66855.84;118371.08
0;003;4;9901439.92;37904.61;58874.47;87851.95;123474.59;228977.86
0;004;1;163915.74;824.57;826.67;5347.95;34688.04;52113.08
0;004;2;1026430.77;1593.07;13629.75;19327.36;39437.47;85722.35
0;004;3;8905866.84;6194.23;21395.33;35820.93;50913.24;92392.61
0;004;4;78911892.7;11029.81;37155.77;60094.16;90238.5;153440.78
0;005;1;38629.71;16403.55;16403.55;19314.85;22226.16;22226.16
0;005;2;432131.19;16386.6;24506.52;33355.16;50649.26;116893.82
0;005;3;2492720.87;13483.14;24991.18;37566.39;56215.67;79048.4
0;005;4;14422758.74;19640.93;33085.14;49544.1;68745.23;110332.67
0;006;2;123873.85;40884.09;40884.09;40967.9;42021.86;42021.86
0;006;3;620859.59;39035.16;40670.38;44059.79;64606.39;77441.73
0;006;4;92594.37;92594.37;92594.37;92594.37;92594.37;92594.37
0;020;1;1857388.58;2879.9;5533.09;7107.92;10673.15;22372.38
0;020;2;1658045.6;3712.17;7092.51;11490.64;20008.65;41210.63
0;020;3;4615701.44;3805.14;7848.36;13969.49;23157.79;46140.7
0;020;4;6277182.56;8131.72;17310.87;29012.13;46351.46;78659.9
0;021;1;11252578.83;2978.5;6760.19;8667.69;11249.48;29306.47
0;021;2;20287560.07;4731.52;8114.82;9859.98;12844.77;25478.37
0;021;3;23384409.92;6469.36;10136.36;13974.6;21444.02;55573.55
0;021;4;25315073;5419.12;16212.31;28780.5;47642.84;97289.44
0;022;1;1642891.57;2965.94;4695.54;5629.16;6863.15;10046.28
0;022;2;2021527.73;2902.79;5136.4;6556.01;9069.09;26281.48
0;022;3;1713073.36;4515.13;7026.35;11201.63;22725.9;67436.8
0;022;4;1123629.15;4012.66;15463.3;22799.76;41608.08;82601.39
0;023;1;3079213.11;884.95;1982.34;3375.89;4892.13;12628.29
