vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;2;0;0;0;0;0;0
0;001;1;1;2;3335;1415.62;1415.62;1667.26;1918.91;1918.91
0;001;2;0;13;0;0;0;0;0;0
0;001;2;1;33;47992;183.42;458.55;1022.38;1743.31;5172.12
0;001;2;3;1;55;54.66;54.66;54.66;54.66;54.66
0;001;3;0;24;0;0;0;0;0;0
0;001;3;1;70;140232;183.42;445.8;1269.04;2362.05;6852.16
0;001;3;3;3;139;36.44;36.44;36.44;65.82;65.82
0;001;3;4;1;256;256.08;256.08;256.08;256.08;256.08
0;001;4;0;7;0;0;0;0;0;0
0;001;4;1;108;474305;258.22;1188.05;2894.11;5340.35;13002.25
0;001;4;3;21;2182;29.38;36.44;59.63;216.63;247
0;001;4;4;3;3180;106.7;106.7;404.6;2669.14;2669.14
0;002;2;0;1;0;0;0;0;0;0
0;002;2;1;6;1096;118.03;118.03;177.04;247.14;258.22
0;002;2;3;3;383;127.54;127.54;127.54;127.54;127.54
0;002;3;0;10;0;0;0;0;0;0
0;002;3;1;66;123318;118.03;366.84;806.81;2072.2;5961.48
0;002;3;3;11;1202;36.44;54.66;127.54;127.54;217.62
0;002;4;0;4;0;0;0;0;0;0
0;002;4;1;101;351845;118.03;590.15;2219.77;4742.18;12288.16
0;002;4;3;24;4020;36.44;109.32;127.54;217.12;308.72
0;003;1;0;21;0;0;0;0;0;0
0;003;1;1;264;774089;404.76;1154.4;1778.97;3442.23;9268.81
0;003;1;3;6;599;18.22;36.44;36.44;217.62;254.06
0;003;1;4;1;615;615.1;615.1;615.1;615.1;615.1
0;003;2;0;8;0;0;0;0;0;0
0;003;2;1;373;1347349;472.22;1399.23;2332.05;4024.36;12410.38
0;003;2;3;6;1159;36.44;36.44;108.81;433.26;435.24
0;003;2;4;1;638;638.09;638.09;638.09;638.09;638.09
0;003;3;0;2;0;0;0;0;0;0
0;003;3;1;157;1085823;803.71;2594.55;4840.23;8027.74;21215.62
0;003;3;2;1;326;325.9;325.9;325.9;325.9;325.9
0;003;3;3;12;1510;18.22;32.91;106.32;217.12;272.28
0;003;4;0;1;0;0;0;0;0;0
