vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;046;1;4.7;1;2;3;6;13
0;046;2;7;1;3;5;9;18
0;046;3;15.4;1;5;11;19;44
0;046;4;30.7;2;11;25.5;40;93
0;047;1;4.2;1;2;3;5;10
0;047;2;6.7;1;3;5;8;17
0;047;3;14.1;2;6;10;17;40
0;047;4;26.1;1;11;22;35;61
0;048;1;4.4;1;2;3;5;12
0;048;2;7.8;1;3;5;10;21
0;048;3;11.9;1;3;7;14;41
0;048;4;31.3;4;12;25.5;37;81
0;049;1;9.3;1;7;9;11;21
0;049;2;12.6;1;5;9;14;40
0;049;3;25;3;11;16.5;28;75
0;049;4;41.3;5;13;25.5;54.5;134
0;050;1;7;1;3;6;9;17
0;050;2;9.8;1;3;7;12;29
0;050;3;22.1;4;10;17;26;58
0;050;4;37.9;5;19;31;53;86
0;051;1;3.3;1;2;3;4;7
0;051;2;5.7;1;3;4;7;15
0;051;3;11.3;3;5;10.5;16.5;26
0;051;4;38.7;16;16;28;72;72
0;052;1;3.3;1;1;2;3;9
0;052;2;7.4;1;2;5;9;20
0;052;3;12.7;1;4;9;15;36
0;052;4;17.8;1;5;13;26;49
0;053;1;2.5;1;1;2;3;7
0;053;2;5.2;1;1;3;6;16
0;053;3;9.7;1;2;5;11;31
0;053;4;23.2;3;8.5;16;30;70
0;054;1;2.7;1;1;2;3;7
0;054;2;4.5;1;2;3;5;12
0;054;3;7.5;1;2;5;10;24
0;054;4;16.8;2;3;21;30;34
0;055;1;5.4;1;2;3;6;13
0;055;2;10.2;1;3;7;12;32
0;055;3;17.3;1;3;11;22;54
0;055;4;26.8;1;7;19;33;83
0;056;1;3.9;1;1;2;5;12
0;056;2;8.4;1;3;6;10.5;26.5
0;056;3;17.8;2;7;13;20;53
0;056;4;27.6;1;8;21.5;33;86
0;057;1;1.5;1;1;1;1;3
0;057;2;4.2;1;1;2;4;14
0;057;3;13.7;1;3;8;17;37
0;057;4;30.6;1;6;31.5;42;89
0;058;1;2.2;1;1;1;2;8
0;058;2;5.6;1;1;2;6;22
0;058;3;17.6;1;5;11;20;53
0;058;4;28.6;2;11;21;36;82
0;070;1;2.8;1;1;2;4;6
0;070;2;4.5;1;2;3;5;12
0;070;3;10.4;1;5;8;14;31
0;070;4;30.5;2;2;30.5;59;59
0;073;1;1.5;1;1;1;2;3
0;073;2;2;1;1;2;2;4
0;073;3;4.9;1;1;2;3;23
0;073;4;21;1;5;16.5;30;81
0;080;1;4.3;1;2;3;5;9
0;080;2;7.3;2;4;6;9;16
0;080;3;14.3;2;7;11;18;38
0;080;4;40;4;35;39;42;80
0;082;1;3.2;1;1;2;4;9
0;082;2;6.4;1;2;4;7;20
0;082;3;12;1;4;9;16;33
0;082;4;23.8;1;6;24;34;55
0;089;1;2.3;1;1;2;3;5
0;089;2;5.5;1;2;4;7;13
0;089;3;20.2;3;9;16;25;51
0;089;4;32.3;2;15;27.5;37;88
0;090;1;3.7;1;2;3;3.5;11
0;090;2;17.8;2;12;17;24;34
0;090;3;40.8;11;22;31;46;106
0;090;4;50.3;18;26;38;62;115
0;091;1;5.7;2;3;5;7;14
0;091;2;6;1;2;3;7;18
0;091;3;22.2;5;12;18;29;50
0;091;4;33.1;14;20;27;37;74
0;092;1;2;1;1;2;2;4
0;092;2;3.6;1;2;3;4;9
0;092;3;13.6;2;3;7.5;15;40
0;092;4;35.3;0;17;31;53;94
0;093;1;1.7;1;1;2;2;3
0;093;2;2.8;1;1;2;3;8
0;093;3;6.4;1;2;4;8;24
0;093;4;31.1;3;7;28.5;41;85
0;095;1;2.3;1;1;2;3;5
0;095;2;3.6;1;2;3;5;6
0;095;3;11.1;3;6;6;19;24
0;095;4;33;33;33;33;33;33
0;097;1;1.7;1;1;1;2;3
0;097;2;2.6;1;1;2;3;7
0;097;3;9.5;1;2;3;6;56
0;097;4;11.3;2;4;10;16;25
0;098;1;1.9;1;1;2;2;4
0;098;2;3.6;1;1;2;4;11
0;098;3;12.2;1;3;6.5;16;41
0;098;4;26.5;4;12;18;30;91
0;110;1;3;1;2;2;3;8
0;110;2;5.4;1;2;3;6;19
0;110;3;14.1;2;4;9;17;46
0;110;4;35.6;1;9.5;22.5;47;117
0;111;1;3.4;1;2;3;4;8
0;111;2;6.7;1;3;5;8;17
0;111;3;12;2;5;9;16;28.5
0;111;4;22.6;3;15;24;30;43
0;113;1;2.7;1;2;2;3;5
0;113;2;3.6;1;2;3;4;8
0;113;3;7.5;2;3;5;8;21
0;113;4;18.5;1;5;11.5;21;63
0;114;1;2.4;1;1;2;3;6
0;114;2;4.3;1;2;3;5;13
0;114;3;9.9;1;3;7;13;27
0;114;4;22.6;2;8;16;32;54
0;115;1;1.2;1;1;1;1;2
0;115;2;1.5;1;1;1;1;3
0;115;3;6.3;1;1;2;8;25
0;115;4;15.6;1;6;11;20;46
0;120;1;8.6;4;6;8;10;14
0;120;2;11.8;5;8;10;13;24
0;120;3;18.6;6;11;15;23;47
0;120;4;36.7;7;16;28;48;101
0;121;1;5;1;2;4;7;13
0;121;2;9.1;1;4;7;12;23
0;121;3;18.9;3;10;15;24;45
0;121;4;35.3;7;16;26;41;104
0;130;1;13.3;6;9;12;14;25
0;130;2;17.3;6;10;14;21;38
0;130;3;22.3;5;12;18;28;53
0;130;4;28.8;5;13;21;36;76
0;131;1;6.5;1;2;4;11;15
0;131;2;6.2;1;3;4;10;15
0;131;3;9.3;2;4;9;14;21
0;131;4;12.7;2;9;13;15;24
0;132;1;1.6;1;1;1;1;5
0;132;2;7.6;1;1;5;9;26
0;132;3;11.5;2;3;6.5;13.5;30
0;132;4;22;1;4;6.5;22;108
0;133;1;4.9;1;1;3;7;16
0;133;2;5.8;1;1;2;7;21
0;133;3;9.4;1;3;8;12;26
0;133;4;17.5;1;3;11.5;21;56
0;134;1;6.6;1;4;6;8;14
0;134;2;9.1;2;5;8;11;20
0;134;3;13.5;2;7;11;16;31
0;134;4;20.2;1;5;15;28;55
0;135;1;6.1;1;2;4;7;19
0;135;2;7.8;1;4;6;9;20
0;135;3;17.9;2;8;13;22;49
0;135;4;23.9;1;6;17;31;74
0;136;1;4;1;1;2;4;13
0;136;2;6.9;1;2;4;8;22
0;136;3;13.3;2;5;10;17;37
0;136;4;20.6;1;8;16;27;49
0;137;1;8;1;3;5;9;24
0;137;2;11.9;2;6;9;15;28
0;137;3;16.8;3;9;13;20;41
0;137;4;21.2;2;9;16;28;53
0;138;1;3.8;1;2;3;5;8
0;138;2;4.9;2;3;4;6;10
0;138;3;6.4;2;4;5;8;13
0;138;4;9.9;2;4;7;13;24
0;139;1;4.5;2;3;4;5;9
0;139;2;8.4;2;4;7;10;20
0;139;3;14;3;7;11;17;35
0;139;4;19.1;1;8;14;25;52
0;140;1;5.7;1;3;5;7;13
0;140;2;8.5;1;4;7;10;20
0;140;3;13.1;2;7;10;15;32
0;140;4;20.7;3;10;16;26;54
0;141;1;3.4;1;2;3;4;8
0;141;2;5.8;1;3;5;7;14
0;141;3;9.1;2;4;7;11;23
0;141;4;14.2;2;5;10.5;18;38.5
0;142;1;4.5;1;2;3;6;12
0;142;2;7.5;1;3;5;9;19
0;142;3;13.1;2;5;10;17;37
0;142;4;23.9;2;11;17;29;58
0;143;1;3.5;1;1;3;5;9
0;143;2;6;1;2;4;8;17
0;143;3;9.8;1;3;7;13;30
0;143;4;17.2;1;6;12;23;46
0;144;1;2.7;1;1;2;3;7
0;144;2;6.3;1;2;4;8;18
0;144;3;12;2;5;9;15;30
0;144;4;19.7;2;8;14;24;59
0;160;1;8.8;7;8;8;10;11
0;160;2;9.9;5;7;8;10;20
0;160;3;16.6;7;9;12;16;29
0;160;4;22.6;3;13;17;27;54
0;161;1;2.9;1;2;2;3;6
0;161;2;4.9;1;2;3;6;14
0;161;3;9.8;1;3;5;13;31
0;161;4;34.3;6;19;28.5;42;91
0;162;1;13.7;6;10;12;16;26
0;162;2;14.5;2;10;13;16;29
0;162;3;22.9;8;13;18;29;50
0;162;4;35.5;7;19;28;47;89
0;163;1;10.1;6;8;9;11;16
0;163;2;11.8;7;9;10;13;21
0;163;3;15.4;8;10;13;17;31
0;163;4;27.5;3;13;22;35;64
0;165;1;11.2;7;9;11;13;16
0;165;2;13.8;8;10;13;16;23
0;165;3;19.2;9;12;16;22;41
0;165;4;30.8;6;14;25;38;83
0;166;1;9.3;7;8;9;10;14
0;166;2;10.5;7;8;9;11;16
0;166;3;14;7;9;12;15;28
0;166;4;28.1;5;14;20;30;86
0;167;1;5.8;1;2;6;9;11
0;167;2;4.3;1;2;2;8;12
0;167;3;13.6;2;9;11;16;34
0;167;4;28.3;1;13;21;40;74
0;169;1;7.2;2;5;7;9;13
0;169;2;10.4;3;7;9;12;22
0;169;3;16.7;1;9;13;20;41
0;169;4;34.6;2;11;23;48;86
0;170;1;5.8;1;3;4.5;8;15
0;170;2;9.5;1;3;8;14;23
0;170;3;21.9;4;12;18;27;49
0;170;4;26.5;10;18;24.5;33;45
0;171;1;3.8;1;2;3;4;9
0;171;2;6.6;2;3;5;8;17
0;171;3;14.4;3;6;10;17;38
0;171;4;34.1;8;13;24;43;105
0;173;1;3.2;1;2;2;4;9
0;173;2;5.8;1;2;4;7;17
0;173;3;16.2;1;3;9;20;54
0;173;4;42.5;3;15;31;57;122
0;174;1;3.2;1;2;3;4;7
0;174;2;4.8;1;2;4;6;11
0;174;3;9;1;4;7;11;20
0;174;4;13.7;1;4;10;17;37
0;175;1;1.9;1;1;2;2;4
0;175;2;3;1;2;2;3;8
0;175;3;7.8;1;2;5;10;23
0;175;4;17.4;1;5;11.5;23;49
0;176;1;2.2;1;2;2;2;4
0;176;2;2.5;1;2;2;2;5
0;176;3;5.2;1;2;2;3;21
0;176;4;26.8;5;15;21;39;67
0;177;1;3.3;1;2;2;4;7
0;177;2;5.7;1;2;4;7;17
0;177;3;13.3;2;4;10;16;38
0;177;4;28.9;1;15;24;45;67
0;180;1;2.1;1;1;2;2;4
0;180;2;10.7;1;2.5;7;13.5;32
0;180;3;20.5;1;7;16;27;53
0;180;4;35.2;1;13;28;46;101
0;190;1;3.2;1;1;2;4;7
0;190;2;5.4;1;2;4;7;14
0;190;3;11.5;1;4;9;14;32
0;190;4;13.5;1;3;9;18;42
0;191;1;2.2;1;1;2;2;5
0;191;2;3.7;1;2;2;4;11
0;191;3;8.7;1;3;7;11;22
0;191;4;21;2;9;17;27;52
0;192;1;1.9;1;1;2;2;4
0;192;2;2.6;1;1;2;2;7
0;192;3;5.2;1;2;2;6;18
0;192;4;14.1;1;3;10;23;41
0;193;1;21.4;2;6;24;33;42
0;193;2;25;2.5;7;21;38.5;53
0;193;3;33;5;17;30.5;46;68
0;193;4;23.6;1;9.5;19;35;56
0;194;1;6.8;1;3;6;8;16
0;194;2;10;2;5;8;12;23
0;194;3;15.2;2;8;12;19;38
0;194;4;20.5;1;8;16;28;54
0;196;1;1.2;1;1;1;1;2
0;196;2;2.2;1;1;1;1;8
0;196;3;3.8;1;1;1;3;16
0;196;4;10.3;1;2;5;10;38
0;197;1;4.4;1;2;3;5;13
0;197;2;7.2;1;2;4;9;22
0;197;3;10.9;1;4;8;13;30
0;197;4;20.8;1;6;15;27;61
0;198;1;2.6;1;1;2;3;7
0;198;2;4.8;1;2;3;6;13
0;198;3;8.9;1;3;6;11;25
0;198;4;15.5;1;4;12;21;49
0;199;1;3.7;1;1;3;5;9
0;199;2;6.5;1;3;5;8;17
0;199;3;11.2;2;5;9;15;27
0;199;4;25.7;3;7;22;41;61
0;200;1;3.6;1;1;2;4;9
0;200;2;6.3;1;2;4;8;18
0;200;3;12.4;1;5;9;16;33
0;200;4;18.5;1;4;14;27;55
0;201;1;2.7;1;1;2;3;7
0;201;2;5.3;1;2;4;7;15
0;201;3;10.9;1;4;8;13;31
0;201;4;21;1;7;15;28;66
0;203;1;2;1;1;1;2;5
0;203;2;3.8;1;1;2;4;10
0;203;3;8.2;1;3;5;10;30
0;203;4;24.3;0;8;24.5;40.5;48
0;204;1;2.7;1;1;2;3;7
0;204;2;6.2;1;2;4;7;18
0;204;3;12.9;1;4;9;16;39
0;204;4;28.3;3;14;20;34;81
0;205;1;3.5;1;1;2;5;10
0;205;2;7.5;1;3;5;9;24
0;205;3;12.2;1;3;8;13;49
0;205;4;25.6;2;5.5;10.5;30;99
0;206;1;3.4;1;1;2;4;9
0;206;2;5.8;1;2;4;6;18
0;206;3;12;1;3;6;14;45
0;206;4;19.1;2;7;13;26.5;48
0;207;1;3.8;1;1;3;5;11
0;207;2;6;1;2;4;7;17
0;207;3;11.7;1;5;9;15;29
0;207;4;20.3;1;7;14.5;27;59
0;220;1;4.7;2;3;4;6;11
0;220;2;8.5;2;4;7;10;19
0;220;3;19.1;5;11;15;23;45
0;220;4;39.4;5;17;32;47;107
0;221;1;7.5;3;5;7;9;14
0;221;2;11.4;5;7;10;13;24
0;221;3;20.9;7;11;17;25;50
0;221;4;36.5;4;16;28;48;98
0;222;1;3.5;1;2;3;4;7
0;222;2;4.7;1;2;4;5;12
0;222;3;15.8;2;6;11;19;49
0;222;4;42.8;3;14;34;65;125
0;223;1;6;2;4;5;7;12
0;223;2;9.3;3;5;8;11;21
0;223;3;17.4;4;8;13;21;41
0;223;4;30.2;2;13.5;25;40.5;74
0;224;1;5.2;1;2;4;7;13
0;224;2;10.4;2;6;9;13;23
0;224;3;18.5;5;10;15;21;48
0;224;4;30.5;4;14;23;34;92
0;225;1;2.6;1;2;2;3;5
0;225;2;5.1;2;3;4;6;11
0;225;3;11.8;2;6;9;15;27
0;225;4;19.9;2;9;16;29;57
0;226;1;2.2;1;1;2;3;5
0;226;2;4.4;1;2;3;5;12
0;226;3;10.4;1;3;7;15;28
0;226;4;20.6;1;8;20;26;55
0;227;1;3.6;1;2;3;5;8
0;227;2;5.8;1;3;5;7;13
0;227;3;15.6;3;6;11;17;49
0;227;4;21.1;3;9.5;17.5;30;44
0;228;1;2;1;1;2;2;4
0;228;2;3.3;1;2;2;4;8
0;228;3;9.1;1;3;5;10;31
0;228;4;25.2;2;8;12;25;148
0;229;1;4.2;1;2;3;6;10
0;229;2;7.7;1;2;5;10;23
0;229;3;17.5;2;8;14;22;46
0;229;4;29.3;1;10;23;41;71
0;240;1;3.9;1;2;3;4;12
0;240;2;6.4;1;2;4;7;21
0;240;3;13.7;2;5;9;17;38
0;240;4;25.8;3;10;19;31;66
0;241;1;3.1;1;1;2;4;8
0;241;2;6;1;3;4;7;16
0;241;3;11.1;2;5;8;14;28
0;241;4;21.3;1;7;16;28;58
0;242;1;2.5;1;1;2;3;7
0;242;2;4.9;1;2;3;6;14
0;242;3;9.2;1;4;7;12;23
0;242;4;20.2;1;7;14;30;58
0;243;1;2.5;1;1;2;3;6
0;243;2;5.2;1;2;3;6;15
0;243;3;11.1;1;4;8;14;32
0;243;4;21.5;4;9;18.5;29;51
0;244;1;4.1;1;2;4;5;8
0;244;2;6;1;3;5;7;14
0;244;3;11.1;2;5;8;13;28
0;244;4;21;4;9;18;29;49
0;245;1;3.7;1;2;3;5;9
0;245;2;6.3;1;3;5;8;15
0;245;3;12;2;6;10;15;28
0;245;4;21.4;3;11;17;25;48
0;246;1;5;1;3;4;6;12
0;246;2;7.1;1;4;6;9;17
0;246;3;13.3;1;6;10;17;37
0;246;4;14.1;1;1;6;23;48
0;247;1;3.7;1;2;3;5;8
0;247;2;6.9;1;3;5;8;18
0;247;3;13;2;6;10;17;34
0;247;4;20.5;1;7;16;29;54
0;248;1;3.6;1;2;3;4;7
0;248;2;6.8;2;3;5;8;18
0;248;3;14;3;6;10;17;36
0;248;4;24.2;1;10;20;31;62
0;249;1;2.7;1;2;2;3;6
0;249;2;4.6;1;2;3;5;13
0;249;3;9.6;2;4;6;12;27
0;249;4;18.9;2;7;14;24;47
0;251;1;2.1;1;1;1;2;6
0;251;2;4.1;1;2;3;5;11
0;251;3;7.7;1;3;5;10;22
0;251;4;20.2;2;7;12;32;67
0;252;1;3.4;1;1;2;4;10
0;252;2;5.1;1;2;4;7;13
0;252;3;9.7;1;3;6;12;33
0;252;4;21.7;1;9;16;28;53
0;253;1;3.1;1;1;2;4;8
0;253;2;5.7;1;2;4;7;15
0;253;3;10;1;4;8;13;25
0;253;4;16.3;1;4;11;22;50
0;254;1;2.9;1;1;2;3;8
0;254;2;5.2;1;2;3;6;15
0;254;3;11.1;1;4;8;15;31
0;254;4;22.8;2;9;17;29;64
0;260;1;6.1;2;3;5;8;13
0;260;2;8.9;2;5;8;11;20
0;260;3;17.5;3;10;14;22;41
0;260;4;34.6;5;15;27;43.5;95
0;261;1;5.9;1;2;4;8;14
0;261;2;10.9;3;6;9;13;25
0;261;3;18.4;3;11;16;23;42
0;261;4;30.9;9;16;22.5;37;64
0;262;1;4.8;1;2;3;6;12
0;262;2;7.6;2;3;5;9;18
0;262;3;15.3;4;8;11;19;41
0;262;4;29.6;5;15;22.5;38;87
0;263;1;2.5;1;2;2;3;5
0;263;2;4;1;2;3;5;10
0;263;3;11.3;2;5;8;14;30
0;263;4;28.7;3;12;20;35;78
0;264;1;4.8;1;2;3;6;13
0;264;2;7.9;1;2;5;10;25.5
0;264;3;17.2;2;7;13;21;48
0;264;4;29.4;2;11;22;37;84
0;279;1;5.3;1;2;4;6;19
0;279;2;7.3;1;3;5;8;21
0;279;3;12.9;2;5;10;17;33
0;279;4;19.1;1;7;16;25;47
0;280;1;5.3;1;2;3;7;15
0;280;2;8.4;1;3;6;10;24
0;280;3;14.5;2;6;11;17;39
0;280;4;25;2;10;20;33;67
0;281;1;4.3;1;1;2;4;17
0;281;2;6.7;1;2;4;8;20
0;281;3;11.4;1;4;8;15;32
0;281;4;21.4;3;10;16;27;55
0;282;1;5.2;1;3;4;7;12
0;282;2;7.1;2;4;6;9;17
0;282;3;11.9;2;6;10;15;29
0;282;4;25.4;2;10;21;33;58
0;283;1;2.7;1;1;2;3;8
0;283;2;5.6;1;2;4;7;15
0;283;3;12.1;2;4;9;15;32
0;283;4;16.8;1;5;14;23;42
0;284;1;3.7;1;2;3;5;9
0;284;2;6.4;1;3;5;8;16
0;284;3;12.1;2;6;9;15;29
0;284;4;20.4;3;9;16;29;50
0;301;1;9.6;4;6;7;10;25
0;301;2;14.7;4;6;9;17;44
0;301;3;26;5;9;16;33;79
0;301;4;42.9;4;15;32;59;119
0;302;1;8.3;4;6;7;9;19
0;302;2;12.6;5;7;8;13;34
0;302;3;28.5;7;11;18;36;82
0;302;4;56.9;6;26;46;78;156
0;303;1;8.3;5;6;8;9;14
0;303;2;10.7;5;8;9;11;20
0;303;3;15.9;7;9;10.5;20;44
0;303;4;61;17;20.5;43.5;101.5;140
0;304;1;6.2;3;4;6;7;11
0;304;2;9.9;4;5;7;10;27
0;304;3;19.6;5;8;12;22;64
0;304;4;48.4;5.5;17.5;38.5;57.5;149.5
0;305;1;19.5;3;6;10;16;100
0;305;2;28.6;4;10;17;31;111
0;305;3;40.6;7;17;28;48;113
0;305;4;62.7;10;26;50;85;174
0;308;1;12.4;3;6;8;12;40
0;308;2;19.9;4;8;12;24;63
0;308;3;31.5;6;12;21;43;90
0;308;4;39.8;5;16;28;56;112
0;309;1;3.8;1;2;2;4;11
0;309;2;14.9;2;4;8;16;58
0;309;3;31.4;4;11;22;39;103
0;309;4;44.2;5;12;29;67;114
0;310;1;4.8;2;3;4;5;10
0;310;2;7.6;2;4;5;8;21
0;310;3;19.8;2;4;10;24;72
0;310;4;45.6;3.5;20.5;37;65.5;101
0;312;1;4.4;1;1;2;5;15
0;312;2;20.4;1;6;11;28;51
0;312;3;41.7;8;25;37;51;77
0;312;4;80.7;16;41;67;108;197
0;313;1;3.1;1;2;2;3;7
0;313;2;10.1;1;2;5;10;41
0;313;3;25.1;2;7;15;34;83
0;313;4;58.1;8;25;47;80;142
0;314;1;2.4;1;2;2;3;4
0;314;2;5.7;1;2;3;5;19
0;314;3;15.7;2;5;10;20;47
0;314;4;36.7;5;16;25;47;101
0;315;1;2.1;1;1;2;2;4
0;315;2;7.3;1;2;4;7;26
0;315;3;25;2;7;16;34;78
0;315;4;38.8;4;15;28;58;100
0;316;1;1.7;1;1;1;2;3
0;316;2;4;1;1;2;3;13
0;316;3;18.8;1;3;8;22;61
0;316;4;52.3;9;14;20.5;90.5;159
0;317;1;2.6;1;1;2;2;6
0;317;2;7.9;1;2;4;8;30
0;317;3;24.2;2;6;15;27;80
0;317;4;53.1;1;12;31;84;192
0;320;1;2.4;1;1;2;2;5
0;320;2;7.2;1;2;3;8;27
0;320;3;22.1;2;5;15;30;67
0;320;4;45.5;6;22;36;56;111
0;321;1;3.6;2;2;3;4;7
0;321;2;7.7;2;3;5;8;23
0;321;3;30.7;3;9;19;37.5;97
0;321;4;42.4;5;22;39;62;96
0;340;1;8.6;1;2;4;10;33
0;340;2;14.7;1;4;10;20;43
0;340;3;19.4;1;5;15;28;56
0;340;4;17.3;1;2;9.5;24;57
0;341;1;9.4;1;3;6;12;33
0;341;2;15.9;1;6;11;22;45
0;341;3;26.6;4;12;21;35;67
0;341;4;37.3;6;17;28.5;50;86
0;342;1;2.9;1;1;1;2;10
0;342;2;12.3;1;2;6;15;47
0;342;3;24;2;9;18;30;66
0;342;4;35;1;12;28;51;95
0;343;1;5;1;2;3;6;16
0;343;2;9.2;1;3;7;12;25
0;343;3;16.2;2;7;12;20;43
0;343;4;25.7;2;9;21;33;73
0;344;1;7.6;1;3;6;10;21
0;344;2;11.3;2;5;9;15;28
0;344;3;20.3;3;9;17;26;51
0;344;4;28.2;1;12;24;35;75
0;346;1;5.3;1;2;4;7;15
0;346;2;7.8;1;3;5;10;22
0;346;3;15.1;2;6;11;19;44
0;346;4;34.3;5;14;30;45;92
0;347;1;5.1;1;2;3;6;14
0;347;2;11.5;1;4;8;14;32
0;347;3;21;3;10;16;26;54
0;347;4;36.3;3;16;29;46;89
0;349;1;3.5;1;1;2;4;9
0;349;2;8.8;1;2;5;11;30
0;349;3;17.8;2;7;14;23;50
0;349;4;27.3;4;13;23;36;66
0;351;1;4.2;1;1;3;5;12
0;351;2;9.3;1;3;7;12;26
0;351;3;17.7;2;8;14;22;44
0;351;4;29.9;3;12;22;39;82
0;361;1;3.9;1;1;2;4;12
0;361;2;14.5;1;4;9;19;46
0;361;3;38.5;2.5;16;33;51;107.5
0;361;4;59.5;17;32;51;74;123
0;362;1;5;2;3;5;6;9
0;362;2;7.3;3;5;6;8;14
0;362;3;19.8;4;7;10;18;75
0;362;4;24.4;11;12;21.5;37;43
0;363;1;2.8;1;2;2;3;6
0;363;2;4.8;1;2;5;7;9
0;363;3;8;2;5;7;9;16
0;363;4;16;4;13;16.5;22;24
0;364;1;3.2;1;2;3;4;7
0;364;2;7;1;2;4;8;22
0;364;3;18;2;4;12;21;60
0;364;4;41.8;3;18.5;27.5;55.5;119
0;380;1;8.8;1;3;6;11;25
0;380;2;11.1;1;4;8;14;31
0;380;3;19.8;2;8;15;26;56
0;380;4;35.5;4;14;28;42;96
0;381;1;4.9;1;2;4;6;14
0;381;2;8.8;1;4;7;10;23
0;381;3;13.8;2;6;10;18;35
0;381;4;24;4;9;22;34;60
0;382;1;3.3;1;1;2;3;9
0;382;2;6.9;1;2;4;8;23
0;382;3;15.9;2;5;10.5;20;49
0;382;4;23.3;1;12;17;25;84
0;383;1;4.3;1;2;3;5;10
0;383;2;8.3;2;4;6;10;21
0;383;3;15.4;3;7;12;19;37
0;383;4;26.7;3;12;21;35;78
0;384;1;2.6;1;1;1;2;9
0;384;2;8.8;1;2;5;12;26
0;384;3;19;2;8;15;24;49
0;384;4;26.4;2;12;20;36;61
0;385;1;2.8;1;1;2;3;8
0;385;2;5.6;1;2;4;7;15
0;385;3;13.1;1;5;10;15;37
0;385;4;29.6;4;16;28;40;63
0;401;1;5.9;2;4;5;7;12
0;401;2;8.6;4;6;7;10;16
0;401;3;18.4;5;8;12.5;18.5;56
0;401;4;24.3;7;12;15;26;65
0;403;1;3.8;2;3;4;5;7
0;403;2;4.7;2;3;4;5;9
0;403;3;11.2;3;5;8;14;27
0;403;4;29.4;5;15;26;34;57
0;404;1;2.7;1;2;3;3;5
0;404;2;3.7;1;2;3;4;7
0;404;3;12.1;3;4;6.5;10;40
0;404;4;32.4;1;17.5;28.5;38;114
0;405;1;3.9;1;3;3;4;7
0;405;2;7.5;2;3;4;7;28
0;405;3;26.4;2;7;17.5;31;99
0;405;4;58.1;1;26;40;75;172
0;420;1;5.4;1;3;4;6;13
0;420;2;7.1;1;3;5;9;18
0;420;3;11.8;2;5;9;14;33
0;420;4;21.3;2;10;17;27;57
0;421;1;3;1;1;2;3;8
0;421;2;7.5;1;2;4;9;23
0;421;3;13.8;2;5;10;16;40
0;421;4;25.9;4;11;20;36;59
0;422;1;3;1;2;2;3;6
0;422;2;7.1;1;3;5;9;20.5
0;422;3;14.9;2;7;11;18;38
