vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;2;1;13;4508;230.15;264.82;319.75;381.78;698.84
0;001;2;2;3;20;2.95;2.95;2.95;13.66;13.66
0;001;2;3;1;1;1.48;1.48;1.48;1.48;1.48
0;001;2;4;13;769;35.44;39.87;48.73;82.69;93.03
0;001;2;5;12;559;2.66;13.95;48.71;80.02;95.25
0;001;2;6;9;159;1.85;13.69;19.61;24.42;26.86
0;001;2;7;13;401;17.99;23.61;31.35;35.05;50.1
0;001;2;8;13;349;16.26;20.92;23.93;26.98;63.55
0;001;2;9;12;1803;22.2;105.96;187.61;194.6;224.53
0;001;3;1;34;17015;241.07;326.3;397.02;512.95;716.89
0;001;3;2;5;78;1.85;2.95;4.43;4.43;63.97
0;001;3;3;3;14;1.48;1.48;1.48;11.45;11.45
0;001;3;4;34;2479;31.01;44.3;66.44;88.6;147.66
0;001;3;5;32;2443;6.79;39.24;61.75;87.4;172.77
0;001;3;6;23;605;1.85;9.99;19.61;34.41;93.61
0;001;3;7;34;1528;24.18;30.89;38.34;45.59;74.53
0;001;3;8;34;1272;15.65;19.49;31.76;39.04;62.14
0;001;3;9;31;3916;3.33;32.18;163.14;187.61;209.17
0;001;4;1;153;160473;342.09;468.24;654.17;1141.91;3020.12
0;001;4;2;53;609;1.85;3.7;6.65;9.59;50.2
0;001;4;3;14;258;1.48;1.48;4.42;17.72;88.61
0;001;4;4;151;20906;16.61;60.51;96.35;160.94;358
0;001;4;5;152;26049;22.58;72.44;111.69;201.9;531.23
0;001;4;6;119;4585;5.92;15.54;22.57;43.14;150.93
0;001;4;7;153;13623;30.27;45.4;61.95;111.27;228.33
0;001;4;8;153;10026;21.23;34.55;48.8;74.32;163.58
0;001;4;9;153;22473;7.4;58.07;147.68;191.7;325.16
0;002;2;1;4;2117;385.7;421.25;545.31;637.03;640.24
0;002;2;2;3;14;1.85;1.85;5.16;7.01;7.01
0;002;2;4;4;361;44.3;50.38;90.25;130.29;136.55
0;002;2;5;4;398;9.02;34.03;86.9;164.81;214.86
0;002;2;6;4;97;9.25;9.25;20.53;39.22;46.62
0;002;2;7;4;248;33.26;36.32;56.51;87.53;101.43
0;002;2;8;4;76;7.68;9.01;11.89;29.03;44.62
0;002;2;9;4;574;3.33;74.78;161.93;212.38;247.15
0;002;3;1;24;15007;280.52;451.34;566;735.73;1286.83
0;002;3;2;19;223;1.85;4.37;5.16;11.44;50.92
0;002;3;3;2;21;10.34;10.34;10.34;10.34;10.34
0;002;3;4;24;2562;47.61;66.1;79.74;116.08;212.64
0;002;3;5;24;2602;15.43;44.43;76.27;140.64;247.23
0;002;3;6;23;628;9.25;13.32;23.68;36.26;55.13
0;002;3;7;24;1377;31.41;38.62;52.55;79.89;89.42
0;002;3;8;24;606;7.91;15.65;19.99;30.57;51.07
0;002;3;9;23;3210;10.34;97.05;143.98;203.77;235.09
0;002;4;1;109;142468;323.81;527.22;840.65;1503.48;3979.89
0;002;4;2;85;1075;1.85;4.43;7.01;14.02;42.06
0;002;4;3;37;434;10.18;10.34;10.34;10.34;20.68
0;002;4;4;108;18887;48.73;83.05;125.51;209.68;457.24
0;002;4;5;109;28083;28.74;138.71;211.68;321.48;626.46
0;002;4;6;103;3804;9.25;22.57;28.12;45.51;82.58
0;002;4;7;109;12900;42.8;57.5;84.98;143.59;327.65
0;002;4;8;109;6646;11.37;17.72;27.41;58.06;212.59
0;002;4;9;109;19189;15.54;153.59;175.11;200.87;357.65
0;003;1;0;8;0;0;0;0;0;0
0;003;1;1;51;5525;0.92;19.31;35.24;201.59;292.05
0;003;1;2;15;120;1.85;4.43;8.86;8.86;14.77
0;003;1;4;21;1128;8.86;10.32;62.02;70.88;110.36
0;003;1;5;40;3106;2.95;13.24;66.42;102.73;221.97
0;003;1;6;29;883;1.85;3.7;20.35;57.35;75.48
0;003;1;7;46;1048;1.2;3.28;14.03;40.4;54.85
0;003;1;8;46;503;1.18;3.1;9;16.53;23.94
0;003;1;9;38;932;3.7;5.92;17.66;46.48;60.57
0;003;2;0;2;0;0;0;0;0;0
0;003;2;1;78;11129;5.43;19.31;144.28;249.79;332.25
0;003;2;2;24;184;4.43;4.43;7.93;8.86;14.77
0;003;2;3;2;49;1.48;1.48;24.36;47.24;47.24
0;003;2;4;45;2205;4.43;8.86;39.87;85.63;116.66
0;003;2;5;65;6972;4.44;16.01;83.95;190.74;300.61
0;003;2;6;53;1352;1.85;7.4;16.65;38.48;71.41
0;003;2;7;78;1963;1.79;2.31;27.94;45.02;62.66
