vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;5;2230;407.36;431.82;454.13;458.43;478.04
0;001;2;18;11327;405.14;513.14;599.24;738.84;924.44
0;001;3;84;73581;466.88;698.89;837.39;964.27;1578.3
0;001;4;114;306128;586.98;1162.88;1856.98;3473.12;6818.07
0;002;2;10;8369;555.69;613.86;804.26;1005.46;1188.11
0;002;3;62;67703;584.79;785.12;1076.11;1389.8;1601.63
0;002;4;106;261522;814.07;1286.2;1809.56;2644.1;6654
0;003;1;290;126467;6.88;188.09;394.99;672.3;984.68
0;003;2;434;288433;220.26;419.91;588.6;802.7;1306.95
0;003;3;81;118767;505.16;860.89;1294.66;1911.14;2904.12
0;003;4;74;145970;360.94;987.05;1441.82;2579.9;4630.59
0;004;1;2;426;0;0;212.99;425.98;425.98
0;004;2;18;12360;113.9;200.67;608.64;1028.32;2149.46
0;004;3;117;161649;235.54;673.53;1118.83;1700.4;2995.57
0;004;4;890;1979548;284.24;1132.02;1779.72;2796.84;5586.4
0;005;2;17;15022;69.55;666.3;947.61;1132.15;1940.94
0;005;3;123;133364;255.65;558.6;880.11;1485.48;2692.82
0;005;4;439;752717;485.35;1015.19;1506.53;2184.54;3788.62
0;006;3;5;5605;658.71;796.81;846.16;1230.19;2073.28
0;006;4;3;4160;1153.22;1153.22;1239.7;1767.48;1767.48
0;020;1;267;19694;0;25.74;59.28;105;211.31
0;020;2;92;13445;3.26;37.04;93.55;157.47;393.47
0;020;3;261;68512;43;108.24;187.03;324.23;782.21
0;020;4;202;136671;138.46;363.12;552.62;873.13;1688.21
0;021;1;1161;80496;3.26;30.04;58.68;92.02;164.01
0;021;2;1397;138908;16.51;47.99;80.91;121.88;247.07
0;021;3;938;213015;41.4;97.04;160.5;283.48;627.68
0;021;4;469;314019;83.03;255.01;503.56;836.34;1986.69
0;022;1;208;4073;0;0;10.19;24.58;72.96
0;022;2;317;14809;0;8.74;19.52;51.83;211.62
0;022;3;219;61845;8.97;54.72;145.88;421.87;805.71
0;022;4;142;109501;48.15;307.94;639.27;1087;1906.09
0;023;1;912;7813;0;0;1.8;10.46;39.19
0;023;2;542;20162;0;5.86;17.84;49.34;130.31
0;023;3;216;40911;3.26;63.65;143.82;261.44;538.33
0;023;4;44;26103;162.1;268.15;471.53;658.38;1841.83
0;024;1;1643;73883;0.41;18.99;36.91;63.18;100.6
0;024;2;1850;112042;6.54;26.1;47.42;76.94;143.45
0;024;3;815;104917;18.03;50.56;88.43;154.9;382.81
0;024;4;132;68842;49.11;206.85;430.57;669.6;1343.66
0;026;1;2081;11914;0;0;0;6.22;26.49
0;026;2;771;16086;0;0;6.13;20.28;85.03
0;026;3;260;29862;2.45;30.48;74.78;145.64;378.15
0;026;4;40;18346;22.7;160.22;322.27;603.61;1345.72
0;040;1;123;4986;0;5.31;29.24;71.55;122.01
0;040;2;182;10093;0;9.32;34.48;72.68;156.28
0;040;3;111;12943;10.87;46.01;90.69;141.65;325.33
0;040;4;23;8446;32.29;122.05;238.9;435.28;871.15
0;041;1;309;8249;0;5.92;18.12;35.3;90.89
0;041;2;1071;39145;0;11.88;25.46;49.27;108.71
0;041;3;1354;90183;2.62;23.62;46.92;84.96;181.99
0;041;4;148;20412;4.89;49.2;108.86;181.49;441.06
0;042;1;1839;50869;0;2.37;20.17;39.66;87.42
0;042;2;6063;290652;0;21.36;38.9;64.27;123.17
0;042;3;3408;296864;12.78;42.74;70.61;111.88;208.81
0;042;4;336;83202;27.79;94.75;156.49;284.26;774.75
0;043;1;1902;56081;0;0;12.44;43.32;120.22
0;043;2;946;40426;0;7.64;25.29;65.58;145.64
0;043;3;141;12889;3.26;23.81;54.25;133.35;259.13
0;043;4;16;9721;14.24;81.16;290.63;1097.91;1815.32
0;044;1;419;15867;0;8.21;25.1;48.49;126.09
0;044;2;896;49366;0;16.16;34.93;72.67;173.79
0;044;3;1522;141160;0;23.33;59.89;123.14;312.87
0;044;4;308;98221;12.74;87.53;197.95;410.64;1097.26
0;045;1;1273;42876;0;13.77;27.53;43.37;93.98
0;045;2;8062;409381;2.61;22.75;40.34;65.16;131.96
