vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;4;46852;11395.75;11395.75;11702.36;12030.01;12051.05
0;001;1;2;4;4105;925.49;925.49;996.86;1127.12;1186
0;001;1;3;5;2151;79.28;219.58;421.98;651.5;778.29
0;001;1;4;3;108;12.54;12.54;16.26;78.88;78.88
0;001;1;6;6;1456;12.89;119.02;272.33;355.16;423.76
0;001;1;7;4;537;78.89;92.96;140.24;175.39;177.34
0;001;1;9;4;1050;110.68;171.16;249.46;354.07;440.85
0;001;1;12;6;2674;14.78;249.27;499.31;623.46;787.57
0;001;2;1;11;125996;11395.74;11395.75;11395.75;11395.75;11717.11
0;001;2;2;11;11150;922.77;925.49;925.49;951.59;1617.58
0;001;2;3;11;4723;84.33;320.78;433.89;606.92;722.87
0;001;2;4;7;208;12.2;16.26;16.26;28.45;101.73
0;001;2;6;12;2345;72.01;78.86;212.59;239.65;531.99
0;001;2;7;11;1247;78.95;88.77;100.01;140.92;178.9
0;001;2;8;1;53;53.13;53.13;53.13;53.13;53.13
0;001;2;9;12;2558;49.31;182.85;206.54;239.09;382.83
0;001;2;12;12;4556;26.44;106.91;383.81;577.81;862.53
0;001;3;1;30;372321;10969.36;11395.75;11398.76;12051.05;18323.47
0;001;3;2;30;35186;925.49;1156.19;1171.1;1188.79;1491.53
0;001;3;3;30;16578;279.96;401.67;494.58;641.56;909.88
0;001;3;4;20;1869;16.26;16.26;40.65;131.41;397.63
0;001;3;6;31;13943;93.68;249.64;326.92;435.33;1452.72
0;001;3;7;29;5124;41.04;99.38;147;194.53;470.05
0;001;3;8;4;478;75.9;79.69;102.46;159.39;197.34
0;001;3;9;31;10344;182.59;203.96;238.44;370.72;696.92
0;001;3;10;6;1978;282.56;282.56;282.56;282.56;565.12
0;001;3;12;31;24135;295.39;613.25;687.89;887.57;1728.82
0;001;4;1;98;1239139;8840.91;11395.75;11698.36;12546.46;21043.05
0;001;4;2;98;134492;1035.03;1156.19;1188.79;1354.23;2494.23
0;001;4;3;97;87638;272.28;544.56;726.54;1058.86;2334.52
