vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;2490;1045.99;1045.99;1244.98;1443.97;1443.97
0;001;2;112612;391.4;747.42;1905.29;4686.76;8334.45
0;001;3;407846;717.35;1545.97;2773.67;4554.84;15542.45
0;001;4;1494100;1510.78;4789.67;10375.62;19334.99;41269.53
0;002;2;48348;3661.96;5092.5;5814.38;6651.48;9569.51
0;002;3;441290;2724.63;4642.82;5739.06;7184.1;14087.75
0;002;4;1696380;5124.45;6591.62;10099.25;15742.22;37748.34
0;003;1;1239172;34.6;493.83;2854.63;4857.19;12441.21
0;003;2;2583236;1495.85;2833.87;4214.11;7198.69;22009.6
0;003;3;1368779;2337.76;5281.65;9955.37;18952.91;35761.87
0;003;4;2763101;5458.73;14462.47;23175.05;37807.37;84570.72
0;004;1;3567;226.16;226.16;1783.62;3341.09;3341.09
0;004;2;42732;375.1;551.68;854.28;2995.23;6499.76
0;004;3;548264;465.46;1228.82;2468.42;4394;10335.39
0;004;4;7375043;895.85;3170.11;5262.92;9055.19;20451.17
0;005;1;1082;1081.98;1081.98;1081.98;1081.98;1081.98
0;005;2;54899;747.1;1301.68;2007.88;3825.27;9020.08
0;005;3;514097;496;1385.08;2297.44;4017.34;8106.88
0;005;4;3419791;1119;2627.47;4078.22;6638.05;15422.21
0;006;2;15514;2999.46;2999.46;5617.34;6897.35;6897.35
0;006;3;33052;2866.47;6201.19;9555.58;10325.04;11074.84
0;006;4;66964;9413.95;11850.37;15749.71;21631.48;26050.35
0;020;1;74273;35.36;82.16;141.32;276.86;945.21
0;020;2;44836;41.84;130.94;241.18;493.16;1240.88
0;020;3;204689;129.2;276.76;540.75;1122.03;2797.32
0;020;4;379787;279.88;738.97;1644.72;2754.26;5603.76
0;021;1;449432;43.32;144.2;282.53;440.89;1341.71
0;021;2;768897;95.16;245.7;415.89;657.31;1764.29
0;021;3;915157;140.9;394.59;655.27;1364.37;3236.28
0;021;4;1150286;302.16;816.72;1575.16;3080.45;7901.08
0;022;1;21297;20.2;44.43;62.68;90.78;231.44
0;022;2;84126;33.56;56.64;88.05;215.64;946.8
0;022;3;207079;57.16;177.22;558.96;1186.66;2882.72
0;022;4;259440;209.2;629.38;1632.16;3231.85;6317.92
0;023;1;88675;6;38;59.78;96.72;308.78
0;023;2;164265;8;54.52;134.48;303.32;929.41
0;023;3;208328;70.48;214.38;483.35;1084.94;2898.32
0;023;4;105898;455.48;858.16;1418.72;2683.57;8494.28
0;024;1;278875;41.6;70.7;100.49;163.63;341.92
0;024;2;342612;48.8;80.78;113.13;186.92;501.28
0;024;3;327068;74.36;150.24;263.24;524.64;1335.36
0;024;4;169539;120.1;456.84;946.96;1820.48;5302.58
0;026;1;157984;3.12;21.2;38.56;60.48;197.23
0;026;2;116338;4.68;28.5;54.49;119.14;566.2
