vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;2;B-107a;7;20.6;2.3;2.3;2.9;3.3;4.3
0;001;2;B-108b;3;11.4;0.3;0.3;5.4;5.7;5.7
0;001;2;B-109;3;9;2.5;2.5;3;3.5;3.5
0;001;2;B-110;1;0.4;0.4;0.4;0.4;0.4;0.4
0;001;2;B-111;1;1;1;1;1;1;1
0;001;2;B-112ap;7;24.7;2.3;3;3.3;4.3;5
0;001;2;B-112b;1;14.4;14.4;14.4;14.4;14.4;14.4
0;001;2;B-114;1;5;5;5;5;5;5
0;001;2;B-116p;8;24;0.3;1.3;1.8;4.2;9
0;001;2;B-121;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;2;B-124p;4;16.3;0.3;1.1;4;7;8
0;001;2;B-125o;3;20;5;5;7;8;8
0;001;2;B-131;6;40.5;2.5;4;6.3;10;11.5
0;001;2;B-132;1;0.7;0.7;0.7;0.7;0.7;0.7
0;001;2;B-134o;9;196;1;7;22.5;30;61.5
0;001;2;B-134p;7;33.3;1;1;3;8.3;11
0;001;3;B-105;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;3;B-106;1;0.8;0.8;0.8;0.8;0.8;0.8
0;001;3;B-107a;26;74.4;0.6;2.3;2.6;3.5;4.8
0;001;3;B-107b;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;3;B-108b;7;55.7;4.3;5.7;6.9;9.1;16.3
0;001;3;B-109;4;24;3.5;4;4.8;8;11
0;001;3;B-110;4;4.8;0.8;0.8;0.8;1.6;2.4
0;001;3;B-111;2;4.7;2;2;2.3;2.7;2.7
0;001;3;B-112ap;25;101.7;2.7;3;3;4;6.7
0;001;3;B-112b;1;1.2;1.2;1.2;1.2;1.2;1.2
0;001;3;B-114;2;14.7;1.3;1.3;7.3;13.3;13.3
0;001;3;B-116p;20;53.2;0.3;0.6;2;2.3;9.8
0;001;3;B-118;1;1.5;1.5;1.5;1.5;1.5;1.5
0;001;3;B-119a;1;1.6;1.6;1.6;1.6;1.6;1.6
0;001;3;B-119b;1;2;2;2;2;2;2
0;001;3;B-121;3;2.7;0.7;0.7;0.7;1.3;1.3
0;001;3;B-123;1;1;1;1;1;1;1
0;001;3;B-124p;6;58.5;2;7;8.5;13;19.5
0;001;3;B-125o;7;38;1;1;5;10;11
0;001;3;B-125p;1;2;2;2;2;2;2
0;001;3;B-127;1;7.1;7.1;7.1;7.1;7.1;7.1
0;001;3;B-131;21;141;3;5;5.5;8;13
0;001;3;B-132;4;14.3;0.3;0.7;3.5;6.5;7
0;001;3;B-134o;23;488.5;1;7.5;15;30;52.5
