vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;3;1426;0;0;0;1426.42;1426.42
0;001;2;52;36739;0;0;112.26;1077.61;3496.83
0;001;3;93;105215;0;0;480.04;1586.07;4115.22
0;001;4;129;592835;0;1177.7;2712.28;5598.27;15876.65
0;002;1;1;146;145.76;145.76;145.76;145.76;145.76
0;002;2;3;1371;131.28;131.28;262.56;977.34;977.34
0;002;3;69;82109;0;131.28;502.58;1443.59;4146.46
0;002;4;106;321851;120.01;382.57;1754.57;3658.71;10259.81
0;003;1;271;741143;0;823.08;1497.18;3650.76;9567.2
0;003;2;392;1424686;548.68;1166.03;2120.39;4455.4;10939.97
0;003;3;149;1006661;685.9;1948.34;4297.57;8309.39;19438.05
0;003;4;95;1558363;936.66;4714.83;11497.14;18561.49;42677.89
0;004;1;11;2742;0;0;0;480.04;1163.84
0;004;2;35;19982;0;0;120.01;706.27;2760.32
0;004;3;224;245939;0;0;240.02;975.19;5830.9
0;004;4;1145;2824740;0;240.02;876.51;2846.26;10219.64
0;005;1;2;698;217.62;217.62;348.83;480.04;480.04
0;005;2;10;8886;0;0;0;240.02;8166.27
0;005;3;61;12459;0;0;0;240.02;720.06
0;005;4;264;276426;0;0;263.87;793.66;2826.13
0;006;2;3;480;0;0;120.01;360.03;360.03
0;006;3;12;4810;0;0;125.64;540.04;1811.42
0;006;4;1;1866;1865.86;1865.86;1865.86;1865.86;1865.86
0;020;1;198;7864;0;0;0;0;265.6
0;020;2;105;10561;0;0;0;0;613.02
0;020;3;258;50407;0;0;0;131.28;764.83
0;020;4;179;57152;0;0;120.01;426.52;1356.61
0;021;1;1056;23361;0;0;0;0;0
0;021;2;1706;80540;0;0;0;0;217.62
0;021;3;1205;76477;0;0;0;0;360.03
0;021;4;694;173594;0;0;0;159;1028.85
0;022;1;267;149;0;0;0;0;0
0;022;2;222;2494;0;0;0;0;0
0;022;3;84;4753;0;0;0;0;396.47
0;022;4;34;4949;0;0;0;218.63;779.15
0;023;1;673;5378;0;0;0;0;0
0;023;2;375;7910;0;0;0;0;72.88
0;023;3;166;32455;0;0;0;218.63;1028.85
0;023;4;49;9783;0;0;0;306.51;685.9
0;024;1;2008;7881;0;0;0;0;0
0;024;2;1561;12257;0;0;0;0;0
0;024;3;1373;36183;0;0;0;0;120.01
0;024;4;261;21588;0;0;0;0;480.04
0;026;1;1950;5551;0;0;0;0;0
0;026;2;719;5835;0;0;0;0;36.44
0;026;3;276;20271;0;0;0;36.44;360.03
0;026;4;75;26570;0;0;36.44;375.61;1594.56
0;040;1;118;232;0;0;0;0;0
0;040;2;158;4207;0;0;0;0;217.62
